_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
MG;PESCADOR;municipio;;;191.0;;12.0;;12.0;media
MG;SANTA EF'IGENIA OE MINAS;municipio;274.0;59.0;57.0;51.0;;;;media
MG;SÃO JOSE DA SAF l RA;municipio;71.0;60.0;60.0;57.0;;;;media
MG;SÂO JOSE;municipio;238.0;;;;;;;media
MG;SARDOA;municipio;;;377.0;;;;;media
MG;VILA MATIAS;municipio;;;60.0;;;;;media
MG;VIRGOLANDIA;municipio;;;453.0;;;;;media
MG;MANTENA;microrregiao;;;4105.0;;129.0;96.0;50.0;media
MG;CENTRAL OE MI NAS;municipio;;;438.0;;17.0;;17.0;media
MG;ITABIRINHA DE MANTENA;municipio;633.0;;;;;;;media
MG;MANTENA;municipio;;;1940.0;;106.0;91.0;29.0;media
MG;MENDES PIMENTEL;municipio;;;1094.0;;;;;media
MG;MATA DE CARATINGA;microrregiao;;;13968.0;;572.0;;391.0;media
MG;BOM JESUS DO GALHO;municipio;404.0;36.0;29.0;13.0;30.0;;;media
MG;CARATINGA;municipio;;;5277.0;;230.0;;199.0;media
MG;CORREGD NOVO;municipio;;;314.0;;24.0;;18.0;media
MG;DOM CAVATI;municipio;;;169.0;;99.0;;19.0;media
MG;ENGENHEIRO CALDAS;municipio;357.0;16.0;13.0;;;;;media
MG;FERNANDES TOURINHO;municipio;;;228.0;;;;;media
MG;IAPU;municipio;;;907.0;;33.0;;22.0;media
MG;INHAPIM;municipio;;;2569.0;;87.0;;67.0;media
MG;SÃO JOÃO DO ORIENTE;municipio;503.0;19.0;11.0;13.0;12.0;;;media
MG;SOBRAL IA;municipio;;;442.0;;12.0;;;media
MG;TARUMIRIM;municipio;;;1798.0;;12.0;;;media
MG;BACIA DO MANHUACU;microrregiao;;;13365.0;;751.0;;349.0;media
MG;AIMORE S;municipio;;;1257.0;;100.0;;67.0;media
MG;ALVARENGA;municipio;;;711.0;;;;;media
MG;CONCEIÇÃO DE IPANEMA;municipio;530.0;10.0;;;;;;media
MG;CONSELHEIRO PENA;municipio;584.0;179.0;51.0;160.0;22.0;87.0;;media
MG;OI VINO DAS LARANJEIRAS;municipio;260.0;10.0;10.0;;;;;media
MG;GALILEIA;municipio;;;651.0;;15.0;;10.0;media
MG;IPANEMA;municipio;;;1249.0;;130.0;;66.0;media
MG;ITANHOMI;municipio;;;1598.0;;43.0;;18.0;media
MG;ITUETA;municipio;;;625.0;;;;;media
MG;MUTUM;municipio;;;2232.0;;90.0;;74.0;media
MG;POCRANE;municipio;;;68.0;;19.0;;;media
MG;RESPLENDOR;municipio;;;897.0;;103.0;;22.0;media
MG;SANTA RITA;municipio;359.0;13.0;11.0;;;;;media
MG;TUMIRITINGA;municipio;;;304.0;;29.0;;;media
MG;MATA OE PONTE NOVA;microrregiao;12388.0;1056.0;642.0;776.0;600.0;163.0;389.0;media
MG;ABRE CAMPO;municipio;;;727.0;;184.0;;153.0;media
MG;ACAIACA;municipio;;;258.0;;17.0;;14.0;media
MG;AMPARO;municipio;;;383.0;;;;;media
MG;BARRA LONGA;municipio;;;943.0;;39.0;;20.0;media
MG;DIOGO DE VASCoNCELOS;municipio;;;421.0;;;;;media
MG;DOM SILVERIO;municipio;;;810.0;;301.0;;92.0;media
MG;JEOUERI;municipio;;;433.0;;52.0;;47.0;media
MG;PIEDADE OE PONTE NOVA;municipio;154.0;20.0;14.0;10.0;11.0;;;media
MG;PONTE NOVA;municipio;;;885.0;;107.0;;72.0;media
MG;RAUL SOARES;municipio;;;2685.0;;48.0;;31.0;media
MG;RIO CASCA;municipio;;;396.0;;118.0;;69.0;media
MG;RIO DOCE;municipio;;;142.0;;23.0;;16.0;media
MG;SANTA CRUZ DO ESCALVADO;municipio;724.0;18.0;10.0;13.0;13.0;;;media
MG;SANTO ANTONIO DO GRAMA;municipio;229.0;26.0;20.0;18.0;12.0;;;media
MG;SÃO PEDRO DOS FERROS;municipio;323.0;53.0;41.0;43.0;46.0;11.0;;media
MG;SERICITA;municipio;;;597.0;;;;;media
MG;URUCANIA;municipio;;;278.0;;37.0;;34.0;media
MG;VERTENTE OCIDENTAL DO CAPARAO;microrregiao;13670.0;1594.0;516.0;1375.0;140.0;114.0;;media
MG;CA(ANA;municipio;;;259.0;;67.0;;51.0;media
MG;CAPARAO;municipio;;;393.0;;105.0;;102.0;media
MG;CAPUTIRA;municipio;;;628.0;;;;;media
MG;CHALE;municipio;;;402.0;;12.0;;12.0;media
MG;DIVINO;municipio;;;2084.0;;394.0;;378.0;media
MG;ESPERA FELIZ;municipio;;;469.0;;136.0;;129.0;media
MG;LA JINHA;municipio;;;821.0;;127.0;;111.0;media
MG;MANHUAÇU;municipio;;;3288.0;;259.0;;242.0;media
MG;MANHUMIRIM;municipio;;;1020.0;;211.0;;205.0;media
MG;MATA DE VICOSt;microrregiao;1275.0;1144.0;650.0;949.0;177.0;177.0;;media
MG;ALTO RIO DOCE;municipio;;1905.0;;143.0;;123.0;117.0;media
MG;ARAPONGA;municipio;;717.0;;30.0;;30.0;;media
MG;BRAS PIRES;municipio;;575.0;;79.0;;76.0;65.0;media
MG;CAJURl;municipio;;278.0;;60.0;;56.0;23.0;media
MG;CANAÃ;municipio;;530.0;;45.0;;44.0;13.0;media
MG;CIPOTANEA;municipio;;864.0;;12.0;;10.0;;media
MG;CD I MBRA;municipio;;474.0;;35.0;;27.0;18.0;media
MG;DORES DO TURVO;municipio;;558.0;;;;;;media
MG;ERVALIA;municipio;;1303.0;;;;;;media
MG;GUARAC I ABA;municipio;;971.0;;52.0;;46.0;15.0;media
MG;LAMIM;municipio;;425.0;;;;;;media
MG;PAULA CANDIDO;municipio;;759.0;;96.0;;83.0;46.0;media
MG;PEDRA DO ANTA;municipio;;397.0;;34.0;;30.0;;media
MG;PIRANGA;municipio;;2185.0;;69.0;;60.0;38.0;media
MG;PORTO FIRME;municipio;;1178.0;;94.0;;84.0;61.0;media
MG;PRES l DENTE BERNARDES;municipio;;843.0;;19.0;;15.0;10.0;media
MG;RIO ESPERA;municipio;;634.0;;;;;;media
MG;SÃO MIGUEL DO ANTA;municipio;;655.0;;97.0;;82.0;62.0;media
MG;SENADOR FIRMINO;municipio;;814.0;;59.0;;51.0;35.0;media
MG;SENHORA DE OLIVEIRA;municipio;;463.0;;97.0;;97.0;;media
MG;TEIXEIRAS;municipio;;728.0;;57.0;;48.0;34.0;media
MG;VIÇOSA;municipio;;935.0;;180.0;;169.0;85.0;media
MG;MATA;microrregiao;;9025.0;;1379.0;;999.0;709.0;media
MG;ANTONIO PRADO DE MINAS;municipio;;206.0;;16.0;;;16.0;media
MG;BARÃO OE MONTE ALTO;municipio;;387.0;;59.0;;20.0;54.0;media
MG;CARANGOLA;municipio;;1894.0;;143.0;;112.0;65.0;media
MG;EUGENOPOLIS;municipio;;764.0;;109.0;;84.0;53.0;media
MG;FARIA LEMOS;municipio;;235.0;;35.0;;24.0;23.0;media
MG;MIRADOURO;municipio;;750.0;;100.0;;99.0;24.0;media
MG;MIRAI;municipio;;1183.0;;394.0;;340.0;149.0;media
MG;MUR I AE;municipio;;2066.0;;283.0;;167.0;182.0;media
MG;PATROCINIO DO MURIAE;municipio;;300.0;;38.0;;15.0;30.0;media
MG;PEDRA DOURADA;municipio;;113.0;;57.0;;54.0;18.0;media
MG;SÂO FRANCISCO DO GLORIA;municipio;;340.0;;;;;;media
MG;TOMBOS;municipio;;487.0;;122.0;;63.0;86.0;media
MG;VIEIRAS;municipio;;300.0;;21.0;;16.0;;media
MG;MATA OE UBA;microrregiao;;9472.0;;1323.0;;968.0;784.0;media
MG;ASTOLFO OUTRA;municipio;;454.0;;161.0;;119.0;95.0;media
MG;DIVINESIA;municipio;;275.0;;10.0;;;;media
MG;GUARANI;municipio;;493.0;;89.0;;59.0;51.0;media
MG;GUIOOVAL;municipio;;568.0;;37.0;;30.0;12.0;media
MG;GUIRICEMA;municipio;;1135.0;;66.0;;45.0;45.0;media
MG;PIAU;municipio;;424.0;;11.0;;;;media
MG;PIRAUBA;municipio;;551.0;;56.0;;46.0;36.0;media
MG;RIO NOVO;municipio;;541.0;;56.0;;43.0;28.0;media
MG;RIO POMBA;municipio;669.0;100.0;69.0;78.0;18.0;;;media
MG;RODE IRO;municipio;;201.0;;13.0;;13.0;;media
MG;SÃO GERALDO;municipio;;581.0;;102.0;;88.0;50.0;media
MG;SILVEIRANIA;municipio;;231.0;;;;;;media
MG;TABULEIRO;municipio;;518.0;;26.0;;18.0;26.0;media
MG;MATA DE CATAGUASES;microrregiao;;6529.0;1442.0;690.0;1205.0;796.0;210.0;media
MG;ALEM PARAIBA;municipio;;384.0;110.0;28.0;101.0;32.0;;media
MG;ARGIRITA;municipio;;274.0;43.0;25.0;38.0;33.0;;media
MG;CATAGUASES;municipio;;879.0;204.0;90.0;164.0;176.0;20.0;media
MG;DONA EUZEB IA;municipio;;205.0;61.0;47.0;34.0;43.0;16.0;media
MG;ESTRELA DALVA;municipio;;137.0;42.0;10.0;40.0;17.0;;media
MG;ITAMARATI DE MINAS;municipio;;273.0;15.0;10.0;;14.0;;media
MG;LARANJAL;municipio;;628.0;66.0;37.0;47.0;55.0;;media
MG;LEOPOLDINA;municipio;;1283.0;326.0;158.0;304.0;91.0;122.0;media
MG;PALMA;municipio;;679.0;71.0;57.0;59.0;64.0;;media
MG;PIRAPETINGA;municipio;;375.0;234.0;141.0;187.0;147.0;;media
MG;RECREIO;municipio;;567.0;45.0;35.0;29.0;12.0;;media
MG;SANTANA DE CATAGUASES;municipio;;369.0;101.0;33.0;76.0;82.0;15.0;media
MG;SANTO ANTONIO;municipio;;343.0;42.0;18.0;36.0;30.0;10.0;media
MG;VOLTA GRANDE;municipio;;133.0;82.0;;82.0;;;media
MG;SUDOESTE MINEIRO;mesorregiao;;148826.0;27805.0;19607.0;1855.0;18366.0;4888.0;media
MG;PLANALTO DE ARAXA;microrregiao;;7059.0;2042.0;1248.0;1522.0;1343.0;657.0;media
MG;ARAXA;municipio;;526.0;342.0;228.0;322.0;61.0;307.0;media
MG;CAMPOS ALTOS;municipio;;317.0;194.0;148.0;118.0;154.0;19.0;media
MG;IBIA;municipio;;901.0;211.0;135.0;149.0;149.0;46.0;media
MG;IRAI DE MINAS;municipio;;391.0;147.0;138.0;111.0;16.0;127.0;media
MG;NOVA PONTE;municipio;;520.0;84.0;66.0;42.0;70.0;20.0;media
MG;PEDRINOPOLIS;municipio;;252.0;99.0;80.0;74.0;93.0;;media
MG;PERDIZES;municipio;;1088.0;193.0;148.0;111.0;140.0;42.0;media
MG;PRATINHA;municipio;;394.0;31.0;28.0;11.0;26.0;;media
MG;SACRAMENTO;municipio;;1520.0;253.0;177.0;171.0;182.0;53.0;media
MG;SANTA JULIANA;municipio;;625.0;89.0;80.0;19.0;59.0;26.0;media
MG;TAPIRA;municipio;;525.0;399.0;20.0;394.0;393.0;;media
MG;ALTO SÃO FRANCISCO;microrregiao;;13909.0;2505.0;1274.0;2038.0;1574.0;471.0;media
MG;ARAUJOS;municipio;;259.0;54.0;15.0;51.0;;;media
MG;ARCOS;municipio;;672.0;112.0;56.0;81.0;74.0;11.0;media
MG;BAMBU(;municipio;;1239.0;294.0;164.0;245.0;201.0;62.0;media
MG;BOM DESPACHO;municipio;;867.0;227.0;73.0;193.0;49.0;118.0;media
MG;CONCEIÇÃO DO PARA;municipio;;401.0;55.0;39.0;21.0;51.0;;media
MG;CORREGO CANTA;municipio;;619.0;40.0;19.0;29.0;30.0;;media
MG;DORES DO INDAIA;municipio;;475.0;31.0;;28.0;23.0;;media
MG;DORESOPOLIS;municipio;;213.0;40.0;30.0;24.0;28.0;16.0;media
MG;ESTRELA DO INDAIA;municipio;;382.0;14.0;7.0;13.0;;;media
MG;IGUATAMA;municipio;;415.0;188.0;78.0;169.0;176.0;13.0;media
MG;JAPARAIBA;municipio;;163.0;22.0;17.0;7.0;20.0;;media
MG;LAGOA OA PRATA;municipio;;287.0;58.0;39.0;37.0;46.0;;media
MG;LEANDRO FERREIRA;municipio;;336.0;96.0;;94.0;;;media
MG;MEDEIROS;municipio;;400.0;56.0;41.0;38.0;19.0;36.0;media
MG;MOEMA;municipio;;173.0;49.0;;44.0;;;media
MG;NOVA SERRANA;municipio;;404.0;25.0;;23.0;;;media
MG;PAINS;municipio;;524.0;85.0;43.0;69.0;41.0;21.0;media
MG;PERDIGÃO;municipio;;341.0;16.0;;16.0;;;media
MG;PIMENTA;municipio;;505.0;38.0;32.0;13.0;29.0;;media
MG;PITANGUI;municipio;;391.0;68.0;39.0;60.0;50.0;11.0;media
MG;PIUI;municipio;;1033.0;184.0;125.0;118.0;115.0;32.0;media
MG;SANTA ROSA DA SERRA;municipio;;283.0;19.0;16.0;11.0;;11.0;media
MG;SANTO ANTONIO;municipio;1328.0;299.0;173.0;276.0;238.0;72.0;;media
MG;ALFENAS;municipio;;;1035.0;;435.0;;299.0;media
MG;ALPINOPOLIS;municipio;;;1355.0;;94.0;;63.0;media
MG;ALTEROSA;municipio;;;1065.0;;163.0;;128.0;media
MG;AREADO;municipio;;;643.0;;82.0;;54.0;media
MG;BOA ESPERANÇA;municipio;;;896.0;;511.0;;476.0;media
MG;CAMPO DO MEIO;municipio;;;342.0;;40.0;;39.0;media
MG;CAMPOS GERAIS;municipio;;;1568.0;;182.0;;160.0;media
MG;CAPITOLIO;municipio;;;560.0;;121.0;;91.0;media
MG;CARMO DO RIO CLARO;municipio;;;1377.0;;346.0;;299.0;media
MG;CASSIA;municipio;;;846.0;;417.0;;314.0;media
MG;CONCEIÇÃO DA APARECIDA;municipio;;;1147.0;;183.0;;175.0;media
MG;COQUEIRAL;municipio;;;566.0;;155.0;;144.0;media
MG;DELFINOPOLIS;municipio;;;643.0;;133.0;;92.0;media
MG;DIVISA NOVA;municipio;;;455.0;;140.0;;131.0;media
MG;ELOI MENDES;municipio;;;1440.0;;211.0;;165.0;media
MG;FAMA;municipio;;;140.0;;47.0;;44.0;media
MG;GUAPE;municipio;;;1319.0;;333.0;;303.0;media
MG;ILICINEA;municipio;;;872.0;;189.0;;181.0;media
MG;MACHADO;municipio;;;1020.0;;325.0;;276.0;media
MG;NEPOMUCENO;municipio;;;1094.0;;278.0;;254.0;media
MG;PARAGUAÇU;municipio;;;1021.0;;399.0;;340.0;media
MG;PASSOS;municipio;;;1619.0;;550.0;;326.0;media
MG;PRATAPOLIS;municipio;;;736.0;;94.0;;43.0;media
MG;SANTANA DA VARGEM;municipio;;;267.0;;136.0;;128.0;media
MG;SÃO .JOÃO BATISTA;municipio;345.0;68.0;34.0;56.0;27.0;51.0;;media
MG;SERRANIA;municipio;;;250.0;;103.0;;77.0;media
MG;TRES PONTAS;municipio;;;870.0;;433.0;;413.0;media
MG;VARGINHA;municipio;;;413.0;;208.0;;189.0;media
MG;FORMIGA;microrregiao;590.0;2777.0;1950.0;2039.0;468.0;510.0;;media
MG;AGUAN I l;municipio;;;362.0;;45.0;;41.0;media
MG;BOM SUCESSO;municipio;;;710.0;;312.0;;230.0;media
MG;CAMACHO;municipio;;;448.0;;13.0;;13.0;media
MG;CAMPO BELO;municipio;;;1005.0;;190.0;;146.0;media
MG;CANA VERDE;municipio;;;384.0;;66.0;;59.0;media
MG;CANDEIAS;municipio;;;1239.0;;187.0;;152.0;media
MG;CARMO DA MATA;municipio;;;665.0;;62.0;;52.0;media
MG;CARMOPOLIS OE MINAS;municipio;;;1150.0;;154.0;;101.0;media
MG;CLAUDIO;municipio;;;976.0;;71.0;;39.0;media
MG;CRISTAIS;municipio;;;814.0;;130.0;;116.0;media
MG;FORMIGA;municipio;;;2387.0;;204.0;;159.0;media
MG;IBITURUNA;municipio;;;216.0;;38.0;;24.0;media
MG;ITAGUARA;municipio;;;1349.0;;191.0;;99.0;media
MG;ITAPECERICA;municipio;;;1494.0;;66.0;;35.0;media
MG;OLIVEIRA;municipio;;;1074.0;;136.0;;115.0;media
MG;PASSA TEMPO;municipio;;;726.0;;40.0;;24.0;media
MG;PEDRA;municipio;;;598.0;;70.0;;56.0;media
MG;PERDÕES;municipio;;;681.0;;266.0;;232.0;media
MG;PIRACEMA;municipio;;;1221.0;;123.0;;74.0;media
MG;RIBEIRÃO VERMELHO;municipio;;;110.0;;15.0;;;media
MG;SANTANA DO;municipio;;;122.0;;15.0;;15.0;media
MG;SANTO ANTONIO DO AMPARO;municipio;605.0;278.0;259.0;224.0;243.0;24.0;16.0;media
MG;SÃO FRANCISCO DE PAULA;municipio;444.0;37.0;34.0;23.0;20.0;19.0;;media
MG;SÃO SEBASTIÃO DO OESTE;municipio;810.0;68.0;22.0;61.0;11.0;13.0;46.0;media
MG;AR CE BURGO;municipio;;;210.0;;;85.0;57.0;media
MG;BOM JESUS DA PENHA;municipio;;;481.0;;;42.0;33.0;media
MG;CABO VERDE;municipio;;;985.0;;;308.0;251.0;media
MG;CAPETINGA;municipio;;;402.0;;;149.0;118.0;media
MG;CLARAVAL;municipio;;;636.0;;;;;media
MG;GUARANESIA;municipio;;;510.0;;;214.0;194.0;media
MG;GUAXUPE;municipio;;;476.0;;;159.0;138.0;media
MG;IBIRACI;municipio;;;506.0;;;141.0;108.0;media
MG;ITAMOGI;municipio;;;717.0;;;220.0;178.0;media
MG;JACU(;municipio;;;1245.0;;;151.0;133.0;media
MG;JURUAIA;municipio;;;896.0;;;51.0;42.0;media
MG;MONTE BELO;municipio;;;1460.0;;;330.0;310.0;media
MG;MONTE SANTO DE MINAS;municipio;825.0;254.0;228.0;111.0;193.0;46.0;41.0;media
MG;MUZAMBINHO;municipio;;;1379.0;;;489.0;220.0;media
MG;NOVA RESENDE;municipio;;;1818.0;;;329.0;314.0;media
MG;SÃO PEDRO DA UNIÃO;municipio;;;911.0;;;56.0;53.0;media
MG;SÃO SEBASTIÃO;municipio;1211.0;808.0;663.0;660.0;391.0;79.0;518.0;media
MG;SÂO TOMAS DE AOUINO;municipio;;;498.0;;;175.0;145.0;media
MG;PLANALTO OE POÇOS OE CALDAS;microrregiao;7885.0;2101.0;879.0;1672.0;665.0;313.0;1325.0;media
MG;ANORADAS;municipio;;;1539.0;;;211.0;118.0;media
MG;BANDEIRA;municipio;;;183.0;;;41.0;30.0;media
MG;BOTELHOS;municipio;;;697.0;;;170.0;163.0;media
MG;CALDAS;municipio;;;1420.0;;;408.0;113.0;media
MG;CAMPESTRE;municipio;;;1592.0;;;305.0;217.0;media
MG;IBITIURA OE MINAS;municipio;;;326.0;;;21.0;10.0;media
MG;IPUIUNA;municipio;;;521.0;;;146.0;29.0;media
MG;POÇOS DE CALDAS;municipio;;;197.0;;;94.0;82.0;media
MG;SANTA RITA DE CALDAS;municipio;1410.0;705.0;117.0;679.0;101.0;29.0;654.0;media
MG;PLANALTO MINEIRO;microrregiao;;;29016.0;;;5027.0;3816.0;media
MG;ALBERTINA;municipio;;;287.0;;;79.0;70.0;media
MG;BOM REPOUSO;municipio;;;1395.0;;;;;media
MG;BORDA DA MATA;municipio;;;1375.0;;;176.0;122.0;media
MG;CACHOEIRA DE MINAS;municipio;;;875.0;;;42.0;33.0;media
MG;CAMBUOUIRA;municipio;;;409.0;;;135.0;124.0;media
MG;CAMPANHA;municipio;;;501.0;;;86.0;66.0;media
MG;CAREAÇU;municipio;;;285.0;;;133.0;108.0;media
MG;CARMO DA CACHOEIRA;municipio;;;338.0;;;88.0;81.0;media
MG;CARMO DE MINAS;municipio;;;363.0;;;132.0;85.0;media
MG;CARVALHOPOLIS;municipio;;;357.0;;;68.0;63.0;media
MG;CAXAMBU;municipio;;;142.0;;;33.0;29.0;media
MG;CONCEIÇÃO DAS PEDRAS;municipio;387.0;23.0;23.0;20.0;;;;media
MG;CONCEIÇÃO DO RIO VERDE;municipio;357.0;164.0;126.0;122.0;130.0;40.0;29.0;media
MG;CONCEIÇÃO DOS OUROS;municipio;960.0;30.0;27.0;11.0;18.0;;;media
MG;CONGONHAL;municipio;;;750.0;;;14.0;12.0;media
MG;CORDISLANDIA;municipio;;;169.0;;;73.0;54.0;media
MG;ESPIRITO SANTO DO DOURADO;municipio;867.0;16.0;14.0;13.0;;;;media
MG;ESTIVA;municipio;;;2286.0;;;13.0;;media
MG;HELIOOORA;municipio;;;379.0;;;210.0;144.0;media
MG;l NCONFIDENTES;municipio;;;687.0;;;57.0;46.0;media
MG;JACUTINGA;municipio;;;787.0;;;248.0;153.0;media
MG;JESUANIA;municipio;;;357.0;;;135.0;90.0;media
MG;LAMBARI;municipio;;;845.0;;;202.0;186.0;media
MG;MONSENHOR PAULO;municipio;;;363.0;;;102.0;97.0;media
MG;MONTE SIÃO;municipio;;;1206.0;;;161.0;133.0;media
MG;NATERCIA;municipio;;;569.0;;;186.0;121.0;media
MG;MESORREGI ÔES, MICRORREGIÔES;mesorregiao;;;;;;;;media
MG;CIMENTOS TOTAL;total;;;;;;;;media
MG;OLIMPIO NORONHA;mesorregiao;;65.0;;39.0;;32.0;33.0;media
MG;OURO FINO;mesorregiao;;1950.0;;486.0;;345.0;303.0;media
MG;PEDRALVA;mesorregiao;;791.0;;65.0;;55.0;29.0;media
MG;PIRANGUINHO;mesorregiao;;449.0;;64.0;;37.0;36.0;media
MG;POCO FUNDO;mesorregiao;;1647.0;;383.0;;359.0;155.0;media
MG;POUSO ALEGRE;mesorregiao;;1547.0;;125.0;;102.0;56.0;media
MG;SANTA RITA DO SAPUCAI;mesorregiao;;574.0;;303.0;;189.0;267.0;media
MG;SÃO BENTO ABADE;mesorregiao;;56.0;;;;;;media
MG;SÃO GONÇALO DO SAPUCAI;mesorregiao;;489.0;;334.0;;243.0;269.0;media
MG;SÃO JOÃO DA MATA;mesorregiao;;317.0;;64.0;;55.0;42.0;media
MG;SÃO JOSE DO ALEGRE;mesorregiao;;328.0;;10.0;;;;media
MG;SÃO LOURENÇO;mesorregiao;;140.0;;10.0;;;;media
MG;SÃO SEBASTIÃO DA BELA VISTA;mesorregiao;;302.0;;58.0;;35.0;43.0;media
MG;SENADOR JOSE BENTO;mesorregiao;;408.0;;46.0;;31.0;25.0;media
MG;SILVIANOPOLIS;mesorregiao;;706.0;;94.0;;64.0;53.0;media
MG;SOLEDADE DE MINAS;mesorregiao;;458.0;;30.0;;14.0;23.0;media
MG;TRES CORAÇÕES;mesorregiao;;776.0;;210.0;;165.0;139.0;media
MG;TURVOLANDIA;mesorregiao;;717.0;;90.0;;69.0;35.0;media
MG;ALTO RIO GRANDE;mesorregiao;;10562.0;;1318.0;;946.0;972.0;media
MG;AIURUOCA;mesorregiao;;696.0;;42.0;;33.0;23.0;media
MG;ALAGOA;mesorregiao;;334.0;;;;;;media
MG;ANDRELANDIA soo;mesorregiao;61.0;41.0;40.0;51.0;;;;media
MG;ARANT I NA;mesorregiao;;201.0;;;;;;media
MG;BAEPENDI;mesorregiao;;1326.0;;216.0;;176.0;135.0;media
MG;BOCAINA DE MINAS;mesorregiao;;549.0;;;;;;media
MG;BOM JARDIM DE MI NAS;mesorregiao;;396.0;;15.0;;10.0;11.0;media
MG;CARRANCAS;mesorregiao;;334.0;;65.0;;24.0;62.0;media
MG;CARVALHOS;mesorregiao;;478.0;;;;;;media
MG;CRUZILIA;mesorregiao;;480.0;;73.0;;55.0;44.0;media
MG;IJACI;mesorregiao;;192.0;;63.0;;50.0;50.0;media
MG;INGAI;mesorregiao;;189.0;;60.0;;47.0;51.0;media
MG;ITUMIRIM;mesorregiao;;252.0;;138.0;;127.0;124.0;media
MG;ITUTINGA;mesorregiao;;350.0;;31.0;;21.0;26.0;media
MG;LAVRAS;mesorregiao;;885.0;;264.0;;215.0;193.0;media
MG;LIBERDADE;mesorregiao;;629.0;;40.0;;13.0;39.0;media
MG;LUMINAR IAS;mesorregiao;;356.0;;26.0;;19.0;20.0;media
MG;MADRE DE DEUS DE MINAS;mesorregiao;;264.0;;35.0;;25.0;24.0;media
MG;MINDURI;mesorregiao;;104.0;;54.0;;48.0;17.0;media
MG;PASSA VINTE;mesorregiao;;165.0;;16.0;;;15.0;media
MG;PIEDADE DO RIO GRANDE;mesorregiao;;353.0;;13.0;;11.0;13.0;media
MG;SANTANA DO GARAMBEU;mesorregiao;;201.0;;;;;;media
MG;SÃO TOME DAS LETRAS;mesorregiao;;586.0;;27.0;;10.0;20.0;media
MG;SÃO VICENTE DE MINAS;mesorregiao;;145.0;;26.0;;;21.0;media
MG;SERITINGA;mesorregiao;;149.0;;;;;;media
MG;SERRANOS;mesorregiao;;148.0;;15.0;;;15.0;media
MG;ALTA MANTIQUEIRA;mesorregiao;;21288.0;;1678.0;;899.0;137.0;media
MG;BRAZOPOLIS;mesorregiao;;1274.0;;68.0;;38.0;51.0;media
MG;BUENO BRANDÃO;mesorregiao;;1819.0;;100.0;;82.0;32.0;media
MG;CAMANDUCAIA;mesorregiao;;1484.0;;67.0;;50.0;23.0;media
MG;CAMBUI z;mesorregiao;97.0;60.0;67.0;60.0;11.0;30.0;;media
MG;CONSOLAÇÃO;mesorregiao;;394.0;;;;;;media
MG;COR REGO;mesorregiao;;822.0;;;;;;media
MG;CRISTINA;mesorregiao;;828.0;;182.0;;131.0;111.0;media
MG;DELFIM MOREIRA;mesorregiao;;769.0;;34.0;;16.0;24.0;media
MG;DOM VIÇOSO;mesorregiao;;452.0;;17.0;;15.0;;media
MG;EXTREMA;mesorregiao;;1336.0;;36.0;;17.0;21.0;media
MG;GONÇALVES;mesorregiao;;618.0;;40.0;;21.0;24.0;media
MG;ITAJUBA;mesorregiao;;816.0;;73.0;;47.0;40.0;media
MG;ITAMONTE;mesorregiao;;605.0;;61.0;;39.0;31.0;media
MG;CENTRO-LESTE MINEIRO;mesorregiao;;64971.0;;5936.0;3495.0;4127.0;3952.0;media
MG;CALCAR(OS DE SETE LAGOAS;microrregiao;;7112.0;;694.0;473.0;434.0;404.0;media
MG;ARAÇAI;municipio;;74.0;;15.0;13.0;10.0;;media
MG;BALOIM;municipio;;551.0;;68.0;62.0;26.0;51.0;media
MG;CACHOEIRA DA PRAíA;municipio;;38.0;;;;;;media
MG;CAETANOPOLIS;municipio;;93.0;;29.0;;26.0;;media
MG;CORDISBURGO;municipio;;613.0;;58.0;42.0;31.0;32.0;media
MG;FORTUNA OE MINAS;municipio;;163.0;;16.0;14.0;;13.0;media
MG;FUNILANDIA;municipio;;193.0;;40.0;27.0;30.0;22.0;media
MG;I NHAUMA;municipio;;220.0;;43.0;31.0;33.0;15.0;media
MG;JABOTICATUBAS;municipio;;1275.0;;90.0;69.0;45.0;63.0;media
MG;JEQUITIBA;municipio;;697.0;;73.0;63.0;20.0;53.0;media
MG;MARAVILHAS;municipio;;257.0;;15.0;;12.0;;media
MG;PAPAGAIOS;municipio;;269.0;;35.0;28.0;25.0;24.0;media
MG;PARAOPEBA;municipio;;272.0;;34.0;24.0;22.0;29.0;media
MG;PEQUI;municipio;;223.0;;36.0;;34.0;28.0;media
MG;SANTANA DE PIRAPAMA;municipio;;1364.0;;36.0;24.0;22.0;13.0;media
MG;SANTANA DO RIACHO;municipio;;378.0;;;;;;media
MG;SETE LAGOAS;municipio;;432.0;;100.0;55.0;86.0;46.0;media
MG;SIDERURGICA;microrregiao;;10293.0;;820.0;504.0;572.0;462.0;media
MG;ANTONIO DIAS;municipio;;623.0;;34.0;21.0;18.0;19.0;media
MG;BARÃO DE COCAIS;municipio;;379.0;;12.0;;;;media
MG;BELA VISTA DE MINAS;municipio;;67.0;;;;;;media
MG;BOM JESUS DO AMPARO;municipio;;407.0;;29.0;21.0;13.0;12.0;media
MG;CONCEIÇÃO DO MATO DENTRO;municipio;;952.0;;94.0;42.0;82.0;63.0;media
MG;CONGONHAS DO NORTE;municipio;;267.0;;;2.0;;;media
MG;CORONEL FABRICIANO;municipio;;254.0;;;;;;media
