_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;confianca
AL;PAULO .JACINTO;municipio;1156.0;7.0;;;;;media
AL;OUEBRANGULO;municipio;706.0;30.0;;;26.0;;media
AL;TANQUE D' ARCA;municipio;1028.0;;;;;;media
AL;ARAPIRACA;microrregiao;40856.0;286.0;162.0;108.0;12.0;34.0;media
AL;ANADIA;municipio;815.0;14.0;;;;;media
AL;ARAPIRACA;municipio;4432.0;68.0;56.0;20.0;;;media
AL;COITE;municipio;1656.0;27.0;19.0;;;;media
AL;CRAIBAS;municipio;2114.0;35.0;19.0;13.0;;;media
AL;FEIRA GRANDE;municipio;3705.0;;;;;;media
AL;GIRAU DO PONCIANO;municipio;5279.0;20.0;;;;;media
AL;JUNQUEIRO;municipio;2954.0;;;;;;media
AL;LAGOA DA CANOA;municipio;1393.0;40.0;13.0;26.0;;;media
AL;LIMOEIRO DE ANADIA;municipio;4759.0;14.0;;;;;media
AL;OLHO D'AGUA GRANDE;municipio;1112.0;;;;;;media
AL;SÃO BRAS;municipio;1630.0;;;;;;media
AL;SÃO SEBASTIÃO;municipio;2427.0;16.0;10.0;;;;media
AL;MATA ALAGOANA;mesorregiao;;;1425.0;56.0;210.0;;media
AL;MATA ALAGOANA;microrregiao;;;924.0;23.0;142.0;;media
AL;ATALAIA;municipio;;;203.0;;;;media
AL;BRANQUINHA;municipio;;;;;;;media
AL;CAJUEIRO;municipio;;;48.0;;;;media
AL;CAPELA;municipio;;;83.0;;;;media
AL;CHÃ PRETA;municipio;;;12.0;;;;media
AL;ÇOLONIA LEOPOLDINA;municipio;;;21.0;;15.0;;media
AL;FLEXEIRAS;municipio;;;48.0;;;;media
AL;IBATEGUARA;municipio;;;30.0;;13.0;;media
AL;.JACU IPE;municipio;;;;;;;media
AL;.JOAQUIM GOMES;municipio;;;97.0;;;;media
AL;JUNDIA;municipio;;;;;;;media
AL;MESSIAS;municipio;;;11.0;;;;media
AL;MURICI;municipio;;;;;37.0;;media
AL;NOVO LINO;municipio;;;41.0;;;;media
AL;PINDOBA;municipio;;;15.0;;;;media
AL;SANTANA DO MUNOAU;municipio;;;;;;;media
AL;SÃO JOSE DA LAJE;municipio;;;138.0;;;;media
AL;UNIÃO DOS PALMARES;municipio;;;50.0;;23.0;;media
AL;VIÇOSA;municipio;;;103.0;;13.0;;media
AL;LITORAL NORTE ALAGOANO;microrregiao;;;197.0;10.0;19.0;;media
AL;BARRA DE SANTO ANTONIO;municipio;;;;;;;media
AL;.JAPARATINGA;municipio;;;;;;;media
AL;MARAGOGI;municipio;;;;;;;media
AL;MATRIZ DE CAMARAGIBE;municipio;;;51.0;;;;media
AL;PASSO DE CAMARAGIBE;municipio;;;14.0;;;;media
AL;PORTO CALVO;municipio;;;44.0;;;;media
AL;PORTO DE PEDRAS;municipio;;;12.0;;;;media
AL;SÃO MIGUEL DOS MILAGRES;municipio;;;;;;;media
AL;TABULEIROS DE S MIGUEL DOS CAMPOS;microrregiao;;;304.0;23.0;49.0;;media
AL;BARRA DE SÃO MIGUEL;municipio;;;;;;;media
AL;BOCA DA MATA;municipio;;;111.0;;;;media
AL;CAMPO ALEGRE;municipio;;;54.0;14.0;;;media
AL;CORURIPE;municipio;;;59.0;;45.0;;media
AL;ROTEIRO;municipio;;;17.0;;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;;;57.0;;;;media
AL;COQUE l RO SECO;municipio;;;;;2.0;;media
AL;MARECHAL DEODORO;municipio;;;70.0;;;;media
AL;PILAR;municipio;;;104.0;;;;media
AM;TOTAIS;total;116302.0;165.0;180.0;91.0;193.0;;baixa
AM;HILEIA AMAZONENSE;mesorregiao;75563.0;;;;37.0;;baixa
AM;ALTO SOLIMÕES;microrregiao;12818.0;11.0;;;11.0;;baixa
AM;AMATURA;municipio;839.0;;;;;;baixa
AM;ATALAIA DO NORTE;municipio;813.0;;;;;;baixa
AM;B(f:N JAMIN CONSTANT;municipio;902.0;;;;;;baixa
AM;FONTE BOA;municipio;1811.0;;;;;;baixa
AM;.JUTA(;municipio;2133.0;;;;;;baixa
AM;SANTO ANTONIO DO IÇA;municipio;1722.0;1.0;;;;;baixa
AM;SÃO PAULO DE OLIVENÇA;municipio;2007.0;2.0;;;2.0;;baixa
AM;TABATINQA;municipio;997.0;;;;;;baixa
AM;TONANTINS;municipio;1124.0;;;;;;baixa
AM;.JURUA;microrregiao;20.0;19.0;;;;;baixa
AM;CARAUARI;municipio;1695.0;;;;;;baixa
AM;EIRUNEPE;municipio;1623.0;;;;;;baixa
AM;ENVIAA;municipio;2792.0;;;;;;baixa
AM;IPIXUNA;municipio;591.0;;2.0;;;;baixa
AM;ITAMARATI;municipio;1309.0;;15.0;;;;baixa
AM;.JUAUA;municipio;852.0;;;;;;baixa
AM;PURUS;microrregiao;705.0;;;;;;baixa
AM;BOCA DO ACRE;municipio;3005.0;;;;;;baixa
AM;CANUTAMA;municipio;2175.0;;;;;;baixa
AM;LABREA;municipio;982.0;;;;;;baixa
AM;PAUJNI;municipio;1277.0;;;;;;baixa
AM;TAPAUA;municipio;3266.0;;;;;;baixa
AM;MADEIRA;microrregiao;12849.0;21.0;;;15.0;;baixa
AM;BORBA;municipio;2971.0;;;;;;baixa
AM;HIMAITA;municipio;2588.0;11.0;;;;;baixa
AM;MANICORE;municipio;551.0;3.0;;;3.0;;baixa
AM;NOVO ARIPUANÃ;municipio;2736.0;;;;3.0;;baixa
AM;RIO NEGRO;microrregiao;6519.0;17.0;12.0;2.0;;;baixa
AM;BARCELOS;municipio;1852.0;;;;;;baixa
AM;NOVO AIRÃO;municipio;155.0;;;;;;baixa
AM;SANTA ISABEL DO RIO NEGRO;municipio;70.0;;;;;;baixa
AM;SÃO CIAllRIEL DA CACHOEIRA;municipio;3188.0;16.0;12.0;2.0;;;baixa
AM;SOLillÕES JAPURA;microrregiao;15910.0;12.0;;;;;baixa
AM;ALVARÃES;municipio;780.0;;;;;;baixa
AM;ANAMÃ;municipio;810.0;;;;;;baixa
AM;ANORI;municipio;120.0;;;;;;baixa
AM;COAR(;municipio;273.0;;;;;;baixa
AM;CODAJAS;municipio;250.0;;2.0;;;;baixa
AM;JAPURA;municipio;;;;;;;baixa
AM;MARAÃ;municipio;2328.0;;;;;;baixa
AM;TEFE;municipio;1622.0;;;;;;baixa
AM;UARINI uo;municipio;;;;;;;baixa
AM;MEDIO AMAZONAS;microrregiao;;40639.0;371.0;;;;baixa
AM;AUTAZES;municipio;1963.0;3.0;;;;;baixa
AM;BARREIAINHA;municipio;15.0;11.0;3.0;;;;baixa
AM;BERURI;municipio;876.0;;;;;;baixa
AM;BOA VISTA DO RAMOS;municipio;877.0;22.0;21.0;;;;baixa
AM;CAAPIRANOA;municipio;501.0;;;;;;baixa
AM;CAREIRO;municipio;953.0;10.0;;;;;baixa
AM;IRANDUBA;municipio;1872.0;31.0;31.0;;;;baixa
AM;ITACOATIARA;municipio;2758.0;23.0;16.0;;;;baixa
AM;lTAPIRANGA;municipio;269.0;13.0;12.0;;;;baixa
AM;MANACAPURU;municipio;393.0;93.0;33.0;44.0;19.0;;baixa
AM;MANAQUIRI;municipio;1302.0;2.0;2.0;;;;baixa
AM;MAUES;municipio;3198.0;18.0;10.0;;;;baixa
AM;NHAMUNDA;municipio;3031.0;4.0;4.0;;;;baixa
AM;NOVA OLINDA DO NORTE;municipio;8.0;;;;;;baixa
AM;PARINTINS;municipio;53.0;51.0;20.0;15.0;16.0;;baixa
AM;PRESIDENTE FIGUEIREDO;municipio;322.0;;;;;;baixa
AM;RIO PRETO DA EVA;municipio;397.0;24.0;2.0;12.0;;;baixa
AM;SÃO SEBASTIÃO. DO UATUMÃ;municipio;752.0;;;;;;baixa
AM;SILVES;municipio;812.0;4.0;;;;;baixa
AM;URUCARA;municipio;976.0;3.0;;;;;baixa
AM;URUCUR (TUBA;municipio;1383.0;3.0;3.0;;;;baixa
AP;TOTAIS;total;4816.0;42.0;19.0;18.0;;;media
AP;AMAPA;mesorregiao;4816.0;42.0;19.0;18.0;;;media
AP;MACAPA;microrregiao;667.0;14.0;;;;;media
AP;MACAPA;municipio;2497.0;12.0;;;;;media
AP;MAZAGÃO;municipio;1170.0;;;;;;media
AP;AMAPA E OI APOOUE;microrregiao;1149.0;28.0;11.0;13.0;;;media
AP;AMAPA;municipio;633.0;17.0;10.0;;;;media
AP;CALÇOENE;municipio;217.0;;;;;;media
AP;OIAPOQUE;municipio;299.0;11.0;;10.0;;;media
BA;TOTAIS;total;739006.0;21552.0;13875.0;5527.0;429.0;4492.0;baixa
BA;OESTE BAIANO;microrregiao;300262.0;4778.0;2749.0;1416.0;33.0;1224.0;baixa
BA;CHAPADÕES DO ALTO RIO GRANDE;microrregiao;23844.0;359.0;278.0;102.0;;57.0;baixa
BA;ANGICAL;municipio;1942.0;;;;;;baixa
BA;BAIANOPOLIS;municipio;1321.0;12.0;;;;;baixa
BA;BARREIRAS;municipio;2039.0;163.0;131.0;21.0;;24.0;baixa
BA;BREJOLANDIA;municipio;1692.0;;;;;;baixa
BA;CATOLANDIA;municipio;661.0;;;;;;baixa
BA;COTEGIPE;municipio;1916.0;12.0;;;;;baixa
BA;CRISTOPOLIS;municipio;1570.0;;;;;;baixa
BA;FORMOSA DO RIO PRETO;municipio;1622.0;80.0;70.0;66.0;;;baixa
BA;RIACHÂO DAS NEVES;municipio;2242.0;;;;;;baixa
BA;SANTA RITA DE CASSIA;municipio;3534.0;;;;;;baixa
BA;SÃO DESIDERIO;municipio;3123.0;71.0;54.0;;;16.0;baixa
BA;TABOCAS DO BREJO VELHO;municipio;2182.0;;;;;;baixa
BA;CHAPADÕES DO RIO CORRENTE;municipio;18907.0;841.0;542.0;208.0;;212.0;baixa
BA;CANAPOLIS;municipio;1530.0;63.0;;;;58.0;baixa
BA;cocos;municipio;1970.0;;;;;;baixa
BA;CORIBE;municipio;2224.0;316.0;236.0;128.0;;50.0;baixa
BA;CORRENT INA;municipio;3947.0;85.0;28.0;45.0;;16.0;baixa
BA;SANTA MARIA DA VITORIA;municipio;3368.0;301.0;235.0;21.0;;62.0;baixa
BA;SANTANA;municipio;2985.0;54.0;27.0;;;26.0;baixa
BA;SERRA DOURADA;municipio;2883.0;18.0;;;;;baixa
BA;BAIXO-MEDI O SÃO FRANCISCO;municipio;39076.0;106.0;24.0;34.0;;49.0;baixa
BA;BARRA;municipio;7527.0;36.0;;20.0;;;baixa
BA;CAMPO ALEGRE DE LOURDES;municipio;3659.0;22.0;;;;18.0;baixa
BA;CASA NOVA;municipio;6896.0;10.0;;;;;baixa
BA;IBOTIRAMA;municipio;1523.0;;;;;;baixa
BA;MORPARA;municipio;982.0;;;;;;baixa
BA;PI LÂO ARCADO;municipio;5474.0;;;;;;baixa
BA;REMANSO;municipio;3960.0;;;;;;baixa
BA;SENTO SE s;municipio;5025.0;;;;;;baixa
BA;XIOUE-XIOUE;municipio;4030.0;21.0;15.0;;;;baixa
BA;MEDI O SÃO FRANCISCO;municipio;17214.0;365.0;165.0;144.0;;63.0;baixa
BA;BOM .JESUS DA LAPA;municipio;8635.0;190.0;88.0;91.0;;11.0;baixa
BA;CAR I NHANHA;municipio;2505.0;63.0;17.0;;;45.0;baixa
BA;MALHADA;municipio;2728.0;90.0;57.0;37.0;;;baixa
BA;PARATINGA;municipio;3346.0;22.0;;14.0;;;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;municipio;32426.0;645.0;455.0;129.0;;103.0;baixa
BA;BARRA DO MENDES;municipio;1903.0;;;;;;baixa
BA;CAFARNAUM;municipio;364.0;28.0;;26.0;;;baixa
BA;CANARANA;municipio;3791.0;20.0;;;;;baixa
BA;CENTRAL;municipio;1564.0;16.0;;;;;baixa
BA;GENTIO DO OURO;municipio;2480.0;;;;;;baixa
BA;IBIPEBA;municipio;2275.0;;;;;;baixa
BA;IBITITA;municipio;2344.0;;;;;;baixa
BA;IRECE;municipio;6749.0;454.0;372.0;69.0;;50.0;baixa
BA;JUSSARA;municipio;1130.0;54.0;29.0;13.0;;12.0;baixa
BA;MORRO DO CHAPEU;municipio;2698.0;15.0;;;;;baixa
BA;PRESIDENTE OUTRA;municipio;1473.0;27.0;16.0;;;11.0;baixa
BA;SOUTO SOARES;municipio;103.0;;;;;;baixa
BA;UIBAI;municipio;1552.0;;;;;;baixa
BA;CHAPADA DIAMANTINA MERIDIONAL;microrregiao;65612.0;579.0;305.0;189.0;212.0;;baixa
BA;ABAIRA;municipio;;1550.0;;;;;baixa
BA;AGUA QUENTE;municipio;;1002.0;;;;;baixa
BA;ANDARA(;municipio;;2908.0;100.0;;13.0;10.0;baixa
BA;BARRA DA ESTIVA;municipio;1724.0;11.0;10.0;;;;baixa
BA;BONINAL;municipio;;1621.0;;;;;baixa
BA;BOQUIRA;municipio;;3068.0;;;;;baixa
BA;BOTUPORÃ;municipio;;4756.0;25.0;;;25.0;baixa
BA;BROTAS DE MACAUBAS;municipio;2639.0;3.0;;;;;baixa
BA;CONTENDAS;municipio;;662.0;;;;;baixa
BA;(BICOARA;municipio;;1057.0;22.0;;;;baixa
BA;(BIPITANGA;municipio;;2193.0;;;;;baixa
BA;IBITIARA;municipio;;4840.0;;;;;baixa
BA;IPUPIARA;municipio;;1141.0;;;;;baixa
BA;IRAMAIA;municipio;;1130.0;12.0;;;;baixa
BA;IRAQUARA;municipio;;2651.0;105.0;;94.0;;baixa
BA;ITAETE;municipio;;1223.0;15.0;;10.0;;baixa
BA;ITUAÇU;municipio;;2092.0;;;;;baixa
BA;JUSSIAPE;municipio;;1361.0;;;;;baixa
BA;LENÇO IS;municipio;307.0;;;;;;baixa
BA;MACAUBAS s;municipio;;5538.0;149.0;;148.0;123.0;baixa
BA;MUCUGE;municipio;;1074.0;;;;;baixa
BA;OLIVEIRA DOS BREJINHOS;municipio;3115.0;46.0;45.0;;;;baixa
BA;PALMEIRAS;municipio;;556.0;;;;;baixa
BA;PARAMIRIM;municipio;;3901.0;12.0;;;;baixa
BA;PIATÃ;municipio;;3645.0;;;;;baixa
BA;RIO DE CONTAS;municipio;750.0;;;;;;baixa
BA;RIO DO PIRES;municipio;1813.0;;;;;;baixa
BA;SEABRA;municipio;;3304.0;;;;;baixa
BA;TANHAÇU;municipio;;639.0;20.0;;;;baixa
BA;UTINGA;municipio;;1130.0;25.0;;15.0;;baixa
BA;WAGNER;municipio;;222.0;;;;;baixa
BA;SERRA GERAL DA BAHIA;microrregiao;61771.0;429.0;;;;;baixa
BA;ARACATU;municipio;;2308.0;;;;;baixa
BA;BRUMADO;municipio;;3343.0;58.0;;;;baixa
BA;CACULE;municipio;;1715.0;;;;;baixa
BA;CAETITE;municipio;;6145.0;34.0;;20.0;15.0;baixa
BA;CANDIBA;municipio;;2134.0;89.0;;72.0;;baixa
BA;CONDEUBA;municipio;;3101.0;;;;;baixa
BA;CORDEIROS;municipio;;979.0;;;;;baixa
BA;DOM BASILIO;municipio;1533.0;;;;;;baixa
BA;GUANAMBI;municipio;;4354.0;342.0;;206.0;102.0;baixa
BA;IBIASSUCE;municipio;;1433.0;;;;;baixa
BA;IGAPORÃ;municipio;;1239.0;164.0;;;;baixa
BA;.JACARACI;municipio;;2511.0;;;;;baixa
BA;LICINIO DE ALMEIDA;municipio;1459.0;11.0;;;;;baixa
BA;MALHADA OE PEDRAS;municipio;1477.0;2.0;;;;;baixa
BA;MORTUGABA;municipio;;1393.0;;;;;baixa
BA;PALMAS DE MONTE ALTO;municipio;2118.0;70.0;46.0;29.0;4.0;;baixa
BA;PINDAI;municipio;;3139.0;30.0;;14.0;12.0;baixa
BA;PIRIPA;municipio;;1078.0;;;;;baixa
BA;PRESIDENTE .JANIO QUADROS;municipio;;2531.0;;;;;baixa
BA;RIACHO DE SANTANA;municipio;5708.0;362.0;250.0;124.0;32.0;;baixa
BA;SEBASTIÃO LARANJEIRAS;municipio;;828.0;54.0;;;39.0;baixa
BA;TREMEDAL;municipio;;4256.0;37.0;;;2.0;baixa
BA;URANO(;municipio;1954.0;100.0;88.0;;;;baixa
BA;SENHOR DO BONFIM;microrregiao;29491.0;334.0;125.0;101.0;;112.0;baixa
BA;ANTONIO GONÇALVES;municipio;1414.0;26.0;24.0;;;;baixa
BA;CALDEIRÃO GRANDE;municipio;2327.0;16.0;;;;;baixa
BA;CAMPO FORMOSO;municipio;8496.0;134.0;74.0;32.0;;27.0;baixa
BA;JAGUARARI;municipio;2732.0;;;;;;baixa
BA;MIRANGABA;municipio;3124.0;11.0;;;;;baixa
BA;PINDOBAÇU;municipio;4223.0;57.0;10.0;33.0;;;baixa
BA;SAUDE;municipio;1423.0;12.0;;;;;baixa
BA;SENHOR DO BONFIM s;municipio;5752.0;69.0;;;;51.0;baixa
BA;CORREDEIRAS DO SÃO FRANCISCO;microrregiao;11921.0;162.0;122.0;80.0;10.0;16.0;baixa
BA;ABARE;municipio;1049.0;;;;;;baixa
BA;CHORROCHO;municipio;1534.0;;;;;;baixa
BA;CURAÇA;municipio;3040.0;15.0;;;;;baixa
BA;.JUAZEIRO;municipio;4657.0;125.0;102.0;69.0;;10.0;baixa
BA;MACURURE;municipio;1224.0;;;;;;baixa
BA;RODELAS;municipio;417.0;15.0;;;;;baixa
BA;LESTE BAIANO;mesorregiao;;8010.0;4542.0;501.0;300.0;772.0;baixa
BA;PIEMONTE DA DIAMANTINA;microrregiao;36425.0;832.0;277.0;141.0;17.0;421.0;baixa
BA;BAIXA GRANDE;municipio;2869.0;62.0;23.0;31.0;;;baixa
BA;BOA VISTA DO TUPIM;municipio;1833.0;22.0;14.0;;;;baixa
BA;CAEM;municipio;1629.0;16.0;;;;4.0;baixa
BA;IBIQUERA;municipio;579.0;27.0;14.0;;;;baixa
BA;ITABERABA;municipio;2278.0;43.0;20.0;18.0;;;baixa
BA;JACOBINA;municipio;9021.0;141.0;36.0;36.0;;73.0;baixa
BA;LAJEDINHO;municipio;478.0;32.0;;;;25.0;baixa
BA;MACA JUBA;municipio;812.0;32.0;26.0;;;;baixa
BA;MAIRI;municipio;3630.0;10.0;;;;;baixa
BA;MIDUEL CALMON;municipio;3209.0;12.0;;;;;baixa
BA;MUNDO NOVO;municipio;1644.0;187.0;39.0;;;148.0;baixa
BA;PIRITIBA;municipio;2106.0;56.0;50.0;;;;baixa
BA;RUY BARBOSA;municipio;1765.0;147.0;22.0;;;123.0;baixa
BA;SERROLANDIA;municipio;2863.0;;;;;;baixa
BA;TAPIRAMUTA;municipio;751.0;38.0;13.0;18.0;;;baixa
BA;VÀRZEA DO POÇO;municipio;958.0;;;;;2.0;baixa
BA;SERTÃO DE CANUDOS;microrregiao;42917.0;580.0;232.0;153.0;;198.0;baixa
BA;CANSANÇÃO;municipio;5170.0;19.0;;;;2.0;baixa
BA;EUCLIDES DA CUNHA;municipio;7826.0;243.0;87.0;17.0;;139.0;baixa
BA;ITIUBA;municipio;4713.0;89.0;56.0;10.0;;27.0;baixa
BA;MONTE SANTO;municipio;8571.0;11.0;;;;;baixa
BA;QUEIMADAS;municipio;4467.0;14.0;;;;;baixa
BA;QUIJINGUE;municipio;4291.0;139.0;46.0;89.0;;;baixa
BA;TUCANO;municipio;4648.0;59.0;24.0;20.0;;12.0;baixa
BA;SERRINHA;microrregiao;39164.0;1327.0;976.0;269.0;17.0;139.0;baixa
BA;ARACI;municipio;5000.0;157.0;142.0;52.0;;;baixa
BA;BIRITINGA;municipio;1986.0;124.0;81.0;36.0;;;baixa
BA;CANDEAL;municipio;1041.0;16.0;12.0;;;;baixa
BA;CONCEIÇÃO DO COITE s;municipio;5204.0;37.0;21.0;13.0;;;baixa
BA;ICHU;municipio;645.0;30.0;;26.0;;;baixa
BA;LAMARÃO;municipio;1660.0;85.0;80.0;;;;baixa
BA;RETIROLANDIA;municipio;1545.0;27.0;7.0;18.0;;;baixa
BA;RIACHÃO DO JACUIPE;municipio;7981.0;54.0;29.0;25.0;;;baixa
BA;SANTALUZ;municipio;266.0;83.0;41.0;;;39.0;baixa
BA;SERRINHA;municipio;6745.0;599.0;460.0;69.0;13.0;68.0;baixa
BA;FEIRA DE SANTANA;microrregiao;55893.0;;642.0;361.0;126.0;153.0;baixa
BA;AGUA FRIA;municipio;2726.0;35.0;23.0;10.0;;;baixa
BA;ANGUERA;municipio;794.0;;;;;;baixa
BA;ANTONIO CARDOSO;municipio;1798.0;11.0;;;;;baixa
BA;CASTRO ALVES;municipio;6570.0;148.0;56.0;29.0;53.0;30.0;baixa
BA;CORAÇÃO DE MARIA;municipio;3034.0;40.0;24.0;;;;baixa
BA;ELISIO MEDRADO;municipio;1199.0;15.0;;;;;baixa
BA;FEIRA DE SANTANA;municipio;8498.0;78.0;57.0;;;;baixa
BA;IAÇU;municipio;1752.0;16.0;12.0;;;;baixa
BA;IPECAETA;municipio;3349.0;15.0;10.0;;;;baixa
BA;(PIRA;municipio;8409.0;541.0;325.0;261.0;;58.0;baixa
BA;IRARA;municipio;2350.0;21.0;17.0;;;;baixa
BA;OURIÇANGAS;municipio;738.0;17.0;17.0;;;;baixa
BA;PEDRÂO;municipio;1049.0;51.0;35.0;;29.0;;baixa
BA;SANTA BARBARA;municipio;2249.0;11.0;;;;;baixa
BA;SANTANOPOLI S;municipio;2051.0;;;;;;baixa
BA;SANTA TERESINHA;municipio;2168.0;31.0;10.0;14.0;;;baixa
BA;SANTO ESTEVÃO;municipio;4213.0;12.0;;;;;baixa
BA;SERRA PRETA;municipio;2205.0;44.0;14.0;;;26.0;baixa
BA;TANQUINHO;municipio;741.0;;;;;;baixa
BA;JEQUIE;microrregiao;27426.0;1242.0;733.0;382.0;;397.0;baixa
BA;AIQUARA;municipio;395.0;27.0;26.0;;;;baixa
BA;AMARGOSA;municipio;2099.0;103.0;72.0;21.0;;11.0;baixa
BA;BREJÔES;municipio;902.0;;;;;;baixa
BA;CRAVOLANOIA;municipio;388.0;;;;;;baixa
BA;IRAJUBA;municipio;475.0;;;;;;baixa
BA;ITAGI;municipio;1176.0;155.0;12.0;;;140.0;baixa
BA;ITAQUARA;municipio;636.0;19.0;16.0;11.0;;;baixa
BA;ITIRUÇU;municipio;296.0;37.0;37.0;;;;baixa
BA;JAGUAQUARA;municipio;1977.0;502.0;392.0;252.0;;89.0;baixa
BA;JEQUIE;municipio;3056.0;185.0;46.0;28.0;;122.0;baixa
BA;JIQUIRIÇA;municipio;1092.0;;;;;;baixa
BA;JITAUNA;municipio;880.0;35.0;34.0;10.0;;;baixa
BA;LAFAIETE COUTINHO;municipio;323.0;;;;;;baixa
BA;LAJE;municipio;1841.0;24.0;15.0;;;;baixa
BA;MARACAS;municipio;3090.0;39.0;14.0;12.0;;16.0;baixa
BA;MARCIONILIO SOUZA;municipio;925.0;14.0;;;;;baixa
BA;MILAGRES;municipio;612.0;22.0;21.0;;;;baixa
BA;MUTUIPE;municipio;2089.0;;;;;;baixa
BA;NOVA ITARANA;municipio;490.0;;;;;;baixa
BA;PLANAL TINO;municipio;995.0;12.0;;;;;baixa
BA;SANTA INES;municipio;212.0;16.0;14.0;;;;baixa
BA;SÃO MIGUEL DAS MATAS;municipio;1526.0;17.0;;;;;baixa
BA;UBAIRA;municipio;1951.0;;;;;;baixa
BA;PLANALTO DE CONQUISTA;microrregiao;23172.0;686.0;416.0;207.0;;176.0;baixa
BA;ANAGE;municipio;3095.0;103.0;;;;96.0;baixa
BA;BARRA DO CHOÇA;municipio;1505.0;163.0;146.0;68.0;;;baixa
BA;BELO CAMPO;municipio;1265.0;;;;;;baixa
BA;BOA NOVA;municipio;2205.0;14.0;;;;;baixa
BA;CAATIBA;municipio;871.0;19.0;12.0;;;;baixa
BA;CANO IDO SALES;municipio;1053.0;33.0;;26.0;;;baixa
BA;DARIO MEIRA;municipio;1167.0;53.0;48.0;;;;baixa
BA;MANOEL VITORINO;municipio;1274.0;;;;;;baixa
BA;NOVA CANAÃ;municipio;877.0;45.0;;;;36.0;baixa
BA;PLANALTO;municipio;1777.0;37.0;10.0;28.0;;;baixa
BA;POÇÕES;municipio;3038.0;20.0;10.0;;2.0;;baixa
BA;VITORIA DA CONQUISTA;municipio;5045.0;191.0;159.0;58.0;;14.0;baixa
