_uf;_label;_level;val_1;val_2;val_3;confianca
MG;CARMO DO PARANAI BA;municipio;;;;baixa
MG;GUIMARANIA;municipio;;;;baixa
MG;LAGOA FORMOSA;municipio;;;;baixa
MG;MATUTINA;municipio;;;;baixa
MG;"""PATOS DE MINAS";municipio;;;;baixa
MG;RIO PARANAIBA;municipio;;;;baixa
MG;SÃO GONÇALO DO ABAETE;municipio;;;;baixa
MG;SÃO GOTARDO;municipio;;;;baixa
MG;TIROS;municipio;;;;baixa
MG;TRES MARIAS;microrregiao;;;;baixa
MG;ABAETE;municipio;;;;baixa
MG;BIQUINHAS;municipio;;;;baixa
MG;CEDRO DO ABAETE;municipio;;;;baixa
MG;FELIXLANDIA;municipio;;;;baixa
MG;MARTINHO CAMPOS;municipio;;;;baixa
MG;MORADA NOVA DE MINAS;municipio;;;;baixa
MG;PAINEIRAS;municipio;;;;baixa
MG;POMPEU;municipio;;;;baixa
MG;QUARTEL GERAL;municipio;;;;baixa
MG;TRES MARIAS;municipio;;;;baixa
MG;TRIANGULO MINEIRO;mesorregiao;;;;baixa
MG;UBERLANDIA;microrregiao;;;;baixa
MG;ARAGUARI;municipio;;;;baixa
MG;CACHOEIRA DOURADA;municipio;;;;baixa
MG;CANAPOL IS;municipio;;;;baixa
MG;CAPINOPOLIS;municipio;;;;baixa
MG;CENTRAL I NA;municipio;;;;baixa
MG;GURINHATÃ;municipio;;;;baixa
MG;IPIAÇU;municipio;;;;baixa
MG;ITUIUTABA;municipio;;;;baixa
MG;MONTE ALEGRE DE MINAS;municipio;;;;baixa
MG;SANTA VITORIA;municipio;;;;baixa
MG;TUPACI GUARA;municipio;;;;baixa
MG;UBERLAND IA;municipio;;;;baixa
MG;PONTAL DO TRIANGULO MINEIRO;microrregiao;;;;baixa
MG;CAMPINA VERDE;municipio;;;;baixa
MG;COMENDADOR GOMES;municipio;;;;baixa
MG;FRONTEIRA;municipio;;;;baixa
MG;FRUTAL;municipio;;;;baixa
MG;ITAPAGIPE;municipio;;;;baixa
MG;(TURAMA;municipio;;;;baixa
MG;PIRAJUBA;municipio;;;;baixa
MG;PLANURA;municipio;;;;baixa
MG;PRATA;municipio;;;;baixa
MG;SÃO FRANCISCO DE SALES;municipio;;;;baixa
MG;UBERABA;microrregiao;;;;baixa
MG;AGUA COMPRIDA;municipio;;;;baixa
MG;CAMPO FLORIDO;municipio;;;;baixa
MG;CONCE ( ÇÃO DAS ALAGOAS;municipio;;;;baixa
MG;CONQUISTA;municipio;;;;baixa
MG;UBERABA;municipio;;;;baixa
MG;VERISSIMO;municipio;;;;baixa
MG;MATA E RIO DOCE MINEIRO;mesorregiao;;;;baixa
MG;BACIA DO SUAÇUI;microrregiao;;;;baixa
MG;AÇUCENA;municipio;;;;baixa
MG;AGUA BOA;municipio;;;;baixa
MG;ALVORADA DE MI NAS;municipio;;;;baixa
MG;TARUMIRIM;municipio;;;;baixa
MG;BACIA DO MANHUAÇU;microrregiao;;;;baixa
MG;AI MORES;municipio;;;;baixa
MG;ALVARENGA;municipio;;;;baixa
MG;CONCEIÇÃO DE IPANEMA;municipio;;;;baixa
MG;CONSELHEIRO PENA;municipio;;;;baixa
MG;OI VI NO DAS LARANJE l RAS;municipio;;;;baixa
MG;GALILEIA;municipio;;;;baixa
MG;IPANEMA;municipio;;;;baixa
MG;ITANHOMI;municipio;;;;baixa
MG;I TUET A;municipio;;;;baixa
MG;MUTUM;municipio;;;;baixa
MG;POCRANE;municipio;;;;baixa
MG;RESPLENDOR;municipio;;;;baixa
MG;SANTA RITA DO ITUETO;municipio;;;;baixa
MG;TUMIRITINGA;municipio;;;;baixa
MG;MATA DE PONTE NOVA;microrregiao;;;;baixa
MG;ABRE CAMPO;municipio;;;;baixa
MG;ACAIACA;municipio;;;;baixa
MG;AMPARO DO SERRA;municipio;;;;baixa
MG;BARRA LONGA;municipio;;;;baixa
MG;DIOGO DE VASCONCELOS;municipio;;;;baixa
MG;DOM SILVERIO;municipio;;;;baixa
MG;JEQUERI;municipio;;;;baixa
MG;PIEDADE DE PONTE NOVA;municipio;;;;baixa
MG;PONTE NOVA;municipio;;;;baixa
MG;RAUL SOARES;municipio;;;;baixa
MG;RIO CASCA;municipio;;;;baixa
MG;RIO DOCE;municipio;;;;baixa
MG;SANTA CRUZ DO ESCALVAOO;municipio;;;;baixa
MG;SANTO ANTONIO DO GRAMA;municipio;;;;baixa
MG;SÃO PEDRO DOS FERROS;municipio;;;;baixa
MG;SERICITA;municipio;;;;baixa
MG;URUCAN.iA;municipio;;;;baixa
MG;VERTENTE OCIDENTAL;microrregiao;;;;baixa
MG;CAIANA;municipio;;;;baixa
MG;CAPARAO;municipio;;;;baixa
MG;CAPUT IRA;municipio;;;;baixa
MG;CHALE;municipio;;;;baixa
MG;DIVINO;municipio;;;;baixa
MG;ESPERA FELIZ;municipio;;;;baixa
MG;LAJINHA;municipio;;;;baixa
MG;MANHUAÇU;municipio;;;;baixa
MG;MANHUMIRIM;municipio;;;;baixa
MG;MATIPO;municipio;;;;baixa
MG;PRESIDENTE SOARES;municipio;;;;baixa
MG;SANTA MARGARIDA;municipio;;;;baixa
MG;SANTANA DO MANHUAÇU;municipio;;;;baixa
MG;SÃO JOSE DO MANTIMENTO;municipio;;;;baixa
MG;SIMONESIA;municipio;;;;baixa
MG;MATA DE VIÇOSA;microrregiao;;;;baixa
MG;ALTO RIO DOCE;municipio;;;;baixa
MG;ARAPONGA;municipio;;;;baixa
MG;BRAS PIRES;municipio;;;;baixa
MG;CA JURI;municipio;;;;baixa
MG;CANAÃ;municipio;;;;baixa
MG;CIPOTANEA;municipio;;;;baixa
MG;COIMBRA;municipio;;;;baixa
MG;DORES DO TURVO;municipio;;;;baixa
MG;ERVAL(A;municipio;;;;baixa
MG;GUARACIABA;municipio;;;;baixa
MG;LAMIM;municipio;;;;baixa
MG;PAULA CANDIDO;municipio;;;;baixa
MG;PEDRA DO ANTA;municipio;;;;baixa
MG;PIRANGA;municipio;;;;baixa
MG;PORTO FIRME;municipio;;;;baixa
MG;PRESIDENTE BERNARDES;municipio;;;;baixa
MG;SÃO MIGUEL DO ANTA;municipio;;;;baixa
MG;SENADOR FIRMINO;municipio;;;;baixa
MG;SENHORA DE OLIVEIRA;municipio;;;;baixa
MG;TEIXEIRAS;municipio;;;;baixa
MG;VIÇOSA;municipio;;;;baixa
MG;MATA DO MURlAE;microrregiao;;;;baixa
MG;ANTONIO PRADO DE MINAS;municipio;;;;baixa
MG;BARÃO DE MONTE ALTO;municipio;;;;baixa
MG;CARANGOLA;municipio;;;;baixa
MG;EUGENOPOLIS;municipio;;;;baixa
MG;FARIA LEMOS;municipio;;;;baixa
MG;MIRADOURO;municipio;;;;baixa
MG;MIRAI;municipio;;;;baixa
MG;MURIAE;municipio;;;;baixa
MG;PATROCINIO DO MURIAE;municipio;;;;baixa
MG;PEDRA DOURADA;municipio;;;;baixa
MG;SÃO FRANCISCO;municipio;;;;baixa
MG;TOMBOS;municipio;;;;baixa
MG;VIEIRAS;municipio;;;;baixa
MG;MATA DE USA;microrregiao;;;;baixa
MG;ASTOLFO OUTRA;municipio;;;;baixa
MG;OIVINESIA;municipio;;;;baixa
MG;GUARANI;municipio;;;;baixa
MG;GUIDOVAL;municipio;;;;baixa
MG;GUIRICEMA;municipio;;;;baixa
MG;PIAU;municipio;;;;baixa
MG;PI RAUBA;municipio;;;;baixa
MG;RIO NOVO;municipio;;;;baixa
MG;RODEI RO;municipio;;;;baixa
MG;SÃO GERALDO;municipio;;;;baixa
MG;SILVEIRANIA;municipio;;;;baixa
MG;TABULEIRO;municipio;;;;baixa
MG;TOCANTINS;municipio;;;;baixa
MG;MATA DE CATAGUASES;microrregiao;;;;baixa
MG;ALEM PARAIBA;municipio;;;;baixa
MG;ARGIRITA;municipio;;;;baixa
MG;CATAGUASES;municipio;;;;baixa
MG;DONA EUZEBIA;municipio;;;;baixa
MG;ESTRELA DALVA;municipio;;;;baixa
MG;ITAMARATI DE MINAS;municipio;;;;baixa
MG;LARANJAL;municipio;;;;baixa
MG;LEOPOLDINA;municipio;;;;baixa
MG;PALMA;municipio;;;;baixa
MG;PIRAPETINGA;municipio;;;;baixa
MG;RECREIO;municipio;;;;baixa
MG;SUDOESTE MINEIRO;mesorregiao;;;;baixa
MG;PLANALTO DE ARAXA;microrregiao;;;;baixa
MG;ARAXA;municipio;;;;baixa
MG;CAMPOS ALTOS;municipio;;;;baixa
MG;IRAI DE MINAS;municipio;;;;baixa
MG;NOVA PONTE;municipio;;;;baixa
MG;PEORINOPOLIS;municipio;;;;baixa
MG;PERDIZES;municipio;;;;baixa
MG;PRATINHA;municipio;;;;baixa
MG;SACRAMENTO;municipio;;;;baixa
MG;SANTA JULIANA;municipio;;;;baixa
MG;TAPIRA;municipio;;;;baixa
MG;ALTO SÂO FRANCISCO;microrregiao;;;;baixa
MG;ARAUJOS;municipio;;;;baixa
MG;ARCOS;municipio;;;;baixa
MG;BAMBU(;municipio;;;;baixa
MG;BOM DESPACHO;municipio;;;;baixa
MG;CONCEIÇÃO DO PARA;municipio;;;;baixa
MG;CORREGO CANTA;municipio;;;;baixa
MG;DORES;municipio;;;;baixa
MG;DORESOPOLIS;municipio;;;;baixa
MG;ESTRELA DO INDAIA;municipio;;;;baixa
MG;IGUATAMA;municipio;;;;baixa
MG;JAPARAIBA;municipio;;;;baixa
MG;LAGOA DA PRATA;municipio;;;;baixa
MG;LEANDRO FERREIRA;municipio;;;;baixa
MG;MEDEIROS;municipio;;;;baixa
MG;MOEMA;municipio;;;;baixa
MG;NOVA SERRANA;municipio;;;;baixa
MG;PAINS;municipio;;;;baixa
MG;PERDIGÃO;municipio;;;;baixa
MG;PIMENTA;municipio;;;;baixa
MG;PITANGUI;municipio;;;;baixa
MG;PIUI;municipio;;;;baixa
MG;SANTA ROSA DA SERRA;municipio;;;;baixa
MG;SANTO ANTONIO DO MONTE;municipio;;;;baixa
MG;SÃO ROQUE DE MINAS;municipio;;;;baixa
MG;SERRA DA SAUDADE;municipio;;;;baixa
MG;TAPIRAI;municipio;;;;baixa
MG;VARGEM BONITA;municipio;;;;baixa
MG;FURNAS;microrregiao;;;;baixa
MG;ALFENAS;municipio;;;;baixa
MG;ALPINOPOLIS;municipio;;;;baixa
MG;ALTEROSA;municipio;;;;baixa
MG;AREADO;municipio;;;;baixa
MG;BOA ESPERANÇA;municipio;;;;baixa
MG;CAMPO DO MEIO;municipio;;;;baixa
MG;CAMPOS GERAIS;municipio;;;;baixa
MG;CAPITOLIO;municipio;;;;baixa
MG;CARMO DO RIO CLARO;municipio;;;;baixa
MG;CASSIA;municipio;;;;baixa
MG;CONCEIÇÃO DA APARECIDA;municipio;;;;baixa
MG;COQUEIRAL;municipio;;;;baixa
MG;DELFINOPOLIS;microrregiao;;;;baixa
MG;DIVISA NOVA;microrregiao;;;;baixa
MG;ELOI MENDES;microrregiao;;;;baixa
MG;FAMA;microrregiao;;;;baixa
MG;GUAPE;microrregiao;;;;baixa
MG;lLICINEA;microrregiao;;;;baixa
MG;MACHADO;microrregiao;;;;baixa
MG;NEPOMUCENO;microrregiao;;;;baixa
MG;PARAGUAÇU;microrregiao;;;;baixa
MG;PASSOS;microrregiao;;;;baixa
MG;PRATAPOLIS;microrregiao;;;;baixa
MG;SANTANA DA VARGEM;microrregiao;;;;baixa
MG;SÃO JOÃO BATISTA DO GLORIA;microrregiao;;;;baixa
MG;SERRANIA;microrregiao;;;;baixa
MG;TRES PONTAS;microrregiao;;;;baixa
MG;VARGINHA;microrregiao;;;;baixa
MG;FORMIGA;mesorregiao;;;;baixa
MG;AGUANIL;microrregiao;;;;baixa
MG;BOM SUCESSO;microrregiao;;;;baixa
MG;CAMACHO;microrregiao;;;;baixa
MG;CAMPO BELO;microrregiao;;;;baixa
MG;CANA VERDE;microrregiao;;;;baixa
MG;CANO E IAS;microrregiao;;;;baixa
MG;CARMO DA MATA;microrregiao;;;;baixa
MG;CARMOPOLIS DE MINAS;microrregiao;;;;baixa
MG;CLAUDIO;microrregiao;;;;baixa
MG;CRISTAIS;microrregiao;;;;baixa
MG;FORMIGA;microrregiao;;;;baixa
MG;IBITURUNA;microrregiao;;;;baixa
MG;ITAGUARA;microrregiao;;;;baixa
MG;ITAPECERICA;microrregiao;;;;baixa
MG;OLIVEIRA;microrregiao;;;;baixa
MG;PASSA TEMPO;microrregiao;;;;baixa
MG;PEDRA DO INDAIA;microrregiao;;;;baixa
MG;PERDÕES;microrregiao;;;;baixa
MG;PIRACEMA;microrregiao;;;;baixa
MG;RIBEIRÃO VERMELHO;microrregiao;;;;baixa
MG;SANTANA DO JACARE;microrregiao;;;;baixa
MG;SANTO ANTONIO DO AMPARO;microrregiao;;;;baixa
MG;SÃO FRANCISCO DE PAULA;microrregiao;;;;baixa
MG;SÃO SEBASTIÃO DO OESTE;microrregiao;;;;baixa
MG;MOGIANA MINEIRA;mesorregiao;;;;baixa
MG;ARCEBURGO;microrregiao;;;;baixa
MG;BOM JESUS DA PENHA;microrregiao;;;;baixa
MG;CABO VERDE;microrregiao;;;;baixa
MG;CAPETINGA;microrregiao;;;;baixa
MG;CLARAVAL;microrregiao;;;;baixa
MG;GUARANES IA;microrregiao;;;;baixa
MG;GUAXUPE;microrregiao;;;;baixa
MG;IBIRACI;microrregiao;;;;baixa
MG;ITAMOGI;microrregiao;;;;baixa
MG;JACU(;microrregiao;;;;baixa
MG;JURUAIA;microrregiao;;;;baixa
MG;MONTE BELO;microrregiao;;;;baixa
MG;MONTE SANTO DE MI NAS;microrregiao;;;;baixa
MG;MUZAMBINHO;microrregiao;;;;baixa
MG;NOVA RESENDE;microrregiao;;;;baixa
MG;SÃO PEDRO DA UNIÃO;microrregiao;;;;baixa
MG;SÃO SEBASTIÃO DO PARA ISO;microrregiao;;;;baixa
MG;SÃO TOMAS DE AQUINO;microrregiao;;;;baixa
MG;PLANALTO DE POÇOS DE CALDAS;microrregiao;;;;baixa
MG;ANDRADAS;municipio;;;;baixa
MG;BANDEIRA DO SUL;municipio;;;;baixa
MG;BOTE LHOS;municipio;;;;baixa
MG;CALDAS;municipio;;;;baixa
MG;CAMPESTRE;municipio;;;;baixa
MG;IBITIURA DE MINAS;municipio;;;;baixa
MG;IPUIUNA;municipio;;;;baixa
MG;POÇOS DE CALDAS;municipio;;;;baixa
MG;SANTA RITA DE CALDAS;municipio;;;;baixa
MG;PLANALTO MINEIRO;microrregiao;;;;baixa
MG;ALBERT( NA;municipio;;;;baixa
MG;BOM REPOUSO;municipio;;;;baixa
MG;BORDA DA MATA;municipio;;;;baixa
MG;CACHOEIRA DE MINAS;municipio;;;;baixa
MG;CAMBUQU IRA;municipio;;;;baixa
MG;CAMPANHA;municipio;;;;baixa
MG;CAREAÇU;municipio;;;;baixa
MG;CARMO DA CACHOEIRA;municipio;;;;baixa
MG;CARMO DE MINAS;municipio;;;;baixa
MG;CARVALHOPOLIS;municipio;;;;baixa
MG;CAXAMBU;municipio;;;;baixa
MG;CONCE I ÇÂO DAS PEDRAS;municipio;;;;baixa
MG;CONCEIÇÃO DO RIO VERDE;municipio;;;;baixa
MG;CONCEIÇÃO DOS OUROS;municipio;;;;baixa
MG;CONGONHAL;municipio;;;;baixa
MG;CORDISLANDIA;municipio;;;;baixa
MG;ESPIRITO SANTO DO DOURADO;municipio;;;;baixa
MG;ESTIVA;municipio;;;;baixa
MG;HELIODORA;municipio;;;;baixa
MG;INCONFIDENTES;municipio;;;;baixa
MG;JACUTINGA;municipio;;;;baixa
MG;JESUANIA;municipio;;;;baixa
MG;LAMBARI;municipio;;;;baixa
MG;MONSENHOR PAULO;municipio;;;;baixa
MG;MONTE SIÃO;municipio;;;;baixa
MG;NATERCIA;municipio;;;;baixa
MG;OLIMPIO NORONHA;municipio;;;;baixa
MG;OURO FINO;municipio;;;;baixa
MG;PEDRALVA;municipio;;;;baixa
MG;PIRANGUINHO A;municipio;;;;baixa
MG;POÇO FUNDO;municipio;;;;baixa
MG;POUSO ALEGRE;municipio;;;;baixa
MG;SANTA RITA DO SAPUCA(;municipio;;;;baixa
MG;SÃO BENTO ABADE;municipio;;;;baixa
MG;SÃO GONÇALO DO SAPUCAI;municipio;;;;baixa
MG;SÃO JOÃO DA MATA;municipio;;;;baixa
MG;SÃO JOSE DO ALEGRE;municipio;;;;baixa
MG;SÃO LOURENÇO;municipio;;;;baixa
MG;SÃO SEBASTIÃO DA BELA VISTA;municipio;;;;baixa
MG;SENADOR JOSE BENTO;municipio;;;;baixa
MG;SILVIANOPOLIS;municipio;;;;baixa
MG;SOLEOADE DE MINAS;municipio;;;;baixa
MG;TRES CORAÇÕES;municipio;;;;baixa
MG;TURVOLANDIA;municipio;;;;baixa
MG;ALTO RIO GRANDE;microrregiao;;;;baixa
MG;AlURUOCA;municipio;;;;baixa
MG;ALAGOA;municipio;;;;baixa
MG;ANDRELANDIA;municipio;;;;baixa
MG;ARANTINA;municipio;;;;baixa
MG;BAEPENDI;municipio;;;;baixa
MG;BOCAINA DE MINAS;municipio;;;;baixa
MG;BOM JARDIM DE MINAS;municipio;;;;baixa
MG;CARRANCAS;municipio;;;;baixa
MG;CARVALHOS;municipio;;;;baixa
MG;CRUZILIA;municipio;;;;baixa
MG;IJACI;municipio;;;;baixa
MG;INGAI;municipio;;;;baixa
MG;ITUMIRIM;municipio;;;;baixa
MG;ITUTINGA;municipio;;;;baixa
MG;LAVRAS;municipio;;;;baixa
MG;LIBERDADE;municipio;;;;baixa
MG;LUMINARIAS;municipio;;;;baixa
MG;MADRE DE DEUS DE MI NAS;municipio;;;;baixa
MG;MINDURI;municipio;;;;baixa
MG;PASSA VINTE;municipio;;;;baixa
MG;PIEDADE DO RIO GRANDE;municipio;;;;baixa
MG;SANTANA DO GARAMBEU;municipio;;;;baixa
MG;SÃO TOME DAS LETRAS;municipio;;;;baixa
MG;SÃO VICENTE DE MINAS;municipio;;;;baixa
MG;SERITINGA;municipio;;;;baixa
MG;SERRANOS;municipio;;;;baixa
MG;ALTA MANTIOUE(RA;microrregiao;;;;baixa
MG;BRAZOPOLIS;municipio;;;;baixa
MG;BUENO BRANDÃO;municipio;;;;baixa
MG;CAMANDUCAIA;municipio;;;;baixa
MG;CAMBU I;municipio;;;;baixa
MG;CONSOLAÇÃO;municipio;;;;baixa
MG;CORREGO;municipio;;;;baixa
MG;CRISTINA;municipio;;;;baixa
MG;DELFIM MOREIRA;municipio;;;;baixa
MG;DOM VICOSO;municipio;;;;baixa
MG;EXTREMA;municipio;;;;baixa
MG;GONÇALVES;municipio;;;;baixa
MG;ITAJUBA;municipio;;;;baixa
MG;ITAMONTE;municipio;;;;baixa
MG;ITANHANDU;municipio;;;;baixa
MG;ITAPEVA;municipio;;;;baixa
MG;MARIA DA FE;municipio;;;;baixa
MG;MARMELOPOLIS;municipio;;;;baixa
MG;MUNHOZ;municipio;;;;baixa
MG;PARAISOPOLIS;municipio;;;;baixa
MG;PASSA QUATRO;municipio;;;;baixa
MG;PIRANGUÇU;municipio;;;;baixa
MG;POUSO ALTO;municipio;;;;baixa
MG;SÃO SEBASTIÃO DO RIO VERDE;municipio;;;;baixa
MG;SAPUCAI-MI RIM;municipio;;;;baixa
MG;TOLEDO;municipio;;;;baixa
MG;VIRGINIA;municipio;;;;baixa
MG;WENCESLAU BRAZ;municipio;;;;baixa
MG;CENTRO-LESTE MINEIRO;microrregiao;;;;baixa
MG;CALCARIOS DE SETE LAGOAS;municipio;;;;baixa
MG;ARAÇAI;municipio;;;;baixa
MG;BALDIM;municipio;;;;baixa
MG;CACHO(:: IRA DA PRATA;municipio;;;;baixa
MG;CAETANOPOLIS;municipio;;;;baixa
MG;CORO( SBURGO;municipio;;;;baixa
MG;FORTUNA DE MINAS;municipio;;;;baixa
MG;FUNILANDIA;municipio;;;;baixa
MG;INHAUMA;municipio;;;;baixa
MG;JABOT I CATUBAS;municipio;;;;baixa
MG;JEOUITIBA;municipio;;;;baixa
MG;MARAVILHAS;municipio;;;;baixa
MG;PAPAGAIOS;municipio;;;;baixa
MG;PARAOPEBA;municipio;;;;baixa
MG;PEQUI;municipio;;;;baixa
MG;SANTANA DE PIRAPAMA;municipio;;;;baixa
MG;SANTANA DO RIACHO;municipio;;;;baixa
MG;SETE LAGOAS;municipio;;;;baixa
MG;SIDERURGICA;microrregiao;;;;baixa
MG;ANTONIO DIAS;municipio;;;;baixa
MG;BARÃO DE COCAIS;municipio;;;;baixa
MG;BELA VISTA DE MINAS;municipio;;;;baixa
MG;BOM JESUS DO AMPARO;municipio;;;;baixa
MG;CONCEICÃO DO MATO DENTRO;municipio;;;;baixa
MG;CONGONHAS DO NORTE;municipio;;;;baixa
MG;CORONEL FABRICIANO;municipio;;;;baixa
MG;DIONISIO;municipio;;;;baixa
MG;FERROS;municipio;;;;baixa
MG;IPATINGA;municipio;;;;baixa
MG;ITABIRA;municipio;;;;baixa
MG;ITAMBE DO MATO DENTRO;municipio;;;;baixa
MG;.JAGUARAÇU;municipio;;;;baixa
MG;.JOÃO MONLEVADE;municipio;;;;baixa
MG;MARLIERIA;municipio;;;;baixa
MG;MORRO;municipio;;;;baixa
MG;NOVA ERA;municipio;;;;baixa
MG;PASSABEM;municipio;;;;baixa
MG;RIO PIRACICABA;municipio;;;;baixa
MG;SANTA BARBARA;municipio;;;;baixa
MG;SANTA MARIA DE ITABIRA;municipio;;;;baixa
MG;SANTO ANTONIO DO RIO ABAIXO;municipio;;;;baixa
MG;SÃO DOMINGOS DO PRATA;municipio;;;;baixa
MG;SÃO GONÇALO DO RIO ABAIXO;municipio;;;;baixa
MG;SÃO JOSE DO GOIABAL;municipio;;;;baixa
MG;SÃO SEBASTIÃO DO RIO PRETO;municipio;;;;baixa
MG;TIMOTEO;municipio;;;;baixa
MG;DIVINOPOLIS;microrregiao;;;;baixa
MG;CARMO DO CAJURU;municipio;;;;baixa
MG;OIVINOPOLIS;municipio;;;;baixa
MG;FLORESTAL;municipio;;;;baixa
MG;IGARAPE;municipio;;;;baixa
MG;IGARATINGA;municipio;;;;baixa
MG;ITAUNA;municipio;;;;baixa
MG;MATEUS LEME;municipio;;;;baixa
MG;ONÇA DE PITANGUI;municipio;;;;baixa
MG;PARA DE MI NAS;municipio;;;;baixa
MG;SÃO GONÇALO DO PARA;municipio;;;;baixa
MG;SÃO JOSE DA VARGINHA;municipio;;;;baixa
MG;ESPINHAÇO MERIDIONAL;microrregiao;;;;baixa
MG;ALVINOPOLIS;municipio;;;;baixa
MG;BELO VALE;municipio;;;;baixa
MG;BONFIM;municipio;;;;baixa
MG;BRUMADINHO;municipio;;;;baixa
MG;CASA GRANDE;municipio;;;;baixa
MG;CATAS Al TAS DA NORUEGA;municipio;;;;baixa
MG;CONGONHAS;municipio;;;;baixa
MG;CONSELHEIRO LAFAIETE;municipio;;;;baixa
MG;CRISTIANO OTONI;municipio;;;;baixa
MG;CRUCILANDIA;municipio;;;;baixa
MG;ITABIRITO;municipio;;;;baixa
MG;ITATIAIUÇU;municipio;;;;baixa
MG;ITAVERAVA;municipio;;;;baixa
MG;JECEABA;municipio;;;;baixa
MG;MARIANA;municipio;;;;baixa
MG;MOEDA;municipio;;;;baixa
MG;OURO BRANCO;municipio;;;;baixa
MG;OURO PRETO;municipio;;;;baixa
MG;PIEDADE DOS GERAIS;municipio;;;;baixa
MG;QUELUZITA;municipio;;;;baixa
MG;RIO MANSO;municipio;;;;baixa
MG;SANTANA DOS MONTES;municipio;;;;baixa
MG;SÃO BRAS DO SUACUI;municipio;;;;baixa
MG;CAMPOS DA MANTIQUEIRA;microrregiao;;;;baixa
MG;ANTONIO CARLOS;municipio;;;;baixa
MG;BARBACENA;municipio;;;;baixa
MG;BARROSO;municipio;;;;baixa
MG;CAPELA NOVA;municipio;;;;baixa
MG;CARA NA I BA;municipio;;;;baixa
MG;CARANDAI;municipio;;;;baixa
MG;CASSITERITA;municipio;;;;baixa
MG;CORONEL XAVIER CHAVES;municipio;;;;baixa
MG;DESTERRO DE ENTRE RIOS;municipio;;;;baixa
MG;DESTERRO DO MELO;municipio;;;;baixa
MG;DORES DE CAMPOS;municipio;;;;baixa
MG;ENTRE RIOS DE MINAS;municipio;;;;baixa
MG;IBERTIOGA;municipio;;;;baixa
MG;LAGOA DOURADA;municipio;;;;baixa
MG;NAZARENO;municipio;;;;baixa
MG;PRADOS;municipio;;;;baixa
MG;RESENDE COSTA;municipio;;;;baixa
MG;RESSAOU INHA;municipio;;;;baixa
MG;RITAPOLIS;municipio;;;;baixa
MG;SANTA BARBARA DO TUGURIO;municipio;;;;baixa
MG;SÃO JOÃO DEL REI;municipio;;;;baixa
MG;SÃO TIAGO;municipio;;;;baixa
MG;SENHORA DOS REMEDI OS;municipio;;;;baixa
MG;TIRADENTES;municipio;;;;baixa
MG;JUIZ DE FORA;microrregiao;;;;baixa
MG;ARACITABA;municipio;;;;baixa
MG;BELMIRO BRAGA;municipio;;;;baixa
MG;BIAS FORTES;municipio;;;;baixa
MG;BICAS;municipio;;;;baixa
MG;CHACARA;municipio;;;;baixa
MG;CHIADOR;municipio;;;;baixa
MG;CORONEL PACHECO;municipio;;;;baixa
MG;DESCOBERTO;municipio;;;;baixa
MG;EWBANK DA CAMARA;municipio;;;;baixa
MG;GUARARA;municipio;;;;baixa
MG;JUIZ DE FORA;municipio;;;;baixa
MG;LIMA DUARTE;municipio;;;;baixa
MG;MAR DE ESPANHA;municipio;;;;baixa
MG;MARIPA DE MINAS;municipio;;;;baixa
MG;MATIAS BARBOSA;municipio;;;;baixa
MG;MERCES;municipio;;;;baixa
MG;OLARIA;municipio;;;;baixa
MG;OLIVEIRA FORTES;municipio;;;;baixa
MG;PEDRO TEIXEIRA;municipio;;;;baixa
MG;PEOUERI;municipio;;;;baixa
MG;RIO PRETO;municipio;;;;baixa
MG;ROCHEDO DE MINAS;municipio;;;;baixa
MG;SANTANA DO DESERTO;municipio;;;;baixa
MG;SANTA RITA DE JACUTINGA;municipio;;;;baixa
MG;SANTA RITA DO IBITIPOCA;municipio;;;;baixa
MG;SANTOS DUMONT;municipio;;;;baixa
MG;SÂO JOÃO NEPOMUCENO;municipio;;;;baixa
MG;SENADOR CORTES;municipio;;;;baixa
MG;SIMÃO PEREIRA;municipio;;;;baixa
MG;BETIM;municipio;;;;baixa
MG;CAETE;municipio;;;;baixa
MG;CAP IM BRANCO;municipio;;;;baixa
MG;CONTAGEM;municipio;;;;baixa
MG;ESMERALDAS;municipio;;;;baixa
MG;IBIRITE;municipio;;;;baixa
MG;JOSE DE MELO;municipio;;;;baixa
MG;LAGOA SANTA;municipio;;;;baixa
MG;MATOZINHOS;municipio;;;;baixa
MG;NOVA LIMA;municipio;;;;baixa
MG;PEDRO LEOPOLDO;municipio;;;;baixa
MG;PRUDENTE DE MORAIS;municipio;;;;baixa
MG;RAPOSOS;municipio;;;;baixa
MG;RIBEIRÃO DAS NEVES;municipio;;;;baixa
MG;RIO ACIMA;municipio;;;;baixa
MG;SABARA;municipio;;;;baixa
MG;SANTA LUZIA;municipio;;;;baixa
MG;T AQUARAÇU DE MI NAS;municipio;;;;baixa
MG;VESPASIANO;municipio;;;;baixa
MG;INCLUSIVE INFORMANTES DE OUTRAS ESPECIES;municipio;;;;baixa
MS;TOTAIS;total;401.0;400.0;55.0;baixa
MS;ANASTACIO;municipio;13.0;13.0;;baixa
MS;BANDEIRANTES;municipio;;;;baixa
MS;CORGUINHO;municipio;;;;baixa
MS;.JARAGUARI;municipio;;;;baixa
MS;RIO NEGRO;municipio;;;;baixa
MS;ROCHEDO;municipio;;;;baixa
MS;TERENOS;municipio;14.0;14.0;;baixa
MS;PLANALTO MATOGROSSENSE;mesorregiao;116.0;116.0;24.0;alta
