_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;confianca
AL;CHÃ PRETA;municipio;17682.0;10139.0;;;;;media
AL;COLONIA LEOPOLDINA;municipio;17708.0;19.0;;;;;media
AL;FLEXEIRAS;municipio;26599.0;186.0;;;;;media
AL;IBATEGUARA;municipio;21652.0;5364.0;;;;;media
AL;.JACU IPE;municipio;17408.0;1185.0;;;;;media
AL;.JOAQUIM GOMES;municipio;35272.0;5875.0;;;;;media
AL;.JUNDIA;municipio;9890.0;11.0;;;;;media
AL;MESSIAS;municipio;13820.0;;;;;;media
AL;MURICI;municipio;42635.0;1230.0;;;;;media
AL;NOVO LINO;municipio;20955.0;503.0;;;;;media
AL;PINDOBA;municipio;11943.0;8686.0;;;;;media
AL;SANTANA DO MUNOAU;municipio;21896.0;11550.0;;;;;media
AL;SÃO .JOSE DA LA JE;municipio;23593.0;2475.0;;;;;media
AL;UNIÃO DOS PALMARES;municipio;55269.0;5826.0;;;;;media
AL;VIÇOSA;municipio;32646.0;24506.0;;;;;media
AL;LITORAL NORTE ALAGOANO;microrregiao;185126.0;6241.0;;;;;media
AL;BARRA OE SANTO ANTONIO;municipio;11205.0;;;;;;media
AL;JAPARAT I NGA;municipio;8011.0;173.0;;;;;media
AL;MARAGOGI;municipio;24177.0;655.0;;;;;media
AL;MATRIZ OE CAMARAGIBE;municipio;24206.0;809.0;;;;;media
AL;PASSO DE CAMARAGI BE;municipio;22670.0;1315.0;;;;;media
AL;PORTO CALVO;municipio;36396.0;2328.0;;;;;media
AL;PORTO OE PEDRAS;municipio;20335.0;797.0;;;;;media
AL;SÃO MIGUEL DOS MILAGRES;municipio;160.0;154.0;;;;;media
AL;TABULEIROS OE S MIGUEL DOS CAMPOS;microrregiao;205323.0;4527.0;;;;;media
AL;BARRA DE SÃO MIGUEL;municipio;4708.0;;;;;;media
AL;BOCA DA MATA;municipio;21521.0;1947.0;;;;;media
AL;CAMPO ALEGRE;municipio;23572.0;125.0;;;;;media
AL;CORURIPE;municipio;83505.0;817.0;;;;;media
AL;ROTEIRO;municipio;13209.0;;;;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;56806.0;1636.0;;;;;media
AM;TOTAIS;total;116302.0;5859512.0;71484.0;1915788.0;6411.0;;media
AM;HILEIA AMAZONENSE;mesorregiao;75663.0;3820308.0;38649.0;974438.0;1959.0;;media
AM;ALTO SOLllllÕES;microrregiao;12818.0;100053.0;9581.0;58906.0;288.0;;media
AM;AMATURA;municipio;839.0;3702.0;788.0;3318.0;20.0;;media
AM;ATALAIA DO NORTE;municipio;813.0;10559.0;365.0;4829.0;3.0;;media
AM;BENjAMfN CONSTANT;municipio;902.0;9447.0;831.0;6988.0;;;media
AM;FONTE BOA;municipio;;;1492.0;11216.0;32.0;;media
AM;jUTAI;municipio;2133.0;24498.0;831.0;8876.0;20.0;;media
AM;SANTO ANTONIO DO IÇA;municipio;1722.0;10107.0;1230.0;5475.0;37.0;;media
AM;SÃO PAULO DE OLIVENÇA;municipio;10.0;1041.0;2052.0;8321.0;79.0;;media
AM;TONANTINS;municipio;1124.0;8348.0;1012.0;3908.0;51.0;;media
AM;jURU;microrregiao;12862.0;103065.0;2684.0;37861.0;739.0;;media
AM;CARAUARI;municipio;;8667.0;169.0;1122.0;16.0;;media
AM;EIRUNEl'f;municipio;1623.0;23583.0;345.0;6667.0;111.0;;media
AM;ENVIRA;municipio;2792.0;13220.0;646.0;539.0;168.0;;media
AM;IPlllUNA;municipio;17.0;4591.0;1079.0;2890.0;423.0;;media
AM;ITAMARATI;municipio;1309.0;40043.0;117.0;19779.0;;;media
AM;PURUS;microrregiao;14705.0;1281129.0;2836.0;135997.0;432.0;;media
AM;BOCA DO ACRE;municipio;3005.0;617297.0;930.0;55759.0;300.0;;media
AM;CANUTAMA;municipio;2175.0;34714.0;59.0;811.0;;;media
AM;LABREA;municipio;4982.0;193575.0;901.0;15748.0;15.0;;media
AM;PAUINI;municipio;1277.0;170383.0;88.0;11769.0;20.0;;media
AM;TAPAUA;municipio;3266.0;265159.0;158.0;51909.0;88.0;;media
AM;MADEIRA;microrregiao;12849.0;901480.0;6826.0;320531.0;251.0;;media
AM;BORBA;municipio;2971.0;246694.0;1607.0;106867.0;34.0;;media
AM;HUMAITA;municipio;2588.0;188833.0;886.0;65487.0;113.0;;media
AM;MANICORE;municipio;4554.0;160511.0;2380.0;49998.0;86.0;;media
AM;NOVO ARIPUANÃ;municipio;2736.0;305.0;1953.0;98177.0;18.0;;media
AM;RIO NEQRO;microrregiao;6519.0;4140.0;22872.0;84.0;11492.0;;media
AM;BARCELOS;municipio;1852.0;32872.0;171.0;1399.0;;;media
AM;NOVO AIRÃO;municipio;455.0;46731.0;213.0;10106.0;;;media
AM;SANTA ISABEL DO RIO NEGRO;municipio;714.0;2903.0;443.0;1693.0;8.0;;media
AM;SÃO GABRIEL DA CACHOEIRA;municipio;3498.0;16977.0;3313.0;9673.0;65.0;;media
AM;SOLIMÕES-.JAPURA;microrregiao;15910.0;1335092.0;12582.0;398268.0;165.0;;media
AM;ALVARÃES;municipio;780.0;24160.0;713.0;19838.0;;;media
AM;ANAMÃ;municipio;810.0;8086.0;792.0;7350.0;11.0;;media
AM;ANORJ;municipio;39.0;23095.0;936.0;16766.0;46.0;;media
AM;COARI;municipio;5273.0;279006.0;4191.0;128212.0;31.0;;media
AM;CODA JAS;municipio;2549.0;414501.0;1637.0;60783.0;38.0;;media
AM;.JAPURA;municipio;484.0;9016.0;111.0;2155.0;;;media
AM;MARAÃ;municipio;2328.0;33151.0;813.0;25131.0;;;media
AM;TEFE;municipio;1622.0;505782.0;1527.0;104036.0;16.0;;media
AM;UARINI;municipio;940.0;38288.0;862.0;33993.0;;;media
AM;MECIO AMAZON;municipio;40.0;1341.0;83.0;;;;media
AM;.u BRREIRIMHA;mesorregiao;2.0;112470.0;201.0;201.0;13933.0;;media
AM;H ITAPIRANOA;mesorregiao;;;20803.0;;220.0;;media
AM;u co NORTE;mesorregiao;;;;;;;media
AM;u PARINTINS;mesorregiao;213.0;1739.0;;;;;media
AM;u AlO PRETO DA l(V.t;mesorregiao;387.0;170.0;252.0;;;;media
AM;H SÃO IEBASTlÃO DO U.t.TUMÃ;mesorregiao;752.0;30293.0;805.0;5101.0;;;media
AP;TOTAIS;total;4810.0;1207727.0;2835.0;174089.0;1111.0;763668.0;alta
AP;AMAPA;mesorregiao;4810.0;1207727.0;2835.0;174089.0;1111.0;763668.0;alta
AP;MACAPA;microrregiao;3661.0;692103.0;2265.0;150474.0;554.0;293264.0;alta
AP;MACAPA;municipio;2495.0;599720.0;1746.0;117889.0;494.0;271603.0;alta
AP;MAZAGÃO;municipio;1166.0;92383.0;519.0;32584.0;60.0;21661.0;alta
AP;AMAPA E OIAPOQUE;microrregiao;1149.0;515624.0;570.0;23615.0;557.0;470403.0;alta
AP;AMAPA;municipio;633.0;470307.0;237.0;12189.0;379.0;436963.0;alta
AP;CALÇOENE;municipio;217.0;39627.0;89.0;8431.0;126.0;31156.0;alta
AP;OIAPOQUE;municipio;299.0;5689.0;244.0;2994.0;52.0;2283.0;alta
BA;TOTAIS;total;739006.0;33431403.0;479687.0;13045915.0;224960.0;18383327.0;baixa
BA;OESTE BAIANO;mesorregiao;300262.0;16616115.0;184593.0;6554124.0;101975.0;9187183.0;baixa
BA;CHAPADÕES DO Al TO RIO GRANDE;mesorregiao;23844.0;4346772.0;1199.0;1619777.0;11540.0;2562688.0;baixa
BA;ANGICAL;microrregiao;1942.0;171235.0;1011.0;29753.0;37800.0;;baixa
BA;BAIANOPOLIS;microrregiao;1321.0;121278.0;523.0;51783.0;766.0;6814.0;baixa
BA;BARREIRAS;microrregiao;2039.0;507.0;489.0;297649.0;427.0;202306.0;baixa
BA;BREJOLANDIA;microrregiao;1692.0;173994.0;135.0;2888.0;1439.0;159471.0;baixa
BA;CATOLANDIA;microrregiao;661.0;44248.0;210.0;11410.0;435.0;31631.0;baixa
BA;COTEGIPE;microrregiao;1916.0;627911.0;243.0;43015.0;1558.0;548151.0;baixa
BA;CRISTOPOLIS;microrregiao;1570.0;64298.0;657.0;24520.0;844.0;37379.0;baixa
BA;FORMOSA DO RIO PRETO;microrregiao;1622.0;1102702.0;607.0;542314.0;903.0;521359.0;baixa
BA;RIACHÃO DAS NEVES;microrregiao;2242.0;253661.0;991.0;101088.0;197.0;22617.0;baixa
BA;SANTA RITA DE CASSIA;microrregiao;3534.0;459202.0;1832.0;44520.0;1522.0;298475.0;baixa
BA;SÃO DESIDERIO;microrregiao;3123.0;751577.0;1848.0;362144.0;1195.0;378510.0;baixa
BA;TABOCAS;microrregiao;2182.0;69532.0;653.0;8686.0;449.0;56868.0;baixa
BA;CHAPADÕES DO RIO CORRENTE;microrregiao;18907.0;1772865.0;7564.0;285842.0;10537.0;1241206.0;baixa
BA;CANAPOLIS;microrregiao;530.0;38894.0;604.0;10320.0;893.0;27860.0;baixa
BA;cocos;microrregiao;1970.0;319990.0;861.0;97357.0;1030.0;207446.0;baixa
BA;CORIBE;microrregiao;2224.0;274962.0;653.0;49512.0;1489.0;213733.0;baixa
BA;CORRENTINA;microrregiao;3947.0;605110.0;537.0;39151.0;2228.0;364537.0;baixa
BA;SANTA MARIA DA VITORIA;microrregiao;3368.0;205408.0;542.0;46334.0;1690.0;150208.0;baixa
BA;SANTANA;microrregiao;2985.0;171523.0;1596.0;35137.0;1243.0;32503.0;baixa
BA;SERRA DOURADA;microrregiao;2883.0;56976.0;771.0;8028.0;144916.0;;baixa
BA;BAIXO-MEDIO SÃO FRANCISCO;microrregiao;2023955.0;20557.0;596999.0;16057.0;1333933.0;;baixa
BA;BARRA;microrregiao;7527.0;570855.0;4498.0;57365.0;2788.0;494444.0;baixa
BA;CAMPO ALEGRE OE LOUROES;microrregiao;3659.0;464466.0;2456.0;281688.0;800.0;36321.0;baixa
BA;CASA NOVA;microrregiao;6896.0;91668.0;957.0;18609.0;4370.0;68431.0;baixa
BA;IBOTIRAMA;microrregiao;1523.0;135345.0;1004.0;39481.0;484.0;94204.0;baixa
BA;MORPARA;microrregiao;982.0;74837.0;608.0;23339.0;348.0;50459.0;baixa
BA;PILÃO ARCADO;microrregiao;5474.0;53643.0;3152.0;20525.0;1892.0;30111.0;baixa
BA;REMANSO;microrregiao;3960.0;142330.0;1555.0;15625.0;2095.0;22983.0;baixa
BA;SENTO SE;microrregiao;5025.0;90662.0;2865.0;40742.0;2055.0;48803.0;baixa
BA;XIOUE-XIOUE;microrregiao;4030.0;400145.0;2462.0;99621.0;1225.0;288172.0;baixa
BA;MEDI O SÃO FRANCISCO;microrregiao;17214.0;1339978.0;9855.0;389271.0;6638.0;907615.0;baixa
BA;BOM JESUS DA LAPA;microrregiao;8635.0;665720.0;5214.0;173314.0;3050.0;476960.0;baixa
BA;CARINHANHA;microrregiao;2505.0;257239.0;713.0;51381.0;1651.0;184635.0;baixa
BA;MALHADA;microrregiao;2728.0;;;;;;baixa
BA;PARATINGA;microrregiao;3346.0;100604.0;;39002.0;;;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;microrregiao;32426.0;1198336.0;27640.0;690749.0;4200.0;447168.0;baixa
BA;BARRA;microrregiao;903.0;157916.0;338.0;28177.0;451.0;126796.0;baixa
BA;CAFARNAUM;microrregiao;2364.0;;;;;;baixa
BA;CANARANA;microrregiao;3791.0;77956.0;3449.0;68282.0;300.0;;baixa
BA;CENTRAL;microrregiao;564.0;27137.0;1496.0;24723.0;49.0;1807.0;baixa
BA;GENTIO DO OURO;microrregiao;2480.0;65627.0;143.0;20733.0;293.0;43712.0;baixa
BA;(BIPESA;microrregiao;2275.0;81756.0;1882.0;25498.0;327.0;45580.0;baixa
BA;IBITITA;microrregiao;2344.0;36773.0;2107.0;30246.0;226.0;2987.0;baixa
BA;IRECE;microrregiao;6749.0;246909.0;6283.0;205961.0;386.0;36525.0;baixa
BA;JUSSARA;microrregiao;1130.0;35304.0;1022.0;30264.0;98.0;4185.0;baixa
BA;MORRO DO CHAPEU;microrregiao;2698.0;339585.0;2133.0;16321.0;474.0;144342.0;baixa
BA;ABA IRA;microrregiao;20443.0;;14823.0;337.0;5151.0;;baixa
BA;AGUA QUENTE;microrregiao;9060.0;;4102.0;485.0;4131.0;;baixa
BA;ANDARA(;microrregiao;45684.0;;20887.0;626.0;114374.0;;baixa
BA;BARRA DA ESTIVA;microrregiao;71372.0;;41391.0;168.0;29295.0;;baixa
BA;BONINAL;microrregiao;27348.0;;11248.0;569.0;15181.0;;baixa
BA;BOQUIRA;microrregiao;37755.0;;15757.0;1032.0;20655.0;;baixa
BA;BOTUPORÂ;microrregiao;79541.0;;37636.0;1903.0;37713.0;;baixa
BA;BROTAS DE MACAUBAS;microrregiao;59603.0;;26169.0;817.0;28177.0;;baixa
BA;CONTENDAS DO SI NCORA;microrregiao;72502.0;;30880.0;195.0;39424.0;;baixa
BA;(BICOARA;microrregiao;56437.0;;43217.0;125.0;13123.0;;baixa
BA;(BIPITANGA;microrregiao;34356.0;;9843.0;1273.0;21593.0;;baixa
BA;IBITIARA;microrregiao;4840.0;58012.0;1778.0;12656.0;43899.0;;baixa
BA;I PUP l ARA;microrregiao;49844.0;;20704.0;329.0;24483.0;;baixa
BA;IRAMAIA;microrregiao;153651.0;;29039.0;499.0;123404.0;;baixa
BA;I RAQUARA;microrregiao;59078.0;;31769.0;285.0;25983.0;;baixa
BA;ITAETE;microrregiao;107127.0;;9061.0;357.0;96041.0;;baixa
BA;ITUAÇU;microrregiao;67217.0;;43098.0;420.0;20957.0;;baixa
BA;JUSSIAPE;microrregiao;25969.0;;14981.0;532.0;10148.0;;baixa
BA;LENÇO l S;microrregiao;43842.0;;19629.0;59.0;22663.0;;baixa
BA;MACAUBAS;microrregiao;87493.0;;34741.0;2270.0;49583.0;;baixa
BA;MUCUGE;microrregiao;69029.0;;36964.0;296.0;30721.0;;baixa
BA;OLIVEIRA DOS BREJINHOS;microrregiao;141904.0;;23320.0;1842.0;103337.0;;baixa
BA;PALMEIRAS;microrregiao;25453.0;;11768.0;148.0;12363.0;;baixa
BA;PARAMIRIM;microrregiao;62495.0;;29172.0;1416.0;30522.0;;baixa
BA;PIATÂ;microrregiao;45640.0;;25654.0;851.0;19297.0;;baixa
BA;RIO DE CONTAS;microrregiao;46352.0;;29899.0;452.0;13343.0;;baixa
BA;RIO DO PIRES;microrregiao;21776.0;;7227.0;710.0;12629.0;;baixa
BA;SEABRA;microrregiao;63543.0;;38254.0;747.0;23525.0;;baixa
BA;TANHAÇU;microrregiao;95078.0;;46384.0;468.0;44358.0;;baixa
BA;UTINGA;microrregiao;585978.0;;560181.0;271.0;20091.0;;baixa
BA;WAGNER;microrregiao;38414.0;;14237.0;92.0;22270.0;;baixa
BA;SERRA GERAL DA BAHIA;mesorregiao;2270595.0;;1180472.0;10548.0;956982.0;;baixa
BA;ARACATU;microrregiao;107733.0;;48249.0;835.0;52391.0;;baixa
BA;BRUMADO;microrregiao;131906.0;;59142.0;80.0;69263.0;;baixa
BA;CACULE;microrregiao;51936.0;;20025.0;754.0;29208.0;;baixa
BA;CAET I TE;microrregiao;183993.0;;86603.0;2113.0;83193.0;;baixa
BA;CANDIBA;microrregiao;34023.0;;22048.0;317.0;10785.0;;baixa
BA;CONOEUBA;microrregiao;139247.0;;63252.0;1197.0;64003.0;;baixa
BA;COR DE J ROS;microrregiao;36114.0;;26082.0;352.0;7796.0;;baixa
BA;DOM BASILIO;microrregiao;32043.0;;20066.0;328.0;11193.0;;baixa
BA;GUANAMBI;microrregiao;109519.0;;63154.0;805.0;42595.0;;baixa
BA;IBIASSUCE;microrregiao;47026.0;;24538.0;568.0;19834.0;;baixa
BA;IGAPORÃ;microrregiao;51945.0;;33270.0;278.0;16410.0;;baixa
BA;JACARAC I;microrregiao;116009.0;;42462.0;1082.0;63370.0;;baixa
BA;LICINIO DE ALMEIDA;microrregiao;68478.0;;;;;;baixa
BA;LIVRAMENTO DO BRUMADO;microrregiao;99736.0;;65482.0;695.0;27146.0;;baixa
BA;MALHADA OE PEDRAS l;microrregiao;40836.0;;27924.0;166.0;11752.0;;baixa
BA;MORTUGABA;microrregiao;37564.0;;12224.0;759.0;21542.0;;baixa
BA;PALMAS DE MONTE ALTO;microrregiao;192846.0;;20452.0;559.0;57112.0;;baixa
BA;PINDAJ;microrregiao;56493.0;;37416.0;653.0;16534.0;;baixa
BA;PI RIPA;microrregiao;30909.0;;11074.0;564.0;18674.0;;baixa
BA;PRESIDENTE JANIO QUADROS;microrregiao;78458.0;;46873.0;691.0;28121.0;;baixa
BA;RIACHO OE SANTANA;microrregiao;209694.0;;133739.0;740.0;64874.0;;baixa
BA;RIO DO ANTONIO;microrregiao;45709.0;;28358.0;630.0;16537.0;;baixa
BA;LESTE BAIANO;municipio;348233.0;;222942.0;3932798.0;108125.0;7090503.0;baixa
BA;SERRINHA;microrregiao;39164.0;;;;;;baixa
BA;HORTICULTURA OU CUNICUL TURA, NUMERO;municipio;;;;;;;baixa
BA;AGROPECUARIA SILVICULTURA AVICULTURA APICULTURA E EXTRAÇÃO VEGETAL;microrregiao;;;;;;;baixa
BA;FLORICULTURA SER I C I CULTURA DE;municipio;;;;;;;baixa
BA;MENTOS MENTOS MENTOS MENTOS MENTOS MENTOS;mesorregiao;;;;;;;baixa
BA;FEIRA DE SANTANA;mesorregiao;1276802.0;;250763.0;19413.0;971058.0;;baixa
BA;AGUA FRIA;microrregiao;49184.0;;29554.0;564.0;17674.0;;baixa
BA;ANGUERA;microrregiao;14061.0;;1992.0;313.0;11867.0;;baixa
BA;ANTONIO CARDOSO;microrregiao;26032.0;;4845.0;254.0;20299.0;;baixa
BA;CASTRO ALVES;microrregiao;155017.0;;27926.0;2022.0;121096.0;;baixa
BA;CORAÇÂO OE MARIA;microrregiao;35794.0;;13461.0;361.0;20733.0;;baixa
BA;ELISID MEDRADO;microrregiao;19693.0;;7389.0;257.0;11148.0;;baixa
BA;FEIRA DE SANTANA;microrregiao;109861.0;;20626.0;2438.0;85709.0;;baixa
BA;IAÇU;microrregiao;87536.0;;44500.0;391.0;126445.0;;baixa
BA;IPECAETA;microrregiao;37617.0;;8122.0;1022.0;27351.0;;baixa
BA;(PIRA B;microrregiao;324425.0;;29760.0;5236.0;282926.0;;baixa
BA;IRARA;microrregiao;21626.0;;10776.0;264.0;9850.0;;baixa
BA;OUR I ÇANGAS;microrregiao;11001.0;;3485.0;235.0;6728.0;;baixa
BA;PEORÂO;microrregiao;15668.0;;4047.0;;;;baixa
BA;SANTA BARBARA;microrregiao;33764.0;;2753.0;250.0;3068.0;;baixa
BA;SANTANOPOLIS;microrregiao;22351.0;;5785.0;555.0;15667.0;;baixa
BA;SANTA TERESINHA;microrregiao;102381.0;;18300.0;994.0;80713.0;;baixa
BA;SANTO ESTEVÂO;microrregiao;30074.0;;11253.0;867.0;17405.0;;baixa
BA;SERRA PRETA;microrregiao;56956.0;;5323.0;1602.0;50547.0;;baixa
BA;TANQUINHO;microrregiao;23752.0;;260.0;478.0;23362.0;;baixa
BA;JEQUIE;mesorregiao;416718.0;;599708.0;4844.0;756005.0;;baixa
BA;AIQUARA;microrregiao;17795.0;;17329.0;;466.0;;baixa
BA;AMARGOSA;microrregiao;48261.0;;21591.0;500.0;26021.0;;baixa
BA;BREJÕES;microrregiao;46747.0;;31178.0;121.0;14636.0;;baixa
BA;CRAVOLANDIA;microrregiao;34163.0;;19383.0;61.0;12704.0;;baixa
BA;IRAJUBA;microrregiao;45862.0;;18169.0;98.0;27312.0;;baixa
BA;ITAGI;microrregiao;31989.0;;24324.0;130.0;7229.0;;baixa
BA;(TAQUARA;microrregiao;28504.0;;12516.0;181.0;14353.0;;baixa
BA;ITIRUÇU;microrregiao;24426.0;;16229.0;29.0;7442.0;;baixa
BA;JAGUAQUARA;microrregiao;95798.0;;50972.0;160.0;33929.0;;baixa
BA;JEQUIE;microrregiao;265767.0;;50007.0;1012.0;206354.0;;baixa
BA;JIQUIRIÇA;microrregiao;27000.0;;24942.0;40.0;584.0;;baixa
BA;J I T AUNA;microrregiao;25116.0;;24558.0;18.0;548.0;;baixa
BA;LAFAIETE COUTINHO;microrregiao;45451.0;;11379.0;201.0;3314.0;;baixa
BA;LAJE;microrregiao;42135.0;;29467.0;143.0;11244.0;;baixa
BA;MARACAS;microrregiao;217093.0;;88602.0;799.0;122025.0;;baixa
BA;MARCIONILIO SOUZA;microrregiao;101240.0;;20847.0;240.0;73042.0;;baixa
BA;MILAGRES;microrregiao;32955.0;;4682.0;222.0;26471.0;;baixa
BA;MUTUIPE;microrregiao;25681.0;;24065.0;8.0;1187.0;;baixa
BA;NOVA ITARANA;microrregiao;40780.0;;16140.0;109.0;15313.0;;baixa
BA;PLANAL TINO;microrregiao;86630.0;;21235.0;248.0;64261.0;;baixa
BA;SANTA INES;microrregiao;34510.0;;4368.0;96.0;29918.0;;baixa
BA;SÃO MIGUEL DAS MATAS;microrregiao;22908.0;;16085.0;121.0;6038.0;;baixa
BA;UBA IRA;microrregiao;75893.0;;51632.0;188.0;20804.0;;baixa
BA;PLANALTO DE CONQUISTA;mesorregiao;1278172.0;;571194.0;;;;baixa
BA;ANAGE;microrregiao;111920.0;;52813.0;782.0;52506.0;;baixa
BA;BARRA DO CHOÇA;microrregiao;57814.0;;44196.0;71.0;11542.0;;baixa
BA;BELO CAMPO;microrregiao;52865.0;;21732.0;452.0;28325.0;;baixa
BA;AGROPECUARIA SILVICULTURA AVICULTURA EXTRAÇÃO VEGETAL;microrregiao;;;;;;;baixa
BA;PASTORIL OE ITAPETINGA;microrregiao;;1798.0;2960.0;842986.0;;;baixa
BA;ENCRUZILHADA;microrregiao;;1296.0;853.0;178771.0;;;baixa
BA;ITAMBE;microrregiao;;209.0;441.0;143384.0;;;baixa
