_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
AC;XAPURI;municipio;14.0;16.0;203.0;;;;;;alta
AC;TOTAIS;total;406.0;227.0;3111.0;2519.0;2417.0;35.0;;;alta
AC;ACRE;mesorregiao;;;406.0;227.0;;2519.0;;;alta
AC;ALTO JURUA;microrregiao;;;297.0;176.0;;782.0;;;alta
AC;CRUZEIRO DO SUL;municipio;294.0;171.0;1868.0;596.0;316.0;5713.0;;;alta
AC;FEIJO;municipio;13.0;76.0;95.0;789.0;;;;;alta
AC;MANCIO LIMA;municipio;;;;;;88.0;;;alta
AC;TARAUACA;municipio;;;;;;22.0;;;alta
AC;ALTO PURUS;microrregiao;109.0;50.0;12311.0;1737.0;1875.0;29.0;;;alta
AC;ASSIS BRASIL;municipio;11.0;24.0;223.0;38.0;47.0;446.0;;;alta
AC;BRASILEIA;municipio;13.0;149.0;220.0;293.0;4457.0;;;;alta
AC;MANOEL URBANO;municipio;11.0;14.0;69.0;55.0;86.0;538.0;;;alta
AC;PLACIDO DE CASTRO;municipio;61.0;515.0;107.0;44.0;3774.0;;;;alta
AC;SENADOR GUIOMARD;municipio;;;10.0;;;490.0;;;alta
AC;SENA MADUREIRA;municipio;98.0;150.0;2282.0;;;;;;alta
AC;XAPURI;municipio;;;;;;62.0;;;alta
AC;MIL FRUTOS;municipio;;;;;;;;;alta
AL;TOTAIS s;total;5523.0;5053.0;5494.0;8415709.0;418.0;89.0;325.0;411350.0;media
AL;SER'iÂO E AGRESTE ALAGOANO;microrregiao;1549.0;1148.0;589.0;347109.0;322.0;77.0;263.0;360090.0;media
AL;SERTÃO ALAGOANO;microrregiao;424.0;46.0;58.0;70795.0;13.0;472.0;;;media
AL;AGUA BRANCA;municipio;338.0;31.0;36.0;51608.0;129.0;;;;media
AL;DELMIRO GOUVEIA;municipio;249.0;;;;;;;;media
AL;INHAPI;municipio;80.0;;;;;;;;media
AL;MATA GRANDE;municipio;71.0;12.0;20.0;16668.0;310.0;;;;media
AL;OLHO D' AGUA;municipio;2190.0;25.0;;;;;;;media
AL;BATALHA;microrregiao;129.0;63.0;32.0;33986.0;580.0;;;;media
AL;BELO MONTE;municipio;135.0;;;;;;;;media
AL;CARNEIROS;municipio;169.0;;;;;;;;media
AL;MARAVILHA;municipio;29.0;34.0;;8972.0;;;;;media
AL;PÃO OE AÇUCAR;municipio;580.0;;;;;;;;media
AL;POÇO DAS TRINCHEIRAS;municipio;73.0;13.0;21.0;21667.0;580.0;;;;media
AL;SANTANA DO IPANEMA;municipio;15.0;11.0;;1870.0;;;;;media
AL;SÃO .JOSE DA TAPERA;municipio;593.0;;;;;;;;media
AL;PALMEIRA DOS INDIOS;municipio;718.0;1015.0;467.0;1202289.0;277.0;75.0;260.0;355819.0;media
AL;IGACI;municipio;458.0;;;;;;;;media
AL;MARIBONDO;municipio;124.0;60.0;75.0;195002.0;;;;;media
AL;MAR VERMELHO;municipio;27.0;;;5740.0;17.0;;17.0;38900.0;media
AL;PALMEIRA DOS INDIOS;municipio;453.0;852.0;302.0;789810.0;246.0;70.0;233.0;306809.0;media
AL;PAULO .JACINTO;municipio;27.0;15897.0;4560.0;;;;;;media
AL;OUEBRANGULO;municipio;36.0;78.0;59.0;1811510.0;;;;5550.0;media
AL;TANQUE O' ARCA;municipio;25.0;;;8722.0;;;;;media
AL;ARAPIRACA;municipio;155.0;13.0;2715.0;15.0;2512.0;;;;media
AL;ANADIA;municipio;4870.0;10.0;;;;;;;media
AL;ARAPIRACA;municipio;518.0;;;;;;;;media
AL;CRAIBAS;municipio;214.0;;;;;;;;media
AL;FEIRA GRANDE;municipio;360.0;;;;;;;;media
AL;GIRAU;municipio;1010.0;;;;;;;;media
AL;.JUNQUEIRO;municipio;17.0;;;15330.0;;;;2000.0;media
AL;LAGOA DA CANOA;municipio;137.0;;;;;;;;media
AL;LIMOEIRO DE ANADIA;municipio;250.0;100.0;;;;;;;media
AL;OLHO D'AGUA GRANDE;municipio;246.0;;;;;;;;media
AL;SÂO BRAS;municipio;94.0;;;;;;;;media
AL;SÃO SEBASTIÃO;municipio;1098.0;46.0;;;;;;;media
AL;TAOUARANA;municipio;92.0;2776.0;10.0;356.0;;;;;media
AL;TRAIPU;municipio;212.0;;;;;;;;media
AL;PENEDO;municipio;123.0;14.0;17.0;12924.0;14.0;707.0;;;media
AL;FELIZ DESERTO;municipio;680.0;250.0;;;;;;;media
AL;IGRE JA NOVA;municipio;41.0;2883.0;65.0;;;;;;media
AL;PENEDO;municipio;;;;4916.0;;;;;media
AL;PIAÇABUÇU;municipio;17.0;;;1865.0;;;;300.0;media
AL;PORTO REAL DO COLEGIO;municipio;53.0;2580.0;92.0;;;;;;media
AL;MATA ALAGOANA;microrregiao;3682.0;3838.0;4818.0;7002432.0;86.0;11.0;62.0;51107.0;media
AL;MATA ALAGOANA;municipio;3178.0;3641.0;4563.0;6580341.0;83.0;;61.0;49480.0;media
AL;ATALAIA;municipio;16.0;;10.0;4553.0;;;;;media
AL;BRANQUINHA;municipio;;;6072.0;;;;;;media
AL;CAPELA;municipio;1555.0;;;;;;;;media
AL;CHÃ PRETA;municipio;71.0;;147875.0;;;;9890.0;;media
AL;COLONIA LEOPOLDINA;municipio;469.0;;1101621.0;;;;;;media
AL;FLEXEIRAS;municipio;40.0;;109260.0;;;;;;media
AL;IBATEGUARA;municipio;387.0;443.0;597.0;937305.0;18.0;7030.0;;;media
AL;.JACUIPE;municipio;67.0;45.0;53.0;74620.0;15.0;;;;media
AL;.JOAQUIM GOMES;municipio;330.0;241.0;329.0;256715.0;10.0;996.0;;;media
AL;.JUNOIA;municipio;12.0;;;;;;;;media
AL;MESSIAS;municipio;;;6000.0;;;;;;media
AL;MURICI;municipio;368.0;;119450.0;;;;;;media
AL;NOVO LINO;municipio;515.0;;452288.0;;;;;;media
AL;PINDOBA;municipio;56.0;;163835.0;;;;;;media
AL;SANTANA DO MUNDAU;municipio;672.0;;1193956.0;;23.0;;11800.0;;media
AL;SÃO .JOSE DA LAJE;municipio;16.0;;33563.0;;;;;;media
AL;UNIÃO DOS PALMARES;municipio;1259.0;;1901866.0;;23.0;;14279.0;;media
AL;VIÇOSA;municipio;212.0;44.0;74.0;61307.0;5470.0;;;;media
AL;LITORAL NORTE ALAGOANO;microrregiao;319.0;148.0;201.0;380082.0;500.0;;;;media
AL;.JAPARAT I NGA;municipio;;;11050.0;;;;;;media
AL;MARAGOGI;municipio;;;66150.0;;;;;;media
AL;MATRIZ DE CAMARAGIBE;municipio;27.0;;25130.0;;;;;;media
AL;PASSO DE CAMARAGIBE;municipio;936.0;;;;;;;;media
AL;PORTO CALVO;municipio;91.0;;260186.0;;;;;;media
AL;PORTO DE PEDRAS;municipio;66.0;;16530.0;;;;;;media
AL;SÃO MIGUEL DOS MILAGRES;municipio;;;50.0;;;;;;media
AL;TABULEIROS OE S MIGUEL DOS CAMPOS;microrregiao;52.0;;42009.0;;;;1127.0;;media
AL;BARRA OE SÃO MIGUEL;municipio;;;1565.0;;;;;;media
AL;BOCA DA MATA;municipio;18.0;;14859.0;;;;;;media
AL;CAMPO ALEGRE;municipio;;;4362.0;;;;;;media
AL;CORURIPE;municipio;15.0;;13453.0;;;;1127.0;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;;;7770.0;;;;;;media
AL;COQUEIRO SECO;municipio;300.0;;;;;;;;media
AL;MARECHAL DEODORO;municipio;120.0;;;;;;;;media
AL;PILAR;municipio;51.0;40.0;43.0;15464.0;;;;;media
AL;RIO LARGO;municipio;114.0;19.0;6597.0;147.0;;;;;media
AL;SANTA LUZIA DO NORTE;municipio;10.0;;12615.0;;;;;;media
AL;SATUBA;municipio;;;598.0;;;;;;media
AL;TOTAIS;total;766.0;;568.0;;;;;;media
AL;SERTÃO E AGRESTE ALAGOANO;mesorregiao;554.0;3127.0;37.0;88010.0;;;;;media
AL;SERTÃO ALAGOANO;microrregiao;202.0;46.0;292.0;34591.0;;;;;media
AL;AGUA BRANCA;municipio;1622.0;;;;;;;;media
AL;DELMI RO GOUVEIA;municipio;37.0;;;;;;;;media
AL;INHAPI e;municipio;20.0;;;;;;;;media
AL;MATA GRANDE;municipio;80.0;;;;;;;;media
AL;OLHO D' AGUA DO CASADO;municipio;95.0;95.0;32832.0;;;;;;media
AL;BELO MONTE;municipio;183.0;;;;;;;;media
AL;CARNEIROS;municipio;72.0;;;;;;;;media
AL;DOIS RIACHOS;municipio;46.0;;;;;;;;media
AL;MAJOR ISIDORO;municipio;46.0;;;;;;;;media
AL;MARAVILHA;municipio;20.0;21.0;119.0;;;;;;media
AL;MONTEIROPOLIS;municipio;13.0;;;;;;;;media
AL;OLHO O' AGUA DAS FLORES;municipio;43.0;;;;;;;;media
AL;OLIVENÇA;municipio;229.0;;36.0;;;;;;media
AL;OURO BRANCO;municipio;15.0;;;;;;;;media
AL;PALESTINA;municipio;;;;;;;;;media
AL;PÃO DE AÇUCAF;municipio;;;;;;;;;media
AL;POÇO DAS TRINCHEIRAS;municipio;10.0;;;;;20.0;;;media
AL;SANTANA DO IPANEMA;municipio;42.0;10.0;42.0;1240.0;;;;;media
AL;SÃO .JOSE DA TAPERA;municipio;22.0;;;;;27.0;;;media
AL;SENADOR RUI PALMEIRA;municipio;;;;;;;;;media
AL;PALMEIRA DOS INDIOS;microrregiao;1525.0;520.0;1255.0;16.0;33103.0;;;;media
AL;CACIMBINHAS;municipio;102.0;;19.0;;;;;;media
AL;IGACI;municipio;202.0;56.0;198.0;4615.0;;;;;media
AL;MAR VERMELHO;municipio;100.0;;;;;;;;media
AL;MINADOR;municipio;63.0;;13.0;;;;;;media
AL;PALMEIRA DOS INDIOS;municipio;1150.0;;266.0;;;1177.0;;;media
AL;QUEBRANGULO;municipio;;;;;;;;;media
AL;T ANO UE D' ARCA;municipio;30.0;;;;;;;;media
AL;ARAPIRACA;microrregiao;246.0;42.0;423.0;13.0;8335.0;;;;media
AL;ANADIA;municipio;;;;;;;;;media
AL;ARAPIRACA;municipio;119.0;475.0;;;;;;;media
AL;CO(TE DO NOIA;municipio;60.0;;;;;;;;media
AL;CRAIBAS;municipio;;;;;;;;;media
AL;FEIRA GRANDE;municipio;;;;;;;;;media
AL;.JUNQUEIRO;municipio;33.0;;;;;;;;media
AL;LIMOEIRO DE ANADIA;municipio;43.0;;11.0;;;;;;media
AL;OLHO D'AGUA GRANDE;municipio;25.0;40.0;;;;;;;media
AL;SÃO SRAS;municipio;;;;;;525.0;;;media
AL;SÃO SEBASTIÃO;municipio;70.0;71.0;894.0;;;;;;media
AL;T AQUARANA;municipio;14.0;626.0;;;;;;;media
AL;TRAIPU;municipio;43.0;;11.0;;;75.0;;;media
AL;PENEDO;microrregiao;175.0;;19.0;;;847.0;;;media
AL;IGREJA NOVA;municipio;127.0;;15.0;;;12.0;;;media
AL;PORTO REAL DO COLEGIO;municipio;155.0;834.0;2034.0;;;;;;media
AL;MATA ALAGOANA;mesorregiao;;14.0;;;140.0;201.0;;;media
AL;MATA ALAGOANA;microrregiao;;13.0;;;110.0;114.0;;;media
AL;ATALAIA;municipio;11.0;133.0;;;;;;;media
AL;CHÂ PRETA;municipio;279.0;;;;;;;;media
AL;COLONIA LEOPOLDINA;municipio;15.0;;;;;;;;media
AL;l BATEGUARA;municipio;25.0;;;;;;;;media
AL;JACU IPE;municipio;25.0;;;;;;;;media
AL;JOAQUIM GOMES;municipio;63.0;12.0;65.0;35.0;4825.0;;;;media
AL;SANTANA;municipio;;;;;;;;;media
AL;UNIÃO DOS PALMARES;municipio;;;;;;40.0;;;media
AL;VIÇOSA;municipio;23.0;17.0;215.0;;;;;;media
AL;L l TORAL NORTE ALAGOANO;microrregiao;13.0;840.0;;;;;;;media
AL;JAPARATINGA;municipio;12.0;240.0;;;;;;;media
AL;PORTO CALVO;municipio;600.0;;;;;;;;media
AL;TABULEIROS DE S MIGUEL DOS CAMPOS;microrregiao;25.0;73.0;377.0;;;;;;media
AL;BARRA DE SÃO MIGUEL;municipio;54.0;;;;;;;;media
AL;BOCA DA MATA;municipio;17.0;53.0;184.0;;;;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;;;;;;;;;media
AL;PILAR;municipio;;;;;34.0;719.0;;;media
AL;RIO LARGO;municipio;117.0;292.0;;;;;;;media
AL;SANTA LUZIA DO NORTE;municipio;43.0;;;;;;;;media
AL;SATUBA;municipio;;;;;;;;;media
AL;TOTAIS;total;15713.0;2724126.0;1546.0;435.0;150364.0;;;;media
AL;SERTÃO E AGRESTE ALAGOANO;mesorregiao;3167.0;414162.0;1529.0;435.0;150264.0;;;;media
AL;SERTÃ.O ALAGOANO;microrregiao;23.0;4701.0;119.0;;2700.0;;;;media
AL;AGUA BRANCA;municipio;16.0;2942.0;109.0;;2403.0;;;;media
AL;OELMIRO GOUVEIA;municipio;17.0;990.0;47.0;;;;;;media
AL;INHAPI;municipio;39.0;;;;;;;;media
AL;MATA GRANDE;municipio;;128.0;;;;;;;media
AL;OLHO D' AGUA DO CASADO;municipio;18.0;602.0;250.0;;;;;;media
AL;BATALHA;microrregiao;;2241.0;52.0;;2218.0;;;;media
AL;BELO MONTE;municipio;79.0;;;;;;;;media
AL;CARNEIROS;municipio;119.0;;;;;;;;media
AL;DOIS RIACHO-;municipio;358.0;22.0;251.0;;;;;;media
AL;MARAVILHA;municipio;13.0;172.0;;;;;;;media
AL;PALESTINA;municipio;58.0;;;;;;;;media
AL;POCO DAS TRINCHEIRAS;municipio;170.0;10.0;45.0;445.0;;;;;media
AL;SANTANA DO IPANEMA;municipio;1430.0;92.0;;;;;;;media
AL;SÃO .JOSE DA TA PERA;municipio;;;17.0;;1121.0;;;;media
AL;SENADOR RUI PALMEIRA;municipio;146.0;15.0;;;;;;;media
AL;PALMEIRA DOS INDIOS;microrregiao;;;1337.0;421.0;144501.0;;;;media
AL;CACIMBINHAS;municipio;;;62.0;17.0;8300.0;;;;media
AL;IGACI;municipio;;;;;;;;;media
AL;MAR VERMELHO;municipio;;2.0;;;;;;;media
AL;MINADOR DO NEGRÃO;municipio;;;23.0;;646.0;;;;media
AL;PALMEIRA DOS INOIOS;municipio;;1527.0;1171.0;345.0;118251.0;;;;media
AL;PAULO JACINTO;municipio;75.0;;;;;;;;media
AL;TANQUE O' ARCA;municipio;;392.0;;;;;;;media
AL;ARAPIRACA;microrregiao;50.0;10473.0;20.0;;837.0;;;;media
AL;ANADIA;municipio;578.0;;;;;;;;media
AL;ARAPIRACA;municipio;237.0;;;;;;;;media
AL;COITE DO NOIA;municipio;;850.0;;;;;;;media
AL;CRAIBAS;municipio;45.0;48.0;;;;;;;media
AL;FEIRA GRANDE;municipio;;701.0;;;;;;;media
AL;JUNQUEIRO;municipio;;1454.0;;;;;;;media
AL;LAGOA DA CANOA;municipio;;800.0;;;;;;;media
AL;LIMOEIRO DE ANADIA;municipio;;462.0;;;;;;;media
AL;OLHO D' AGUA GRANDE;municipio;27.0;13.0;510.0;;;;;;media
AL;SÂO BRAS;municipio;49.0;78.0;1533.0;30.0;;;;;media
AL;SÃO SEBASTIÃO;municipio;;1407.0;;;;;;;media
AL;TAQUARANA;municipio;;971.0;;;;;;;media
AL;TRAIPU;municipio;;925.0;16.0;;752.0;;;;media
AL;PENEDO;microrregiao;1492.0;7566.0;3083.0;392747.0;;;;;media
AL;FELIZ DES-RTO;municipio;926.0;109544.0;;;;;;;media
AL;IGREJA NOVA;municipio;;328.0;;;;;;;media
AL;PENEDO;municipio;96.0;19191.0;;;;;;;media
AL;PIAÇABUÇU;municipio;2049.0;237523.0;;;;;;;media
AL;PORTO REAL DO COLEGIO;municipio;144.0;69.0;26161.0;;;;;;media
AL;MATA ALAGOANA;mesorregiao;3911.0;35137.0;9819.0;1643289.0;26.0;;;;media
AL;MATA ALAGOANA;microrregiao;180.0;338.0;63.0;18451.0;26.0;;;;media
AL;ATALAIA;municipio;;;301.0;;;;;;media
AL;CAJUEIRO;municipio;;;708.0;;;;;;media
AL;CAPELA;municipio;10.0;;1960.0;;;;;;media
AL;CHÃ PRETA;municipio;166.0;;;;;;;;media
AL;COLONIA LEOPOLDINA;municipio;;;150.0;;;;;;media
AL;JACUIPE;municipio;62.0;;;;;;;;media
AL;JOAQUIM GOMES;municipio;24.0;;7121.0;;;;;;media
AL;MESSIAS;municipio;;;3052.0;;;;;;media
AL;NOVO LINO;municipio;;;1434.0;;;;;;media
AL;SANTANA DO MUNDAU;municipio;;;850.0;;;;;;media
AL;SÂO JOSE DA LAJE;municipio;23.0;;;;;;;;media
AL;UNIÃO DOS PALMARES;municipio;;;2197.0;;;;;;media
AL;VIÇOSA;municipio;21.0;31.0;427.0;26.0;;;;;media
AL;LITORAL NORTE ALAGOANO;microrregiao;6475.0;;1164154.0;;;;;;media
AL;BARRA DE SANTO ANTONIO;municipio;1315.0;;202735.0;;;;;;media
AL;JAPARAT l NGA;municipio;723.0;;166134.0;;;;;;media
AL;MARAGOGI;municipio;1421.0;;246464.0;;;;;;media
AL;MATRIZ DE CAMARAGIBE;municipio;;;906.0;;;;;;media
AL;PASSO DE CAMARAGI BE;municipio;627.0;;101595.0;;;;;;media
AL;PORTO CALVO;municipio;239.0;;51294.0;;;;;;media
AL;PORTO DE PEDRAS;municipio;1241.0;;231430.0;;;;;;media
AL;SÂO MIGUEL DOS MILAGRES;municipio;892.0;;161446.0;;;;;;media
AL;TABULEIROS DE s MIGUEL DOS CAMPOS;microrregiao;3281.0;;460684.0;;;;;;media
AL;BARRA DE SÂO MIGUEL;municipio;72.0;;9416.0;;;;;;media
AL;BOCA DA MATA;municipio;128.0;;12700.0;;;;;;media
AL;CAMPO ALEGRE;municipio;12.0;160.0;;;;;;;media
AL;CORURIPE;municipio;2855.0;;372715.0;;;;;;media
AL;ROTEIRO;municipio;17.0;;29230.0;;;;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;205.0;;36463.0;;;;;;media
AL;COQUEIRO SECO;municipio;109.0;;71862.0;;;;;;media
AL;MARECHAL DEODORO;municipio;981.0;;201012.0;;;;;;media
AL;PILAR;municipio;491.0;;7707.0;;;;;;media
AL;RIO LARGO;municipio;116.0;53.0;3143.0;14.0;74.0;;;;media
AL;SANTA LUZIA DO NORTE;municipio;210.0;;27234.0;;;;;;media
AL;SATUBA;municipio;;;1915.0;;;;;;media
AL;TOTAIS;total;231.0;;;2193.0;25867.0;653803.0;;;media
AL;SERTÃO E AGRESTE ALAGOANO;mesorregiao;73.0;;;1071.0;4341.0;45410.0;;;media
AL;SERTÃO ALAGOANO;microrregiao;;;;272.0;735.0;4365.0;;;media
AL;AGUA BRANCA;municipio;;;;258.0;692.0;4167.0;;;media
AL;DELMIRO GOUVEIA;municipio;;;;;;24.0;;;media
AL;MATA GRANDE;municipio;;;;;35.0;134.0;;;media
AL;OLHO O' AGUA DO CASADO;municipio;;;;;;40.0;;;media
AL;BATALHA;microrregiao;;;;20.0;68.0;360.0;;;media
AL;BELO MONTE;municipio;25.0;40.0;52.0;;;;;;media
AL;CARNEIROS;municipio;;;;;;;;;media
AL;JACARE DOS HOMENS;municipio;;;;;;32.0;;;media
AL;MARAVILHA;municipio;;;;;11.0;63.0;;;media
AL;OURO BRANCO;municipio;12.0;;;;;;;;media
AL;POÇO DAS TRINCHEIRAS;municipio;;;;;12.0;102.0;;;media
AL;SANTANA DO IPANEMA;municipio;13.0;82.0;69.0;;;;;;media
AL;SÃO JOSE DA TA PERA;municipio;;;;;;;;;media
AL;PALMEIRA DOS INDIOS;microrregiao;17.0;;;218.0;1081.0;12169.0;;;media
AL;IGACI;municipio;50.0;;;;;;;;media
AL;MARIBONDO;municipio;;;;;20.0;110.0;;;media
AL;MAR VERMELHO;municipio;;;;;105.0;760.0;;;media
AL;PALMEIRA DOS INDIOS;municipio;16.0;;;182.0;486.0;5451.0;;;media
AL;PAULO .JACINTO;municipio;;;;12.0;145.0;1192.0;;;media
AL;QUEBRANGULO;municipio;;;;;191.0;765.0;;;media
AL;TANQUE D' ARCA;municipio;40.0;68.0;666.0;;;;;;media
AL;ARAPIRACA;microrregiao;18.0;;;321.0;1798.0;19158.0;;;media
AL;ANADIA;municipio;;;;;16.0;840.0;;;media
AL;ARAPIRACA;municipio;24.0;13.0;82.0;1850.0;;;;;media
AL;FEIRA GRANDE;municipio;277.0;;;;;;;;media
AL;.JUNQUEIRO;municipio;;;;28.0;105.0;3840.0;;;media
AL;LIMOEIRO OE ANADIA;municipio;11.0;45.0;374.0;600.0;;;;;media
AL;OLHO D' AGUA GRANDE;municipio;19.0;28.0;33.0;356.0;;;;;media
AL;SÃO BRAS;municipio;;;;10.0;79.0;206.0;;;media
AL;SÃO SEBASTIÃO;municipio;37.0;233.0;11.0;2212.0;;;;;media
AL;TAOUARANA;municipio;155.0;88.0;853.0;140.0;754.0;16.0;;;media
AL;TRAIPU;municipio;11.0;10.0;10.0;179.0;;;;;media
AL;PENEDO;microrregiao;24.0;;;240.0;657.0;9358.0;;;media
