_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;confianca
AL;PALMEIRA DOS INDIOS;municipio;80.0;47.0;79.0;;;;alta
AL;PAULO jACINTO;municipio;;;;;;;alta
AL;OUEBRANGULO;municipio;;;;;;;alta
AL;ARAPIRACA;microrregiao;12.0;;;;;;media
AL;ANADIA;municipio;;;;;;;media
AL;ARAPIRACA;municipio;;;;;;;media
AL;FEIRA GRANDE;municipio;;;;;;;media
AL;SÃO BRAS;municipio;;;;;;;media
AL;TAOUARANA;municipio;;;;;;;media
AL;PENEDO;microrregiao;;;;;;;media
AL;PENEDO;municipio;;;;;;;media
AL;MATA ALAGOANA;mesorregiao;74.0;25.0;67.0;18.0;53.0;326.0;alta
AL;MATA ALAGOANA;microrregiao;71.0;25.0;66.0;18.0;49.0;326.0;alta
AL;CAPELA;municipio;;;;;;;media
AL;CHÃ PRETA;municipio;;;;;;;media
AL;IBATEGUARA;municipio;;;;;;;media
AL;jOAQUIM GOMES;municipio;;;;;;;media
AL;SÃO jOSE DA LAjE;municipio;;;;;;;media
AL;UNIÃO DOS PALMARES;municipio;55.0;23.0;51.0;18.0;37.0;320.0;media
AL;VIÇOSA;municipio;;;;;;;media
AL;TABULEIROS DE s MIGUEL DOS CAMPOS;microrregiao;;;;;;;alta
AL;BOCA DA MATA;municipio;;;;;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;;;;;;;media
AL;MARECHAL DEODORO;municipio;;;;;27.0;280.0;media
AM;TOTAIS;total;651.0;778.0;852.0;294.0;987.0;301.0;media
AM;HILEIA AMAZONENSE;mesorregiao;88.0;10.0;384.0;;31.0;;media
AM;ALTO SOLIMÕES;microrregiao;380.0;;;;;;alta
AM;BENJAMIN CONSTANT;municipio;;;;;;;alta
AM;FONTE BOA;municipio;374.0;;;;;;alta
AM;.JUTAl;municipio;;;;;;;alta
AM;SÃO PAULO DE OLIVENÇA;municipio;;;;;;;alta
AM;TABATINGA;municipio;;;;;;;alta
AM;JURUA;microrregiao;;;;;;;media
AM;ENVIRA;municipio;;;;;;;media
AM;IPIXUNA;municipio;;;;;;;media
AM;PURUS;microrregiao;;;;;;;media
AM;BOCA DO ACRE;municipio;27.0;;;;;;media
AM;LABREA;municipio;15.0;;;;;;media
AM;TAPAUA;municipio;;;;;;;media
AM;MADEIRA;microrregiao;28.0;30.0;;;;;alta
AM;HUMAITA;municipio;27.0;30.0;2.0;;;;alta
AM;NOVO ARIPUANÃ;municipio;;;;;;;alta
AM;RIO NEGRO;microrregiao;;;;;;;media
AM;BARCELOS;municipio;;;;;;;media
AM;SÃO GABRIEL DA CACHOEIRA;municipio;;;;;;;media
AM;SOLIMÕES-JAPURA;microrregiao;;;;;;;media
AM;CODAJAS;municipio;;;;;;;media
AM;TEFE;municipio;3.0;;;;;;media
AM;MEDI O AMAZONAS;microrregiao;563.0;768.0;68.0;216.0;156.0;218.0;media
AM;AUTAZES;municipio;;;;;;;media
AM;BARREI RI NHA;municipio;2.0;;;;;;media
AM;BOA VISTA DO RAMOS;municipio;;;;;;;media
AM;CAREIRO;municipio;213.0;552.0;331.0;117.0;230.0;218.0;media
AM;IRANDUBA;municipio;236.0;131.0;17.0;71.0;2.0;15.0;media
AM;ITACOATIARA;municipio;;18.0;3.0;;119.0;13.0;media
AM;ITAPIRANOA;municipio;8.0;10.0;;;;;media
AM;MANACAPURU;municipio;2.0;3.0;;;;;media
AM;MANAQUIR(;municipio;1.0;;;;;;media
AM;NOVA OLINDA;municipio;10.0;;;;;;media
AM;PARINTINS;municipio;7.0;;;;;;media
AM;PRESIDENTE FIGUEIREDO;municipio;12.0;;;;;;media
AM;RIO PRETO DA EVA;municipio;16.0;;;;;;media
AM;SILVES;municipio;;;;;27.0;;media
AM;URUCARA;municipio;;;;;;;media
AM;URUCURITUBA;municipio;11.0;25.0;315.0;32.0;;;media
AM;TOTAIS;total;;920.0;1553.0;651.0;;907.0;media
AM;ALTO SOLIMÕES;microrregiao;;101.0;;32.0;;71.0;media
AM;BENJAMIN CONSTANT;municipio;11.0;;;;;;media
AM;FONTE BOA;municipio;82.0;19.0;28.0;;;;media
AM;JUTA(;municipio;;;;;;;media
AM;TABATINOA;municipio;;;;;;;media
AM;TONANTINS;municipio;12.0;22.0;;;;;media
AM;PURUS;microrregiao;18.0;;;;;;media
AM;BOCA DO ACRE;municipio;32.0;33.0;;;;;media
AM;LABREA;municipio;;13.0;;;;15.0;media
AM;PAUINt;municipio;;;;;;;media
AM;MADEIRA;microrregiao;11.0;2.0;;;;;media
AM;BOQA;municipio;;;;;;;media
AM;MANICORE;municipio;;;;;;;media
AM;RIO NIORO;microrregiao;;;;;;3.0;media
AM;llARCELOS;municipio;;;;;;;media
AM;NOVO AIRÃO;municipio;;;;;;;media
AM;SOLIMllES-.IAPURA;microrregiao;;15.0;;;;34.0;media
AM;ALVARÃES;municipio;;;;;;;media
AM;COAAI;municipio;;;;;;;media
AM;JAPUllA;municipio;;;;;;;media
AM;TEFI;municipio;8.0;28.0;;;;;media
AM;MAllAUll;mesorregiao;;742.0;1541.0;607.0;;737.0;media
AM;MEDIO;microrregiao;742.0;1541.0;672.0;607.0;737.0;938.0;media
AM;llAllREIAI-;municipio;5.0;;;;;;media
AM;CAAPIRAHQA;municipio;;;;;;1.0;media
AM;CAREIRO;municipio;;350.0;841.0;464.0;;268.0;media
AM;IRAllDUllA;municipio;;11.0;627.0;22.0;;191.0;media
AM;ITACOATIARA;municipio;;10.0;5.0;12.0;;127.0;media
AM;ITAPIRAHQA;municipio;;35.0;;34.0;;26.0;media
AM;MANACAPURU;municipio;2.0;15.0;;;;;media
AM;MANAOUIRI;municipio;25.0;12.0;;;;;media
AM;MAUES;municipio;3.0;5.0;;;;;media
AM;NllAllUNDA;municipio;;;;;;;media
AM;TOTAIS;total;;;;;1697.0;;media
AM;HILEIA AMAZONENSE;mesorregiao;;;;;;;media
AM;ALTO SOLIMÕES;microrregiao;;;;;2.0;;media
AM;ATALAIA DO NORTE;municipio;;;;;;;media
AM;FONTE BOA;municipio;;;;;;;media
AM;.JUTA(;municipio;21.0;;;;;;media
AM;SANTO ANTONIO;municipio;;;;;;;media
AM;SÃO PAULO DE OLIVENÇA;municipio;13.0;;;;;;media
AM;TABATINGA;municipio;12.0;;;;;;media
AM;TONANTINS;municipio;10.0;;;;;;media
AM;BOCA DO ACRE;municipio;33.0;;;;;;media
AM;LABREA;municipio;;;;;;;media
AM;PAUINI;municipio;;;;;;;media
AM;MADEIRA;microrregiao;17.0;;;;;;media
AM;BORBA;municipio;;;;;;;media
AM;HUMAITA;municipio;;;;;;;media
AM;NOVO Al::UPUANÃ;municipio;;;;;;;media
AM;RIO NEGRO;microrregiao;10.0;;;;;;media
AM;NOVO AIRÂO;municipio;;;;;;;media
AM;SOLIMÔES-.JAPURA;microrregiao;102.0;;;;;;alta
AM;ALVARÂES;municipio;24.0;;;;;;alta
AM;ANORI;municipio;;;;;;;alta
AM;COARI;municipio;;;;;;;alta
AM;JAPURA;municipio;11.0;;;;;;alta
AM;MARAÃ;municipio;;;;;;;alta
AM;TEFE;municipio;64.0;;;;;;alta
AM;MEDI O AMAZONAS;microrregiao;;;;;1690.0;;alta
AM;BARREIRINHA;municipio;;;;;;;alta
AM;CAREIRO;municipio;;;;;378.0;;alta
AM;IRANOUBA;municipio;;;;;;;alta
AM;ITACOATJARA;municipio;;;;;;;alta
AM;ITAPIRANGA;municipio;;;;;;;alta
AM;MANACAPURU;municipio;22.0;37.0;14.0;;;;alta
AM;MANAQUIRI;municipio;;;;;1274.0;;alta
AM;MAUES;municipio;10.0;;;;;;alta
AP;TOTAIS;total;33.0;84.0;29.0;140.0;18.0;25.0;alta
AP;AMAPA;mesorregiao;33.0;84.0;29.0;140.0;18.0;25.0;alta
AP;MACAPA;microrregiao;33.0;84.0;29.0;140.0;18.0;25.0;alta
AP;MACAPA;municipio;33.0;84.0;29.0;140.0;18.0;25.0;alta
AP;TOTAIS;total;43.0;136.0;30.0;45.0;33.0;84.0;alta
AP;AMAPA;mesorregiao;;;;;45.0;;alta
AP;MACAPA;microrregiao;;;;;44.0;;alta
AP;MACAPA;municipio;;;;;44.0;;alta
AP;MAZAGÃO;municipio;;;;;;;alta
AP;AMAPA E OIAPOQUE;microrregiao;;;;;;;alta
AP;AMAPA;municipio;;;;;;;alta
AP;CALÇOENE;municipio;;;;;;;alta
AP;OIAPOOUE;municipio;;;;;;;alta
AP;TOTAIS;total;31.0;75.0;33.0;53.0;16.0;62.0;alta
AP;AMAPA;mesorregiao;;;;;53.0;;alta
AP;MACAPA;microrregiao;;;;;53.0;;alta
AP;MACAPA;municipio;;;;;53.0;;alta
AP;AMAPA E OJAPOQUE;microrregiao;;;;;;;alta
AP;OIAPOQUE;municipio;;;;;;;alta
AP;TONELADAS;municipio;;;;;;;alta
BA;IPUPIARA;mesorregiao;;;;;;;baixa
BA;IRAMAIA;mesorregiao;;;;;;;baixa
BA;lRAOUARA;mesorregiao;;;;;;;baixa
BA;ITAETE;mesorregiao;;;;;;;baixa
BA;ITUAÇU;mesorregiao;;;;;;;baixa
BA;JUSSIAPE;mesorregiao;2.0;;;;;;baixa
BA;MACAUBAS;mesorregiao;;;;;24.0;;baixa
BA;MUCUGE;mesorregiao;;;;;;;baixa
BA;OLIVEIRA DOS BREJINHOS;mesorregiao;;;;;;;baixa
BA;PALMEIRAS;mesorregiao;18.0;;;;;;baixa
BA;PARAMIRIM;mesorregiao;11.0;;;;;;baixa
BA;PIATÃ;mesorregiao;;;;;;;baixa
BA;RIO DE CONTAS;mesorregiao;;;;;;24.0;baixa
BA;RIO DO PIRES;mesorregiao;10.0;;;;;;baixa
BA;SEABRA;mesorregiao;55.0;27.0;19.0;;;;baixa
BA;TANHAÇU;mesorregiao;;;;;;;baixa
BA;UTINGA;mesorregiao;;;;;;;baixa
BA;WAGNER;mesorregiao;;;;;;;baixa
BA;SERRA GERAL DA BAHIA;mesorregiao;340.0;87.0;71.0;83.0;45.0;;baixa
BA;ARACATU;mesorregiao;;;;;;;baixa
BA;BRUMAOO;mesorregiao;;;24.0;;;;baixa
BA;CACULE;mesorregiao;;;;;12.0;;baixa
BA;CAETITE;mesorregiao;;;;;;;baixa
BA;CANDIBA;mesorregiao;;;;;;;baixa
BA;CONDEUBA;mesorregiao;22.0;;;;;;baixa
BA;DOM BASILIO;mesorregiao;;;;;2.0;;baixa
BA;GUANAMBI;mesorregiao;;;;;13.0;18.0;baixa
BA;lBlASSUCE;mesorregiao;;;;;;;baixa
BA;IGAPORÃ;mesorregiao;;;;;;;baixa
BA;LICINIO DE ALMEIDA;mesorregiao;;;;;;;baixa
BA;LIVRAMENTO DO BRUMADO;mesorregiao;;;;;;;baixa
BA;MORTUGABA;mesorregiao;;;;;;;baixa
BA;PALMAS DE MONTE ALTO;mesorregiao;;;;;;;baixa
BA;PINDAI;mesorregiao;;;;;;;baixa
BA;PIRIPA;mesorregiao;;;;;;;baixa
BA;PRES (DENTE JANIO QUADROS;mesorregiao;;;;;;;baixa
BA;RIACHO DE SANTANA;mesorregiao;10.0;;;;;;baixa
BA;SEBASTIÃO LARANJEIRAS;mesorregiao;;;;;;;baixa
BA;TREMEOAL;mesorregiao;;;;;;;baixa
BA;URANDI;mesorregiao;;;;;;;baixa
BA;SENHOR DO BONFIM;mesorregiao;;;136.0;117.0;114.0;78.0;baixa
BA;ANTONIO GONÇALVES;mesorregiao;;;105.0;106.0;50.0;21.0;baixa
BA;CALDEIRÃO GRANDE;mesorregiao;;;;;;;baixa
BA;CAMPO FORMOSO;mesorregiao;;;;;;;baixa
BA;MIRANGABA;mesorregiao;;;;;;;baixa
BA;P(NDOBAÇU;mesorregiao;;;;;;;baixa
BA;SAUOE;mesorregiao;;;;;;;baixa
BA;SENHOR DO BONFIM;mesorregiao;;;;;;;baixa
BA;CORREDEIRAS DO SÃO FRANCISCO;mesorregiao;;;;;;;baixa
BA;CHORROCHO;mesorregiao;;;;;;;baixa
BA;JUAZEIRO;mesorregiao;;;;;;;baixa
BA;RODELAS;mesorregiao;;;;;;;baixa
BA;LESTE BAIANO;mesorregiao;1315.0;1445.0;;491.0;;;baixa
BA;PIEMONTE DA DIAMANTINA;microrregiao;149.0;43.0;;59.0;;;baixa
BA;BOA VISTA DO TUPIM;municipio;;;;;;;baixa
BA;(BIQUERA;municipio;;;;;;;baixa
BA;ITABERABA;municipio;;;;;;;baixa
BA;.JACOBINA;municipio;40.0;;;;;;baixa
BA;MAIRI;municipio;;;;;;;baixa
BA;MIGUEL CALMON;municipio;25.0;;;14.0;;;baixa
BA;MUNDO NOVO;municipio;;;;;;;baixa
BA;PIRITIBA;municipio;16.0;14.0;;;;;baixa
BA;RUY BARBOSA;municipio;;;;;;;baixa
BA;SERROLANDI A;municipio;;;;;;;baixa
BA;TAPIRAMUTA;municipio;38.0;;;;;;baixa
BA;VARZEA DO POÇO;municipio;;;;;;;baixa
BA;SERTÃO DE CANUDOS;microrregiao;81.0;54.0;;;;;baixa
BA;CANSANÇÃO;municipio;44.0;;;;;;baixa
BA;EUCLIDES DA CUNHA;municipio;;34.0;;;;;baixa
BA;IT(UBA;municipio;;;;;;;baixa
BA;MONTE SANTO;municipio;13.0;;;;;;baixa
BA;QUEIMADAS;municipio;;12.0;;;;;baixa
BA;TUCANO;municipio;60.0;;;;;;baixa
BA;SERRINHA;microrregiao;41.0;12.0;;2.0;;;baixa
BA;ARACI;municipio;;;;;;;baixa
BA;CONCEIÇÃO DO COITE;municipio;19.0;;;2.0;;;baixa
BA;RETIROLANOIA;municipio;;;;;;;baixa
BA;RIACHÃO DO .JACU IPE;municipio;;;;;;;baixa
BA;SANTALUZ;municipio;;;;;;;baixa
BA;SERRINHA;municipio;10.0;;;;;;baixa
BA;VALENTE;municipio;;;;;;;baixa
BA;FEIRA DE SANTANA;microrregiao;151.0;350.0;;42.0;;;baixa
BA;AGUA FRIA;municipio;;;;;;;baixa
BA;ANGUERA;municipio;;;;;;;baixa
BA;ANTONIO CARDOSO;municipio;;;;;;;baixa
BA;CASTRO ALVES;municipio;;;;;;;baixa
BA;CORAÇÃO DE MARIA;municipio;;;;;;;baixa
BA;FEIRA DE SANTANA;municipio;87.0;331.0;;23.0;;;baixa
BA;IAÇU;municipio;;;;;;;baixa
BA;(PIRA;municipio;;;;2.0;;;baixa
BA;IRARA;municipio;;;;;;;baixa
BA;PEORÃO;municipio;;;;;;;baixa
BA;SANTA BARBARA;municipio;;;;;;;baixa
BA;SANTA TERESINHA;municipio;12.0;;;;;;baixa
BA;SANTO ESTEVÃO;municipio;15.0;;;;;;baixa
BA;JEQUIE;microrregiao;69.0;35.0;;103.0;;;baixa
BA;AMARGOSA;municipio;;;;;;;baixa
BA;BREJÕES;municipio;2.0;;;;;;baixa
BA;CRAVOLANOIA;municipio;;;;;;;baixa
BA;IRAJUBA;municipio;;;;;;;baixa
BA;ITAGI;municipio;;;;;;;baixa
BA;(TAQUARA;municipio;;;;7.0;;;baixa
BA;ITIRUÇU;municipio;2.0;2.0;;;;;baixa
BA;JAGUAQUARA;municipio;;;;53.0;;;baixa
BA;BARRA DO CHOÇA;microrregiao;;;;;;;baixa
BA;BOA NOVA;microrregiao;;;;;;;baixa
BA;CANO IDO SALES;microrregiao;24.0;;;12.0;;;baixa
BA;NOVA CANAÃ;microrregiao;;;;;;;baixa
BA;PLANALTO;microrregiao;;20.0;;;;;baixa
BA;POÇÕES;microrregiao;;;;;;;baixa
BA;VITORIA DA CONQUISTA;microrregiao;154.0;117.0;;147.0;;;baixa
BA;PASTORIL DE ITAPETINGA;mesorregiao;13.0;;;;;;baixa
BA;ENCRUZILHADA;microrregiao;;;;;;;baixa
BA;ITAPETINGA;microrregiao;;;;;;;baixa
BA;SERTÃO DE PAULO AFONSO;mesorregiao;29.0;;;;;;alta
BA;GLORIA;microrregiao;10.0;;;;;;alta
BA;JEREMOABO;microrregiao;17.0;;;;;;alta
BA;PAULO AFONSO;microrregiao;;;;;;;alta
BA;AGRESTE DE ALAGOINHAS;mesorregiao;176.0;60.0;;14.0;;;baixa
BA;ACAJUT(BA;microrregiao;;;;;;;baixa
BA;ALAGOINHAS;microrregiao;128.0;46.0;;;;;baixa
BA;APORA;microrregiao;;;;;;;baixa
BA;ARAMARI;microrregiao;;;;;;;baixa
BA;CICERO DANTAS;microrregiao;;;;;;;baixa
BA;CIPO;microrregiao;;;;;;;baixa
BA;INHAMBUPE;microrregiao;;;;;;;baixa
BA;ITAPICURU;microrregiao;23.0;;;;;;baixa
BA;NOVA SOURE;microrregiao;;;;;;;baixa
BA;PARIPIRANGA;microrregiao;;;;;;;baixa
BA;RIBEIRA DO AMPARO;microrregiao;;;;;;;baixa
BA;RIBEIRA DO POMBAL;microrregiao;;;;;;;baixa
BA;LITORAL NORTE BAIANO;mesorregiao;23.0;;;;;;baixa
BA;DA SILVA;municipio;;;;;;;baixa
BA;CARDEAL;microrregiao;;;;;;;baixa
BA;ENTRE RIOS;microrregiao;;;;;;;baixa
BA;ESPLANADA;microrregiao;;;;;;;baixa
BA;RECONCAVO BAIANO;mesorregiao;389.0;718.0;;54.0;;;baixa
BA;AMELIA RODRIGUES;microrregiao;13.0;84.0;;;;;baixa
BA;ARATUIPE;microrregiao;;;;;;;baixa
BA;CACHOEIRA;microrregiao;;;;;;;baixa
BA;CONCEIÇÃO DA FEIRA;microrregiao;54.0;;;;;;baixa
BA;CONCEIÇÃO DO;microrregiao;;;;;;;baixa
BA;CONCEIÇÃO DO JACU IPE;microrregiao;103.0;502.0;;;;;baixa
BA;CRUZ DAS ALMAS;microrregiao;;;;;;;baixa
BA;DOM MACEDO;microrregiao;;;;;;;baixa
BA;GOVERNADOR MANGABEIRA;microrregiao;;;;;;;baixa
BA;ITAPARICA;microrregiao;;;;;;;baixa
BA;JAGUAR IPE;microrregiao;;;;;;;baixa
BA;MARAGOGI PE;microrregiao;15.0;;;;;;baixa
BA;CAMAÇARI;municipio;49.0;19.0;29.0;10.0;14.0;;baixa
BA;CANDEIAS;municipio;;;;;;;baixa
BA;CATU;municipio;21.0;;;;;;baixa
BA;LAURO DE FREITAS;municipio;13.0;;;;;;baixa
BA;MATA DE SÃO JOÃO;municipio;10.0;;;;;;baixa
BA;POJUCA;municipio;;;;44.0;;;baixa
BA;SÃO FRANCISCO DO CONDE;municipio;;;;;;;baixa
BA;SIMÕES FILHO;municipio;23.0;234.0;21.0;188.0;;;baixa
BA;LITORAL SUL BAIANO;mesorregiao;;;135.0;32.0;157.0;45.0;baixa
BA;TABULEIROS DE VALENÇA;microrregiao;36.0;16.0;;;;;baixa
BA;CAMAMU;municipio;12.0;;;;;;baixa
BA;ITUBERA;municipio;;;;;;;baixa
BA;TAPEADA;municipio;;;;;;;baixa
BA;VALENÇA;municipio;14.0;;;;;;baixa
BA;ENCOSTA DO PLANALTO DE CONQUISTA;microrregiao;41.0;12.0;12.0;31.0;14.0;;alta
BA;FIRMINO ALVES;municipio;;;;;;;alta
BA;FLORESTA AZUL;municipio;;;;;;;alta
BA;(BICU(;municipio;;;12.0;;13.0;;alta
BA;ITAGIBA;municipio;;;;;;;alta
BA;ITORORO;municipio;;;;;;;alta
BA;PAU BRASIL;municipio;;;;;;;alta
BA;CACAUEIRA;microrregiao;;;94.0;20.0;57.0;22.0;baixa
BA;BELMONTE;municipio;;;;;;;baixa
BA;BUERAREMA;municipio;;;;;;;baixa
BA;CAMACAN;municipio;;;;;;;baixa
BA;CANAVIEIRAS;municipio;10.0;;;;;;baixa
BA;GANDU;municipio;;;;;;;baixa
BA;(BICARA(;municipio;15.0;18.0;;;;;baixa
BA;ILHEUS;municipio;17.0;;;;;;baixa
BA;IPIAU;municipio;87.0;41.0;80.0;18.0;;;baixa
BA;ITABUNA;municipio;29.0;22.0;;;;;baixa
BA;ITACARE;municipio;;;;;;;baixa
BA;(TAPE;municipio;;;;;;10.0;baixa
BA;URUÇUCA;municipio;;;;;;;baixa
BA;TOTAIS;total;2159.0;13401.0;725.0;3234.0;3087.0;14498.0;baixa
BA;OESTE BAIANO;mesorregiao;286.0;;589.0;164.0;977.0;3067.0;baixa
BA;CHAPADÕES DO ALTO RIO GRANDE;microrregiao;12.0;;20.0;;47.0;58.0;baixa
BA;ANGICAL;municipio;;;;;;;baixa
BA;BAIANOPOLIS;municipio;;;;;;;baixa
BA;BARREIRAS;municipio;;;14.0;;33.0;45.0;baixa
BA;CATOLANOIA;municipio;;;;;;;baixa
BA;RIACHÃO DAS NEVES;municipio;;;;;;;baixa
BA;SANTA RITA DE CASSIA;municipio;;;;;;;baixa
BA;SÃO OESIDERIO;municipio;;;;;;;baixa
BA;TABOCAS DO BREJO VELHO;municipio;;;;;;;baixa
BA;CHAPADÕES DO RIO CORRENTE;microrregiao;82.0;49.0;15.0;;;;baixa
BA;cocos;municipio;;;;;;;baixa
BA;CORIBE;municipio;68.0;;;;;;baixa
BA;CORRENT I NA;municipio;13.0;;;;;;baixa
BA;SANTA MARIA DA VITORIA;municipio;;;;;14.0;;baixa
BA;SANTANA;municipio;23.0;;;;;;baixa
BA;SERRA DOURADA;municipio;;;;;;;baixa
BA;BAIXO-MEOIO SÃO FRANCISCO;microrregiao;;;116.0;;150.0;758.0;media
BA;BARRA;municipio;;;;;;20.0;media
BA;CAMPO ALEGRE DE LOUROES;municipio;;;115.0;;85.0;;media
BA;CASA NOVA;municipio;;;;;22.0;380.0;media
BA;IBOTIRAMA;municipio;;;;;22.0;;media
BA;MORPARA;municipio;;;;;;;media
BA;REMANSO;municipio;;;;;;;media
BA;SENTO SE;municipio;;;;;;340.0;media
BA;XIQUE-XIQUE;municipio;;;;;;;media
BA;MEDI O SÃO FRANCISCO;microrregiao;33.0;;;;;;baixa
BA;BOM JESUS DA LAPA;municipio;17.0;2.0;;;;;baixa
BA;MALHADA;municipio;;;;;11.0;;baixa
BA;PARATINQA;municipio;;;;;;;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;microrregiao;;;;;45.0;218.0;baixa
BA;BARRA DO MENDES;municipio;;;;;;;baixa
BA;CANARANA;municipio;;;;;;;baixa
BA;IRECE;municipio;16.0;96.0;;;;;baixa
BA;MORRO DO CHAPEU;municipio;49.0;23.0;101.0;;;;baixa
BA;PRESIDENTE OUTRA;municipio;;;;;;20.0;baixa
BA;SOUTO SOARES;municipio;;;;;;;baixa
BA;CHAPADA DIAMANTINA MERIDIONAL;microrregiao;172.0;;36.0;;177.0;173.0;baixa
BA;ANDARA(;municipio;;;;;;;baixa
BA;BARRA DA ESTIVA;municipio;50.0;16.0;15.0;7.0;;;baixa
BA;BONINAL;municipio;;;;;;;baixa
BA;BOQUIRA;municipio;;;;;;;baixa
BA;BOTUPORÃ;municipio;;;;;;;baixa
BA;BROTAS DE MACAUBAS;municipio;;;;;;;baixa
BA;(BICOARA;municipio;23.0;;;;;;baixa
BA;(BIPITANGA;municipio;;;;;;;baixa
BA;IPUPIARA;municipio;;;;;;;baixa
BA;IRAMAIA;municipio;;;;;;;baixa
BA;IRAQUARA;municipio;;;;;;;baixa
BA;ARACATU;municipio;;;;;;;baixa
BA;BRUMADO;municipio;16.0;;;;;;baixa
BA;CACULE;municipio;11.0;26.0;;;;;baixa
BA;CAETITE;municipio;20.0;;106.0;;22.0;12.0;baixa
BA;CANDIBA;municipio;;;5.0;;;;baixa
BA;CONDEUBA;municipio;10.0;11.0;;;;;baixa
BA;DOM BASIL IO;municipio;;;;;19.0;20.0;baixa
BA;GUANAMBI;municipio;;;;;14.0;12.0;baixa
BA;IBIASSUCE;municipio;;;;;;;baixa
BA;JACARACI;municipio;;;;;;;baixa
BA;LICINIO DE ALMEIDA;municipio;;;;;;;baixa
BA;LIVRAMENTO DO BRUMADO;municipio;15.0;3.0;;;;;baixa
BA;MORTUGABA;municipio;2.0;;;;;;baixa
BA;PALMAS MONTE ALTO;municipio;;;;;;;baixa
BA;PIRIPA;municipio;;;;;;;baixa
BA;RIACHO DE SANTANA;municipio;1.0;;;;;;baixa
BA;SEBASTIÃO;municipio;;;;;;;baixa
BA;TREMEDAL;municipio;;;;;;210.0;baixa
BA;URANDI;municipio;;;;;;;baixa
BA;SENHOR DO BONFIM;microrregiao;26.0;;147.0;124.0;122.0;397.0;media
BA;ANTONIO GONÇALVES;municipio;;;107.0;113.0;33.0;90.0;media
BA;CALDEIRÃO GRANDE;municipio;;;;;;31.0;media
BA;CAMPO FORMOSO;municipio;;;;;32.0;232.0;media
BA;JAGUARARI;municipio;45.0;;;;;;media
BA;M(RANGABA;municipio;;;;;;;media
BA;PINDOBAÇU;municipio;;;;;;;media
BA;SAUDE;municipio;;;26.0;;10.0;20.0;media
BA;SENHOR DO BONFIM;municipio;;;13.0;;32.0;;media
BA;CORREDEIRAS DO SÃO FRANCISCO;microrregiao;;;;;244.0;1140.0;alta
BA;CHORROCHO;municipio;;;;;;;alta
BA;CURAÇA;municipio;;;;;;;alta
BA;.JUAZEIRO;municipio;;;;;240.0;1138.0;alta
BA;RODELAS;municipio;;;;;;;alta
BA;LESTE BAIANO;mesorregiao;;;;;;;baixa
BA;PIEMONTE DA DIAMANTINA;microrregiao;130.0;;33.0;39.0;113.0;396.0;baixa
BA;CAEM;municipio;;;;;;112.0;baixa
BA;ITABERABA;municipio;;;;;10.0;174.0;baixa
