_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;confianca
AL;SANTANA DO;microrregiao;27.0;37.0;;;;;alta
AL;SÂO JOSE DA TAPERA;microrregiao;;;;;24.0;97.0;alta
AL;SENADOR RUI PALME l RA;microrregiao;;;;;;;alta
AL;PALMEIRA OOS INDlOS;microrregiao;162.0;210.0;;229.0;763.0;1967.0;alta
AL;CACIMBINHAS;microrregiao;;;;18.0;2.0;2.0;alta
AL;IGACI;microrregiao;161.0;210.0;;;367.0;611.0;alta
AL;MARIBONDO;microrregiao;;;;;;;alta
AL;MAR VERMELHO;microrregiao;;;;;29.0;93.0;alta
AL;MINADOR DO NEGRÃO;microrregiao;;;;190.0;;10.0;alta
AL;PALMEIRA DOS INOIOS;microrregiao;;;;;128.0;383.0;alta
AL;PAULO JACINTO;microrregiao;37.0;64.0;;;;;alta
AL;QUEBRANGULO;microrregiao;;;;17.0;15.0;61.0;alta
AL;TANQUE D' ARCA;microrregiao;;;;;27.0;272.0;alta
AL;ARAPIRACA;microrregiao;6902.0;10545.0;14.0;12.0;2279.0;9046.0;alta
AL;ANADIA;microrregiao;;;;;60.0;168.0;alta
AL;ARAPIRACA;microrregiao;;;;;;;alta
AL;COITE;microrregiao;434.0;557.0;;;34.0;260.0;alta
AL;CRAIBAS;microrregiao;;;;;;;alta
AL;FEIRA GRANDE;microrregiao;;;;;;;alta
AL;G(RAU;microrregiao;;;;;;;alta
AL;JUNQUEIRO;microrregiao;;;;;;;alta
AL;LAGOA OA CANOA;microrregiao;;;;;;;alta
AL;LIMOEIRO DE ANADIA;microrregiao;;;;;;;alta
AL;OLHO D' AGUA GRANDE;microrregiao;;;;;;;alta
AL;SÃO SEBASTIÃO;microrregiao;;;;;;;alta
AL;TAQUARANll;microrregiao;;;;;;;alta
AL;MATA ALAGOANA;mesorregiao;;;;786.0;;;alta
AL;MATA ALAGOANA;microrregiao;;;;649.0;;;alta
AL;ATALAIA;municipio;;;;;;;alta
AL;BRANOU I NHA;municipio;;;;13.0;;;alta
AL;CAPELA;municipio;;;;;;;alta
AL;CHÃ PRETA;municipio;;;;23.0;;;alta
AL;COLONIA LEOPOLDINA;municipio;;;;;;;alta
AL;I BATEGUARA;municipio;;;;30.0;;;alta
AL;.JACU IPE;municipio;;;;;;;alta
AL;.JOAQUIM GOMES;municipio;;;;249.0;;;alta
AL;NOVO LINO;municipio;;;;17.0;;;alta
AL;PINDOBA;municipio;;;;;;;alta
AL;SANTANA;municipio;;;;28.0;;;alta
AL;SÃO .JOSE DA LA JE;municipio;;;;10.0;;;alta
AL;UNIÃO DOS PALMARES;municipio;;;;218.0;;;alta
AL;VIÇOSA;municipio;;;;40.0;;;alta
AL;L l TORAL NORTE A LAGOA NO;microrregiao;;;;65.0;;;alta
AL;.JAPARATINGA;municipio;;;;;;;alta
AL;PASSO DE CAMARAGIBE;municipio;;;;;;;alta
AL;PORTO CALVO;municipio;;;;16.0;;;alta
AL;PORTO DE PEDRAS;municipio;;;;23.0;;;alta
AL;SÂO MIGUEL DOS MILAGRES;municipio;;;;;;;alta
AL;TABULEIROS DE S MIGUEL DOS CAMPOS;microrregiao;;;;72.0;;;alta
AL;BOCA DA MATA;municipio;;;;26.0;;;alta
AL;CAMPO ALEGRE;municipio;;;;11.0;;;alta
AL;CORURIPE;municipio;;;;33.0;;;alta
AL;SÃO MIGUEL DOS CAMPOS;municipio;;;;;;;alta
AL;MARECHAL DEODORO;municipio;;;;;;;alta
AL;PILAR;municipio;;;;;;;alta
AL;RIO LARGO;municipio;;;;;;;alta
AL;TONELADAS;municipio;;;;;;;alta
AP;TOTAIS;total;48.0;19.0;2703.0;10687.0;;;alta
AP;AMAPA;mesorregiao;48.0;19.0;2703.0;10687.0;;;alta
AP;MACAPA;microrregiao;27.0;;2165.0;8071.0;;;alta
AP;MACAPA;municipio;27.0;;1540.0;6380.0;;;alta
AP;MAZAGÃO;municipio;;;625.0;1691.0;;;alta
AP;AMAPA E O(APOOL(E;microrregiao;21.0;16.0;538.0;2615.0;;;alta
AP;AMAPA;municipio;15.0;;236.0;741.0;;;alta
AP;CALÇOENE;municipio;;;78.0;1235.0;;;alta
AP;OIAPOQUE;municipio;;;224.0;638.0;;;alta
AP;TOTAIS;total;;;124.0;;;;alta
AP;AMAPA;mesorregiao;;;124.0;;;;alta
AP;MACAPA;microrregiao;;;52.0;;;;alta
AP;MACAPA;municipio;;;51.0;;;;alta
AP;MAZAGÃO;municipio;;;;;;;alta
AP;AMAPA E O(APOQUE;microrregiao;;;71.0;;;;alta
AP;CALÇOENE;municipio;;;;;;;alta
AP;OIAPOQUE;municipio;;;71.0;;;;alta
AP;TONELADAS;municipio;;;;;;;alta
GO;PIRES DO RIO;microrregiao;196.0;205.0;53.0;;68.0;;media
GO;CRISTIANOPOLIS;municipio;;;;;;;media
GO;ORIZONA;municipio;;17.0;;;;;media
GO;PIRES DO RIO;municipio;;;;;48.0;;media
GO;SANTA CRUZ DE GOIAS;municipio;;24.0;;;;;media
GO;SILVANIA;municipio;10.0;36.0;10.0;;;;media
GO;URUTAI;municipio;;;;;;;media
GO;VIANOPOLIS;municipio;181.0;127.0;37.0;;;;media
GO;CATALÃO;microrregiao;57.0;92.0;303.0;;19.0;;media
GO;CAMPO ALEGRE DE GOIAS;municipio;33.0;57.0;76.0;;;;media
GO;CATALÃO;municipio;15.0;15.0;141.0;;10.0;;media
GO;CORUMBAIBA;municipio;;;;;;;media
GO;CUMARI;municipio;13.0;;;;;;media
GO;DAVINOPOLIS;municipio;;;;;;;media
GO;GOIANDIRA;municipio;;;20.0;;;;media
GO;IPAMERI;municipio;;;;;;;media
GO;NOVA AURORA;municipio;;;;;;;media
GO;OUVIDOR;municipio;;;;;;;media
GO;TRES RANCHOS;municipio;;;38.0;;;;media
GO;QUIRINOPOLIS;microrregiao;13.0;43.0;;;;;media
GO;CACHOEIRA ALTA;municipio;;;;;;;media
GO;CAÇU;municipio;;;;;;;media
GO;ITAJA;municipio;;10.0;;;;;media
GO;ITARUMÃ;municipio;;;;;;;media
GO;QUIRINOPOLIS;municipio;;21.0;;;;;media
GO;SÂO SIMÂ.O;municipio;;;;;;;media
GO;TOTAIS;total;201.0;394.0;91.0;2292.0;2757.0;;media
GO;NORDESTE GOIANO;mesorregiao;10.0;39.0;13.0;;158.0;;media
GO;SÂO MIGUEL DO ARAGUAIA;microrregiao;;;;;17.0;;alta
GO;CAIXAS;municipio;;;;;14.0;;alta
GO;SÃO MIGUEL DO ARAGUAIA;municipio;;;;;;;alta
GO;RIO VERMELHO;microrregiao;;;;;60.0;;alta
GO;ARAGUAPAZ;municipio;;;;;;;alta
GO;ARUANÂ;municipio;;;;;;;alta
GO;GOIAS;municipio;;;;;21.0;;alta
GO;ITAPIRAPUÂ;municipio;;;;;23.0;;alta
GO;JUSSARA;municipio;;;;;13.0;;alta
GO;ARAGARÇAS;microrregiao;;33.0;;;81.0;;media
GO;ARAGARÇAS;municipio;;;;;;;media
GO;ARENOPOLIS;municipio;;30.0;;;;;media
GO;BALIZA;municipio;;;;;;;media
GO;BOM JARDIM DE GOIAS;municipio;;;;;;;media
GO;DIORAMA;municipio;;;;;16.0;;media
GO;MONTES CLAROS DE GOIAS;municipio;;;;;;;media
GO;PIRANHAS;municipio;;;;;36.0;;media
GO;NORTE GOIANO;mesorregiao;32.0;62.0;;;326.0;;media
GO;PORANGATU;microrregiao;140.0;173.0;;;;;media
GO;CAMPINAÇU;municipio;;;;;;;media
GO;CAMP I NORTE;municipio;;;;;10.0;;media
GO;ESTRELA DO NORTE;municipio;;;;;;;media
GO;FORMOSO;municipio;;;;;13.0;;media
GO;MARA ROSA;municipio;;;;;;;media
GO;MINAÇU;municipio;;;;;;;media
GO;MUTUNOPOL IS;municipio;;;;;;;media
GO;NIQUELANOIA;municipio;58.0;39.0;;;;;media
GO;PORANGATU;municipio;;;;;;;media
GO;SANTA TE REZA DE GOIAS;municipio;;;;;;;media
GO;SANTA TEREZINHA DE GOIAS;municipio;15.0;;;;;;media
GO;URUAÇU;municipio;;;;;18.0;;media
GO;CHAPADA DOS VEADEIROS;microrregiao;30.0;62.0;;;186.0;;media
GO;ALTO PARA ISO DE GOIAS;municipio;;;;;11.0;;media
GO;CAMPOS BELOS;municipio;10.0;48.0;;;24.0;;media
GO;CAVALCANTE;municipio;;;;;48.0;;media
GO;MONTE ALEGRE DE GOIAS;municipio;;;;;43.0;;media
GO;NOVA ROMA;municipio;10.0;;;;40.0;;media
GO;SÃO JOÃO D' ALIANÇA;municipio;;;;;20.0;;media
GO;CENTRO GOIANO;mesorregiao;22.0;30.0;15.0;;459.0;;media
GO;CERES;microrregiao;138.0;101.0;;;;;media
GO;BARRO ALTO;municipio;;;;;;;media
GO;CARMO DO RIO VERDE;municipio;;;;;;;media
GO;CERES;municipio;;;;;22.0;;media
GO;GOIANESIA;municipio;;;;;;;media
GO;HIDROLINA;municipio;;;;;;;media
GO;ANAPOLIS;microrregiao;;;;25.0;16.0;;media
GO;ARAÇU;microrregiao;;;;;;;media
GO;CATURAI;microrregiao;;;;;;;media
GO;INHUMAS;microrregiao;;;;;;;media
GO;ITABERAI;microrregiao;;;;16.0;14.0;;media
GO;ITAGUARU;microrregiao;;;;;;;media
GO;JARAGUA;microrregiao;;;;;;;media
GO;NOVA VENEZA;microrregiao;;;;;;;media
GO;PETROLINA DE GOIAS;microrregiao;;;;;;;media
GO;SANTA ROSA DE GOIAS;microrregiao;;;;;;;media
GO;SÃO FRANCISCO DE GOIAS;microrregiao;;;;;;;media
GO;TAQUARAL DE GOIAS;microrregiao;;;;;;;media
GO;IPORA;mesorregiao;;;;39.0;79.0;;media
GO;AMORINOPOLIS;microrregiao;;;;;;;media
GO;CACHOEIRA DE GOIAS;microrregiao;;;;;;;media
GO;CORREGO DO OURO;microrregiao;;;;;;;media
GO;FAZENDA NOVA;microrregiao;;;;;;;media
GO;IPORA;microrregiao;;;;23.0;49.0;;media
GO;ISRAELANOIA;microrregiao;;;;;;;media
GO;IVOLANOIA;microrregiao;;;;;;;media
GO;MDIPORA;microrregiao;;;;;;;media
GO;NOVO BRASIL;microrregiao;;;;;;;media
GO;ANICUNS;mesorregiao;;;;51.0;74.0;;media
GO;AMERICANO DO BRASIL;microrregiao;;;;;;;media
GO;ANICUNS;microrregiao;;;;;11.0;;media
GO;AURILANDIA;microrregiao;;;;;;;media
GO;AVELINOPOLIS;microrregiao;;;;;;;media
GO;FIRMINOPOLIS;microrregiao;;;;;;;media
GO;MOSSAMEOES;microrregiao;;;;;15.0;;media
GO;NAZARIO;microrregiao;;;;;;;media
GO;SANCLERLANDIA;microrregiao;;;;;;;media
GO;TURVANIA;microrregiao;;;;;;;media
GO;BELA VISTA DE GOIAS;microrregiao;;;;21.0;13.0;;media
GO;GOIANAPOLIS;microrregiao;;;;;;;media
GO;GOIANIRA;microrregiao;;;;;;;media
GO;GUAPO;microrregiao;;;;;;;media
GO;H(OROLANDIA;microrregiao;;;;26.0;21.0;;media
GO;LEOPOLDO DE BULHÕES;microrregiao;;;;;;;media
GO;NEROPOL(S;microrregiao;;;;26.0;;;media
GO;TRINDADE;microrregiao;;;;;23.0;;media
GO;LESTE GOIANO;mesorregiao;50.0;60.0;;;;;alta
GO;VÃO DO PARANÁ;microrregiao;37.0;28.0;;;;;alta
GO;ALVORADA DO NORTE;municipio;;;;;;;media
GO;DAMIANOPOLIS;municipio;16.0;;;;;;media
GO;FLORES DE GOIAS;municipio;;;;;;;media
GO;GALHEIROS;municipio;;;;;;;media
GO;GUARANI DE GOIAS;municipio;88.0;36.0;;;;;media
GO;IACIARA;municipio;16.0;;;;;;media
GO;MAMBAI;municipio;;;;;;;media
GO;POSSE;municipio;13.0;19.0;;;;;media
GO;SÃO DOMINGOS;municipio;;;;;;;media
GO;SITIO D' ABADIA;municipio;;;;;;;media
GO;ENTORNO DE BRASILIA;microrregiao;13.0;31.0;;;;;alta
GO;ABADIANIA;municipio;;;;;;;media
GO;ALEXANIA;municipio;;;;;;;media
GO;CABECEIRAS;municipio;;;;;;;media
GO;CORUMBA DE GOIAS;municipio;;;;;;;media
GO;CRISTALINA;municipio;48.0;46.0;;;;;media
GO;FORMOSA;municipio;;;;;;;media
GO;LUZIANIA;municipio;;;;;;;media
GO;PADRE BERNARDO;municipio;;;;;;;media
GO;PIRENOPOLIS;municipio;;11.0;;;;;media
GO;PLANALTINA;municipio;62.0;22.0;;;;;media
GO;SANTO ANTONIO DO DESCOBERTO;municipio;;;;;;;media
GO;SUL GOIANO;mesorregiao;87.0;201.0;50.0;;13.0;;media
GO;SUDOESTE DE GOIAS;microrregiao;25.0;70.0;31.0;;;;media
GO;CAIAPONIA;municipio;;;;;;;media
GO;OOVERLANDIA;municipio;17.0;;;;;;media
GO;JATAI;municipio;13.0;201.0;;;;;media
GO;MINEIROS;municipio;;43.0;23.0;;;;media
GO;PORTELANDIA;municipio;;;;;;;media
GO;RIO VERDE;municipio;;;;;;;media
GO;SANTA HELENA DE GOlAS;municipio;;;;;;;media
GO;SANTA RITA DO ARAGUAIA;municipio;;10.0;;;;;media
GO;SERRANOPOLIS;municipio;28.0;18.0;;;;;media
GO;YALE DO RIO DOS BOIS;microrregiao;;70.0;;;;;media
GO;ACREUNA;municipio;;60.0;;;;;media
GO;CAMPESTRE DE GOIAS;municipio;;;;;;;media
GO;EDEIA;municipio;;;;;;;media
GO;INDIARA;municipio;;;;;;;media
GO;JANDAIA;municipio;10.0;;;;;;media
GO;PALMEIRAS DE GOIAS;municipio;;;;;;;media
GO;PALMINOPOLIS;municipio;;;;;;;media
GO;PARAUNA;municipio;;;;;;;media
GO;YARJÃO;municipio;;;;;;;media
GO;MEIA PONTE;microrregiao;;15.0;;;;;alta
GO;AGUA LIMPA;municipio;3.0;;;;;;alta
GO;ALOANDIA;municipio;;;;;;;alta
GO;BURITI ALEGRE;municipio;;;;;;;alta
GO;CALDAS NOVAS j;municipio;;;;;;;alta
GO;CROMINIA;municipio;;;;;;;alta
GO;GOIATUBA;municipio;;;;;;;alta
GO;CAMPO ALEGRE DE GOIAS;municipio;;;;;13.0;;alta
GO;CATALÃO;municipio;13.0;15.0;;;;;alta
GO;CUMARI;municipio;;;;;;;alta
GO;OAVINOPOLIS;municipio;;;;;10.0;;alta
GO;GOIANOIRA;municipio;;;;;12.0;;alta
GO;IPAMERI;municipio;;;;4.0;10.0;;alta
GO;TRES RANCHOS;municipio;;;;;13.0;;alta
GO;QUIRINOPOLIS;microrregiao;;11.0;;17.0;35.0;;media
GO;CAÇU;municipio;;;;;18.0;;media
GO;ITA JA;municipio;;;;;;;media
GO;QUIRINOPOLIS;municipio;;;;;;;media
GO;TOTAIS;total;215.0;55.0;99.0;;34.0;;media
GO;NORDESTE GOIANO;mesorregiao;84.0;12.0;;;;;alta
GO;SÃO MIGUEL DO ARAGUAIA;microrregiao;;;;;;;alta
GO;CRIXAS;municipio;;;;;;;media
GO;MOZARLANDIA;municipio;;;;;;;media
GO;RIO VERMELHO;microrregiao;31.0;;;;;;alta
GO;GOIAS;municipio;;;;;;;media
GO;ITAPIRAPUÂ;municipio;;;;;;;media
GO;JUSSARA;municipio;;;;;;;media
GO;ARAGARÇAS;microrregiao;45.0;;;;;;alta
GO;ARENOPOLIS;municipio;;;;;;;media
GO;DIORAMA;municipio;;;;;;;media
GO;MONTES CLAROS DE GOIAS;municipio;36.0;;;;;;media
GO;PIRANHAS;municipio;;;;;;;media
GO;NORTE GOIANO;mesorregiao;57.0;;;;;;alta
GO;PORANGATU;microrregiao;18.0;;;;;;alta
GO;FORMOSO;municipio;;;;;;;media
GO;NIOUELANDIA;municipio;;;;;;;media
GO;SANTA;municipio;;;;;;;media
GO;URUAÇU;municipio;;;;;;;media
GO;CHAPADA DOS VEADEIROS;microrregiao;39.0;;;;;;alta
GO;MONTE ALEGRE DE GOIAS;municipio;36.0;;;;;;alta
GO;NOVA ROMA;municipio;;;;;;;alta
GO;SÃO JOÃO;municipio;;;;;;;alta
GO;CENTRO GOIANO;mesorregiao;65.0;12.0;;;;;alta
GO;CERES;microrregiao;30.0;;;;;;alta
GO;CARMO;municipio;;;;;;;media
GO;CERES;municipio;;;;;;;media
GO;ITAPACI;municipio;;;;;;;media
GO;I T APURANGA;municipio;;;;;;;media
GO;NOVA AMERICA;municipio;;;;;;;media
GO;NOVA GLORIA;municipio;;;;;;;media
GO;PILAR DE GOIAS;municipio;;;;;;;media
GO;RI ALMA;municipio;;;;;;;media
GO;RIANAPOLIS;municipio;;;;;;;media
GO;RUBIATABA;municipio;;;;;;;media
GO;CORREGO ro OURO;municipio;;;;;;;media
GO;FAZENDA NOVA;municipio;;;;;;;media
GO;IPORA;municipio;;;;;;;media
GO;ISRAELANOIA;municipio;;;;;;;media
GO;IVOLANDIA;municipio;;;;;;;media
GO;JAUPACI;municipio;;;;;;;media
GO;ANICUNS;microrregiao;31.0;;;;;;alta
GO;ANICUNS;municipio;;;;;;;media
GO;AURILANDIA;municipio;;;;;;;media
GO;AVELINOPOLIS;municipio;;;;;;;media
GO;FIRMINOPOLIS;municipio;14.0;;;;;;media
GO;MOSSAMEDES;municipio;;;;;;;media
GO;NAZARIO;municipio;;;;;;;media
GO;SANCLERLANOIA;municipio;;;;;;;media
GO;TURVANIA;municipio;;;;;;;media
GO;BELA VISTA DE GOIAS;municipio;;;;;;;media
GO;GOIANAPOLIS;municipio;;;;;;;media
GO;GOIANIRA;municipio;;;;;;;media
GO;HIOROLANOIA;municipio;;;;;;;media
GO;LEOPOLDO DE BULHÕES;municipio;;;;;;;media
GO;TRINDADE;municipio;;;;;;;media
GO;LESTE GOIANO;mesorregiao;26.0;;;;16.0;;alta
GO;VÃO DO PARANÂ;microrregiao;11.0;;;;;;alta
GO;DAMIANOPOLIS;municipio;;;;;;;media
GO;POSSE;municipio;;;;;;;media
GO;ENTORNO DE BRASILIA;microrregiao;15.0;;;;16.0;;alta
GO;SUL GOIANO;mesorregiao;59.0;36.0;88.0;18.0;151.0;;media
GO;SUDOESTE DE GOIAS;mesorregiao;11.0;;31.0;;29.0;;media
GO;APORE;microrregiao;;;;;;;media
GO;CAIAPONIA;microrregiao;;;;;;;media
GO;DOVERLANDIA;microrregiao;;;;;;;media
GO;JATAI;microrregiao;;;;;;;media
GO;MINEIROS;microrregiao;;;;;;;media
GO;RIO VERDE;microrregiao;12.0;;;;;;media
GO;SANTA HELENA DE GOIAS;microrregiao;;;;;;;media
GO;SERRANOPOLIS;microrregiao;28.0;;;;;;media
GO;VALE DO RIO DOS BOIS;microrregiao;10.0;;;;;;media
GO;ACREUNA;microrregiao;;;;;;;media
GO;CAMPESTRE DE GOIAS;microrregiao;;;;;;;media
GO;INDIARA;microrregiao;;;;;;;media
GO;.JANDAIA;microrregiao;;;;;;;media
GO;PALMEIRAS GOIAS;microrregiao;;;;;;;media
GO;VAR JÂO;microrregiao;;;;;;;media
GO;MEIA PONTE;microrregiao;20.0;;41.0;;64.0;;media
GO;BOM .JESUS DE GOIAS;microrregiao;;;;;;;media
GO;CACHOEIRA DOURADA;microrregiao;;;;;;;media
GO;CALDAS NOVAS;microrregiao;;;;;;;media
GO;CROMINIA;microrregiao;;;;;;;media
GO;GOIATUBA;microrregiao;;;;;;;media
GO;(TUMBIARA;microrregiao;;;;;;;media
GO;.JOVIANIA;microrregiao;;;;;;;media
GO;MORRINHOS;microrregiao;;;;;;;media
GO;P IRACAN JUBA;microrregiao;12.0;;;;;;media
GO;PONTALINA;microrregiao;;;;;;;media
GO;VICENTINOPOLIS;microrregiao;;;;;;;media
GO;PIRES DO RIO;microrregiao;13.0;;;;18.0;;media
GO;CRISTIANOPOL(S;microrregiao;;;;;;;media
GO;ORIZONA;microrregiao;;;;;;;media
GO;PIRES DO RIO;microrregiao;;;;;;;media
GO;SANTA CRUZ DE GOIAS;microrregiao;;;;;;;media
GO;SILVANIA;microrregiao;;;;;;;media
GO;VIANOPOLIS;microrregiao;;;;;;;media
GO;CATALÃO;microrregiao;;;;;;;media
GO;CAMPO ALEGRE DE GOIAS;microrregiao;;;;;;;media
GO;GOIANDIRA;microrregiao;;;;;;;media
GO;IPAMERI;microrregiao;;;;;;;media
GO;NOVA AURORA;microrregiao;;;;;;;media
GO;OUVIDOR;microrregiao;;;;;;;media
GO;TRES RANCHOS;microrregiao;;;;;;;media
GO;QUIRINOPOLIS;microrregiao;11.0;;11.0;;22.0;;media
GO;CACHOEIRA ALTA;microrregiao;;;;;;;media
GO;TOTAIS;total;;;;6010.0;;;media
GO;NORDESTE GOIANO;mesorregiao;;;;321.0;;;alta
GO;SÂO MIGUEL DO ARAGUAIA;microrregiao;;;;74.0;;;alta
GO;CRI XAS;municipio;;;;54.0;;;alta
GO;MUNDO NOVO;municipio;;;;;;;alta
GO;SÃO MIGUEL DO ARAGUAIA;municipio;;;;14.0;;;alta
GO;RIO VERMELHO;microrregiao;;;;111.0;;;alta
GO;ARUANÃ;municipio;;;;;;;alta
GO;BRITANIA;municipio;;;;;;;alta
GO;GOIAS;municipio;;;;54.0;;;alta
GO;ITAPIRAPUÂ;municipio;;;;28.0;;;alta
GO;JUS SARA;municipio;;;;22.0;;;alta
GO;ARAGARÇAS;microrregiao;;;;136.0;;;alta
GO;ARENOPOLIS;municipio;;;;17.0;;;media
GO;BALIZA;municipio;;;;25.0;;;media
GO;BOM JARDIM DE GO(AS;municipio;;;;10.0;;;media
GO;DIORAMA;municipio;;;;33.0;;;media
GO;MONTES CLAROS DE GOIAS;municipio;160.0;33.0;13.0;;;;media
GO;PIRANHAS;municipio;;;;32.0;;;media
GO;NORTE GOIANO;mesorregiao;;;;513.0;;;alta
GO;PORANGATU;microrregiao;;;;258.0;;;alta
GO;CAMPINAÇU;municipio;;;;11.0;;;media
GO;CAMPINORTE;municipio;;;;39.0;;;media
GO;ESTRELA;municipio;;;;13.0;;;media
GO;FORMOSO;municipio;;;;21.0;;;media
GO;MINAÇU;municipio;;;;21.0;;;media
GO;MUTUNOPOLIS;municipio;;;;;;;media
GO;NIQUELANDIA;municipio;;;;35.0;;;media
GO;SANTA TEREZA DE GOIAS;municipio;;;;13.0;;;media
GO;SANTA TEREZINHA DE GOIAS;municipio;127.0;15.0;66.0;28.0;;;media
GO;URUAÇU;municipio;;;;31.0;;;media
GO;CHAPADA DOS VEADE IROS;microrregiao;;;;255.0;;;alta
GO;ALTO PARAISO DE GOIAS;municipio;;;;;;;alta
GO;CAMPOS BELOS;municipio;;;;10.0;;;alta
GO;CAVALCANTE;municipio;;;;45.0;;;alta
GO;MONTE ALEGRE DE GOIAS;municipio;;;;65.0;;;alta
GO;NOVA ROMA;municipio;;;;96.0;;;alta
GO;SÃO JOÃO D' ALIANÇA;municipio;;;;36.0;;;alta
GO;CENTRO GOIANO;mesorregiao;;;;1857.0;;;media
GO;CERES;microrregiao;;;;512.0;;;media
GO;BARRO A;municipio;;;;18.0;;;media
GO;ANAPOLIS;microrregiao;;;;400.0;;;alta
GO;ANAPOLIS;municipio;;;;28.0;;;alta
GO;ARAÇU;municipio;;;;11.0;;;alta
GO;BRAZABRANTES;municipio;;;;;;;alta
GO;CATURAI;municipio;;;;;;;alta
GO;DAMOLANDIA;municipio;;;;33.0;;;alta
GO;HEI TORAI;municipio;;;;;;;alta
GO;INHUMAS;municipio;;;;38.0;;;alta
GO;ITABERAI;municipio;;;;98.0;;;alta
GO;ITAGUARU;municipio;;;;16.0;;;alta
GO;ITAUÇU;municipio;;;;;;;alta
GO;JARAGUA;municipio;;;;58.0;;;alta
GO;NOVA VENEZA;municipio;;;;;;;alta
GO;OURO VERDE DE GOIAS;municipio;;;;;;;alta
GO;PETROLINA DE GOIAS;municipio;;;;33.0;;;alta
GO;SANTA ROSA DE GOIAS;municipio;;;;;;;alta
GO;SÃO FRANCISCO DE GOIAS;municipio;;;;33.0;;;alta
