_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
GO;EDEIA;municipio;;;250.0;;;;;media
GO;INDIARA;municipio;;;332.0;;;;;media
GO;JANDAIA;municipio;;;50.0;;;;;media
GO;PALMEIRAS DE GOIAS;municipio;;;158.0;;26.0;;;media
GO;PALMINOPOLIS;municipio;;;;;;;;media
GO;PARAUNA;municipio;;;400.0;;16.0;;;media
GO;VARJÂO;municipio;;;261.0;;;;;media
GO;MEIA PONTE;microrregiao;67.0;;8199.0;;298.0;;;media
GO;AGUA LIMPA;municipio;;;;;;;;media
GO;ALOANOIA;municipio;;;;;;;;media
GO;BOM JESUS DE GOIAS;municipio;;;560.0;;13.0;;;media
GO;BURITI ALEGRE;municipio;;;;;;;;media
GO;CACHOEIRA DOURADA;municipio;;;12.0;;19.0;;;media
GO;CALDAS NOVAS;municipio;;;230.0;;;;;media
GO;CROMINIA;municipio;;;;;;;;media
GO;GOIATUBA;municipio;;;1935.0;;;;;media
GO;ITUMBIARA;municipio;34.0;;4161.0;;52.0;;;media
GO;JOVIANIA;municipio;;;;;;;;media
GO;PIRES;microrregiao;;188.0;;659.0;173.0;14749.0;;media
GO;CRISTIANOPOLIS;municipio;;;;;;90.0;;media
GO;ORIZONA;municipio;;77.0;;107.0;74.0;3645.0;;media
GO;PALME LO;municipio;;;;;;10.0;;media
GO;PIRES DO RIO;municipio;26.0;100.0;25.0;39.0;;;;media
GO;SANTA CRUZ DE GOIAS;municipio;;;;;;312.0;;media
GO;SILVANIA;municipio;;46.0;;128.0;40.0;5927.0;;media
GO;URUTAI;municipio;;;;40.0;;697.0;;media
GO;VIANOPOLIS;municipio;;27.0;;284.0;23.0;1957.0;;media
GO;CATALÃO;microrregiao;114.0;11.0;13.0;836.0;103.0;126.0;;media
GO;CAMPO ALEGRE DE GOIAS;municipio;11.0;19.0;1323.0;;;;;media
GO;CATALÃO;municipio;;15.0;;140.0;13.0;708.0;;media
GO;CORUMBAIBA;municipio;379.0;;;;;;;media
GO;CUMAR I;municipio;;;;;;230.0;;media
GO;GOIANDIRA;municipio;40.0;40.0;47.0;;;;;media
GO;IPAMERI;municipio;;26.0;;290.0;23.0;3703.0;;media
GO;OUVIDOR;municipio;;;;;;;;media
GO;TRES RANCHOS;municipio;;;;;;40.0;;media
GO;QUIRINOPOLIS ao;microrregiao;32.0;46.0;2551.0;51.0;63.0;;;media
GO;CACHOEIRA ALTA;municipio;;;;250.0;;300.0;;media
GO;CAÇU;municipio;;;;103.0;;273.0;;media
GO;ITAJA;municipio;70.0;;;;;;;media
GO;(TARUMÂ;municipio;;;;60.0;;582.0;;media
GO;PARANAI GUARA;municipio;;;;224.0;;2059.0;;media
GO;QUIRINOPOLIS;municipio;;49.0;;1514.0;32.0;3024.0;;media
GO;SÃO SIMÃO;municipio;;;;330.0;;100.0;;media
GO;INCLUSIVE os SEM DECLARAÇÃO DE CAPACIDADE;municipio;;;;;;;;media
MG;TOTAIS;total;24366.0;6887.0;12028.0;505257.0;18283.0;30389.0;1765143.0;media
MG;NORDESTE MINEIRO;mesorregiao;;113.0;;20567.0;;;;media
MG;SANFRANCISCANA DE .JANUAFUA;microrregiao;;;;289.0;;;;alta
MG;ITACARAMBI;municipio;;;;;;;;alta
MG;JANUARIA;municipio;;;;90.0;;;;alta
MG;MANGA;municipio;;;;;;;;alta
MG;MONTALVANIA;municipio;;;;170.0;;;;alta
MG;SÃO FRANCISCO;municipio;;;;29.0;;;;alta
MG;SERRA GERAL DE MI NAS;microrregiao;;;;43.0;;;;media
MG;ESPINOSA;municipio;;;;26.0;;;;media
MG;MATO VERDE;municipio;;;;10.0;;;;media
MG;MONTE AZUL;municipio;;;;;;;;media
MG;PORTEIRINHA;municipio;;;;;;;;media
MG;RIACHO DOS MACHADOS;municipio;;;;;;;;media
MG;CHAPADÕES DO PARACATU;microrregiao;;99.0;;20113.0;;;;media
MG;ARINOS;municipio;;;;715.0;;;;media
MG;BONFINOPOLIS DE MINAS;municipio;;;;;;;;media
MG;BURITIS;municipio;;;;344.0;;;;media
MG;FORMOSO;municipio;;;;50.0;;;;media
MG;GUARDA-MOR;municipio;;;;163.0;;;;media
MG;.JOÃO PINHEIRO;municipio;;18.0;;2714.0;;;;media
MG;LAGAMAR;municipio;;;;430.0;;;;media
MG;PARACATU;municipio;;;;4480.0;;;;media
MG;PRESIDENTE OLEGARIO;municipio;;32.0;;3892.0;;;;media
MG;VAZANTE;municipio;;;;357.0;;;;media
MG;ALTO-MEDI O SÃO FRANCISCO;microrregiao;;;;122.0;;;;alta
MG;BURITIZEIRO;municipio;;;;80.0;;;;alta
MG;PIRAPORA;municipio;;;;42.0;;;;alta
MG;SANTA FEDE MINAS;municipio;;;;;;;;alta
MG;SÃO ROMÃO;municipio;;;;;;;;alta
MG;NORDESTE MINEIRO;mesorregiao;;193.0;;8914.0;;;;media
MG;ALTO RIO PARDO;microrregiao;;13.0;;2251.0;;;;media
MG;AGUAS VERMELHAS;municipio;;;;20.0;;;;media
MG;RUBELITA;municipio;;;;70.0;;;;media
MG;SALINAS;municipio;;;;703.0;;;;media
MG;SÃO JOÃO DO PARA ISO;municipio;;;;;;;;media
MG;TAIOBEIRAS;municipio;;;;458.0;;;;media
MG;MONTES CLAROS;microrregiao;;122.0;;3684.0;;;;media
MG;BOCAIUVA;municipio;;10.0;;588.0;;;;media
MG;BRASILIA DE MINAS;municipio;;;;138.0;;;;media
MG;CAPITÃO ENEAS;municipio;;;;463.0;;;;media
MG;CLARO DOS POÇÕES;municipio;;;;;;;;media
MG;CORAÇÃO DE JESUS;municipio;;;;80.0;;;;media
MG;ENGENHEIRO NAVARRO;municipio;;;;50.0;;;;media
MG;FRANCISCO DUMONT;municipio;;;;12.0;;;;media
MG;FRANCISCO SA;municipio;;;;248.0;;;;media
MG;(BIAI;municipio;;;;327.0;;;;media
MG;.JANAUBA;municipio;;;;185.0;;;;media
MG;PASTORIL DE PEDRA AZUL;microrregiao;73.0;;27.0;55.0;;;;media
MG;ANORE FERNANDES;municipio;13.0;;12.0;;;;;media
MG;ARAÇUAI;municipio;12.0;;;12.0;;;;media
MG;COMERCINHO;municipio;;;;;;;;media
MG;CORONEL MURTA;municipio;;;;;;;;media
MG;ITAOBIM;municipio;;;;;;;;media
MG;(TINGA;municipio;;;;;;;;media
MG;MEDINA;municipio;10.0;;;;;;;media
MG;NOVO CRUZEIRO;municipio;;;;;;;;media
MG;PEDRA AZUL;municipio;21.0;;;16.0;;;;media
MG;VIRGEM DA LAPA;municipio;;;;;;;;media
MG;PASTOR( L DE ALMENARA;microrregiao;30.0;;;29.0;;;;media
MG;ALMENARA;municipio;;;;;;;;media
MG;FELISBURGO;municipio;;;;;;;;media
MG;JACINTO;municipio;;;;;;;;media
MG;JEQUITINHONHA;municipio;;;;;;;;media
MG;JOAIMA;municipio;;;;;;;;media
MG;RIO DO PRADO;municipio;;;;;;;;media
MG;RUBIM;municipio;;;;;;;;media
MG;SALTO DA DIVISA;municipio;;;;;;;;media
MG;MINERADORA DE DIAMANTINA;microrregiao;102.0;;12.0;93.0;;;;media
MG;BERILO;municipio;;;;;;;;media
MG;CAPELINHA;municipio;;;;;;;;media
MG;CARBONITA;municipio;;;;;;;;media
MG;CHAPADA DO NORTE;municipio;;;;;;;;media
MG;COUTO DE MAGALHÃES DE MINAS;municipio;;;;;;;;media
MG;DIAMANTINA;municipio;;;;;;;;media
MG;GOUVEA;municipio;21.0;;;21.0;;;;media
MG;ITAMARANDIBA;municipio;;;;;;;;media
MG;MINAS NOVAS;municipio;;;;;;;;media
MG;PRESIDENTE KUBITSCHEK;municipio;;;;;;;;media
MG;SENADOR MODESTINO GONÇALVES;municipio;;;;;;;;media
MG;SERRO;municipio;40.0;;;38.0;;;;media
MG;TURMALINA;municipio;;;;;;;;media
MG;TEOFILO OTONI;microrregiao;52.0;;40.0;36.0;;;;media
MG;ITAIPE;municipio;;;;;;;;media
MG;LADAINHA;municipio;;;;;;;;media
MG;MALACACHET A;municipio;11.0;;10.0;;;;;media
MG;PAVÃO;municipio;;;;;;;;media
MG;POTE;municipio;;;;;;;;media
MG;TEOFILO O TONI;municipio;30.0;;23.0;24.0;;;;media
MG;PASTORIL DE NANUQUE;microrregiao;54.0;;13.0;46.0;;;;media
MG;AGUAS FORMOSAS;municipio;;;;;;;;media
MG;ATALEIA;municipio;12.0;;;11.0;;;;media
MG;BERTOPtlLIS;municipio;;;;;;;;media
MG;CARLOS CHAGAS;municipio;23.0;;11.0;17.0;;;;media
MG;MACHACALIS;municipio;;;;3.0;;;;media
MG;NANUQUE;municipio;;;;;;;;media
MG;SERRA DOS AIMORES;municipio;;;;;;;;media
MG;CENTRO-OESTE MINEIRO;microrregiao;1947.0;;346.0;1725.0;;152316.0;;media
MG;MEDIO RIO DAS VELHAS;microrregiao;431.0;;89.0;381.0;;38128.0;;media
MG;AUGUSTO DE LIMA;municipio;16.0;;;14.0;;2007.0;;media
MG;BUENOPOL(S;municipio;31.0;;;26.0;;1378.0;;media
MG;CORINTO;municipio;63.0;;23.0;51.0;;3715.0;;media
MG;CURVE LO;municipio;118.0;;16.0;110.0;;14777.0;;media
MG;INIMUTABA;municipio;39.0;;17.0;29.0;;3229.0;;media
MG;JOAQUIM FELICIO;municipio;;;;;;460.0;;media
MG;LASSANCE;municipio;23.0;;;21.0;;858.0;;media
MG;MONJOLOS;municipio;;;;;;360.0;;media
MG;MORRO DA GARÇA;municipio;23.0;;;21.0;;1428.0;;media
MG;PRESIDENTE JUSCELINO;municipio;64.0;;;61.0;;7313.0;;media
MG;SANTO HIPOLITO;municipio;22.0;;;20.0;;1565.0;;media
MG;VARZEA DA PALMA;municipio;21.0;;;21.0;;1038.0;;media
MG;ALTO PARANAIBA;microrregiao;743.0;;91.0;679.0;;56820.0;;media
MG;ABADIA DOS DOURADOS;municipio;;;;;;237.0;;media
MG;CASCALHO RICO;municipio;;;;;;47.0;;media
MG;COROMANDEL;municipio;128.0;;14.0;117.0;;7769.0;;media
MG;DOURADOQUARA;municipio;12.0;;;;;104.0;;media
MG;ESTRELA DO SUL;municipio;;;;;;892.0;;media
MG;GRUPIARA;municipio;;;;;;134.0;;media
MG;INDIANOPOLIS;municipio;;;;;;352.0;;media
MG;MONTE CARMELO;municipio;59.0;;13.0;46.0;;3333.0;;media
MG;PATROCINIO;municipio;418.0;;43.0;390.0;;34021.0;;media
MG;ROMARIA;municipio;;;;;;453.0;;media
MG;SERRA DO SALITRE;municipio;70.0;;;67.0;;8157.0;;media
MG;MATA DA CORDA;microrregiao;534.0;;92.0;465.0;;;;media
MG;ARAPUA;municipio;;;;;;460.0;;media
MG;CARMO DO PARANAIBA;municipio;67.0;;;66.0;;4936.0;;media
MG;GUIMARANIA;municipio;66.0;;;62.0;;3613.0;;media
MG;LAGOA FORMOSA;municipio;70.0;;20.0;54.0;;217.0;;media
MG;MATUTINA;municipio;34.0;;;33.0;;1633.0;;media
MG;PATOS DE MINAS;municipio;160.0;;35.0;134.0;;14174.0;;media
MG;RIO PARANAIBA;municipio;54.0;;12.0;49.0;;2980.0;;media
MG;SÃO GONÇALO DO ABAETE;municipio;13.0;;;11.0;;2230.0;;media
MG;SÃO GOTARDO;municipio;58.0;;13.0;47.0;;2308.0;;media
MG;TIROS;municipio;;;;3.0;;578.0;;media
MG;TRES MARIAS;microrregiao;239.0;;74.0;200.0;;22239.0;;media
MG;ABAETE;municipio;39.0;;15.0;32.0;;2534.0;;media
MG;BIQUINHAS;municipio;;;;;;250.0;;media
MG;FELIXLANDIA;municipio;20.0;;10.0;;;1923.0;;media
MG;MA-TINHO CAMPOS;municipio;40.0;;27.0;29.0;;2169.0;;media
MG;MORADA NOVA DE MINAS;municipio;;;;;;16.0;;media
MG;PAINEIRAS;municipio;;;;;;354.0;;media
MG;POMPEU;municipio;109.0;;;98.0;;13623.0;;media
MG;QUARTEL GERAL;municipio;11.0;;;;;680.0;;media
MG;TRES MARIAS;municipio;10.0;;;;;690.0;;media
MG;TRIANGULO MINEIRO;microrregiao;1017.0;;279.0;826.0;;101794.0;;media
MG;UBERLANOIA;microrregiao;459.0;;165.0;358.0;;48291.0;;media
MG;ARAGUARI;municipio;30.0;;;24.0;;1836.0;;media
MG;CACHOEIRA DOURADA;municipio;;;;;;845.0;;media
MG;PONTAL DO TRIANGULO MINEIRO;microrregiao;;66.0;;74.0;5507.0;;19224.0;media
MG;CAMPINA VERDE;municipio;;15.0;;19.0;972.0;;2212.0;media
MG;COMENDADOR GOMES;municipio;;;;;;;470.0;media
MG;FRONTEIRA;municipio;;;;;1070.0;;355.0;media
MG;FRUTAL;municipio;;12.0;;13.0;764.0;;6727.0;media
MG;ITAPAGIPE;municipio;;25.0;;27.0;1830.0;;2620.0;media
MG;ITURAMA;municipio;;;;;70.0;;1541.0;media
MG;PIRAJUBA;municipio;;;;;;;640.0;media
MG;PLANURA;municipio;;;;;;;1320.0;media
MG;PRATA;municipio;;;;;613.0;;2099.0;media
MG;SÃO FRANCISCO DE SALES;municipio;;;;;183.0;;1240.0;media
MG;UBERABA;microrregiao;;32.0;;40.0;3453.0;;34279.0;media
MG;AGUA COMPRIDA;municipio;;;;;50.0;;2700.0;media
MG;CAMPO FLORIDO;municipio;;;;;253.0;;1005.0;media
MG;CONCEIÇÃO DAS ALAGOAS;municipio;;;;12.0;1559.0;;439.0;media
MG;CONQUISTA;municipio;;;;;670.0;;6762.0;media
MG;UBERABA;municipio;;;;11.0;858.0;;16670.0;media
MG;VERISSIMO;municipio;;;;;63.0;;3003.0;media
MG;MATA E RIO DOCE MINEIRO;mesorregiao;;878.0;;;78372.0;;11851.0;media
MG;BACIA DO SUAÇUI;microrregiao;;44.0;;66.0;2523.0;;6231.0;media
MG;AÇUCENA;municipio;;19.0;;25.0;62.0;;651.0;media
MG;AGUA BOA;municipio;;;;;;;230.0;media
MG;ALVORADA DE MINAS;municipio;;;;;;;224.0;media
MG;BELO ORIENTE;municipio;;;;;;;585.0;media
MG;BRAUNAS;municipio;;;;;100.0;;224.0;media
MG;CARMESIA;municipio;;;;;;;20.0;media
MG;COLUNA;municipio;;;;;;;120.0;media
MG;DOM JOAQUIM;municipio;;;;;;;140.0;media
MG;DORES DE GUANHÃES;municipio;;;;;165.0;;706.0;media
MG;GUANHÃES;municipio;;;;;130.0;;371.0;media
MG;MATERLANDIA;municipio;;;;;;;90.0;media
MG;MESQUITA;municipio;;;;;96.0;;137.0;media
MG;PEÇANHA;municipio;;;;;12.0;;274.0;media
MG;RIO VERMELHO;municipio;;;;;;;130.0;media
MG;SABINOPOLIS;municipio;;;;;110.0;;696.0;media
MG;SANTA MARIA DO SUAÇUI;municipio;;;;;810.0;;647.0;media
MG;SANTO ANTONIO DO ITAMBE;municipio;;;;;70.0;;;media
MG;SÃO JOÃO EVANGELISTA;municipio;;;;;45.0;;112.0;media
MG;SÃO PEDRO DO SUAÇU I;municipio;;;;;133.0;;;media
MG;SERRA AZUL DE MI NAS;municipio;;;;;;;40.0;media
MG;VIRGINOPOLIS;municipio;;;;10.0;790.0;;834.0;media
MG;GOVERNADOR VALADARES;microrregiao;;19.0;;34.0;2838.0;;17700.0;media
MG;ALPERCATA;municipio;;;;;300.0;;2210.0;media
MG;CAMPANARIO;municipio;;;;;660.0;;580.0;media
MG;COROACI;municipio;;;;;;;22.0;media
MG;FREI INOCENCIO;municipio;;;;;;;2540.0;media
MG;MATA DE VIÇOSA;microrregiao;;87.0;;4626.0;141.0;237.0;;media
MG;ALTO RIO DOCE;municipio;;;;516.0;39.0;83.0;;media
MG;BRAS PIRES;municipio;;10.0;;530.0;;;;media
MG;CAJURI;municipio;;;;;;;;media
MG;CANAÃ;municipio;;;;100.0;;;;media
MG;CIPOTANEA;municipio;;;;;;13.0;;media
MG;COIMBRA;municipio;;;;87.0;;;;media
MG;DORES DO TURVO;municipio;;20.0;;750.0;;;;media
MG;ERVALIA;municipio;;;;228.0;;;;media
MG;GUARACIABA;municipio;;;;;;;;media
MG;PAULA CANDIDO;municipio;;10.0;;531.0;;12.0;;media
MG;PEDRA DO ANTA;municipio;;;;500.0;10.0;16.0;;media
MG;P(RANGA;municipio;;;;69.0;10.0;13.0;;media
MG;PORTO F I AME;municipio;;;;353.0;;;;media
MG;PRESIDENTE BERNARDES;municipio;;;;;;;;media
MG;RIO ESPERA;municipio;;;;70.0;;;;media
MG;SÃO MIGUEL;municipio;;;;167.0;;;;media
MG;SENADOR FIRMINO;municipio;;;;302.0;;16.0;;media
MG;SENHORA DE OLIVEIRA;municipio;;;;;;;;media
MG;TEIXEIRAS;municipio;;;;59.0;11.0;13.0;;media
MG;VIÇOSA;municipio;;;;356.0;19.0;33.0;;media
MG;MATA DO MURIAE;microrregiao;;248.0;;24541.0;161.0;251.0;;media
MG;ANTONIO PRADO DE MINAS;municipio;;;;30.0;;;;media
MG;BARÃO DE MONTE ALTO;municipio;;;;640.0;16.0;27.0;;media
MG;CARANGOLA;municipio;;13.0;;1351.0;13.0;26.0;;media
MG;EUGENOPOLIS;municipio;;28.0;;1958.0;12.0;17.0;;media
MG;FARIA LEMOS;municipio;;;;460.0;19.0;34.0;;media
MG;MIRADOURO;municipio;;16.0;;1985.0;;;;media
MG;MIRAI;municipio;;24.0;;1629.0;;;;media
MG;MURIAE;municipio;;108.0;;11541.0;52.0;65.0;;media
MG;PATROCINIO DO MURIAE;municipio;;14.0;;1135.0;;;;media
MG;PEDRA DOURADA;municipio;;;;;;;;media
MG;SÃO FRANCISCO DO GLORIA;municipio;;;;1162.0;;;;media
MG;TOMBOS;municipio;;;;290.0;23.0;48.0;;media
MG;VIEIRAS;municipio;;21.0;;2360.0;;;;media
MG;MATA DE USA;microrregiao;206.0;81.0;171.0;146.0;236.0;12384.0;;media
MG;ASTOLFO OUTRA;municipio;;;;915.0;;;;media
MG;DIVINESIA;municipio;;;;16.0;;;;media
MG;GUARANI;municipio;;11.0;;910.0;41.0;67.0;;media
MG;GUIDOVAL;municipio;;;;180.0;;;;media
MG;GUIRICEMA;municipio;;;;200.0;;;;media
MG;PIAU;municipio;;;;313.0;;;;media
MG;PIRAUBA;municipio;;;;237.0;;10.0;;media
MG;RIO NOVO;municipio;;;;964.0;19.0;29.0;;media
MG;RIO POMBA;municipio;;16.0;;1778.0;13.0;17.0;;media
MG;RODE IRO;municipio;;;;;;;;media
MG;SÃO GERALDO;municipio;;;;610.0;20.0;27.0;;media
MG;SILVEIRANIA;municipio;;;;336.0;;;;media
MG;TABULEIRO;municipio;;;;60.0;;;;media
MG;TOCANTINS;municipio;;;;535.0;12.0;19.0;;media
MG;SUDOESTE MINEIRO;mesorregiao;;3667.0;;261331.0;10545.0;18553.0;;media
MG;PLANALTO DE ARAXA;microrregiao;;47.0;;3982.0;;940.0;;media
MG;ARAXA;municipio;70.0;445.0;5531.0;;;;;media
MG;CAMPOS ALTOS;municipio;;;;305.0;;84.0;;media
MG;IBIA;municipio;;10.0;;741.0;;366.0;;media
MG;IRAI DE MINAS;municipio;;;;90.0;;21.0;;media
MG;NOVA PONTE;municipio;;;;95.0;;25.0;;media
MG;PEORINOPOLIS;municipio;;;;;;22.0;;media
MG;PERDIZES;municipio;;16.0;;447.0;;160.0;;media
MG;PRATINHA;municipio;;;;;;20.0;;media
MG;SACRAMENTO;municipio;;;;379.0;;112.0;;media
MG;SANTA JULIANA;municipio;;;;472.0;;32.0;;media
MG;TAP IRA;municipio;;;;;;15.0;;media
MG;ALTO SÃO FRANCISCO;microrregiao;;370.0;;26482.0;;2972.0;;media
MG;ARAUJOS;municipio;67.0;15.0;43.0;54.0;113.0;;;media
MG;ARCOS;municipio;;53.0;;4623.0;;127.0;;media
MG;BAMBU(;municipio;;18.0;;2584.0;;214.0;;media
MG;BOM DESPACHO;municipio;;40.0;;4335.0;;340.0;;media
MG;CONCEIÇÃO DO PARA;municipio;;;;90.0;;;;media
MG;CORREGO DANT A;municipio;53.0;26.0;33.0;456.0;29.0;1450.0;;media
MG;DORES;municipio;;;;205.0;;56.0;;media
MG;OORESOPOLIS;municipio;11.0;10.0;16.0;2460.0;;;;media
MG;ESTRELA;municipio;;2.0;;18.0;;52.0;;media
MG;IGUATAMA;municipio;22.0;32.0;73.0;62.0;6456.0;;;media
MG;JAPARAIBA;municipio;;;;;;73.0;;media
MG;LAGOA DA PRATA;municipio;;;;100.0;;157.0;;media
MG;LEANDRO FERREIRA;municipio;;;;20.0;;70.0;;media
MG;MEDEIROS;municipio;;;;856.0;;18.0;;media
MG;MOEMA;municipio;;16.0;;740.0;;85.0;;media
MG;NOVA SERRANA;municipio;15.0;14.0;18.0;883.0;;;;media
MG;PAINS;municipio;;;;455.0;;96.0;;media
MG;PERDIGÃO;municipio;;;;;;27.0;;media
MG;PIMENTA;municipio;;;;;;13.0;;media
MG;PITANGUI;municipio;;;;15.0;;13.0;;media
MG;PIUI;municipio;;14.0;;1457.0;;276.0;;media
MG;SANTA ROSA DA SERRA;municipio;26.0;23.0;23.0;470.0;;;;media
MG;SANTO ANTONIO DO MONTE;municipio;;45.0;;525.0;;657.0;;media
MG;"SÃO ROQUE DE MI NAS""";municipio;;;;627.0;;71.0;;media
MG;SERRA DA SAUDADE;municipio;;;;;;;;media
MG;TAP IRAI;municipio;20.0;22.0;954.0;11.0;325.0;;;media
MG;ALFENAS;municipio;76.0;;21.0;69.0;;14755.0;;media
MG;ALPINOPOLIS;municipio;71.0;;;71.0;;7646.0;;media
MG;ALTEROSA;municipio;33.0;;;32.0;;8988.0;;media
MG;AREADO;municipio;33.0;12.0;44.0;1476.0;23.0;;;media
MG;BOA ESPERANÇA;municipio;92.0;16.0;579.0;10539.0;;;;media
MG;CAMPO DO MEIO;municipio;;;;;;70.0;;media
MG;CAMPOS GERAIS;municipio;41.0;;10.0;37.0;;4615.0;;media
MG;CAPITOLIO;municipio;26.0;;;25.0;;2231.0;;media
MG;CARMO DO RIO CLARO;municipio;305.0;63.0;13961.0;;;;;media
MG;CASSIA;municipio;109.0;160.0;177.0;14199.0;;;;media
MG;CONCEIÇÃO DA APARECIDA;municipio;41.0;;;40.0;;3807.0;;media
MG;COQUEIRAL;municipio;58.0;;11.0;52.0;;6164.0;;media
MG;DELFINOPOLIS;municipio;58.0;;17.0;49.0;;6830.0;;media
MG;DIVISA NOVA;municipio;33.0;;14.0;32.0;;4003.0;;media
MG;ELO( MENDES;municipio;124.0;205.0;10483.0;54.0;97.0;;;media
MG;FAMA;municipio;;;;;;162.0;;media
MG;GUAPE;municipio;74.0;;;74.0;;6445.0;;media
MG;ILICINEA;municipio;37.0;;;37.0;;5740.0;;media
MG;MACHADO;municipio;137.0;76.0;10057.0;77.0;13816.0;;;media
MG;NEPOMUCENO;municipio;122.0;33.0;3502.0;12914.0;;;;media
MG;PARAGUAÇU;municipio;70.0;39.0;2635.0;31.0;71.0;4134.0;;media
MG;PASSOS;municipio;141.0;;24.0;127.0;;20596.0;;media
MG;PRATAPOLIS;municipio;39.0;;;35.0;;3571.0;;media
MG;SANTANA DA VARGEM;municipio;29.0;;16.0;26.0;;2721.0;;media
MG;SÃO JOÃO BATISTA DO GLORIA as so;municipio;114.0;9942.0;;;;;;media
MG;SERRANIA;municipio;45.0;;;41.0;;11294.0;;media
MG;TRES PONTAS;municipio;65.0;;19.0;58.0;;7382.0;;media
MG;VARGINHA;municipio;84.0;20.0;3204.0;66.0;145.0;8911.0;;media
MG;FORMIGA;microrregiao;2158.0;;576.0;1859.0;;158331.0;;media
MG;AGUANIL;municipio;33.0;;;33.0;;5376.0;;media
MG;BOM SUCESSO;municipio;170.0;37.0;3670.0;292.0;13131.0;;;media
MG;CAMACHO;municipio;12.0;11.0;14.0;1008.0;;;;media
MG;CAMPO BELO;municipio;199.0;;14.0;197.0;;24170.0;;media
MG;CANA VERDE;municipio;11.0;16.0;450.0;42.0;;;;media
MG;CANDEIAS;municipio;236.0;10.0;323.0;226.0;525.0;18130.0;;media
MG;CARMO DA MATA;municipio;45.0;;11.0;41.0;;3996.0;;media
MG;CARMOPOLIS DE MINAS;municipio;82.0;;37.0;64.0;;5009.0;;media
MG;CLAUDIO;municipio;163.0;;25.0;145.0;;7045.0;;media
MG;CRISTAIS;municipio;120.0;112.0;190.0;11066.0;;;;media
MG;FORMIGA;municipio;240.0;59.0;104.0;2090.0;351.0;14623.0;;media
MG;IBITURUNA;municipio;46.0;;29.0;31.0;;3388.0;;media
MG;ITAGUARA;municipio;35.0;110.0;6979.0;;;;;media
MG;ITAPECERICA;municipio;100.0;;43.0;73.0;;3947.0;;media
MG;OLIVEIRA;municipio;157.0;22.0;32.0;1111.0;139.0;239.0;;media
MG;PASSA TEMPO;municipio;21.0;220.0;31.0;1451.0;;;;media
MG;PEDRA DO INDAIA;municipio;24.0;;;23.0;;1173.0;;media
MG;PERDÕES;municipio;111.0;;84.0;64.0;;3692.0;;media
MG;PIRACEMA;municipio;54.0;;;53.0;;3610.0;;media
MG;RIBEIRÃO VERMELHO;municipio;26.0;19.0;26.0;762.0;10.0;;;media
MG;SANTANA DO JACARE;municipio;25.0;15.0;;;;;;media
MG;SANTO ANTONIO DO AMPARO;municipio;119.0;;;115.0;;11599.0;;media
MG;SÃO FRANCISCO DE PAULA;municipio;40.0;;23.0;32.0;;4266.0;;media
MG;SÃO SEBASTIÃO DO OESTE;municipio;29.0;90.0;35.0;2082.0;;;;media
MG;MOGIANA MINEIRA;microrregiao;142.0;8458.0;765.0;1309.0;107879.0;;;media
MG;ARCEBURGO;municipio;56.0;;;54.0;;8407.0;;media
MG;BOM JESUS DA PENHA;municipio;;;;;;385.0;;media
MG;CABO VERDE;municipio;50.0;;34.0;42.0;;10311.0;;media
MG;PLANALTO DE POÇOS DE CALDAS;microrregiao;;464.0;;21269.0;384.0;670.0;;alta
MG;ANDRAOAS;municipio;;36.0;;2653.0;79.0;124.0;;alta
MG;BANDEIRA DO SUL;municipio;;;;250.0;;11.0;;alta
MG;BOTE LHOS;municipio;;;;367.0;53.0;99.0;;alta
MG;CALDAS;municipio;;26.0;;911.0;94.0;149.0;;alta
MG;CAMPESTRE;municipio;;;;304.0;42.0;83.0;;alta
MG;IBITIURA DE MINAS;municipio;;;;75.0;14.0;18.0;;alta
MG;IPUIUNA;municipio;;10.0;;929.0;37.0;59.0;;alta
MG;POÇOS DE CALDAS;municipio;;;;88.0;41.0;94.0;;alta
MG;SANTA RITA DE CALDAS;municipio;;374.0;;15692.0;17.0;33.0;;alta
MG;PLANALTO MINEIRO;microrregiao;;819.0;;72323.0;1745.0;3299.0;;media
MG;ALBERTINA;municipio;;;;;;;;media
MG;BOM REPOUSO;municipio;;;;35.0;;;;media
MG;BOROA DA MATA;municipio;;12.0;;1020.0;101.0;162.0;;media
MG;CACHOEIRA DE MINAS;municipio;;10.0;;2087.0;13.0;34.0;;media
MG;CAMBUOUIRA;municipio;;29.0;;1576.0;42.0;78.0;;media
MG;CAMPANHA;municipio;;67.0;;4048.0;35.0;49.0;;media
MG;CAREAÇU;municipio;;;;480.0;32.0;78.0;;media
MG;CARMO DA CACHOEIRA;municipio;;28.0;;4752.0;86.0;160.0;;media
MG;CARMO DE MINAS;municipio;;42.0;;3308.0;65.0;106.0;;media
MG;CARVALHOPOLIS;municipio;;;;45.0;22.0;30.0;;media
MG;CAXAMBU;municipio;;42.0;;1843.0;;11.0;;media
MG;CONCEIÇÃO DAS PEDRAS;municipio;;;;323.0;;;;media
MG;CONCEIÇÃO;municipio;;115.0;;9618.0;45.0;105.0;;media
MG;CONCEIÇÃO DOS OUROS;municipio;;2.0;;280.0;;7.0;;media
MG;CONGONHAL;municipio;;;;80.0;;;;media
MG;COROISLANOIA;municipio;;;;430.0;40.0;116.0;;media
