_uf;_label;_level;efetivo_total;nascidos;vitimados;comprados;vendidos;confianca
ES;COL. SERRANA ESPIRITO-SANTENSE;municipio;60.0;;;;;baixa
ES;AFONSO CLAUDI;municipio;20.0;;;;;baixa
ES;ALFREDO CHAVES;municipio;;;;;;baixa
ES;DOMINGOS MARTINS;municipio;;;;;;baixa
ES;IBIRAÇU;municipio;;;;;;baixa
ES;IT AGUAÇU;municipio;10.0;;;;;baixa
ES;ITARANA;municipio;;;;;;baixa
ES;SANTA LEOPOLDINA;municipio;;;;;;baixa
ES;SANTA TERESA;municipio;;;;;;baixa
ES;VERTENTE ORIENTAL DO CAPARAO;municipio;21.0;;;;;baixa
ES;CASTELO;municipio;;;;;;baixa
ES;CONCEIÇÃO DO CASTELO;municipio;;;;;;baixa
ES;IBATIBA;municipio;;;;;;baixa
ES;MUNIZ FREIRE;municipio;;;;;;baixa
ES;CACHOEIRO DE ITAPEMIRIM;municipio;118.0;;;;;baixa
ES;ALEGRE;municipio;13.0;;;;;baixa
ES;APIACA;municipio;19.0;;;;;baixa
ES;ATI LIO VI VACQUA;municipio;;;;;;baixa
ES;BOM JESUS DO NORTE;municipio;;;;;;baixa
ES;CACHOEIRO DE ITAPEMIRIM;municipio;25.0;;;;;baixa
ES;DORES DO RIO PRETO;municipio;;;;;;baixa
ES;GUAÇUI;municipio;;;;;;baixa
ES;JERONIMO MONTEIRO;municipio;;;;;;baixa
GO;TOTAIS;total;5236.0;556.0;186.0;798.0;245.0;baixa
GO;NORDESTE GOIANO;mesorregiao;942.0;72.0;23.0;94.0;24.0;baixa
GO;SÃO MIGUEL DO ARAGUAIA;microrregiao;445.0;22.0;;37.0;;baixa
GO;CRIXAS;municipio;36.0;;;;;baixa
GO;MOZARLANDIA;municipio;30.0;;;;;baixa
GO;MUNDO NOVO;municipio;15.0;;;;;baixa
GO;NOVA CRIXAS;municipio;54.0;10.0;;;;baixa
GO;SÃO MIGUEL DO ARAGUAIA;municipio;310.0;;;15.0;;baixa
GO;RIO VERMELHO;microrregiao;369.0;39.0;10.0;19.0;10.0;baixa
GO;ARAGUAPAZ;municipio;43.0;;;;;baixa
GO;ARUANÃ;municipio;28.0;;;;;baixa
GO;BRITANIA;municipio;;;;;;baixa
GO;GOIAS;municipio;127.0;;;;;baixa
GO;ITAPIRAPUÂ;municipio;60.0;;;;;baixa
GO;JUSSARA;municipio;107.0;23.0;;;;baixa
GO;ARAGARÇAS;microrregiao;128.0;11.0;;38.0;13.0;baixa
GO;ARAGARÇAS;municipio;;;;;;baixa
GO;ARENOPOLIS;municipio;13.0;;;;;baixa
GO;BALIZA;municipio;10.0;;;;;baixa
GO;BOM JARDIM DE GOIAS;municipio;14.0;;;;;baixa
GO;OIORAMA;municipio;18.0;;;16.0;10.0;baixa
GO;MONTES CLAROS DE GOIAS;municipio;33.0;;;;;baixa
GO;PIRANHAS;municipio;39.0;;;;;baixa
GO;NORTE GOIANO;mesorregiao;763.0;77.0;49.0;107.0;32.0;baixa
GO;PORANGATU;microrregiao;374.0;33.0;21.0;34.0;;baixa
GO;CAMPINAÇU;municipio;11.0;;;;;baixa
GO;CAMP I NORTE;municipio;;;;;;baixa
GO;ESTRELA DO NORTE;municipio;;;;;;baixa
GO;FORMOSO;municipio;22.0;;;;;baixa
GO;MARA ROSA;municipio;30.0;;;;;baixa
GO;MINAÇU;municipio;30.0;;;;;baixa
GO;MUTUNOPOLIS;municipio;21.0;;;;;baixa
GO;NIOUELANDIA;municipio;99.0;;3.0;8.0;;baixa
GO;PORANGATU;municipio;104.0;11.0;;;;baixa
GO;SANTA TEREZA DE GOIAS;municipio;;;;;;baixa
GO;SANTA TEREZINHA DE GOIAS;municipio;19.0;;;;;baixa
GO;URUAÇU;municipio;20.0;;;;;baixa
GO;CHAPADA DOS VEADEIROS;microrregiao;389.0;44.0;28.0;73.0;25.0;baixa
GO;ALTO PARAISO DE GOIAS;municipio;;;;;;baixa
GO;CAMPOS BELOS;municipio;36.0;;;;;baixa
GO;CAVALCANTE;municipio;181.0;16.0;;41.0;;baixa
GO;MONTE ALEGRE OE GOIAS;municipio;50.0;;;11.0;;baixa
GO;NOVA ROMA;municipio;69.0;18.0;;;;baixa
GO;SÃO JOÃO D' ALIANÇA;municipio;49.0;;;;;baixa
GO;CENTRO GOIANO;mesorregiao;1147.0;124.0;35.0;201.0;56.0;baixa
GO;CERES;microrregiao;248.0;16.0;;57.0;10.0;baixa
GO;BARRO ALTO;municipio;34.0;;;;;baixa
GO;CARMO DO RIO VERDE;municipio;20.0;;;;;baixa
GO;CERES;municipio;;;;;;baixa
GO;GOIANESIA;municipio;;;;;;baixa
GO;HIDROLINA;municipio;;;;;;baixa
GO;ITAPACI;municipio;;;;;;baixa
GO;I T APURANGA;municipio;;;;;11.0;baixa
GO;NOVA AMERICA;municipio;;;;;;baixa
GO;NOVA GLORIA;municipio;;;;;;baixa
GO;PILAR DE GOIAS;municipio;;;;;;baixa
GO;RIALMA;municipio;;;;;;baixa
GO;RIANAPOLIS;municipio;;;;;;baixa
GO;RUBIATABA;municipio;;;;;;baixa
GO;SANTA ISABEL;municipio;;;;;;baixa
GO;URUANA;municipio;;;;;;baixa
GO;ANAPOLIS;microrregiao;;;38.0;11.0;59.0;baixa
GO;ANAPOLIS;municipio;;;;;13.0;baixa
GO;ARAÇU;municipio;;;;;;baixa
GO;BRAZABRANTES;municipio;;;;;;baixa
GO;CATURAI;municipio;;;;;;baixa
GO;DAMOLANDIA;municipio;;;;;;baixa
GO;HEI TORAI;municipio;;;;;;baixa
GO;INHUMAS;municipio;;;;;;baixa
GO;ITABERAl;municipio;;;;;17.0;baixa
GO;ITAGUARU;municipio;;;;;;baixa
GO;ITAUÇU;municipio;;;15.0;;;baixa
GO;.JARAGUA;municipio;;;;;;baixa
GO;NOVA VENEZA;municipio;;;;;;baixa
GO;OURO VERDE DE GO IAS;municipio;;;;;;baixa
GO;PETROLINA OE GOIAS;municipio;;;2.0;;;baixa
GO;SANTA ROSA OE GO IAS;municipio;;;;;;baixa
GO;SÃO FRANCISCO OE GOIAS;municipio;;;;;;baixa
GO;TAQUARAL OE GOIAS;municipio;;;;;;baixa
GO;IPORA;microrregiao;;;;;10.0;baixa
GO;AMORINOPOLIS;municipio;;;;;;baixa
GO;CACHOEIRA OE GOIAS;municipio;;;;;;baixa
GO;CORREGO;municipio;;;;;;baixa
GO;FAZENDA NOVA;municipio;;;;;;baixa
GO;IPORA;municipio;;;;;;baixa
GO;ISRAELANDIA;municipio;;;;;;baixa
GO;IVOLANDIA;municipio;;;;;;baixa
GO;JAUPACI;municipio;;;;;;baixa
GO;MOIPORA;municipio;;;;;;baixa
GO;NOVO BRAS l L;municipio;;;;;;baixa
GO;ANICUNS;microrregiao;;;21.0;;37.0;baixa
GO;AMERICANO DO BRASIL;municipio;;;;;;baixa
GO;ANICUNS;municipio;;;;;13.0;baixa
GO;AURILANDIA;municipio;;;;;;baixa
GO;AVELINOPOLIS;municipio;;;;;;baixa
GO;FIRMINOPOLIS;municipio;;;;;;baixa
GO;MOSSAMEDES;municipio;;;;;;baixa
GO;NAZARIO;municipio;;;;;;baixa
GO;SANCLERLANDIA;municipio;;;;;;baixa
GO;SANTA BARBARA DE GOIAS;municipio;;;;;;baixa
GO;TURVANIA;municipio;;;3.0;;;baixa
GO;BELA VISTA DE GOIAS AO;municipio;;;;;;baixa
GO;LESTE GOIANO;mesorregiao;;;120.0;40.0;177.0;baixa
GO;VÂO DO PARANÃ;microrregiao;;;32.0;;67.0;baixa
GO;ALVORADA DO NORTE;municipio;;;15.0;;;baixa
GO;DAMIANOPOLIS;municipio;;;;;;baixa
GO;FLORES DE GOIAS;municipio;;;;;;baixa
GO;GALHEIROS;municipio;;;;;;baixa
GO;GUARANI DE GOIAS;municipio;;;;;;baixa
GO;IACIARA;municipio;;;;;;baixa
GO;MAMBAI;municipio;;;;;31.0;baixa
GO;POSSE;municipio;;;;;18.0;baixa
GO;SÁO DOMINGOS;municipio;;;;;;baixa
GO;SITIO D'ABADIA;municipio;;;;;;baixa
GO;ENTORNO DE BRASILIA;microrregiao;;;88.0;35.0;110.0;baixa
GO;ABADIANIA;municipio;;;;;;baixa
GO;ALEXANIA;municipio;;;;;;baixa
GO;CABE CEIRAS;municipio;;;;;;baixa
GO;CORUMBA DE GOIAS;municipio;;;;;;baixa
GO;CRISTALINA;municipio;;;;;;baixa
GO;FORMOSA;municipio;;;;;;baixa
GO;LUZIANIA;municipio;;;32.0;16.0;34.0;baixa
GO;PADRE BERNARDO;municipio;;;20.0;;36.0;baixa
GO;PIRENOPOLIS;municipio;;;;;18.0;baixa
GO;PLANAL TINA;municipio;;;;;;baixa
GO;SANTO ANTONIO DO DESCOBERTO;municipio;;;;;;baixa
GO;SUL GOIANO;mesorregiao;;;163.0;39.0;219.0;baixa
GO;SUDOESTE DE GOIAS;microrregiao;;;37.0;10.0;53.0;baixa
GO;APORE;municipio;;;;;;baixa
GO;CAIAPONIA;municipio;;;11.0;;;baixa
GO;OOVERLANOIA;municipio;;;;;;baixa
GO;.JATAI;municipio;;;;;10.0;baixa
GO;MAURILANDIA;municipio;;;;;;baixa
GO;MINEIROS;municipio;;;;;;baixa
GO;PORTELANDIA;municipio;;;;;;baixa
GO;RIO VERDE;municipio;;;14.0;;;baixa
GO;SANTA HELENA DE GOIAS;municipio;;;;;14.0;baixa
GO;SANTA RITA DO ARAGUAIA;municipio;;;;;2.0;baixa
GO;SERRANOPOL(S;municipio;;;;;;baixa
GO;YALE DO RIO DOS BOIS;microrregiao;;;24.0;;47.0;baixa
GO;ACREUNA;municipio;;;;;;baixa
GO;CAMPESTRE DE GOIAS;municipio;;;;;;baixa
GO;EDEIA;municipio;;;;;15.0;baixa
GO;INDIARA;municipio;;;;;3.0;baixa
GO;.JANDAIA;municipio;;;;;;baixa
GO;PALMEIRAS DE GOIAS;municipio;;;;;14.0;baixa
GO;PALMINOPOLIS;municipio;;;;;;baixa
GO;PARAUNA;municipio;;;;;;baixa
GO;YARJÃO;municipio;;;;;;baixa
GO;MEIA PONTE;microrregiao;369.0;47.0;56.0;;;baixa
GO;AGUA LIMPA;municipio;;;;;;baixa
GO;ALOANDIA;municipio;;;;;;baixa
GO;BOM JESUS OE GO;municipio;47.0;;;;;baixa
GO;BURITI ALEGRE;municipio;28.0;;;;;baixa
GO;CACHOEIRA DOURADA;municipio;;;;;;baixa
GO;CALDAS NOVAS;municipio;23.0;;;;;baixa
GO;CROMINIA;municipio;11.0;;12.0;;;baixa
GO;GOIATUBA;municipio;16.0;;;;;baixa
GO;ITUMBIARA;municipio;38.0;;11.0;;;baixa
GO;JOVIANIA;municipio;14.0;;;;;baixa
GO;MAIR(POTABA;municipio;;;;;;baixa
GO;MARZAGÂO;municipio;;;;;;baixa
GO;MORRINHOS;municipio;70.0;;;;;baixa
GO;PANAMA;municipio;;;;;;baixa
GO;PI RACANJUBA;municipio;42.0;;;;;baixa
GO;PONT ALI NA;municipio;41.0;;;;;baixa
GO;VICENTINOPOLIS;municipio;10.0;;;;;baixa
GO;PIRES DO RIO;microrregiao;156.0;12.0;27.0;;;baixa
GO;CRISTIANOPOLIS;municipio;;;;;;baixa
GO;ORIZONA;municipio;28.0;;;;;baixa
GO;PALME LO;municipio;;;;;;baixa
GO;PIRES DO RIO;municipio;38.0;;;;;baixa
GO;SANTA CRUZ DE GOIAS;municipio;25.0;;;;;baixa
GO;SILVANIA;municipio;47.0;;10.0;;;baixa
GO;URUTAI;municipio;;;;;;baixa
GO;VIANOPOLIS;municipio;13.0;;;;;baixa
GO;CATALÃO;microrregiao;139.0;15.0;16.0;;;baixa
GO;ANHANGUERA;municipio;;;;;;baixa
GO;CAMPO ALEGRE DE GOIAS;municipio;19.0;;;;;baixa
GO;CATALÃO;municipio;28.0;;;;;baixa
GO;C ORUMBAIBA;municipio;31.0;;;;;baixa
GO;CUMARI;municipio;;;;;;baixa
GO;OAVINOPOLIS;municipio;;;;;;baixa
GO;GOIANDIRA;municipio;;;;;;baixa
GO;IPAMERI;municipio;41.0;;;;;baixa
GO;NOVA AURORA;municipio;;;;;;baixa
GO;OUVI DOR;municipio;;;;;;baixa
GO;TRES RANCHOS;municipio;;;;;;baixa
GO;QUIRINOPOLIS;microrregiao;227.0;28.0;20.0;16.0;;baixa
GO;CACHOEIRA ALTA;municipio;28.0;;;;;baixa
GO;CAÇU;municipio;29.0;;;;;baixa
GO;ITAJA;municipio;15.0;;;;;baixa
GO;ITARUMÃ;municipio;39.0;;;11.0;;baixa
GO;PARANAIGUARA;municipio;13.0;;;;;baixa
GO;OUIRINOPOLIS;municipio;97.0;12.0;;;;baixa
GO;SÂO SIMÃO;municipio;;;;;;baixa
MS;TOTAIS;total;2401.0;289.0;69.0;241.0;;media
MS;PLANALTO LESTE MATOGROSSENSE;mesorregiao;775.0;67.0;22.0;119.0;;media
MS;ALTO TAQUARI;microrregiao;255.0;;;39.0;;media
MS;CAMAPUÃ;municipio;43.0;;;24.0;;media
MS;COXIM;municipio;65.0;;;;;media
MS;PEDRO GOMES;municipio;28.0;;;;;media
MS;RIO VERDE DE MATO GROSSO;municipio;102.0;;;;;media
MS;SÃO GABRIEL DO OESTE;municipio;17.0;;;;;media
MS;PARANAIBA;microrregiao;161.0;16.0;;12.0;;media
MS;APARECIDA DO TABOADO;municipio;33.0;;;;;media
MS;CASS I LANDIA;municipio;;;;;;media
MS;COSTA RICA;municipio;16.0;;;;;media
MS;INOCENCIA;municipio;20.0;;;;;media
MS;PARANAIBA;municipio;71.0;;;;;media
MS;SELYIRIA;municipio;17.0;;;;;media
MS;TRES LAGOAS;microrregiao;196.0;15.0;;34.0;;media
MS;AGUA CLARA;municipio;31.0;;;;;media
MS;BRASILANOIA;municipio;87.0;;;18.0;;media
MS;RIBAS;municipio;47.0;2.0;;13.0;;media
MS;TRES LAGOAS;municipio;31.0;;;;;media
MS;NOVA ANDRADINA;microrregiao;163.0;28.0;;34.0;;media
MS;ANAURILANOIA;municipio;38.0;;;;;media
MS;BATAGUASSU;municipio;44.0;12.0;;12.0;;media
MS;BATAIPORÃ;municipio;;;;;;media
MS;NOVA ANORADINA;municipio;67.0;11.0;;15.0;;media
MS;TAQUARUSSU;municipio;;;;;;media
PA;TOTAIS;total;13765.0;873.0;267.0;1607.0;1135.0;media
PA;HILEIA PARAENSE;mesorregiao;3608.0;190.0;75.0;424.0;175.0;media
PA;ALENQUER;municipio;23.0;;;;;media
PA;FARO;municipio;;;;;;media
PA;JURUTI;municipio;41.0;11.0;;;;media
PA;MONTE ALEGRE;municipio;83.0;21.0;;;;media
PA;OBIDOS;municipio;25.0;;;;;media
PA;ORIXIMINA;municipio;;;;;;media
PA;SANTAREM;municipio;76.0;;;17.0;;media
PA;TAPAJOS;microrregiao;234.0;;;45.0;;media
PA;AVEIRO;municipio;41.0;;;19.0;;media
PA;ITAITUBA;municipio;193.0;;;26.0;;media
PA;BAIXO AMAZONAS;microrregiao;420.0;22.0;;16.0;;media
PA;ALMEIRIM;municipio;;;;;;media
PA;PORTO OE MOZ;municipio;;;;;;media
PA;PRAINHA;municipio;413.0;20.0;;15.0;;media
PA;XINGU;microrregiao;209.0;13.0;;21.0;;media
PA;ALTAMIRA;municipio;132.0;;;15.0;;media
PA;SÃO FEL IX DO XINGU;municipio;77.0;;;;;media
PA;ARAGUAIA PARAENSE;microrregiao;2494.0;118.0;47.0;310.0;151.0;media
PA;CONCEIÇÃO DO ARAGUAIA;municipio;371.0;12.0;10.0;75.0;;media
PA;REDENÇÃO;municipio;117.0;11.0;;40.0;;media
PA;RIO MARIA;municipio;204.0;;;35.0;101.0;media
PA;SANTANA;municipio;94.0;;;;;media
PA;XINGUARA;municipio;1708.0;88.0;28.0;157.0;43.0;media
PA;LESTE PARAENSE;mesorregiao;10151.0;683.0;192.0;1177.0;960.0;media
PA;FUROS;microrregiao;318.0;12.0;;71.0;11.0;media
PA;AFUA;municipio;;;;;;media
PA;ANAJAS;municipio;;;;;;media
PA;BREVES;municipio;;;;;;media
PA;GURUPA;municipio;;;;;;media
PA;MELGAÇO;municipio;;;;;;media
PA;PORTEL;municipio;309.0;12.0;;69.0;11.0;media
PA;SENADOR JOSE PORFIRIO;municipio;;;;;;media
PA;CAMPOS DE MARAJO;microrregiao;162.0;28.0;;;;media
PA;CACHOEIRA DO ARARI;municipio;19.0;;;;;media
PA;CHAVES;municipio;;;;;;media
PA;MUANA;municipio;29.0;;;;;media
PA;PONTA DE PEDRAS;municipio;34.0;;;;;media
PA;SALVATERRA;municipio;65.0;19.0;;;;media
PA;SANTA CRUZ DO ARAR I;municipio;;;;;;media
PA;SOURE;municipio;;;;;;media
PA;BAIXO TOCANTINS;microrregiao;26.0;2.0;;;;media
PA;ABAETETUBA;municipio;;;;;;media
PA;BAGRE;municipio;;;;;;media
PB;TOTAIS;total;61205.0;4036.0;1803.0;5704.0;2668.0;baixa
PB;SERTÃO PARAI BANO;mesorregiao;48981.0;3086.0;1.0;4078.0;2056.0;baixa
PB;CATOLE DO ROCHA;mesorregiao;2177.0;113.0;;;;baixa
PB;BOM SUCESSO;microrregiao;90.0;;;;;baixa
PB;BREJO DO CRUZ;microrregiao;513.0;45.0;;;;baixa
PB;BREJO DOS SANTOS;microrregiao;67.0;;;;;baixa
PB;CATOLE DO ROCHA;microrregiao;254.0;10.0;;;;baixa
PB;JERICO;microrregiao;245.0;;;;;baixa
PB;RIACHO DOS CAVALOS;microrregiao;330.0;12.0;;;;baixa
PB;SÃO BENTO;microrregiao;369.0;11.0;;;;baixa
PB;SER IDO PARAIBANO;microrregiao;3321.0;155.0;;;;baixa
PB;CUBATI;microrregiao;279.0;15.0;;;;baixa
PB;FREI MARTINHO;microrregiao;250.0;13.0;;;;baixa
PB;JUAZEIRINHO;microrregiao;727.0;62.0;;;;baixa
PB;NOVA PALMEIRA;microrregiao;287.0;;;;;baixa
PB;PEDRA LAVRADA;microrregiao;440.0;;;;;baixa
PB;PICUI;microrregiao;972.0;34.0;;;;baixa
PB;SERIOO;microrregiao;366.0;26.0;;;;baixa
PB;CURIMATAU s;microrregiao;5505.0;197.0;;;;baixa
PB;ARARUNA;microrregiao;808.0;31.0;;;;baixa
PB;BARRA DE SANTA ROSA;microrregiao;566.0;82.0;;;;baixa
PB;CACIMBA DE DENTRO;microrregiao;870.0;19.0;;;;baixa
PB;CUITE;microrregiao;;;;;;baixa
PB;DONA INES;microrregiao;446.0;;;;;baixa
PB;NOVA FLORESTA;microrregiao;24.0;;;;;baixa
PB;TACIMA;microrregiao;359.0;19.0;;;;baixa
PB;SERTÃO DE CAJAZEIRAS;microrregiao;7914.0;509.0;;;;baixa
PB;ANTENOR NAVARRO;microrregiao;848.0;44.0;;;;baixa
PB;BOA VENTURA;microrregiao;436.0;71.0;;;;baixa
PB;BOM JESUS;microrregiao;49.0;;;;;baixa
PB;BONITO DE SANTA FE;microrregiao;285.0;15.0;;;;baixa
PB;CACHOEIRA DOS INDIOS;microrregiao;192.0;;;;;baixa
PB;CA JAZE;microrregiao;418.0;10.0;;;;baixa
PB;CARRAPATEIRA;microrregiao;79.0;;;;;baixa
PB;CONCEIÇÃO;microrregiao;1218.0;88.0;;;;baixa
PB;CURRAL VELHO;microrregiao;282.0;39.0;;;;baixa
PB;DIAMANTE;microrregiao;390.0;55.0;;;;baixa
PB;IBIARA SOS;microrregiao;40.0;19.0;39.0;16.0;;baixa
PB;MONTE HOREBE;microrregiao;95.0;;;;;baixa
PB;PEDRA BRANCA;microrregiao;184.0;;;;;baixa
PB;SANTA HELENA;microrregiao;308.0;11.0;;;;baixa
PB;SANTANA DE MANGUEIRA;microrregiao;434.0;34.0;;;;baixa
PB;SÃO JOSE DE CAI ANA;microrregiao;237.0;20.0;;;;baixa
PB;SÃO JOSE DE P;microrregiao;589.0;11.0;;;;baixa
PB;SERRA GRANDE;microrregiao;97.0;;;;;baixa
PB;TRIUNFO;microrregiao;493.0;25.0;;;;baixa
PB;UIRAUNA;microrregiao;775.0;21.0;;;;baixa
PB;DEPRESSÃO DO ALTO PIRANHAS;microrregiao;12853.0;881.0;;;;baixa
PB;AGUIAR;microrregiao;502.0;19.0;;;;baixa
PB;BOQUEIRÃO DOS COCHOS;microrregiao;261.0;;;;;baixa
PB;CACIMBA OE AREIA;microrregiao;33.0;;;;;baixa
PB;CATINGUEIRA;microrregiao;160.0;14.0;;;;baixa
PB;CONDADO;municipio;;12.0;;;;baixa
PB;COREMAS;municipio;11.0;13.0;;;;baixa
PB;DESTERRO DE MALTA;municipio;11.0;;;;;baixa
PB;EMAS;municipio;;;;;;baixa
PB;lT APORANGA;municipio;17.0;20.0;;;;baixa
PB;JUNCO DO SERIDO;municipio;14.0;;;;;baixa
PB;LAGOA;municipio;;;;;;baixa
PB;LASTRO;municipio;;;;;;baixa
PB;MALTA;municipio;;;;;;baixa
PB;NAZAREZINHO;municipio;;15.0;;;;baixa
PB;NOVA OLINDA;municipio;;;;;;baixa
PB;OLHO O' AGUA;municipio;11.0;29.0;;;;baixa
PB;PASSAGEM;municipio;;37.0;;;;baixa
PB;PATOS;municipio;;;;;;baixa
PB;PAULISTA;municipio;29.0;37.0;;;;baixa
PB;PIANCO;municipio;11.0;16.0;;;;baixa
PB;POMBAL;municipio;56.0;35.0;;;;baixa
PB;QUIXABA;municipio;;;;;;baixa
PB;SALGADINHO;municipio;;;;;;baixa
PB;SANTA CRUZ;municipio;;;;;;baixa
PB;SANTA LUZIA;municipio;10.0;26.0;;;;baixa
PB;SANTANA DOS GARROTES;municipio;;;;;;baixa
PB;SANTA TERESINHA;municipio;;;;;;baixa
PB;SÂO .JOSE DA LAGOA TAPADA;municipio;21.0;12.0;;;;baixa
PB;SÃO .JOSE DE ESPINHARAS;municipio;;;;;;baixa
PB;SÃO .JOSE DO BONFIM;municipio;;;;;;baixa
PB;SÃO .JOSE DO SABUGI;municipio;10.0;;;;;baixa
PB;SÃO MAMEDE;municipio;;13.0;;;;baixa
PB;SOUSA;municipio;29.0;66.0;;;;baixa
PB;VARZEA;municipio;;;;;;baixa
PB;CARIRIS VELHOS;microrregiao;482.0;529.0;;;;baixa
PB;AROEIRAS;municipio;54.0;80.0;;;;baixa
PB;BARRA DE SÃO MIGUEL;municipio;44.0;28.0;;;;baixa
PB;BOQUEIRÃO;municipio;47.0;69.0;;;;baixa
PB;CABACEIRAS;municipio;43.0;38.0;;;;baixa
PB;CAMALAU;municipio;;;;;;baixa
PB;CONGO;municipio;;;;;;baixa
PB;GURJÃO;municipio;47.0;26.0;;;;baixa
PB;LIVRAMENTO;municipio;;;;;;baixa
PB;MONTEIRO;municipio;;11.0;;;;baixa
PB;NA TUBA;municipio;;39.0;;;;baixa
PB;OLIVEDOS;municipio;39.0;24.0;;;;baixa
PB;OURO VELHO;municipio;;;;;;baixa
PB;PRATA;municipio;;;;;;baixa
PB;SÃO JOÃO DO CARIRI;municipio;33.0;13.0;;;;baixa
PB;SÃO .JOÃO DO TIGRE;municipio;14.0;;;;;baixa
PB;SÃO .JOSE DOS COROEI ROS;municipio;;15.0;;;;baixa
PB;SÃO SEBASTIÃO;municipio;21.0;12.0;;;;baixa
PB;SERRA BRANCA;municipio;24.0;23.0;;;;baixa
PB;SOLEDAOE;municipio;34.0;29.0;;;;baixa
PB;SUME;municipio;14.0;39.0;;;;baixa
PB;TAPEROA;municipio;;19.0;;;;baixa
PB;UMBUZEIRO;municipio;32.0;41.0;;;;baixa
PB;SERRA DO TEIXEIRA;microrregiao;61.0;107.0;;;;baixa
PB;AGUA BRANCA;municipio;;23.0;;;;baixa
PB;DESTERRO;municipio;16.0;14.0;;;;baixa
PB;(MACULADA;municipio;12.0;16.0;;;;baixa
PB;JURU;municipio;;;;;;baixa
PB;MÃE D' AGUA;municipio;;;;;;baixa
PB;MANAIRA;municipio;;;;;;baixa
PB;PRINCESA ISABEL;municipio;;32.0;;;;baixa
PB;TAVA-ES;municipio;;;;;;baixa
PB;AGRESTE E BREJO PARAIBANO;mesorregiao;1523.0;;;;;baixa
PB;PIEMONTE DA BORBOREMA;microrregiao;438.0;;;;;baixa
PB;ALAGOA GRANDE;municipio;42.0;;;;;baixa
PB;ALAGOINHA;municipio;23.0;;;;;baixa
PB;ARAÇAGI;municipio;11.0;;;;;baixa
PB;SELEM;municipio;23.0;;;;;baixa
PB;CAIÇARA;municipio;28.0;;;;;baixa
PB;CUITEGI;municipio;7.0;;;;;baixa
PB;DUAS ESTRADAS;municipio;19.0;;;;;baixa
PB;GUARABIRA;municipio;124.0;;;;;baixa
PB;GURINHEM;municipio;;;;;;baixa
PB;INGA;municipio;43.0;;;;;baixa
PB;ITATUBA;municipio;37.0;;;;;baixa
PB;JUAREZ TAVORA;municipio;14.0;;;;;baixa
PB;LAGOA DE DENTRO;municipio;16.0;;;;;baixa
PB;MULUNGU;municipio;;;;;;baixa
PB;PILÔEZINHOS;municipio;16.0;;;;;baixa
PB;SERRA DA RAIZ;municipio;;;;;;baixa
PB;SERRA REDONDA;municipio;;;;;;baixa
PB;AGRESTE DA BORBOREMA;microrregiao;759.0;;;;;baixa
PB;AREIAL;municipio;16.0;;;;;baixa
PB;CAMPINA GRANDE;municipio;120.0;;;;;baixa
PB;ESPERANÇA;municipio;59.0;;;;;baixa
PB;FAGUNDES;municipio;73.0;;;;;baixa
PB;LAGOA SECA;municipio;20.0;;;;;baixa
PB;MASSARANDUBA;municipio;64.0;;;;;baixa
PB;MONTADAS;municipio;;;;;;baixa
PB;POCINHOS;municipio;96.0;;;;;baixa
PB;PUXINANÂ;municipio;39.0;;;;;baixa
PB;QUEIMADAS;municipio;102.0;;;;;baixa
PB;REMIGIO;municipio;17.0;;;;;baixa
PB;SOLANEA;municipio;149.0;;;;;baixa
PB;BREJO PARAIBANO;microrregiao;229.0;;;;;baixa
PB;ALAGOA NOVA;municipio;62.0;;;;;baixa
PB;AREIA;municipio;20.0;;;;;baixa
PB;BANANEIRAS;municipio;92.0;;;;;baixa
PB;BORBOREMA;municipio;;;;;;baixa
PB;PILÕES;municipio;;;;;;baixa
PB;PIRPIRITUBA;municipio;;;;;;baixa
PB;SÃO SEBASTIÃO DE LAGOA DE ROÇA;municipio;21.0;;;;;baixa
PB;SERRARIA;municipio;15.0;;;;;baixa
PB;AGRO-PASTORIL DO BAIXO PARAIBA;microrregiao;97.0;;;;;baixa
PB;CALDAS BRANDÃO;municipio;;;;;;baixa
PB;ITABAIANA;municipio;18.0;;;;;baixa
PB;.JURIPIRANGA;municipio;;;;;;baixa
PB;MOGEIRO;municipio;28.0;;;;;baixa
PB;PILAR;municipio;7.0;;;;;baixa
PB;SALGADO DE SÃO FELIX;municipio;33.0;;;;;baixa
PB;SÃO MIGUEL DE TAIPU;municipio;;;;;;baixa
PB;SAPE;municipio;;;;;;baixa
PE;TOTAIS;total;62511.0;3732.0;2365.0;7092.0;3363.0;baixa
PE;SERTÃO PERNAMBUCANO;mesorregiao;39722.0;2804.0;1776.0;499.0;1689.0;baixa
PE;ARARIPINA;mesorregiao;8306.0;578.0;315.0;808.0;361.0;baixa
PE;ARARIPINA;microrregiao;1308.0;50.0;41.0;146.0;56.0;baixa
PE;eaooco;microrregiao;819.0;47.0;23.0;65.0;38.0;baixa
PE;GRANITO;microrregiao;316.0;36.0;16.0;15.0;11.0;baixa
PE;IPUBI;microrregiao;236.0;;;27.0;;baixa
PE;OURICURI;microrregiao;4419.0;388.0;173.0;359.0;173.0;baixa
PE;SITIO DOS MORE IRAS;microrregiao;434.0;26.0;17.0;88.0;26.0;baixa
PE;TRINDADE;microrregiao;110.0;;;;;baixa
PE;SALGUEIRO e;microrregiao;525.0;469.0;816.0;353.0;;baixa
