_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;confianca
AL;SÃO .JOSE DA TAPERA;municipio;4124.0;49432.0;2465.0;44222.0;182.0;502.0;alta
AL;SENADOR RUI PALMEIRA;municipio;997.0;20310.0;678.0;18783.0;125.0;573.0;alta
AL;PALMEIRA DOS INDIOS;microrregiao;17628.0;221335.0;10970.0;;;;media
AL;CACIMBINHAS;municipio;430.0;30109.0;1110.0;29368.0;45.0;89.0;media
AL;IGACI;municipio;5185.0;30502.0;2240.0;26298.0;978.0;1274.0;media
AL;MARIBONOO;municipio;347.0;15164.0;14833.0;320.0;;;media
AL;MAR VERMELHO;municipio;508.0;9485.0;375.0;9049.0;34.0;102.0;media
AL;MINADOR DO NEGRÃO;municipio;537.0;21345.0;409.0;20244.0;10.0;49.0;media
AL;PALMEIRA DOS INDIOS;municipio;6207.0;48380.0;4748.0;46111.0;653.0;886.0;media
AL;PAULO .JACINTO;municipio;1096.0;10540.0;307.0;9761.0;578.0;477.0;media
AL;QUEBRANGULO;municipio;686.0;38261.0;515.0;37451.0;168.0;775.0;media
AL;TANQUE D' ARCA;municipio;958.0;10653.0;524.0;9661.0;386.0;951.0;media
AL;ARAPIRACA;microrregiao;39429.0;326947.0;21973.0;300490.0;6508.0;9212.0;media
AL;ANADIA;municipio;797.0;19823.0;665.0;16515.0;56.0;559.0;media
AL;ARAPIRACA;municipio;4265.0;24015.0;2440.0;21077.0;519.0;879.0;media
AL;COITE;municipio;1491.0;6532.0;868.0;5577.0;211.0;235.0;media
AL;CRAIBAS;municipio;2010.0;19548.0;1270.0;18534.0;195.0;259.0;media
AL;FEIRA GRANDE;municipio;3593.0;15396.0;1845.0;13248.0;660.0;880.0;media
AL;GIRAU DO PONCIANO;municipio;5250.0;54686.0;607.0;51200.0;199.0;304.0;media
AL;MATA ALAGOANA;mesorregiao;;;;688276.0;5283.0;;alta
AL;MATA ALAGOANA;microrregiao;;;453295.0;381554.0;3715.0;62008.0;alta
AL;ATALAIA;municipio;;;48962.0;39613.0;88.0;9124.0;media
AL;BRANQUINHA;municipio;66.0;165.0;18946.0;107.0;18299.0;41.0;media
AL;CAJUEIRO;municipio;;;7429.0;3822.0;48.0;3607.0;media
AL;CAPELA;municipio;;;24010.0;18561.0;120.0;5314.0;media
AL;CHÃ PRETA;municipio;;;16013.0;13113.0;635.0;1901.0;media
AL;COLONIA LEOPOLDINA;municipio;70.0;317.0;17393.0;159.0;13434.0;28.0;media
AL;FLEXEIRAS;municipio;;;26599.0;22634.0;23.0;2742.0;media
AL;IBATEGUARA;municipio;;;21454.0;20306.0;69.0;281.0;media
AL;JACUIPE;municipio;;;14339.0;11290.0;39.0;2892.0;media
AL;JOAQUIM GOMES;municipio;74.0;778.0;35050.0;597.0;31211.0;79.0;media
AL;JUNDIA;municipio;;;9583.0;4180.0;27.0;5403.0;media
AL;MESSIAS;municipio;;;13820.0;13156.0;;664.0;media
AL;MURICI;municipio;;;;;;;media
AL;NOVO LINO;municipio;;;20133.0;12087.0;59.0;7309.0;media
AL;PINDOBA;municipio;;;11568.0;10851.0;157.0;383.0;media
AL;SANTANA;municipio;80.0;1050.0;21014.0;455.0;17537.0;522.0;media
AL;SÃO JOSE DA LAJE;municipio;81.0;288.0;22754.0;249.0;22131.0;18.0;media
AL;UNIÃO DOS PALMARES;municipio;82.0;2448.0;52121.0;1215.0;47411.0;671.0;media
AL;VIÇOSA;municipio;;;29464.0;25009.0;1063.0;4219.0;media
AL;LITORAL NORTE ALAGOANO;microrregiao;3684.0;168898.0;1961.0;130896.0;979.0;36792.0;alta
AL;BARRA DE SANTO ANTONIO;municipio;85.0;134.0;11205.0;127.0;8684.0;2521.0;media
AL;.JAPARATINOA;municipio;;;7753.0;6685.0;31.0;1009.0;media
AL;llARAGOGI;municipio;;;24177.0;21933.0;329.0;1988.0;media
AL;MATRIZ DE CAMARAGIBE;municipio;88.0;65.0;24087.0;46.0;16484.0;12.0;media
AL;PASSO DE CAMARAGIBE;municipio;89.0;221.0;22420.0;163.0;20786.0;32.0;media
AL;PORTO CALVO;municipio;;;24290.0;16854.0;393.0;7214.0;media
AL;PORTO DE PEDRAS;municipio;91.0;679.0;16843.0;359.0;11873.0;153.0;media
AL;SÃO MIGUEL DOS MILAGRES;municipio;93.0;;;;;;media
AL;TABULEIROS DE S MIGUEL DOS CAMPOS;microrregiao;3823.0;202329.0;3011.0;175825.0;589.0;22375.0;alta
AL;BARRA DE SÃO MIGUEL;municipio;95.0;40.0;4459.0;35.0;2808.0;1651.0;media
AL;BOCA DA MATA;municipio;96.0;401.0;21191.0;360.0;19972.0;39.0;media
AL;CAMPO ALEGRE;municipio;97.0;458.0;23565.0;265.0;22511.0;3.0;media
AL;CORURIPE;municipio;;;81684.0;70785.0;311.0;7594.0;media
AM;TOTAIS;total;115381.0;5696779.0;56229.0;3888055.0;308843.0;;alta
AM;HI LEIA AMAZONENSE;mesorregiao;75179.0;3700542.0;23524.0;2071708.0;298770.0;;alta
AM;ALTO SOL IMÔES;microrregiao;2747.0;97817.0;1947.0;35487.0;1481.0;;alta
AM;-TURA;municipio;838.0;3697.0;132.0;2069.0;;;alta
AM;ATALAIA .DO NORTE;municipio;812.0;10454.0;55.0;1436.0;;;alta
AM;BENJAMIN CONSTANT;municipio;898.0;9371.0;787.0;8.0;30.0;;alta
AM;FONTE llOA;municipio;1869.0;15870.0;327.0;8253.0;13.0;;alta
AM;JUTAI;municipio;2100.0;24299.0;265.0;5639.0;11.0;;alta
AM;SANTO ANTONIO;municipio;717.0;9842.0;70.0;3126.0;2.0;;alta
AM;SÃO PAULO DE OLIVENÇA;municipio;2001.0;11015.0;980.0;188.0;1409.0;;alta
AM;TABATINOA;municipio;994.0;6393.0;90.0;1642.0;;;alta
AM;TONANTINS;municipio;1118.0;6871.0;97.0;3330.0;15.0;;alta
AM;JURUA;microrregiao;12720.0;94439.0;1349.0;51441.0;34752.0;;alta
AM;CARAUARI;municipio;1693.0;8610.0;86.0;3028.0;3873.0;;alta
AM;EIRUNEPE;municipio;1622.0;23581.0;95.0;20878.0;2025.0;;alta
AM;ENVl-A;municipio;2772.0;3157.0;233.0;6786.0;5840.0;;alta
AM;IPIXUNA;municipio;527.0;12915.0;889.0;5202.0;7350.0;;alta
AM;IT-RATI;municipio;1256.0;31681.0;;15263.0;15246.0;;alta
AM;JURUA aso;municipio;4493.0;40.0;283.0;99.0;416.0;;alta
AM;PURUS;microrregiao;14666.0;1182285.0;4017.0;358694.0;151872.0;;alta
AM;BOCA DO ACRE;municipio;2984.0;528168.0;674.0;216430.0;31811.0;;alta
AM;CANUT-;municipio;2.0;34694.0;831.0;12001.0;12963.0;;alta
AM;LABAEA;municipio;982.0;193575.0;2006.0;64362.0;12607.0;;alta
AM;PAUINI;municipio;12117.0;170383.0;125.0;12322.0;3262.0;;alta
AM;TAPAUA;municipio;3249.0;2115464.0;381.0;53578.0;91228.0;;alta
AM;MADEIRA;microrregiao;12675.0;893088.0;803586.0;2075.0;64895.0;;alta
AM;BORBA;municipio;2930.0;243512.0;2699.0;239628.0;113.0;;alta
AM;HUMAITA;municipio;2526.0;185689.0;1276.0;140127.0;39715.0;;alta
AM;MANICORE;municipio;4485.0;158529.0;2285.0;121194.0;25085.0;;alta
AM;NOVO ARIPUANÃ;municipio;2734.0;305356.0;1987.0;302636.0;;;alta
AM;RIO NEGRO;microrregiao;6517.0;99479.0;805.0;53402.0;4238.0;;alta
AM;BARCELOS;municipio;1852.0;32872.0;88.0;3239.0;4225.0;;alta
AM;NOVO AIRÃO;municipio;455.0;46731.0;203.0;39161.0;;;alta
AM;SANTA ISABEL DO RIO NEGRO;municipio;70.0;903.0;398.0;1846.0;8.0;;alta
AM;SÃO OABRIEL DA CACHOEIRA;municipio;;;;;;;alta
AM;SOL(MÕES-JAPURA;microrregiao;;1333430.0;7159.0;769096.0;41530.0;;alta
AM;ALVARÃES;municipio;776.0;24004.0;69.0;10303.0;10.0;;alta
AM;ANAllÃ;municipio;799.0;7914.0;756.0;197.0;74.0;;alta
AM;ANORI;municipio;123.0;23092.0;663.0;20764.0;36.0;;alta
AM;COAR(;municipio;268.0;278966.0;3391.0;168796.0;6488.0;;alta
AM;CDDAJAS;municipio;2546.0;40393.0;1397.0;16198.0;34883.0;;alta
AM;JAPURA;municipio;454.0;7872.0;111.0;3713.0;20.0;;alta
AM;MARAÃ;municipio;2327.0;33141.0;375.0;459.0;;;alta
AM;TEFE;municipio;1621.0;505755.0;311.0;431927.0;;;alta
AM;MEDI O AMAZONAS;municipio;;32705.0;1816347.0;61.0;;;alta
AM;AS TERRAS EM PARCERIA ESTÃO INCLUI DAS NAS TERRAS ARRENDADAS;mesorregiao;;;;;;;alta
AP;TOTAIS;total;4788.0;27117.0;1154.0;729535.0;8079.0;;alta
AP;AMAPA;microrregiao;4788.0;10277.0;1154.0;729535.0;8079.0;;alta
AP;MACAPA;municipio;3641.0;515923.0;896.0;329699.0;8059.0;;alta
AP;AMAPA E OIAPOQUE;municipio;1147.0;511194.0;258.0;399836.0;20.0;;alta
AP;AS TERRAS EM PARCERIA ESTÃO INCLUI DAS NAS TERRAS ARRENDADAS;mesorregiao;;;;;;;alta
BA;TOTAIS;total;722995.0;610963.0;32050154.0;15810.0;184775.0;;baixa
BA;OESTE BAIANO;microrregiao;293736.0;234260.0;15827250.0;8177.0;;;baixa
BA;CHAPADÕES DO ALTO RIO GRANDE;municipio;23596.0;17755.0;4211778.0;860.0;53.0;;baixa
BA;CHAPADÕES DO RIO CORRENTE;municipio;18635.0;15756.0;;379.0;3122.0;;baixa
BA;BAIXO-MEDI O SÃO FRANCISCO;municipio;38810.0;31016.0;1971808.0;385.0;392.0;;baixa
BA;MEDIO SÃO FRANCISCO;mesorregiao;16693.0;11652.0;1247425.0;;8255.0;;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;municipio;31927.0;25029.0;1137716.0;1708.0;10542.0;;baixa
BA;IBITITA;mesorregiao;2339.0;1479.0;33339.0;204.0;897.0;;baixa
BA;NUMERO MESORREGI ÕES, MI CRORREGI ÕES;mesorregiao;;;;;;;baixa
BA;DE E TOTAL PROPRIAS ARRENDADAS;total;;;;;;;baixa
BA;ESTABE- ESTABE- ESTABE-;municipio;;;;;;;baixa
BA;MENTOS MENTOS MENTOS;municipio;;;;;;;baixa
BA;IRECE;microrregiao;;4597.0;484.0;3478.0;;;baixa
BA;JUSSARA;microrregiao;;914.0;21.0;328.0;;;baixa
BA;MORRO;microrregiao;2683.0;338249.0;2436.0;335346.0;81.0;;baixa
BA;PRESIDENTE OUTRA;microrregiao;1429.0;16192.0;937.0;14053.0;236.0;;baixa
BA;SOUTO SOARES;microrregiao;2079.0;40091.0;1793.0;39083.0;54.0;;baixa
BA;UIBAI;microrregiao;;1206.0;72.0;496.0;;;baixa
BA;CHAPADA DIAMANTINA MERIDIONAL;microrregiao;63536.0;2409435.0;56626.0;2355299.0;1597.0;;baixa
BA;ABAIRA , a;microrregiao;;1304.0;;244.0;;;baixa
BA;AGUA QUENTE;microrregiao;;999.0;;;;;baixa
BA;ANOARAI;microrregiao;;475.0;238.0;458.0;;;baixa
BA;BARRA DA ESTIVA;microrregiao;1717.0;70444.0;1533.0;69296.0;19.0;;baixa
BA;BONINAL;microrregiao;;1470.0;;;;;baixa
BA;BOQUIRA;microrregiao;;2760.0;40.0;127.0;;;baixa
BA;BOTUPORÃ;microrregiao;;4155.0;93.0;388.0;;;baixa
BA;BROTAS DE MACAUBAS;microrregiao;2592.0;59233.0;2515.0;92.0;;;baixa
BA;CONTENDAS DO SI NCORA;microrregiao;655.0;71971.0;436.0;67865.0;;;baixa
BA;IBICOARA;microrregiao;;976.0;35.0;106.0;;;baixa
BA;IBIPITANGA;microrregiao;;2045.0;;45.0;;;baixa
BA;IBITIARA;microrregiao;;4683.0;18.0;80.0;;;baixa
BA;IPUPIARA;microrregiao;;955.0;;59.0;;;baixa
BA;IRAMAIA;microrregiao;;909.0;;449.0;;;baixa
BA;IRAQUARA;microrregiao;;1812.0;262.0;786.0;;;baixa
BA;ITAETE;microrregiao;;649.0;321.0;1742.0;;;baixa
BA;ITUAÇU;microrregiao;;1830.0;47.0;1054.0;;;baixa
BA;JUSSIAPE;microrregiao;;359.0;;200.0;;;baixa
BA;LENÇO IS;microrregiao;307.0;43842.0;139.0;42761.0;529.0;;baixa
BA;MACAUBAS;microrregiao;;4671.0;65.0;367.0;;;baixa
BA;MUCUGE;microrregiao;;758.0;96.0;994.0;;;baixa
BA;OLIVEIRA DOS BREJINHOS;microrregiao;3060.0;141230.0;2870.0;137569.0;44.0;;baixa
BA;PALMEIRAS;microrregiao;;505.0;10.0;57.0;;;baixa
BA;PARAMIRIM;microrregiao;;3636.0;90.0;2979.0;;;baixa
BA;PIATÃ;microrregiao;;3630.0;;;;;baixa
BA;RIO DE CONTAS;microrregiao;1717.0;44793.0;1604.0;43030.0;17.0;;baixa
BA;RIO DO PIRES;microrregiao;1708.0;1393.0;19655.0;39.0;169.0;;baixa
BA;SEABRA;microrregiao;;3011.0;57.0;179.0;;;baixa
BA;TANHAÇU;microrregiao;;1211.0;40.0;1215.0;;;baixa
BA;UTINGA;microrregiao;;1117.0;;200.0;;;baixa
BA;WAGNER;microrregiao;;216.0;;;;;baixa
BA;SERRA GERAL DA BAHIA;microrregiao;60150.0;2234608.0;45812.0;2097670.0;477.0;;baixa
BA;ARACATU;microrregiao;;1278.0;;197.0;;;baixa
BA;BRUMADO;microrregiao;;2662.0;20.0;405.0;;;baixa
BA;CACULE;microrregiao;;1458.0;21.0;594.0;;;baixa
BA;CAETITE;microrregiao;;5131.0;49.0;1378.0;;;baixa
BA;CANDIBA;microrregiao;;1157.0;91.0;628.0;;;baixa
BA;CONDEUBA;microrregiao;;2730.0;44.0;842.0;;;baixa
BA;CORDEIROS;microrregiao;;702.0;;54.0;;;baixa
BA;DOM BASILIO;microrregiao;;1446.0;30.0;558.0;;;baixa
BA;GUANAMBI;microrregiao;;308.0;278.0;1784.0;;;baixa
BA;IBIASSUCE;microrregiao;;1340.0;;96.0;;;baixa
BA;IGAPORÃ;microrregiao;;128.0;27.0;332.0;;;baixa
BA;.JACARACI;microrregiao;;1945.0;35.0;598.0;;;baixa
BA;LICINIO DE ALMEIDA;microrregiao;1456.0;68423.0;1138.0;65551.0;24.0;;baixa
BA;LIVRAMENTO DO BRUMADO;microrregiao;3174.0;99258.0;2733.0;93965.0;17.0;;baixa
BA;MALHADA DE PEDRAS;microrregiao;1472.0;40780.0;1091.0;38761.0;;;baixa
BA;MORTUGABA;microrregiao;;1234.0;;30.0;;;baixa
BA;s jAQUARARI;mesorregiao;;2353.0;;;;;baixa
BA;CORREDEIRAS DO SÃO FRANCISCO;municipio;11496.0;391428.0;9089.0;361392.0;676.0;;baixa
BA;LESTE BAIANO;microrregiao;;299421.0;;;;;baixa
BA;PIEMONTE DA DIAMANTINA;municipio;35869.0;2087281.0;29662.0;2049521.0;706.0;;baixa
BA;SERTÃO DE CANUDOS;municipio;;39770.0;;;;;baixa
BA;OCUPADAS TOTAL DE;total;;;;;;;baixa
BA;AREA AREA AREA AREA AREA AREA;microrregiao;;;;;;;baixa
BA;MENTOS MENTOS MENTOS MENTOS MENTOS MENTOS;mesorregiao;;;;;;;baixa
BA;FEIRA DE SANTANA;microrregiao;;1257959.0;228387.0;485.0;3164.0;;baixa
BA;AGUA FRIA;municipio;;46428.0;45307.0;15.0;67.0;;baixa
BA;ANGUERA;municipio;;14010.0;13718.0;;;;baixa
BA;ANTONIO CARDOSO;municipio;1479.0;25176.0;1067.0;24457.0;11.0;;baixa
BA;CASTRO ALVES;municipio;;154360.0;150768.0;263.0;531.0;;baixa
BA;CORAÇÃO DE MARIA;municipio;2719.0;32596.0;1973.0;29774.0;109.0;;baixa
BA;ELISIO MEDRADO;municipio;;19564.0;19540.0;;16.0;;baixa
BA;FEIRA DE SANTANA;municipio;8202.0;108589.0;753.0;106097.0;32.0;;baixa
BA;I PECAET A;municipio;;36868.0;35726.0;;69.0;;baixa
BA;(PIRA;municipio;;321854.0;318605.0;;11.0;;baixa
BA;IRARA;municipio;2322.0;21440.0;2190.0;21069.0;;;baixa
BA;OURIÇANGAS;municipio;699.0;10263.0;609.0;9869.0;;;baixa
BA;PEORÂO;municipio;;14979.0;14718.0;;;;baixa
BA;SANTA BARBARA;municipio;;32605.0;31.0;;33.0;;baixa
BA;SANTANOPOLIS;municipio;;21556.0;21.0;13.0;42.0;;baixa
BA;SANTA TERESINHA;municipio;;2266.0;99686.0;;241.0;;baixa
BA;SANTO ESTEVÂO;municipio;;27568.0;26183.0;;14.0;;baixa
BA;SERRA PRETA;municipio;;56588.0;55444.0;;523.0;;baixa
BA;TANQUINHO;municipio;;23752.0;23331.0;;313.0;;baixa
BA;-JEQUIE;microrregiao;;1405115.0;380750.0;784.0;5829.0;;baixa
BA;AIQUARA;municipio;;17218.0;15755.0;34.0;236.0;;baixa
BA;AMARGOSA;municipio;;46881.0;46568.0;32.0;161.0;;baixa
BA;BREJÔES;municipio;;46747.0;46282.0;;444.0;;baixa
BA;CRAVOLANDIA;municipio;;34101.0;33808.0;;60.0;;baixa
BA;IRAJUBA;municipio;474.0;392.0;45463.0;34.0;;;baixa
BA;ITAGI;municipio;;31874.0;31339.0;21.0;120.0;;baixa
BA;I TAQUARA;municipio;;27616.0;27549.0;;;;baixa
BA;ITIRUÇU;municipio;;24426.0;24353.0;;;;baixa
BA;JAGUAQUARA;municipio;;95714.0;93976.0;41.0;1050.0;;baixa
BA;JEQUIE;municipio;;265182.0;264108.0;50.0;222.0;;baixa
BA;JIQUIR(ÇA;municipio;;26938.0;26265.0;;10.0;;baixa
BA;JITAUNA;municipio;;24971.0;2470.0;34.0;195.0;;baixa
BA;LAFAIETE COUTINHO;municipio;323.0;45451.0;323.0;45451.0;;;baixa
BA;LAJE;municipio;;41101.0;40035.0;45.0;229.0;;baixa
BA;MARACAS;municipio;;213038.0;205251.0;247.0;1896.0;;baixa
BA;MILAGRES;municipio;;32859.0;32383.0;;12.0;;baixa
BA;OCUPADAS TOTAL;total;;;;;;;baixa
BA;LECI- AREA AREA AREA AREA LECI- AREA AREA;mesorregiao;;;;;;;baixa
BA;MENTOS MENTOS;mesorregiao;1.0;1.0;1.0;;;;baixa
BA;PLANALTO DE CONQUISTA;mesorregiao;22966.0;242932.0;283.0;4308.0;;;baixa
BA;ANAGE;microrregiao;3077.0;108497.0;;47.0;;;baixa
BA;BARRA DO CHOÇA;microrregiao;1496.0;55763.0;132.0;425.0;;;baixa
BA;BELO CAMPO;microrregiao;1256.0;45727.0;27.0;100.0;;;baixa
BA;BOA NOVA;microrregiao;2204.0;135265.0;;90.0;;;baixa
BA;CAATIBA;microrregiao;871.0;64483.0;;;;;baixa
BA;CANDIDO SALES;microrregiao;1004.0;110374.0;52.0;1282.0;;;baixa
BA;DARIO ME IRA;microrregiao;1167.0;39294.0;;45.0;;;baixa
BA;MANOEL VITORINO;microrregiao;270.0;181676.0;;;;;baixa
BA;NOVA CANAÃ;microrregiao;869.0;57732.0;13.0;973.0;;;baixa
BA;PLANALTO;microrregiao;742.0;69198.0;;301.0;;;baixa
BA;POÇÕES;microrregiao;3032.0;36154.0;;200.0;;;baixa
BA;VITORIA DA CONQUISTA;microrregiao;4978.0;238764.0;48.0;841.0;;;baixa
BA;PASTORIL DE ITAPETINGA;mesorregiao;4846.0;926369.0;79.0;7401.0;;;baixa
BA;ENCRUZILHADA;microrregiao;2201.0;249436.0;47.0;1695.0;;;baixa
BA;ITAMBE;microrregiao;655.0;50419.0;23.0;4954.0;;;baixa
BA;ITAPETINGA;microrregiao;377.0;167791.0;;346.0;;;baixa
BA;ITARANTIM;microrregiao;742.0;188647.0;;16.0;;;baixa
BA;MACARANl;microrregiao;391.0;122203.0;;200.0;;;baixa
BA;MAIQUINIQUE;microrregiao;480.0;47870.0;;190.0;;;baixa
BA;SERTÃO DE PAULO AFONSO;mesorregiao;13170.0;562852.0;57.0;140.0;;;baixa
BA;CORONEL JOÃO SA;microrregiao;998.0;77669.0;;;;;baixa
BA;GLORIA;microrregiao;1762.0;13367.0;12.0;24.0;;;baixa
BA;JEREMOABO;microrregiao;4797.0;290735.0;;24.0;;;baixa
BA;PAULO AFONSO;microrregiao;1859.0;45.0;;19.0;;;baixa
BA;PEDRO ALEXANDRE;microrregiao;1334.0;87020.0;;;;;baixa
BA;SANTA BRIGIDA;microrregiao;420.0;48919.0;33.0;71.0;;;baixa
BA;AGRESTE DE ALAGOINHAS;mesorregiao;62090.0;1148886.0;647.0;921.0;;;baixa
BA;ACAJUTIBA;microrregiao;2007.0;19782.0;;420.0;;;baixa
BA;ALAGO I NHAS;microrregiao;3551.0;81204.0;;18.0;;;baixa
BA;ANTAS;microrregiao;3408.0;54405.0;73.0;106.0;;;baixa
BA;APORA;microrregiao;3440.0;35594.0;;30.0;;;baixa
BA;ARAMAR(;microrregiao;657.0;27776.0;;;;;baixa
BA;CICERO DANTAS;microrregiao;6064.0;96180.0;;20.0;;;baixa
BA;CIPO;microrregiao;927.0;14879.0;;31.0;;;baixa
BA;CRISOPOLIS;microrregiao;4142.0;46771.0;425.0;602.0;;;baixa
BA;INHAMBUPE;microrregiao;3735.0;95883.0;;25.0;;;baixa
BA;ITAPICURU;microrregiao;4009.0;130101.0;;;;;baixa
BA;NOVA SOURE;microrregiao;;;;;;;baixa
BA;OLINDINA;microrregiao;2274.0;53576.0;;68.0;;;baixa
BA;PARIPIRANGA;microrregiao;7164.0;96819.0;35.0;418.0;;;baixa
BA;RIBEIRA DO AMPARO;microrregiao;4846.0;84726.0;;;;;baixa
BA;RIBEIRA DO POMBAL;microrregiao;7299.0;117725.0;55.0;75.0;;;baixa
BA;RIO REAL;microrregiao;1944.0;53516.0;;13.0;;;baixa
BA;SATIRO DIAS;microrregiao;2767.0;51588.0;;;;;baixa
BA;LITORAL NORTE BAIANO;microrregiao;5222.0;354303.0;;;;;baixa
BA;CARDEAL DA SILVA;municipio;173.0;22782.0;;;;;baixa
BA;CONDE;municipio;1175.0;69701.0;;;;;baixa
BA;ENTRE RIOS;municipio;462.0;84567.0;;;;;baixa
BA;ESPLANADA;municipio;1533.0;88572.0;;;;;baixa
BA;ITANAGRA;municipio;290.0;34872.0;;;;;baixa
BA;JANDAIRA;municipio;589.0;53806.0;;;;;baixa
BA;RECONCAVO BAIANO;microrregiao;34765.0;496490.0;;;;;baixa
BA;AMELIA RODRIGUES;municipio;639.0;9829.0;;;;;baixa
BA;ARATUIPE;municipio;703.0;21000.0;;;;;baixa
BA;CACHOEIRA;municipio;2143.0;25535.0;;;;;baixa
BA;CONCEIÇÃO DA FEIRA;municipio;1156.0;10281.0;;;;;baixa
BA;CONCEIÇÃO DO ALMEIDA;municipio;1807.0;24560.0;;;;;baixa
BA;CONCEIÇÃO DO JACUIPE;municipio;715.0;9497.0;;;;;baixa
BA;CRUZ DAS ALMAS;municipio;699.0;11195.0;;;;;baixa
BA;DOM MACEDO COSTA;municipio;605.0;7251.0;;;;;baixa
BA;GOVERNADOR MANGABEIRA;municipio;2265.0;7455.0;;;;;baixa
BA;ITAPARICA;municipio;224.0;1196.0;;;;;baixa
BA;JAGUAR;municipio;32.0;91104.0;;;;;baixa
BA;MARAGOGI PE;municipio;3802.0;27213.0;;;;;baixa
BA;MUNIZ FERREIRA;municipio;411.0;9816.0;;;;;baixa
BA;MURITIBA;municipio;2836.0;17531.0;;;;;baixa
BA;NAZARE;municipio;670.0;13907.0;;;;;baixa
BA;SALINAS DA MARGARIDA;municipio;199.0;5770.0;;;;;baixa
BA;SANTO AMARO;municipio;1871.0;33115.0;;;;;baixa
BA;SANTO ANTONIO DE JESUS;municipio;2403.0;28819.0;;;;;baixa
BA;SÃO FELIX;municipio;846.0;8092.0;;;;;baixa
BA;SÃO FELIPE;municipio;2269.0;18888.0;;;;;baixa
BA;SÂO GONÇALO DOS CAMPOS;municipio;1901.0;26858.0;;;;;baixa
BA;SÃO SEBASTIÃO DO PASSE;municipio;1628.0;37421.0;;;;;baixa
BA;SAPEAÇU;municipio;1278.0;9465.0;;;;;baixa
BA;TEODORO SAMPAIO;municipio;651.0;19366.0;;;;;baixa
BA;TERRA NOVA;municipio;430.0;15861.0;;;;;baixa
BA;VERA CRUZ;municipio;582.0;5453.0;;;;;baixa
BA;CAMAÇARI;municipio;2739.0;25428.0;;;;;baixa
BA;CANDEIAS;municipio;1029.0;10454.0;;;;;baixa
BA;CATU;municipio;953.0;25720.0;;;;;baixa
