_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
AL;INHAPI;municipio;5285.0;;;;;348.0;348.0;;media
AL;MATA GRANDE;municipio;5613.0;14.0;;;;900.0;889.0;;media
AL;OLHO D;municipio;910.0;;;;;162.0;153.0;;media
AL;PIRANHAS;municipio;1137.0;;;;;179.0;177.0;;media
AL;BATALHA;microrregiao;26616.0;663.0;70.0;587.0;79.0;5277.0;4798.0;;media
AL;BATALHA;municipio;408.0;;;;;265.0;233.0;;media
AL;BELO MONTE;municipio;778.0;;;;;294.0;225.0;;media
AL;CARNEIROS;municipio;962.0;28.0;;28.0;;157.0;151.0;;media
AL;DOIS RIACHOS;municipio;1308.0;47.0;;44.0;;299.0;294.0;;media
AL;JACARE DOS HOMENS;municipio;201.0;;;;;94.0;91.0;;media
AL;JARAMATAIA;municipio;151.0;2.0;;2.0;;86.0;78.0;;media
AL;MARAVILHA;municipio;2044.0;21.0;;11.0;10.0;300.0;279.0;;media
AL;MONTEIROPOLIS;municipio;562.0;12.0;;12.0;;140.0;84.0;;media
AL;OLHO D'AGUA DAS FLORES;municipio;1231.0;66.0;2.0;63.0;;365.0;253.0;;media
AL;OLIVENÇA;municipio;1867.0;87.0;;80.0;;287.0;266.0;;media
AL;OURO BRANCO;municipio;1536.0;11.0;;;;205.0;190.0;;media
AL;PALESTINA;municipio;307.0;;;;;65.0;85.0;;media
AL;PÃO DE AÇUCAR;municipio;2109.0;16.0;;;;311.0;288.0;;media
AL;POÇO DAS TRINCHEIRAS;municipio;2025.0;25.0;23.0;201.0;16.0;;;;media
AL;SANTANA DO IPANEMA;municipio;3217.0;187.0;14.0;178.0;;595.0;543.0;;media
AL;SENADOR RUI PALMEIRA;municipio;1177.0;18.0;;14.0;;264.0;1249.0;;media
AL;PALMEIRA DOS INDIOS;microrregiao;19114.0;1197.0;380.0;1099.0;109.0;4242.0;3694.0;;media
AL;CACIMBINHAS;municipio;1466.0;17.0;;15.0;;269.0;257.0;;media
AL;IGACI;municipio;5540.0;450.0;204.0;385.0;74.0;822.0;616.0;;media
AL;MARIBONDO;municipio;359.0;60.0;31.0;59.0;;198.0;187.0;;media
AL;MAR VERMELHO;municipio;551.0;12.0;4.0;;;233.0;216.0;;media
AL;MINADOR;municipio;758.0;18.0;;16.0;;312.0;312.0;;media
AL;PALMEIRA DOS INDIOS;municipio;6855.0;410.0;54.0;395.0;16.0;1393.0;1233.0;;media
AL;PAULO JACINTO;municipio;1156.0;20.0;;17.0;;267.0;234.0;;media
AL;QUEBRANGULO;municipio;706.0;70.0;;69.0;;433.0;390.0;;media
AL;TANQUE D' ARCA;municipio;1028.0;50.0;44.0;48.0;;153.0;133.0;;media
AL;ARAPIRACA;microrregiao;40856.0;14599.0;113144.0;14375.0;379.0;9581.0;3637.0;;media
AL;ANADIA;municipio;815.0;240.0;228.0;240.0;;269.0;228.0;;media
AL;ARAPIRACA;municipio;4432.0;3382.0;3160.0;3364.0;48.0;1748.0;322.0;;media
AL;COITE DO NOIA;municipio;1656.0;740.0;759.0;13.0;580.0;233.0;394.0;;media
AL;CRAIBAS;municipio;114.0;741.0;782.0;24.0;559.0;;;;media
AL;FEIRA GRANDE;municipio;3705.0;1926.0;1712.0;1909.0;66.0;1036.0;347.0;;media
AL;GIRAU DO PONCIANO;municipio;5279.0;146.0;1045.0;1103.0;56.0;554.0;293.0;;media
AL;JUNQUEIRO;municipio;2954.0;1422.0;1150.0;1412.0;12.0;1097.0;57.0;;media
AL;LAGOA DA CANOA;municipio;1393.0;749.0;728.0;747.0;366.0;305.0;;;media
AL;LIMOEIRO DE ANADIA;municipio;4759.0;1520.0;1470.0;1497.0;36.0;1027.0;371.0;;media
AL;MATA ALAGOANA;mesorregiao;4095.0;4285.0;606.0;2300.0;2379.0;;;;media
AL;MATA ALAGOANA;microrregiao;1914.0;2001.0;355.0;1865.0;1714.0;;;;media
AL;ATALAIA;municipio;305.0;309.0;46.0;74.0;70.0;;;;media
AL;BRANQUINHA;municipio;28.0;28.0;11.0;18.0;24.0;;;;media
AL;CA JUEIRO;municipio;42.0;43.0;;10.0;14.0;;;;media
AL;CAPELA;municipio;8.0;120.0;19.0;38.0;13.0;;;;media
AL;CHÃ PRETA;municipio;1124.0;20.0;15.0;18.0;707.0;567.0;;;media
AL;COLONIA LEOPOLDINA;municipio;107.0;107.0;13.0;29.0;15.0;;;;media
AL;FLEXEIRAS;municipio;64.0;66.0;14.0;44.0;36.0;;;;media
AL;IBATEGUARA;municipio;190.0;197.0;20.0;121.0;129.0;;;;media
AL;.JACUIPE;municipio;39.0;40.0;;35.0;27.0;;;;media
AL;JOAQUIM GOMES;municipio;195.0;200.0;23.0;72.0;40.0;;;;media
AL;.JUNOIA;municipio;73.0;73.0;11.0;28.0;16.0;;;;media
AL;MESSIAS;municipio;25.0;25.0;15.0;11.0;12.0;;;;media
AL;MURICI;municipio;80.0;80.0;53.0;62.0;59.0;;;;media
AL;NOVO LINO;municipio;187.0;188.0;36.0;42.0;29.0;;;;media
AL;PINOOBA;municipio;35.0;39.0;2.0;168.0;82.0;;;;media
AL;SANTANA DO MUNOAU;municipio;36.0;47.0;;149.0;51.0;;;;media
AL;SÃO .JOSE DA LA JE;municipio;113.0;119.0;;87.0;43.0;;;;media
AL;UNIÃO DOS PALMARES;municipio;173.0;202.0;51.0;251.0;127.0;;;;media
AL;VIÇOSA;municipio;89.0;100.0;16.0;393.0;360.0;;;;media
AL;LITORAL NORTE ALAGOANO;microrregiao;693.0;767.0;166.0;239.0;310.0;;;;media
AL;BARRA OE SANTO ANTONIO;municipio;29.0;29.0;18.0;;15.0;;;;media
AL;.JAPARAT INGA;municipio;102.0;127.0;;11.0;56.0;;;;media
AL;MARAGOGI;municipio;108.0;113.0;20.0;;17.0;;;;media
AL;MATRIZ DE CAMARAGIBE;municipio;62.0;61.0;32.0;28.0;40.0;;;;media
AL;PASSO OE CAMARAGIBE;municipio;60.0;72.0;18.0;18.0;32.0;;;;media
AL;PORTO CALVO;municipio;97.0;98.0;35.0;114.0;96.0;;;;media
AL;PORTO DE PEDRAS;municipio;106.0;124.0;16.0;18.0;20.0;;;;media
AL;SÃO MIGUEL DOS MILAGRES;municipio;27.0;40.0;;;;;;;media
AL;TABULEIROS DE S MIGUEL DOS CAMPOS;microrregiao;488.0;1517.0;85.0;196.0;355.0;;;;media
AL;BARRA OE SÃO MIGUEL;municipio;21.0;21.0;;;10.0;;;;media
AL;BOCA DA MATA;municipio;239.0;243.0;12.0;89.0;84.0;;;;media
AL;CAMPO ALEGRE;municipio;170.0;172.0;;22.0;60.0;;;;media
AL;CORURIPE;municipio;910.0;931.0;32.0;41.0;116.0;;;;media
AL;ROTEIRO;municipio;25.0;27.0;;;19.0;;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;123.0;123.0;23.0;37.0;66.0;;;;media
AM;TOTAIS;total;116302.0;1630.0;1026.0;1397.0;289.0;10869.0;5130.0;6507.0;media
AM;HILElA AMAZONENSE;mesorregiao;75663.0;349.0;208.0;244.0;107.0;2010.0;775.0;1269.0;media
AM;ALTO SOLIMÕES;microrregiao;12818.0;40.0;22.0;27.0;14.0;800.0;147.0;660.0;media
AM;AMATURA;municipio;839.0;;;;;13.0;13.0;;media
AM;ATALAIA;municipio;813.0;;;;;;;;media
AM;BENJAMIN CONSTANT;municipio;902.0;;;;;17.0;14.0;;media
AM;FONTE BOA;municipio;1881.0;;;;;20.0;20.0;;media
AM;JUTA(;municipio;2133.0;;;;;16.0;15.0;;media
AM;SANTO ANTONIO DO IÇA;municipio;1722.0;;;;;28.0;24.0;;media
AM;SÃO PAULO OE OLIVENÇA;municipio;2407.0;10.0;;;;357.0;16.0;341.0;media
AM;TABATINGA;municipio;997.0;;;;;10.0;10.0;;media
AM;TONANTINS;municipio;1124.0;;;;;334.0;30.0;307.0;media
AM;JURUA;microrregiao;12862.0;39.0;;11.0;28.0;139.0;127.0;14.0;media
AM;CARAUARI;municipio;1695.0;;;;;16.0;14.0;2.0;media
AM;EIRUNEPE;municipio;1623.0;;;;;65.0;57.0;10.0;media
AM;ENVIRA;municipio;2792.0;;;;4.0;12.0;12.0;;media
AM;IPIXUNA;municipio;4591.0;20.0;;;18.0;34.0;32.0;2.0;media
AM;ITAMARATI;municipio;1309.0;;;;;10.0;10.0;;media
AM;JURUA;municipio;852.0;;;;;2.0;;;media
AM;PURUS;microrregiao;14705.0;86.0;69.0;83.0;;288.0;255.0;41.0;media
AM;BOCA;municipio;3005.0;35.0;25.0;33.0;;261.0;242.0;25.0;media
AM;CANUTAMA;municipio;2175.0;;;;;3.0;;;media
AM;LABREA;municipio;4982.0;27.0;22.0;27.0;;11.0;;;media
AM;PAUINI;municipio;1277.0;11.0;11.0;11.0;;;;;media
AM;TAPAUA;municipio;3266.0;13.0;11.0;12.0;;;;;media
AM;MADEIRA;microrregiao;12849.0;106.0;82.0;89.0;17.0;277.0;70.0;211.0;media
AM;BORBA;municipio;2971.0;;;;;73.0;;68.0;media
AM;HUMAITA;municipio;2588.0;17.0;11.0;13.0;;53.0;50.0;;media
AM;MANICORE;municipio;4554.0;74.0;65.0;68.0;;143.0;10.0;134.0;media
AM;NOVO ARIPUANÃ;municipio;2736.0;11.0;;;;;3.0;5.0;media
AM;RIO NEGRO;microrregiao;6519.0;15.0;;;;282.0;36.0;248.0;media
AM;BARCELOS;municipio;1852.0;4.0;;;;;;;media
AM;NOVO AIRÃO;municipio;455.0;;3.0;;;3.0;2.0;2.0;media
AM;SANTA ISABEL;municipio;714.0;2.0;;;;22.0;;15.0;media
AM;SÃO GABRIEL DA CACHOEIRA;municipio;3498.0;;3.0;;;251.0;27.0;225.0;media
AM;SOLIMÕES-JAPURA;microrregiao;15910.0;63.0;21.0;25.0;39.0;224.0;140.0;85.0;media
AM;ALVARÃES;municipio;780.0;;;;2.0;89.0;25.0;65.0;media
AM;ANAMÃ;municipio;810.0;;;;7.0;7.0;;;media
AM;ANORI;municipio;1124.0;;;;;37.0;32.0;;media
AM;COAR(;municipio;5273.0;24.0;;;17.0;26.0;20.0;;media
AM;COOAJAS;municipio;2519.0;12.0;;;;34.0;28.0;;media
AM;JAPURA;municipio;484.0;;;;;3.0;2.0;;media
AM;MARAÃ;municipio;328.0;;3.0;;;;;;media
AM;TEFE;municipio;1622.0;;;;;24.0;24.0;;media
AM;UARINI;municipio;940.0;;;;;4.0;;;media
AM;MEDI O AMAZONAS;microrregiao;818.0;1153.0;182.0;355.0;208.0;;;;media
AM;AUTAZES;municipio;15.0;20.0;;309.0;23.0;;;;media
AM;BARREIRINHA;municipio;;11.0;;115.0;187.0;;;;media
AM;BERURI;municipio;;;;;;;;;media
AM;BOA VISTA DO RAMOS;municipio;;;;155.0;75.0;;;;media
AM;CAAPIRANQA;municipio;;;13.0;;;;;;media
AM;CAREIRO;municipio;244.0;313.0;35.0;726.0;524.0;;;;media
AM;(RANDUBA;municipio;105.0;148.0;18.0;179.0;318.0;;;;media
AM;IT ACOA TI ARA;municipio;29.0;63.0;;497.0;775.0;;;;media
AM;ITAPIRANGA;municipio;;;;78.0;177.0;;;;media
AM;MANACAPURU;municipio;16.0;27.0;18.0;213.0;27.0;;;;media
AM;MANAQUIRI;municipio;;;3.0;82.0;50.0;;;;media
AM;MAUES;municipio;3198.0;12.0;16.0;778.0;664.0;;;;media
AM;NHANUNDA;municipio;;;;278.0;76.0;;;;media
AM;NOVA OLINDA DO NORTE;municipio;;;3.0;119.0;33.0;;;;media
AM;PARINTINS;municipio;39.0;85.0;10.0;75.0;863.0;;;;media
AM;PRESIDENTE F(OUEIREDO;municipio;322.0;51.0;41.0;62.0;29.0;42.0;;;media
AM;RIO PRETO DA EVA;municipio;397.0;143.0;116.0;22.0;177.0;51.0;153.0;;media
AM;SÃO SEBASTIÃO DO UATUMÃ;municipio;5.0;;1.0;3.0;;;;;media
AM;SILVES;municipio;5.0;;;187.0;235.0;;;;media
AM;URUCARA;municipio;13.0;20.0;2.0;90.0;157.0;;;;media
AM;URUCURITUBA;municipio;3.0;;;377.0;465.0;;;;media
AP;TOTAIS;total;4816.0;242.0;151.0;230.0;24.0;2033.0;781.0;;alta
AP;AMAP.l;mesorregiao;4816.0;242.0;151.0;230.0;24.0;2033.0;781.0;;alta
AP;MACAPA;microrregiao;3667.0;232.0;145.0;220.0;23.0;1667.0;485.0;;alta
AP;M.lC.lP.l;municipio;21.0;218.0;139.0;209.0;18.0;1497.0;425.0;;alta
AP;MAZAGÃO;municipio;1170.0;14.0;;11.0;;170.0;60.0;;alta
AP;AMAPA E OIAPOCUE;microrregiao;1149.0;10.0;;10.0;;366.0;296.0;;alta
AP;AMAPA;municipio;633.0;;;;;321.0;255.0;;alta
AP;CALÇOENE;municipio;217.0;;;;;37.0;36.0;;alta
AP;OIAPOQUE;municipio;299.0;;;;;;;;alta
BA;TOTAIS;total;739006.0;147368.0;88687.0;144887.0;12588.0;382909.0;232595.0;234143.0;baixa
BA;OESTE BAIANO;mesorregiao;300262.0;22884.0;10533.0;22114.0;1794.0;137337.0;96687.0;70571.0;baixa
BA;CHAPADÕES DO ALTO RIO GRANOE;mesorregiao;23844.0;1153.0;;18.0;403.0;9714.0;8378.0;2109.0;baixa
BA;ANGICAL;microrregiao;1942.0;37.0;;37.0;;1001.0;920.0;140.0;baixa
BA;BAIANOPOLIS;microrregiao;1321.0;107.0;;101.0;12.0;630.0;579.0;62.0;baixa
BA;BARREIRAS;microrregiao;2039.0;508.0;;497.0;180.0;1040.0;637.0;566.0;baixa
BA;CATOLANDIA;microrregiao;661.0;33.0;;33.0;;163.0;148.0;27.0;baixa
BA;COTEGIPE;microrregiao;916.0;16.0;;;;1598.0;1557.0;98.0;baixa
BA;CRISTOPOLIS;microrregiao;1570.0;63.0;;58.0;;526.0;477.0;95.0;baixa
BA;FORMOSA DO RIO PRETO;microrregiao;1622.0;91.0;;16.0;82.0;626.0;498.0;211.0;baixa
BA;RIACHÃO DAS NEVES;microrregiao;2242.0;;;;;579.0;475.0;191.0;baixa
BA;SANTA RITA DE CASSIA;microrregiao;3534.0;24.0;;20.0;;983.0;819.0;255.0;baixa
BA;SÃO DESIDERIO;microrregiao;3123.0;262.0;;237.0;103.0;786.0;559.0;305.0;baixa
BA;TABOCAS DO BREJO VELHO;microrregiao;2182.0;;;;;721.0;678.0;88.0;baixa
BA;CHAPADÕES DO RIO CORRENTE;microrregiao;18907.0;2518.0;;2492.0;36.0;10479.0;9398.0;2480.0;baixa
BA;CANAPOLIS;microrregiao;1530.0;123.0;;119.0;;723.0;661.0;141.0;baixa
BA;cocos;microrregiao;1970.0;306.0;;304.0;;1129.0;991.0;548.0;baixa
BA;CORIBE;microrregiao;2224.0;370.0;;368.0;;586.0;1545.0;183.0;baixa
BA;CORRENT I NA;microrregiao;3947.0;1050.0;;1045.0;;2214.0;1854.0;819.0;baixa
BA;SANTA MARIA OA VITORIA;microrregiao;3368.0;567.0;;563.0;;1916.0;551.0;573.0;baixa
BA;SANTANA;microrregiao;2985.0;101.0;;93.0;10.0;1688.0;1589.0;196.0;baixa
BA;SERRA DOURADA;microrregiao;2883.0;;;;;1223.0;1207.0;20.0;baixa
BA;BAIXO-MEOIO SÃO FRANCISCO;microrregiao;39076.0;2331.0;;2217.0;132.0;11169.0;8688.0;3953.0;baixa
BA;BARRA;microrregiao;7527.0;1032.0;;981.0;52.0;513.0;1168.0;486.0;baixa
BA;CAMPO ALEGRE OE LOUROES;microrregiao;3659.0;18.0;;11.0;;1293.0;741.0;906.0;baixa
BA;CASA NOVA;microrregiao;6896.0;317.0;;310.0;17.0;2200.0;1811.0;782.0;baixa
BA;IBOTIRAMA;microrregiao;1523.0;;;;;562.0;366.0;279.0;baixa
BA;MORPARA;microrregiao;982.0;;;;;485.0;425.0;143.0;baixa
BA;P l LÃO ARCADO;microrregiao;5474.0;327.0;;318.0;13.0;1036.0;845.0;408.0;baixa
BA;REMANSO;microrregiao;3960.0;92.0;;88.0;;1598.0;1499.0;186.0;baixa
BA;SENTO SE;microrregiao;5025.0;364.0;;344.0;20.0;2031.0;1522.0;604.0;baixa
BA;XI QUE- XI QUE;microrregiao;4030.0;175.0;;160.0;16.0;451.0;311.0;159.0;baixa
BA;MEDI O SÃO FRANCISCO;microrregiao;17214.0;;;;;;;;baixa
BA;BOM JESUS DA LAPA;microrregiao;8635.0;84.0;;77.0;;4364.0;1931.0;3262.0;baixa
BA;CAR l NHANHA;microrregiao;2505.0;;;;;1644.0;1388.0;541.0;baixa
BA;MALHADA;microrregiao;2728.0;92.0;;80.0;13.0;2593.0;1182.0;2425.0;baixa
BA;PARATINGA;microrregiao;3346.0;13.0;;;;1059.0;963.0;264.0;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;microrregiao;32426.0;494.0;;392.0;147.0;6309.0;3553.0;3406.0;baixa
BA;BARRA;microrregiao;1903.0;21.0;;;;784.0;360.0;511.0;baixa
BA;CAFARNAUM;microrregiao;2364.0;11.0;;;;306.0;289.0;20.0;baixa
BA;CANARANA;microrregiao;3791.0;33.0;;15.0;18.0;258.0;232.0;32.0;baixa
BA;CENTRAL;microrregiao;564.0;;;;;130.0;114.0;22.0;baixa
BA;GENT l O DO OURO;microrregiao;2480.0;;;;;1987.0;573.0;1742.0;baixa
BA;IBIPEBA;microrregiao;275.0;;;;;224.0;209.0;18.0;baixa
BA;IBITITA;microrregiao;344.0;18.0;;;13.0;70.0;66.0;;baixa
BA;IRECE;microrregiao;6749.0;90.0;;75.0;16.0;765.0;592.0;237.0;baixa
BA;JUSSARA;microrregiao;130.0;;;2.0;;113.0;79.0;45.0;baixa
BA;MORRO;microrregiao;2698.0;256.0;;246.0;53.0;755.0;601.0;232.0;baixa
BA;E OUTROS TOTAL ANIMAL VEGETAL;total;;;;;;;;;baixa
BA;TOTAL OUIMICOS;total;;;;;;;;;baixa
BA;PRESIDENTE OUTRA;microrregiao;1473.0;;;;147.0;138.0;15.0;;baixa
BA;SOUTO SOARES;microrregiao;2103.0;15.0;;;487.0;125.0;402.0;;baixa
BA;UIBAI;microrregiao;1552.0;15.0;;;283.0;175.0;126.0;;baixa
BA;CHAPADA DIAMANTINA MERIDIONAL;mesorregiao;65612.0;7974.0;3501.0;744.0;29512.0;20769.0;14626.0;;baixa
BA;ABAIRA;microrregiao;1550.0;706.0;108.0;;543.0;410.0;243.0;;baixa
BA;AGUA QUENTE;microrregiao;1002.0;263.0;21.0;;526.0;453.0;250.0;;baixa
BA;ANDARA(;microrregiao;2908.0;22.0;;13.0;1002.0;445.0;646.0;;baixa
BA;BARRA DA ESTIVA;microrregiao;1724.0;966.0;876.0;56.0;306.0;198.0;163.0;;baixa
BA;BONINAL;microrregiao;1621.0;255.0;19.0;;623.0;414.0;350.0;;baixa
BA;BOQUIRA;microrregiao;3068.0;10.0;;;1070.0;1023.0;125.0;;baixa
BA;BOTUPORÃ;microrregiao;4756.0;45.0;;;1902.0;1532.0;672.0;;baixa
BA;BROTAS OE MACAUBAS;microrregiao;2639.0;21.0;15.0;;2299.0;987.0;2058.0;;baixa
BA;CONTENDAS DO SI NCORA;microrregiao;662.0;199.0;149.0;;393.0;318.0;168.0;;baixa
BA;(BICOARA;microrregiao;1057.0;674.0;481.0;157.0;277.0;165.0;128.0;;baixa
BA;(BIPITANGA;microrregiao;2193.0;46.0;10.0;;1051.0;1016.0;107.0;;baixa
BA;IBITIARA;microrregiao;4840.0;183.0;42.0;;2924.0;2534.0;689.0;;baixa
BA;IPUPIARA;microrregiao;141.0;27.0;;;989.0;544.0;910.0;;baixa
BA;IRAMAIA;microrregiao;1130.0;77.0;55.0;11.0;459.0;332.0;179.0;;baixa
BA;IRAQUARA;microrregiao;2651.0;84.0;30.0;12.0;691.0;201.0;547.0;;baixa
BA;ITAETE;microrregiao;1223.0;16.0;;;552.0;457.0;164.0;;baixa
BA;ITUAÇU;microrregiao;2092.0;593.0;306.0;16.0;950.0;705.0;410.0;;baixa
BA;JUSSIAPE;microrregiao;361.0;365.0;158.0;;917.0;635.0;565.0;;baixa
BA;LENÇOIS;microrregiao;307.0;28.0;20.0;;234.0;36.0;219.0;;baixa
BA;MACAUBAS;microrregiao;5538.0;115.0;18.0;;1708.0;1513.0;337.0;;baixa
BA;MUCUGE;microrregiao;1074.0;526.0;190.0;41.0;437.0;280.0;214.0;;baixa
BA;OLIVEIRA DOS BREJINHOS;microrregiao;3115.0;27.0;12.0;;1826.0;1602.0;589.0;;baixa
BA;PALMEIRAS;microrregiao;556.0;111.0;34.0;;334.0;219.0;191.0;;baixa
BA;PARAMIRIM;microrregiao;3901.0;199.0;19.0;;1423.0;1119.0;645.0;;baixa
BA;PIATÃ;microrregiao;3645.0;674.0;237.0;147.0;556.0;358.0;226.0;;baixa
BA;RIO DE CONTAS;microrregiao;1750.0;470.0;118.0;;697.0;516.0;400.0;;baixa
BA;RIO DO PIRES;microrregiao;1813.0;284.0;;;836.0;683.0;460.0;;baixa
BA;SEABRA;microrregiao;3304.0;488.0;308.0;82.0;2152.0;800.0;1848.0;;baixa
BA;TANHAÇU;microrregiao;1639.0;246.0;58.0;17.0;1091.0;782.0;690.0;;baixa
BA;UTINGA;microrregiao;1130.0;225.0;162.0;112.0;523.0;373.0;261.0;;baixa
BA;WAGNER;microrregiao;222.0;29.0;17.0;;221.0;119.0;172.0;;baixa
BA;SERRA GERAL DA BAHIA;mesorregiao;61771.0;4118.0;1247.0;156.0;43842.0;29972.0;28966.0;;baixa
BA;ARACATU;microrregiao;2308.0;18.0;14.0;;1711.0;430.0;951.0;;baixa
BA;BRUMADO;microrregiao;3343.0;162.0;40.0;11.0;2053.0;512.0;196.0;;baixa
BA;CACULE;microrregiao;1715.0;111.0;26.0;;854.0;743.0;333.0;;baixa
BA;CAETITE;microrregiao;6145.0;395.0;109.0;23.0;4751.0;4010.0;2520.0;;baixa
BA;CANDIBA;microrregiao;2134.0;35.0;25.0;;1827.0;770.0;1663.0;;baixa
BA;CONDEUBA;microrregiao;3101.0;265.0;62.0;;2354.0;1894.0;1518.0;;baixa
BA;CORDEIROS;microrregiao;979.0;113.0;34.0;10.0;785.0;642.0;475.0;;baixa
BA;DOM BASILIO;microrregiao;1533.0;461.0;34.0;;1080.0;804.0;693.0;;baixa
BA;GUANAMBI;microrregiao;4354.0;234.0;189.0;19.0;463.0;1400.0;3191.0;;baixa
BA;IBIASSUCE;microrregiao;433.0;79.0;22.0;;963.0;906.0;210.0;;baixa
BA;IGAPORÃ;microrregiao;239.0;86.0;50.0;;1009.0;707.0;816.0;;baixa
BA;JACARACI;microrregiao;2511.0;407.0;21.0;;1466.0;273.0;706.0;;baixa
BA;LICINIO DE ALMEIDA;microrregiao;1459.0;205.0;30.0;;892.0;851.0;220.0;;baixa
BA;MALHADA DE REORAS;microrregiao;1477.0;;;;751.0;593.0;226.0;;baixa
BA;MORTUGABA;microrregiao;1393.0;551.0;32.0;;975.0;927.0;197.0;;baixa
BA;PALMAS DE MONTE ALTO;microrregiao;2118.0;92.0;90.0;;1719.0;821.0;1501.0;;baixa
BA;PINDAI;microrregiao;3139.0;39.0;22.0;11.0;2591.0;1413.0;2230.0;;baixa
BA;PIRIPA;microrregiao;1078.0;10.0;;;912.0;716.0;749.0;;baixa
BA;PRESIDENTE JANIO QUADROS;microrregiao;2531.0;;;;1186.0;965.0;535.0;;baixa
BA;RIACHO DE SANTANA;microrregiao;5708.0;144.0;106.0;;4664.0;1799.0;4164.0;;baixa
BA;RIO DO ANTONIO;microrregiao;1834.0;25.0;;;1426.0;1092.0;1058.0;;baixa
BA;CORREDEIRAS;microrregiao;11921.0;3017.0;2766.0;90.0;7490.0;4942.0;3545.0;;baixa
BA;ABARE;municipio;1049.0;255.0;248.0;;967.0;698.0;418.0;;baixa
BA;CHORROCHO;municipio;1534.0;179.0;176.0;178.0;69.0;121.0;;;baixa
BA;CURAÇA;municipio;3040.0;514.0;497.0;18.0;2177.0;641.0;933.0;;baixa
BA;JUAZEIRO;municipio;4657.0;793.0;1571.0;62.0;3358.0;1947.0;1769.0;;baixa
BA;MACURURE;municipio;1224.0;;;;496.0;470.0;71.0;;baixa
BA;LESTE BAIANO;mesorregiao;348233.0;86328.0;44424.0;3725.0;199169.0;115264.0;129032.0;;baixa
BA;PIEMONTE DA DIAMANTINA;microrregiao;36425.0;1300.0;639.0;169.0;20686.0;13596.0;13365.0;;baixa
BA;BAIXA GRANDE;municipio;2869.0;14.0;10.0;;318.0;929.0;790.0;;baixa
BA;BOA VISTA DO TUPIM;municipio;1833.0;24.0;;;777.0;639.0;191.0;;baixa
BA;CAEM;municipio;1629.0;75.0;19.0;;632.0;403.0;328.0;;baixa
BA;IBIOUERA;municipio;579.0;;;;486.0;320.0;373.0;;baixa
BA;ITABERABA;municipio;2278.0;67.0;26.0;10.0;332.0;1086.0;509.0;;baixa
BA;JACOBINA;municipio;9021.0;491.0;239.0;;;;;;baixa
BA;LAJEDINHO;municipio;478.0;;;;459.0;222.0;382.0;;baixa
BA;MACAJUBA;municipio;812.0;;;;594.0;454.0;357.0;;baixa
BA;MAIRI;municipio;3630.0;16.0;;;2877.0;1979.0;2306.0;;baixa
BA;MIGUEL CALMON;municipio;3209.0;122.0;71.0;;1533.0;1039.0;765.0;;baixa
BA;MUNDO NOVO;municipio;1644.0;101.0;69.0;18.0;955.0;755.0;527.0;;baixa
BA;PIRITIBA;municipio;2106.0;100.0;27.0;11.0;1669.0;618.0;513.0;;baixa
BA;RUY BARBOSA;municipio;1765.0;61.0;27.0;10.0;1654.0;1213.0;1303.0;;baixa
