_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
AL;OLHO D' AGUA DAS FLORES;municipio;1231.0;12710.0;1036.0;10565.0;187.0;1688.0;;456.0;media
AL;OLIVENÇA;municipio;1867.0;16185.0;1743.0;14303.0;7.0;260.0;;;media
AL;OURO BRANCO;municipio;1536.0;17302.0;1461.0;14370.0;68.0;2466.0;;464.0;media
AL;PALESTINA;municipio;307.0;2025.0;258.0;1604.0;43.0;388.0;;31.0;media
AL;PÃO OE AÇUCAR;municipio;2109.0;52561.0;2050.0;48716.0;53.0;2464.0;;380.0;media
AL;POÇO DAS TRINCHEIRAS;municipio;2025.0;22165.0;1760.0;17904.0;220.0;3086.0;45.0;1173.0;media
AL;SANTANA;municipio;3217.0;36519.0;2803.0;28030.0;357.0;6301.0;57.0;2187.0;media
AL;SÃO .JOSE DA TA PERA;municipio;4618.0;52322.0;4116.0;46171.0;438.0;4783.0;64.0;1367.0;media
AL;SENADOR RUI PALMEIRA;municipio;1177.0;22807.0;953.0;17536.0;197.0;4420.0;27.0;850.0;media
AL;PALMEIRA DOS INDIOS;microrregiao;19114.0;230310.0;17559.0;197376.0;1387.0;25524.0;168.0;7409.0;media
AL;SELEM;municipio;695.0;7007.0;672.0;5913.0;23.0;1094.0;;;media
AL;CACIMBINHAS;municipio;1466.0;30596.0;1403.0;25310.0;56.0;4370.0;;914.0;media
AL;IGACI;municipio;5540.0;32673.0;5209.0;25761.0;293.0;5440.0;38.0;1472.0;media
AL;MARIBONDO;municipio;359.0;15469.0;294.0;11978.0;38.0;1645.0;27.0;1845.0;media
AL;MAR VERMELHO;municipio;551.0;9860.0;478.0;9024.0;66.0;642.0;;193.0;media
AL;MINADOR DO NEGRÃO;municipio;758.0;22712.0;587.0;19163.0;158.0;3224.0;13.0;324.0;media
AL;PALMEIRA DOS INDIOS;municipio;6855.0;50319.0;6137.0;41885.0;649.0;6290.0;69.0;2143.0;media
AL;PAULO .JACINTO;municipio;1156.0;11213.0;1072.0;9557.0;79.0;1178.0;;476.0;media
AL;OUEBRANGULO;municipio;706.0;39676.0;693.0;38228.0;12.0;1428.0;;18.0;media
AL;TANQUE D;municipio;1028.0;10781.0;1014.0;10552.0;13.0;208.0;;21.0;media
AL;ARAPIRACA;microrregiao;40856.0;333294.0;38741.0;292850.0;1847.0;28038.0;268.0;12404.0;media
AL;ANADIA;municipio;815.0;20485.0;772.0;18076.0;35.0;1432.0;;976.0;media
AL;ARAPIRACA;municipio;4432.0;24598.0;4208.0;22269.0;198.0;1627.0;26.0;700.0;media
AL;COITE DO NOIA;municipio;1656.0;7133.0;1413.0;5313.0;198.0;1308.0;45.0;510.0;media
AL;CRAIBAS;municipio;2114.0;19810.0;1983.0;16884.0;126.0;1982.0;;942.0;media
AL;FE l RA GRANDE;municipio;3705.0;15907.0;3404.0;12865.0;263.0;2487.0;38.0;554.0;media
AL;GIRAU DO PONCIANO;municipio;5279.0;54972.0;;;;;;;media
AL;.JUNQUEIRO;municipio;2954.0;22027.0;2685.0;18467.0;239.0;2549.0;30.0;1010.0;media
AL;LAGOA DA CANOA;municipio;1393.0;4666.0;1347.0;4297.0;40.0;292.0;;77.0;media
AL;LIMOEIRO DE ANADIA;municipio;4759.0;28436.0;4707.0;28188.0;50.0;243.0;;;media
AL;OLHO D' AGUA GRANDE;municipio;1112.0;15966.0;1033.0;14662.0;71.0;858.0;;445.0;media
AL;MATA ALAGOANA;mesorregiao;861802.0;18518.0;782877.0;553.0;57606.0;;21318.0;;media
AL;MATA ALAGOANA;microrregiao;471352.0;11286.0;440147.0;297.0;21370.0;;9834.0;;media
AL;ATALAIA;municipio;50315.0;585.0;45412.0;27.0;3126.0;;1776.0;;media
AL;BRANOU I NHA;municipio;18946.0;164.0;18901.0;;45.0;;;;media
AL;CAJUEIRO;municipio;8068.0;70.0;6911.0;10.0;1157.0;;;;media
AL;CAPELA;municipio;25045.0;499.0;24604.0;;439.0;;;;media
AL;CHÃ PRETA;municipio;17682.0;1061.0;15121.0;49.0;1129.0;;1431.0;;media
AL;COLONIA LEOPOLDINA;municipio;17708.0;320.0;17708.0;;;;;;media
AL;FLEXEIRAS;municipio;26599.0;127.0;26599.0;;;;;;media
AL;IBATEGUARA;municipio;21652.0;985.0;18710.0;24.0;1166.0;;1775.0;;media
AL;JACU IPE;municipio;17408.0;209.0;15553.0;;322.0;;1533.0;;media
AL;JOAQUIM GOMES;municipio;35272.0;775.0;34452.0;13.0;762.0;;57.0;;media
AL;JUNOIA;municipio;9890.0;84.0;8650.0;;660.0;;579.0;;media
AL;MESSIAS;municipio;13820.0;24.0;13539.0;;281.0;;;;media
AL;MURICI;municipio;42635.0;137.0;42635.0;;;;;;media
AL;NOVO LINO;municipio;20955.0;267.0;18070.0;18.0;1460.0;;1425.0;;media
AL;PINDOBA;municipio;11943.0;462.0;10695.0;15.0;1095.0;;152.0;;media
AL;SANTANA DO MUNDAU;municipio;21896.0;1046.0;20264.0;16.0;1412.0;;219.0;;media
AL;SÃO JOSE DA LAJE;municipio;23593.0;284.0;20992.0;17.0;2528.0;;72.0;;media
AL;UNIÃO DOS PALMARES;municipio;55269.0;2445.0;52530.0;43.0;2735.0;;;;media
AL;VIÇOSA;municipio;32646.0;1742.0;28791.0;52.0;3049.0;;805.0;;media
AL;LITORAL NORTE ALAGOANO;microrregiao;185126.0;3514.0;170761.0;151.0;11734.0;;2631.0;;media
AL;BARRA OE SANTO ANTONIO;municipio;11205.0;132.0;10245.0;;810.0;;150.0;;media
AL;JAPARATINGA;municipio;8011.0;364.0;7250.0;14.0;688.0;;72.0;;media
AL;MARAGOGI;municipio;24177.0;784.0;22000.0;;2176.0;;;;media
AL;MATRIZ DE CAMARAGIBE;municipio;24208.0;65.0;23885.0;;323.0;;;;media
AL;PASSO OE CAMARAGIBE;municipio;22670.0;218.0;20613.0;;2027.0;;30.0;;media
AL;PORTO CALVO;municipio;36398.0;642.0;352515.0;18.0;1107.0;;36.0;;media
AL;PORTO OE PEDRAS;municipio;20335.0;616.0;13998.0;54.0;4176.0;;2159.0;;media
AL;SÃO MIGUEL DOS MILAGRES;municipio;6160.0;289.0;5552.0;51.0;424.0;;183.0;;media
AL;TABULEIROS OE S MIGUEL DOS CAMPOS;microrregiao;205323.0;3718.0;171969.0;105.0;24501.0;;8852.0;;media
AL;BARRA DE SÃO MIGUEL;municipio;4708.0;40.0;4327.0;;380.0;;;;media
AL;BOCA DA MATA;municipio;21521.0;400.0;18896.0;13.0;2617.0;;;;media
AL;CAMPO ALEGRE;municipio;23572.0;387.0;9729.0;61.0;9254.0;;4588.0;;media
AL;CORURIPE;municipio;83505.0;2518.0;71187.0;21.0;8060.0;;4256.0;;media
AL;ROTEIRO;municipio;13209.0;32.0;12603.0;;605.0;;;;media
AL;SÃO MIGUEL DOS CAMPOS;municipio;58806.0;341.0;55225.0;;3581.0;;;;media
AM;TOTAIS;total;116302.0;5859512.0;112914.0;5334127.0;2762.0;306036.0;368.0;219347.0;media
AM;HILEIA AMAZONENSE;mesorregiao;75663.0;3820308.0;73809.0;3459525.0;1531.0;193757.0;186.0;67025.0;media
AM;ALTO SOLIMÕES;microrregiao;12818.0;100053.0;12266.0;93647.0;479.0;5289.0;73.0;1116.0;media
AM;AMATURA;municipio;839.0;3702.0;828.0;3648.0;10.0;41.0;;12.0;media
AM;ATALAIA;municipio;813.0;10559.0;801.0;10234.0;12.0;325.0;;;media
AM;BENJAMIN CONST ANT;municipio;902.0;9447.0;897.0;9173.0;;273.0;;;media
AM;FONTE BOA;municipio;1881.0;15919.0;1810.0;15191.0;68.0;453.0;;275.0;media
AM;.JUTAI;municipio;2133.0;24498.0;2057.0;23567.0;66.0;872.0;10.0;59.0;media
AM;SANTO ANTONIO DO IÇA;municipio;1722.0;10107.0;1719.0;10042.0;;10.0;;55.0;media
AM;SÃO PAULO OE OLIVENÇA;municipio;2407.0;11041.0;2079.0;8709.0;273.0;1741.0;591.0;;media
AM;TABATINGA;municipio;997.0;6427.0;990.0;6384.0;;43.0;;;media
AM;TONANTINS;municipio;1124.0;8348.0;1085.0;6696.0;37.0;1528.0;;123.0;media
AM;.JURUA;microrregiao;12862.0;103065.0;12368.0;83800.0;475.0;18253.0;19.0;1011.0;media
AM;CARAUARI;municipio;1695.0;8667.0;1373.0;6424.0;320.0;1463.0;;780.0;media
AM;EIRUNEPE;municipio;1623.0;23583.0;1611.0;19449.0;11.0;4047.0;;86.0;media
AM;ENVIRA;municipio;2792.0;13220.0;2763.0;12242.0;25.0;969.0;;;media
AM;IPIXUNA;municipio;4591.0;13049.0;4536.0;12113.0;929.0;;;;media
AM;ITAMARATI;municipio;1309.0;40043.0;1268.0;29330.0;37.0;10604.0;;108.0;media
AM;PURUS;microrregiao;;;;;;;;;media
AM;BOCA DO ACRE;municipio;3005.0;617297.0;2973.0;408798.0;18.0;123232.0;14.0;;media
AM;CANUTAMA;municipio;2175.0;34714.0;2173.0;34681.0;;20.0;;13.0;media
AM;LABREA;municipio;4982.0;193575.0;4966.0;193097.0;;270.0;;207.0;media
AM;PAUINI;municipio;1277.0;170383.0;1271.0;168751.0;;1532.0;;100.0;media
AM;TAPAUA;municipio;3266.0;265159.0;3243.0;251862.0;23.0;13297.0;;;media
AM;MADEIRA;microrregiao;12849.0;901480.0;12678.0;8538.0;21.0;2718.0;;;media
AM;BORBA;municipio;971.0;246694.0;241349.0;72.0;3145.0;2198.0;;;media
AM;HUMAITA;municipio;588.0;16.0;1222.0;10.0;328.0;;;;media
AM;MANICORE;municipio;4554.0;160511.0;4497.0;156711.0;56.0;3769.0;;30.0;media
AM;NOVO ARIPUANÃ;municipio;2736.0;305441.0;2727.0;304879.0;;400.0;;162.0;media
AM;RIO NEGRO;microrregiao;6519.0;99485.0;6294.0;96199.0;203.0;2779.0;22.0;506.0;media
AM;BARCELOS;municipio;1852.0;32872.0;1829.0;32474.0;21.0;371.0;;27.0;media
AM;NOVO AIRÃO;municipio;46731.0;454.0;45460.0;1271.0;;;;;media
AM;SANTA ISABEL DO RIO NEGRO;municipio;714.0;2903.0;693.0;804.0;21.0;99.0;;;media
AM;SÃO GABRIEL DA CACHOEIRA;municipio;498.0;16977.0;3318.0;15460.0;160.0;1037.0;20.0;479.0;media
AM;SOLIMÕES-.JAPURA;microrregiao;15910.0;1335092.0;15577.0;1238463.0;171.0;20545.0;27.0;76084.0;media
AM;ANAMA;municipio;810.0;8086.0;789.0;6468.0;20.0;1615.0;;2.0;media
AM;ANORI;municipio;1124.0;23095.0;56.0;18468.0;13.0;4464.0;;162.0;media
AM;CODAJAS;municipio;2549.0;414501.0;2415.0;39.0;3257.0;12.0;5361.0;;media
AM;.JAPURA;municipio;484.0;16.0;408.0;6748.0;70.0;1793.0;;474.0;media
AM;MARAÂ;municipio;2328.0;33151.0;2327.0;33125.0;;26.0;;;media
AM;TEFE;municipio;1622.0;505782.0;1605.0;429217.0;15.0;6560.0;;70005.0;media
AM;UARINI;municipio;940.0;38288.0;939.0;38263.0;;;;25.0;media
AM;MEDI O AMAZONAS;microrregiao;;40639.0;2039204.0;;1874602.0;;112279.0;;media
AM;AUTAZES;municipio;;1963.0;179459.0;;169336.0;;6483.0;;media
AM;BARREIRINHA;municipio;;2042.0;62470.0;;56976.0;;2667.0;;media
AM;BERURI;municipio;;876.0;206971.0;;204638.0;;2327.0;;media
AM;BOA VISTA;municipio;;877.0;28943.0;;25651.0;;2279.0;;media
AM;CAAP I RANGA;municipio;;501.0;9220.0;;9216.0;;;;media
AM;CAREIRO;municipio;;3953.0;135922.0;;111661.0;;15877.0;;media
AM;IRANOUBA;municipio;;872.0;47064.0;;42417.0;;4465.0;;media
AM;I T ACOAT IARA;municipio;;2758.0;141931.0;;127719.0;;11832.0;;media
AM;ITAPIAANGA;municipio;;269.0;20903.0;;14998.0;;3298.0;;media
AM;MANACAPURU;municipio;;4393.0;80035.0;;74302.0;;3146.0;;media
AM;MANAQUIRI;municipio;;1302.0;27498.0;;25618.0;;1796.0;;media
AM;MAUES;municipio;;3196.0;185680.0;;175493.0;;9178.0;;media
AM;NHAMUNOA;municipio;;3031.0;59736.0;;57309.0;;1695.0;;media
AM;NOVA OLINDA;municipio;;2306.0;60669.0;;55150.0;;5043.0;;media
AM;PARINTINS s;municipio;;5344.0;213524.0;;206362.0;;6565.0;;media
AM;PRESIDENTE FIGUEIREDO;municipio;;322.0;41776.0;;41221.0;;455.0;;media
AM;RIO PRETO DA EVA;municipio;;397.0;185670.0;;181749.0;;3709.0;;media
AM;SÃO SEBASTIÃO;municipio;;752.0;30293.0;;29982.0;;242.0;;media
AM;SILVES;municipio;;812.0;144882.0;;142399.0;;2477.0;;media
AM;URUCARA;municipio;;976.0;47655.0;;29494.0;;3779.0;;media
AM;URUCURITUBA;municipio;;1383.0;36415.0;;30473.0;;3979.0;;media
AP;TOTAIS;total;816.0;1208021.0;4600.0;1013610.0;143.0;77870.0;33.0;116540.0;alta
AP;AMAPA;mesorregiao;4816.0;1208021.0;4640.0;1013610.0;143.0;77870.0;33.0;116540.0;alta
AP;MACAPA;microrregiao;3667.0;692397.0;3555.0;651842.0;99.0;19611.0;13.0;20942.0;alta
AP;MACAPA;municipio;2497.0;599928.0;2411.0;565353.0;74.0;13639.0;12.0;20935.0;alta
AP;MAZAGÃO;municipio;1170.0;92468.0;1144.0;86489.0;25.0;5971.0;;;alta
AP;AMAPA E OIAPOOUE;microrregiao;1149.0;515624.0;1085.0;361767.0;44.0;58258.0;20.0;95597.0;alta
AP;AMAPA;municipio;633.0;470307.0;581.0;317269.0;33.0;57441.0;19.0;95596.0;alta
AP;CALÇOENE;municipio;217.0;39627.0;216.0;39027.0;;200.0;;;alta
AP;OIAPOOUE;municipio;299.0;5689.0;288.0;5071.0;10.0;617.0;;;alta
BA;TOTAIS;total;73900633431403.0;683104.0;29451247.0;45886.0;2580996.0;9884.0;1399159.0;;baixa
BA;OESTE BAIANO;mesorregiao;30026216616115.0;272244.0;14465208.0;23078.0;1462379.0;4870.0;688527.0;;baixa
BA;CHAPADÕES DO ALTO RIO GRANDE;microrregiao;238444346772.0;22554.0;3907743.0;1128.0;303613.0;162.0;135415.0;;baixa
BA;ANGICAL;municipio;1942171235.0;1846.0;103766.0;87.0;29075.0;;38392.0;;baixa
BA;BAIANOPOLIS;municipio;1321121278.0;1211.0;95201.0;94.0;19849.0;16.0;6228.0;;baixa
BA;BARREIRAS;municipio;2039507128.0;1927.0;428916.0;83.0;59661.0;29.0;18551.0;;baixa
BA;BREJOLANDIA;municipio;1692173994.0;1516.0;149780.0;162.0;19322.0;14.0;4891.0;;baixa
BA;CATOLANDIA;municipio;66144248.0;615.0;39618.0;39.0;4033.0;;596.0;;baixa
BA;COTEGIPE;municipio;916627911.0;1847.0;552325.0;60.0;37847.0;;37738.0;;baixa
BA;CRISTOPOLIS;municipio;157064298.0;1400.0;51593.0;156.0;10021.0;1.0;2683.0;;baixa
BA;FORMOSA;municipio;16221102702.0;1614.0;1099200.0;;3002.0;;500.0;;baixa
BA;RIACHÃO DAS NEVES;municipio;2242253661.0;2112.0;217120.0;119.0;25366.0;11.0;11175.0;;baixa
BA;SANTA RITA OE CASSIA;municipio;3534459202.0;3519.0;453129.0;13.0;2642.0;;3430.0;;baixa
BA;SÂO DESIDERIO;municipio;3123751577.0;2963.0;659584.0;141.0;83757.0;19.0;8235.0;;baixa
BA;TABOCAS DO BREJO VELHO;municipio;218269532.0;1984.0;57507.0;167.0;9032.0;31.0;2992.0;;baixa
BA;CHAPADÕES DO RIO CORRENTE;microrregiao;189071772865.0;17736.0;1612177.0;1030.0;115312.0;141.0;45375.0;;baixa
BA;CANAPOLIS;municipio;153038894.0;1415.0;32784.0;103.0;4661.0;12.0;1448.0;;baixa
BA;cocos;municipio;1970319990.0;1848.0;291172.0;107.0;25094.0;15.0;3724.0;;baixa
BA;COR I BE;municipio;2224274962.0;2107.0;245059.0;108.0;26468.0;;3435.0;;baixa
BA;CORRENTINA;municipio;3947605110.0;3724.0;586069.0;186.0;13251.0;37.0;5788.0;;baixa
BA;SANTA MARIA DA VITORIA;municipio;3368205408.0;3140.0;175902.0;192.0;16349.0;36.0;13156.0;;baixa
BA;SANTANA;municipio;2985171523.0;2817.0;154465.0;154.0;15471.0;14.0;1586.0;;baixa
BA;SERRA DOURADA;municipio;2883156976.0;2685.0;126723.0;180.0;14015.0;18.0;16237.0;;baixa
BA;BAIXO-MEDIO SÃO FRANCISCO;microrregiao;390762023955.0;36284.0;1741282.0;2221.0;177119.0;517.0;105553.0;;baixa
BA;BARRA;municipio;7527570855.0;6808.0;412600.0;540.0;83720.0;179.0;74534.0;;baixa
BA;CASA NOVA;municipio;689691668.0;6142.0;75394.0;592.0;9438.0;162.0;6836.0;;baixa
BA;IBOTIRAMA;municipio;1523135345.0;1407.0;105011.0;106.0;24596.0;10.0;5737.0;;baixa
BA;PI LÂO ARCADO;municipio;547453643.0;5118.0;49995.0;268.0;2485.0;88.0;1162.0;;baixa
BA;REMANSO;municipio;3960142330.0;3795.0;136954.0;139.0;4168.0;26.0;1207.0;;baixa
BA;SENTO SE;municipio;502590662.0;4798.0;86629.0;166.0;3844.0;;189.0;;baixa
BA;XIQUE-XIQUE;municipio;4030400145.0;3799.0;363892.0;198.0;24106.0;32.0;12146.0;;baixa
BA;MEDI O SÃO FRANCISCO;microrregiao;172141339978.0;15917.0;1235990.0;1168.0;73524.0;129.0;30463.0;;baixa
BA;BOM JESUS DA LAPA;municipio;8635665720.0;8086.0;637793.0;497.0;19048.0;52.0;8879.0;;baixa
BA;CAR I NHANHA;municipio;2505257239.0;2446.0;236388.0;54.0;13979.0;;6872.0;;baixa
BA;MALHADA;municipio;2728316414.0;2547.0;293052.0;163.0;22412.0;18.0;909.0;;baixa
BA;PARATINGA;municipio;3346100604.0;2838.0;68756.0;454.0;18084.0;54.0;13762.0;;baixa
BA;CHAPADA DIAMANTINA SETENTRIONAL;microrregiao;324261198336.0;29428.0;991459.0;2377.0;135939.0;621.0;70937.0;;baixa
BA;BARRA DO MENDES;municipio;1903157916.0;1508.0;142012.0;320.0;9139.0;75.0;6764.0;;baixa
BA;CAFARNAUM;municipio;236444332.0;2278.0;42336.0;66.0;1049.0;20.0;946.0;;baixa
BA;CANARANA;municipio;379177956.0;3599.0;71714.0;174.0;4598.0;18.0;1643.0;;baixa
BA;CENTRAL;municipio;156427137.0;1333.0;19104.0;187.0;5488.0;44.0;2543.0;;baixa
BA;GENTIO DO OURO;municipio;248065627.0;2193.0;53183.0;209.0;4585.0;78.0;7858.0;;baixa
BA;IBITITA;municipio;234436773.0;2094.0;23539.0;197.0;6376.0;53.0;6857.0;;baixa
BA;IRECE;municipio;6749246909.0;6117.0;187251.0;506.0;37155.0;126.0;22502.0;;baixa
BA;JUSSARA;municipio;113035304.0;1057.0;31344.0;55.0;2791.0;18.0;1167.0;;baixa
BA;MORRO DO CHAPEU;municipio;2559.0;287862.0;116.0;42928.0;23.0;8794.0;;;baixa
BA;PRESIDENTE OUTRA;municipio;147316895.0;1253.0;12108.0;162.0;2993.0;58.0;1793.0;;baixa
BA;ABAIRA;microrregiao;;1550.0;20443.0;1361.0;16078.0;2432.0;;;baixa
BA;AGUA QUENTE;microrregiao;;1002.0;9060.0;673.0;4532.0;2696.0;;;baixa
BA;ANDARAI;microrregiao;;2908.0;145684.0;2735.0;122317.0;15166.0;;;baixa
BA;BARRA DA ESTIVA;microrregiao;;1724.0;71372.0;1660.0;65106.0;4999.0;;;baixa
BA;BONINAL;microrregiao;;1621.0;27348.0;1365.0;22094.0;4296.0;;;baixa
BA;BOQUIRA;microrregiao;;3068.0;37755.0;2625.0;26057.0;6207.0;;;baixa
BA;BOTUPORÂ;microrregiao;;4756.0;79541.0;3782.0;57708.0;15046.0;;;baixa
BA;BROTAS OE MACAUBAS;microrregiao;;2639.0;59603.0;2054.0;39717.0;13852.0;;;baixa
BA;CONTENDAS DO SINCORA;microrregiao;;662.0;72502.0;606.0;57819.0;9150.0;;;baixa
BA;(BICOARA;microrregiao;;1057.0;56437.0;1002.0;44790.0;3433.0;;;baixa
BA;(BIPITANGA;microrregiao;;2193.0;34356.0;1920.0;26938.0;5860.0;;;baixa
BA;IBITIARA;microrregiao;;4840.0;58012.0;3868.0;36213.0;13734.0;;;baixa
BA;IPUPIARA;microrregiao;;1141.0;49844.0;755.0;28120.0;14057.0;;;baixa
BA;IRAMAIA;microrregiao;;1130.0;153651.0;1057.0;102715.0;36320.0;;;baixa
BA;IRAQUARA;microrregiao;;2651.0;59078.0;2207.0;37970.0;19067.0;;;baixa
BA;ITAETE;microrregiao;;1223.0;107127.0;1161.0;78945.0;17261.0;;;baixa
BA;ITUAÇU;microrregiao;;2092.0;67217.0;2054.0;64532.0;2245.0;;;baixa
BA;JUSSIAPE;microrregiao;;1361.0;25969.0;983.0;16050.0;6727.0;;;baixa
BA;LENÇOIS;microrregiao;;307.0;43842.0;288.0;22061.0;10049.0;;;baixa
BA;MACAUBAS;microrregiao;;5538.0;87493.0;4179.0;61358.0;19136.0;;;baixa
BA;MUCUGE;microrregiao;;1074.0;69029.0;894.0;55757.0;6734.0;;;baixa
BA;OLIVEIRA OOS BREJINHOS;microrregiao;;35.0;41904.0;2585.0;116853.0;20816.0;;;baixa
BA;PALMEIRAS;microrregiao;;556.0;25453.0;511.0;22830.0;2077.0;;;baixa
BA;PARAMIRIM;microrregiao;;3901.0;62495.0;3367.0;47353.0;11396.0;;;baixa
BA;PIATÂ;microrregiao;;3645.0;45640.0;3292.0;;;;;baixa
BA;RIO OE CONTAS;microrregiao;;1750.0;46352.0;1523.0;;;;;baixa
BA;SEABRA J;microrregiao;;1304.0;63543.0;2857.0;51635.0;9292.0;;;baixa
BA;TANHAÇU;microrregiao;;1639.0;95078.0;1563.0;83118.0;8230.0;;;baixa
BA;UTINGA;microrregiao;;1130.0;585978.0;1113.0;584842.0;952.0;;;baixa
BA;WAGNER;microrregiao;;222.0;38414.0;220.0;37161.0;120.0;;;baixa
BA;SEM:RA GERAL OA BAHIA;mesorregiao;;61771.0;2270595.0;56515.0;1952065.0;227539.0;;;baixa
BA;ARACATU;microrregiao;;2308.0;107733.0;2206.0;91912.0;11166.0;;;baixa
BA;BRUMAOO;microrregiao;;3343.0;131906.0;3021.0;117915.0;9746.0;;;baixa
BA;CACULE;microrregiao;;715.0;51936.0;1651.0;48852.0;2222.0;;;baixa
BA;CAETITE;microrregiao;;6145.0;183993.0;;;;;;baixa
BA;CANDIBA;microrregiao;;2134.0;34023.0;1909.0;27258.0;5203.0;;;baixa
BA;CONDEUBA;microrregiao;;3101.0;139247.0;551.0;97525.0;25388.0;;;baixa
BA;CORDEIROS;microrregiao;;979.0;36114.0;834.0;31924.0;3385.0;;;baixa
BA;DOM BASILIO;microrregiao;;1533.0;32043.0;1378.0;25451.0;3973.0;;;baixa
BA;GUANAMBI;microrregiao;;4354.0;109519.0;4126.0;103865.0;5335.0;;;baixa
BA;IBIASSUCE;microrregiao;;433.0;47026.0;1314.0;41269.0;4379.0;;;baixa
BA;IGAPORÂ;microrregiao;;239.0;51945.0;1102.0;40209.0;7563.0;;;baixa
BA;.JACARACI;microrregiao;;2511.0;116009.0;2188.0;98188.0;13036.0;;;baixa
BA;LICINIO DE ALMEIDA;microrregiao;;1459.0;68478.0;1356.0;56910.0;691.0;;;baixa
BA;LIVRAMENTO DO BRUMADO;microrregiao;;3201.0;99736.0;2513.0;63802.0;22645.0;;;baixa
BA;MALHADA DE PEDRAS;microrregiao;;1477.0;40836.0;1430.0;35999.0;2863.0;;;baixa
BA;MORTUGABA;microrregiao;;1393.0;37564.0;1243.0;30166.0;4599.0;;;baixa
BA;PALMAS DE MONTE ALTO;microrregiao;;2118.0;92846.0;1974.0;66491.0;14471.0;;;baixa
