_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;val_8;confianca
MG;PALMA;municipio;;339.0;68.0;318.0;116.0;115.0;20.0;87.0;media
MG;PIRAPET(NGA;municipio;;208.0;18.0;201.0;32.0;88.0;22.0;77.0;media
MG;RECREIO;municipio;;190.0;10.0;187.0;12.0;28.0;;23.0;media
MG;SANTANA DE CATAGUASES;municipio;;121.0;;117.0;;14.0;;16.0;media
MG;SANTO ANTONIO DO AVENTUREIRO;municipio;;156.0;15.0;154.0;;10.0;;12.0;media
MG;VOLTA GRANDE;municipio;;79.0;;78.0;18.0;32.0;13.0;20.0;media
MG;SUDOESTE MINEIRO;mesorregiao;33403.0;6738.0;9657.0;7628.0;269.0;7640.0;22079.0;;media
MG;PLANALTO DE ARAXA;microrregiao;;3297.0;1232.0;2729.0;1188.0;517.0;533.0;556.0;alta
MG;ARAXA;municipio;;166.0;15.0;158.0;13.0;14.0;27.0;70.0;alta
MG;CAMPOS ALTOS;municipio;;91.0;14.0;86.0;20.0;24.0;67.0;46.0;alta
MG;IBIA;municipio;;402.0;155.0;319.0;128.0;39.0;88.0;61.0;alta
MG;IRAI DE MINAS;municipio;;298.0;172.0;228.0;244.0;147.0;10.0;50.0;alta
MG;NOVA PONTE;municipio;;332.0;134.0;272.0;104.0;22.0;27.0;39.0;alta
MG;PEDRINOPOLIS;municipio;;167.0;82.0;132.0;55.0;39.0;22.0;38.0;alta
MG;PERDIZES;municipio;;541.0;146.0;532.0;132.0;35.0;82.0;51.0;alta
MG;PRATINHA;municipio;;132.0;;127.0;;;20.0;;alta
MG;SACRAMENTO;municipio;;572.0;157.0;480.0;155.0;108.0;148.0;139.0;alta
MG;SANTA JULIANA;municipio;;468.0;344.0;271.0;328.0;79.0;28.0;50.0;alta
MG;TAP IRA;municipio;;128.0;;124.0;;;14.0;;alta
MG;ALTO SÃO FRANCISCO;microrregiao;;4222.0;539.0;3993.0;586.0;566.0;749.0;572.0;media
MG;ARAUJOS;municipio;;101.0;;98.0;;17.0;25.0;25.0;media
MG;ARCOS;municipio;;165.0;35.0;140.0;26.0;18.0;20.0;;media
MG;BAMBU(;municipio;;492.0;41.0;469.0;83.0;66.0;73.0;84.0;media
MG;BOM DESPACHO;municipio;;14.0;25.0;65.0;19.0;10.0;;10.0;media
MG;CONCEIÇÃO;municipio;;13.0;;12.0;;;;;media
MG;CORREGO CANTA;municipio;;150.0;;144.0;27.0;29.0;96.0;34.0;media
MG;DORES;municipio;;116.0;17.0;104.0;11.0;16.0;;18.0;media
MG;OORESOPOLIS;municipio;;94.0;11.0;93.0;12.0;;;12.0;media
MG;ESTRELA DO INDAIA;municipio;;124.0;24.0;116.0;37.0;24.0;25.0;23.0;media
MG;IGUATAMA;municipio;;198.0;36.0;189.0;36.0;30.0;41.0;48.0;media
MG;JAPARAIBA;municipio;;53.0;;53.0;;;;;media
MG;LAGOA DA PRATA;municipio;;51.0;;45.0;;13.0;14.0;12.0;media
MG;LEANDRO FERREIRA;municipio;;;;;;;;;media
MG;MEDEIROS;municipio;;174.0;41.0;166.0;37.0;59.0;41.0;58.0;media
MG;MOEMA;municipio;;66.0;24.0;59.0;23.0;16.0;23.0;12.0;media
MG;NOVA SERRANA;municipio;;;;;;;;;media
MG;PAINS;municipio;;165.0;24.0;149.0;;;;18.0;media
MG;PERDIGÃO;municipio;;120.0;;117.0;18.0;24.0;23.0;16.0;media
MG;PIMENTA;municipio;;102.0;22.0;87.0;20.0;;;;media
MG;PITANGUI;municipio;;27.0;;23.0;;;;;media
MG;PIUI;municipio;;293.0;22.0;283.0;25.0;11.0;58.0;18.0;media
MG;SANTA ROSA DA SERRA;municipio;;179.0;69.0;161.0;91.0;90.0;131.0;42.0;media
MG;SANTO ANTONIO DO MONTE;municipio;;348.0;22.0;335.0;31.0;38.0;28.0;31.0;media
MG;FURNAS;microrregiao;3980.0;888.0;3506.0;920.0;757.0;1583.0;1118.0;2109.0;media
MG;ALFENAS;municipio;100.0;16.0;90.0;11.0;19.0;44.0;31.0;46.0;media
MG;ALPINOPOLJS;municipio;194.0;33.0;178.0;15.0;24.0;62.0;48.0;124.0;media
MG;ALTEROSA;municipio;69.0;;66.0;17.0;;13.0;;45.0;media
MG;AREADO;municipio;50.0;11.0;47.0;15.0;10.0;30.0;13.0;30.0;media
MG;BOA ESPERANÇA;municipio;63.0;10.0;59.0;;10.0;35.0;14.0;21.0;media
MG;CAMPO DO MEIO;municipio;72.0;15.0;71.0;16.0;11.0;63.0;16.0;;media
MG;CAMPOS GERAIS;municipio;192.0;25.0;183.0;39.0;45.0;111.0;57.0;65.0;media
MG;CAPITOLIO;municipio;164.0;11.0;158.0;14.0;22.0;31.0;42.0;124.0;media
MG;CARMO DO RIO CLARO;municipio;168.0;;163.0;10.0;14.0;52.0;23.0;104.0;media
MG;CASSIA;municipio;281.0;47.0;274.0;49.0;42.0;114.0;177.0;140.0;media
MG;CONCE I ÇÂO DA APARECI DA;municipio;195.0;35.0;183.0;26.0;39.0;107.0;94.0;86.0;media
MG;COQUEIRAL;municipio;151.0;30.0;123.0;83.0;90.0;111.0;87.0;96.0;media
MG;DELFINOPOLIS;municipio;365.0;211.0;227.0;203.0;102.0;62.0;75.0;193.0;media
MG;DIVISA NOVA;municipio;105.0;25.0;101.0;23.0;26.0;38.0;42.0;52.0;media
MG;ELOI MENDES;municipio;249.0;;248.0;;15.0;160.0;22.0;170.0;media
MG;FAMA;municipio;11.0;;10.0;;;;;;media
MG;GUAPE;municipio;166.0;21.0;147.0;21.0;;53.0;27.0;101.0;media
MG;ILICINEA;municipio;116.0;;115.0;;;62.0;13.0;54.0;media
MG;MACHADO;municipio;95.0;22.0;82.0;22.0;14.0;38.0;32.0;41.0;media
MG;NEPOMUCENO;municipio;119.0;35.0;101.0;48.0;35.0;62.0;43.0;32.0;media
MG;PARAGUAÇU;municipio;86.0;12.0;76.0;18.0;16.0;36.0;28.0;47.0;media
MG;PASSOS;municipio;491.0;216.0;354.0;181.0;126.0;99.0;107.0;274.0;media
MG;PRATAPOLIS;municipio;79.0;15.0;71.0;;;13.0;;66.0;media
MG;SANTANA DA VARGEM;municipio;49.0;16.0;46.0;28.0;28.0;45.0;27.0;15.0;media
MG;SÃO JOÃO BATISTA DO GLORIA;municipio;95.0;;93.0;;;15.0;;77.0;media
MG;SERRANIA;municipio;43.0;13.0;41.0;13.0;13.0;18.0;12.0;24.0;media
MG;TRES PONTAS;municipio;182.0;24.0;170.0;34.0;30.0;90.0;63.0;55.0;media
MG;VARGINHA;municipio;30.0;;29.0;;;15.0;;18.0;media
MG;FORMIGA;microrregiao;4684.0;440.0;4442.0;519.0;422.0;664.0;430.0;3980.0;media
MG;AGUANIL;municipio;41.0;;41.0;;;17.0;;31.0;media
MG;BOM SUCESSO;municipio;18.0;;14.0;;;;;;media
MG;CAMACHO;municipio;123.0;16.0;107.0;15.0;10.0;27.0;21.0;101.0;media
MG;CAMPO BELO;municipio;186.0;52.0;168.0;52.0;54.0;31.0;61.0;147.0;media
MG;CANA VERDE;municipio;79.0;18.0;70.0;14.0;;23.0;;58.0;media
MG;CANDEIAS;municipio;258.0;20.0;246.0;19.0;;58.0;10.0;220.0;media
MG;CARMO DA MATA;municipio;155.0;;151.0;;;23.0;;141.0;media
MG;CARMOPOLIS DE MINAS;municipio;308.0;;307.0;28.0;30.0;18.0;32.0;278.0;media
MG;CLAUDIO;municipio;273.0;;268.0;11.0;;34.0;14.0;246.0;media
MG;CRISTAIS;municipio;184.0;47.0;152.0;40.0;10.0;44.0;14.0;132.0;media
MG;FORMIGA;municipio;420.0;53.0;388.0;49.0;41.0;44.0;37.0;339.0;media
MG;IBITURUNA;municipio;99.0;11.0;91.0;28.0;40.0;41.0;43.0;67.0;media
MG;ITAGUARA;municipio;386.0;17.0;380.0;21.0;16.0;19.0;12.0;334.0;media
MG;ITAPECERICA;municipio;458.0;35.0;446.0;58.0;40.0;43.0;28.0;402.0;media
MG;OLIVEIRA;municipio;270.0;30.0;260.0;37.0;18.0;27.0;13.0;240.0;media
MG;PASSA TEMPO;municipio;332.0;;331.0;;;;;311.0;media
MG;PEDRA DO INDAIA;municipio;169.0;;168.0;;;;;161.0;media
MG;PERDÕES;municipio;170.0;53.0;141.0;69.0;43.0;48.0;44.0;124.0;media
MG;PIRACEMA;municipio;324.0;;323.0;;;21.0;;316.0;media
MG;SANTANA DO JACARE;municipio;12.0;;12.0;;;;;;media
MG;SANTO ANTONIO;municipio;169.0;;165.0;25.0;32.0;91.0;37.0;124.0;media
MG;SÃO FRANCISCO DE PAULA;municipio;95.0;;93.0;23.0;17.0;15.0;18.0;82.0;media
MG;SÃO SEBASTIÃO DO OESTE;municipio;155.0;40.0;120.0;18.0;32.0;22.0;14.0;108.0;media
MG;MOGIANA MINEIRA;mesorregiao;3633.0;793.0;3322.0;896.0;715.0;1666.0;1807.0;1394.0;media
MG;ARCEBURGO;microrregiao;88.0;18.0;77.0;;14.0;35.0;61.0;49.0;media
MG;BOM JESUS DA PENHA;microrregiao;67.0;;67.0;;;10.0;;59.0;media
MG;CABO VERDE;microrregiao;218.0;66.0;200.0;56.0;57.0;116.0;105.0;83.0;media
MG;CAPETINGA;microrregiao;234.0;22.0;222.0;35.0;55.0;129.0;186.0;76.0;media
MG;CLARAVAL;microrregiao;324.0;70.0;288.0;;62.0;103.0;134.0;124.0;media
MG;GUARANES IA;microrregiao;197.0;95.0;177.0;82.0;56.0;120.0;130.0;64.0;media
MG;GUAXUPE;microrregiao;188.0;97.0;149.0;94.0;38.0;90.0;94.0;38.0;media
MG;IBIRACI;microrregiao;283.0;60.0;273.0;43.0;49.0;191.0;203.0;106.0;media
MG;ITAMOGI;microrregiao;174.0;;172.0;15.0;18.0;112.0;105.0;27.0;media
MG;JACU(;microrregiao;187.0;12.0;181.0;14.0;;44.0;33.0;122.0;media
MG;JURUAIA;microrregiao;75.0;;74.0;;12.0;48.0;25.0;39.0;media
MG;MONTE BELO;microrregiao;89.0;;86.0;;13.0;37.0;26.0;29.0;media
MG;MONTE SANTO DE MINAS;microrregiao;120.0;22.0;106.0;26.0;20.0;36.0;30.0;46.0;media
MG;MUZAMBINHO;microrregiao;253.0;107.0;205.0;87.0;50.0;70.0;106.0;88.0;media
MG;NOVA RESENDE;microrregiao;207.0;16.0;198.0;62.0;36.0;63.0;135.0;55.0;media
MG;SÂG PEDRO DA UNIÃO;microrregiao;118.0;;115.0;11.0;18.0;56.0;45.0;59.0;media
MG;SÃO SEBASTIÃO DO PARAISO;microrregiao;499.0;150.0;438.0;146.0;106.0;264.0;215.0;192.0;media
MG;SÃO TOMAS DE AQUINO;microrregiao;259.0;30.0;246.0;59.0;98.0;138.0;168.0;96.0;media
MG;PLANALTO DE POÇOS DE CALDAS;mesorregiao;1417.0;197.0;1290.0;215.0;154.0;354.0;272.0;992.0;media
MG;At'llDRADAS;microrregiao;165.0;41.0;129.0;29.0;10.0;66.0;24.0;71.0;media
MG;BANDEIRA DO SUL;microrregiao;34.0;;32.0;12.0;12.0;22.0;;1.0;media
MG;BOTELHOS;microrregiao;94.0;;92.0;10.0;20.0;66.0;32.0;34.0;media
MG;CALDAS;microrregiao;272.0;23.0;265.0;15.0;32.0;31.0;35.0;240.0;media
MG;CAMPESTRE;microrregiao;316.0;79.0;263.0;97.0;29.0;93.0;71.0;169.0;media
MG;IBIT(URA DE MINAS;microrregiao;68.0;11.0;58.0;;;12.0;16.0;49.0;media
MG;IPUIUNA;microrregiao;83.0;;81.0;13.0;14.0;;15.0;77.0;media
MG;POÇOS DE CALDAS;microrregiao;45.0;;39.0;;;21.0;30.0;21.0;media
MG;SANTA RITA DE CALDAS;microrregiao;340.0;18.0;331.0;27.0;31.0;34.0;27.0;312.0;media
MG;PLANALTO MINEIRO;mesorregiao;4838.0;792.0;4370.0;923.0;967.0;1487.0;512.0;3122.0;media
MG;ALBERTINA;microrregiao;153.0;;152.0;;17.0;71.0;125.0;69.0;media
MG;BOM REPOUSO;microrregiao;69.0;65.0;;67.0;;;;;media
MG;BOROA DA MATA;microrregiao;44.0;;40.0;;11.0;;19.0;25.0;media
MG;CACHOEIRA DE MINAS;microrregiao;168.0;80.0;89.0;86.0;38.0;35.0;35.0;61.0;media
MG;CAMBUQUIRA;microrregiao;75.0;;71.0;;12.0;43.0;16.0;55.0;media
MG;CAMPANHA;microrregiao;103.0;28.0;85.0;15.0;20.0;27.0;27.0;70.0;media
MG;CAREAÇU;microrregiao;56.0;11.0;46.0;15.0;;12.0;14.0;38.0;media
MG;CARMO DA CACHOEIRA;microrregiao;102.0;30.0;93.0;40.0;33.0;58.0;41.0;59.0;media
MG;CARMO DE MINAS;microrregiao;180.0;22.0;173.0;20.0;34.0;27.0;68.0;159.0;media
MG;CARVALHOPOLIS;microrregiao;28.0;;27.0;;;;;18.0;media
MG;CAXAMBU;microrregiao;71.0;;70.0;14.0;26.0;11.0;18.0;64.0;media
MG;CONCEIÇÃO DAS PEDRAS;microrregiao;68.0;;68.0;;;20.0;;50.0;media
MG;CONCEIÇÃO DO RIO VERDE;microrregiao;139.0;14.0;139.0;16.0;38.0;78.0;33.0;110.0;media
MG;CONCEIÇÃO DOS OUROS;microrregiao;29.0;;28.0;10.0;;;;13.0;media
MG;CONGONHAL;microrregiao;52.0;;50.0;;12.0;;18.0;40.0;media
MG;COROISLANOIA;microrregiao;70.0;;68.0;14.0;17.0;28.0;21.0;55.0;media
MG;ESPIRITO SANTO;microrregiao;45.0;;45.0;;;;;40.0;media
MG;ESTIVA;microrregiao;47.0;;46.0;;;;;37.0;media
MG;HELIODORA;microrregiao;27.0;;27.0;;;;;21.0;media
MG;INCONFIOENTES;microrregiao;164.0;;158.0;;29.0;59.0;43.0;113.0;media
MG;JACUTINGA;microrregiao;269.0;30.0;256.0;76.0;95.0;94.0;148.0;194.0;media
MG;JESUANIA;microrregiao;32.0;;30.0;;;;;25.0;media
MG;LAMBARI;microrregiao;96.0;;92.0;;;75.0;;62.0;media
MG;MONSENHOR PAULO;microrregiao;142.0;49.0;129.0;57.0;45.0;68.0;35.0;99.0;media
MG;MONTE SIÃO;microrregiao;233.0;69.0;194.0;55.0;54.0;59.0;102.0;117.0;media
MG;NATERCIA;microrregiao;76.0;;74.0;;;17.0;17.0;49.0;media
MG;OLIMPIO NORONHA;microrregiao;;;;;;;;;media
MG;OURO FINO;microrregiao;59.0;433.0;69.0;65.0;145.0;180.0;210.0;;media
MG;PEDRAL VA;microrregiao;23.0;123.0;31.0;29.0;57.0;40.0;64.0;;media
MG;PIRANGUINHO;microrregiao;10.0;12.0;;;;;;;media
MG;POÇO FUNDO;microrregiao;;189.0;;;49.0;;158.0;;media
MG;POUSO ALEGRE;microrregiao;56.0;81.0;62.0;23.0;28.0;28.0;43.0;;media
MG;SANTA RITA DO SAPUCAI;microrregiao;45.0;189.0;31.0;41.0;106.0;109.0;122.0;;media
MG;SÃO BENTO ABADE;microrregiao;;17.0;;;;;20.0;;media
MG;SÃO GONÇALO DO SAPUCAI;microrregiao;10.0;153.0;10.0;10.0;35.0;23.0;120.0;;media
MG;SÃO JOÃO DA MATA;microrregiao;;61.0;;;10.0;;56.0;;media
MG;SÃO JOSE DO ALEGRE;microrregiao;;50.0;18.0;19.0;;19.0;35.0;;media
MG;SÃO LOURENÇO;microrregiao;10.0;28.0;10.0;10.0;;;25.0;;media
MG;SÃO SEBASTIÃO DA BELA VISTA;microrregiao;;64.0;16.0;16.0;27.0;34.0;39.0;;media
MG;SENADOR JOSE BENTO;microrregiao;;60.0;;17.0;19.0;18.0;45.0;;media
MG;SILVIANOPOLIS;microrregiao;49.0;228.0;58.0;87.0;85.0;93.0;222.0;;media
MG;SOLEDAOE DE MINAS;microrregiao;;135.0;18.0;31.0;14.0;16.0;121.0;;media
MG;TRES CORAÇÕES;microrregiao;26.0;178.0;40.0;51.0;49.0;79.0;112.0;;media
MG;TURVOLANDIA;microrregiao;;106.0;;29.0;;42.0;75.0;;media
MG;ALTO RIO GRANDE;mesorregiao;683.0;3385.0;1077.0;1074.0;750.0;935.0;3090.0;;media
MG;AIURUOCA;microrregiao;24.0;299.0;148.0;171.0;136.0;163.0;277.0;;media
MG;ALAGOA;microrregiao;;;;;;;;;media
MG;ANORELANOIA;microrregiao;122.0;292.0;140.0;104.0;47.0;75.0;254.0;;media
MG;ARANTINA;microrregiao;11.0;70.0;;;;;67.0;;media
MG;BAEPENDI;microrregiao;;328.0;27.0;68.0;38.0;60.0;294.0;;media
MG;BOCAINA DE MINAS;microrregiao;;206.0;14.0;27.0;10.0;18.0;198.0;;media
MG;BOM JARDIM DE MI NAS;microrregiao;;230.0;111.0;136.0;98.0;118.0;195.0;;media
MG;CARRANCAS;microrregiao;;145.0;20.0;91.0;18.0;88.0;129.0;;media
MG;CARVALHOS;microrregiao;;207.0;25.0;46.0;25.0;21.0;190.0;;media
MG;CRUZILIA;microrregiao;12.0;98.0;25.0;31.0;30.0;35.0;84.0;;media
MG;IJACI;microrregiao;;13.0;;;;;14.0;;media
MG;INGAI;microrregiao;;62.0;;;26.0;;50.0;;media
MG;ITUMIRIM;microrregiao;18.0;59.0;;17.0;21.0;20.0;48.0;;media
MG;ITUTINGA;microrregiao;;69.0;13.0;23.0;19.0;21.0;67.0;;media
MG;LAVRAS;microrregiao;87.0;134.0;120.0;100.0;110.0;71.0;122.0;;media
MG;LIBERDADE;microrregiao;;234.0;;;;;228.0;;media
MG;LUMINAR IAS;microrregiao;17.0;116.0;15.0;27.0;42.0;26.0;112.0;;media
MG;MADRE DE DEUS DE MINAS;microrregiao;103.0;76.0;103.0;;;;74.0;;media
MG;MINDURI;microrregiao;27.0;49.0;25.0;;;;46.0;;media
MG;PASSA VINTE;microrregiao;;101.0;49.0;57.0;47.0;49.0;97.0;;media
MG;PIEDADE DO RIO GRANDE;microrregiao;96.0;103.0;96.0;;10.0;;100.0;;media
MG;SANTANA DO GARAMBEU;microrregiao;;59.0;;;;;57.0;;media
MG;SÃO TOME DAS LETRAS;microrregiao;48.0;224.0;43.0;119.0;44.0;131.0;191.0;;media
MG;SÃO VICENTE DE MINAS;microrregiao;59.0;76.0;58.0;;;;66.0;;media
MG;SERITINGA;microrregiao;;44.0;;;;;40.0;;media
MG;SERRANOS;microrregiao;;90.0;;;;;89.0;;media
MG;ALTA MANTIQUEIRA;mesorregiao;1174.0;2620.0;1504.0;474.0;483.0;438.0;1874.0;;media
MG;BRAZOPOLI S;microrregiao;11.0;135.0;23.0;12.0;28.0;19.0;103.0;;media
MG;BUENO BRANDÃO;microrregiao;302.0;251.0;322.0;54.0;91.0;93.0;137.0;;media
MG;CAMANDUCAIA;microrregiao;147.0;179.0;140.0;75.0;34.0;68.0;136.0;;media
MG;CAMBUI;microrregiao;168.0;191.0;265.0;55.0;23.0;30.0;46.0;;media
MG;CONSOLAÇÃO;microrregiao;;45.0;;;;;30.0;;media
MG;CORREGO DO BOM JESUS;microrregiao;89.0;59.0;93.0;;21.0;;52.0;;media
MG;CRISTINA;microrregiao;;123.0;;12.0;18.0;13.0;117.0;;media
MG;DELFIM MOREIRA;microrregiao;;210.0;17.0;21.0;49.0;20.0;170.0;;media
MG;DOM VIÇOSO;microrregiao;20.0;178.0;113.0;90.0;73.0;88.0;90.0;;media
MG;EXTREMA;microrregiao;42.0;146.0;55.0;15.0;;;123.0;;media
MG;GONÇALVES;microrregiao;;110.0;21.0;20.0;;;90.0;;media
MG;ITAJUBA;microrregiao;50.0;100.0;69.0;18.0;32.0;16.0;71.0;;media
MG;ITAMONTE;microrregiao;;;;;;;;;media
MG;CENTRO-LESTE MINEIRO;mesorregiao;;14419.0;1470.0;13677.0;2115.0;2367.0;1618.0;1742.0;media
MG;CALCARIOS DE SETE LAGOAS;microrregiao;;2042.0;358.0;1852.0;337.0;222.0;208.0;181.0;media
MG;ARAÇAI;municipio;;39.0;;39.0;;;;;media
MG;BALDIM;municipio;;119.0;23.0;105.0;21.0;13.0;;7.0;media
MG;CACHOEIRA DA PRATA;municipio;;19.0;;18.0;;;;;media
MG;CAETANOPOLIS;municipio;;27.0;;20.0;;11.0;;;media
MG;CORDISBURGO;municipio;;217.0;42.0;203.0;14.0;17.0;19.0;18.0;media
MG;FORTUNA DE MINAS;municipio;;84.0;;83.0;;;11.0;;media
MG;FUNILANDIA;municipio;;42.0;;39.0;;12.0;;14.0;media
MG;INHAUMA;municipio;;35.0;;28.0;;;;;media
MG;JABOTICATUBAS;municipio;;328.0;21.0;319.0;28.0;19.0;78.0;14.0;media
MG;JEOUITIBA;municipio;;79.0;;75.0;13.0;14.0;;;media
MG;MARAVILHAS;municipio;;80.0;;74.0;;;;;media
MG;PAPAGAIOS;municipio;;156.0;68.0;114.0;73.0;43.0;;20.0;media
MG;PARAOPEBA;municipio;;63.0;;57.0;14.0;10.0;;;media
MG;PEQUI;municipio;;80.0;13.0;72.0;;;10.0;12.0;media
MG;SANTANA DE PIRAPAMA;municipio;;476.0;79.0;446.0;91.0;26.0;31.0;48.0;media
MG;SANTANA DO RIACHO;municipio;;52.0;;45.0;;;;;media
MG;SETE LAGOAS;municipio;;146.0;48.0;115.0;37.0;31.0;20.0;18.0;media
MG;SIDERURGICA;microrregiao;;2373.0;161.0;2314.0;280.0;420.0;326.0;259.0;media
MG;ANTONIO DIAS;municipio;;238.0;;238.0;;18.0;26.0;15.0;media
MG;BARÃO DE COCAIS;municipio;;42.0;12.0;34.0;13.0;18.0;;13.0;media
MG;BELA VISTA DE MINAS;municipio;;22.0;;22.0;;;;;media
MG;BOM JESUS DO AMPARO;municipio;;70.0;;69.0;17.0;32.0;;19.0;media
MG;CONCEIÇÃO DO MATO DENTRO;municipio;220.0;218.0;55.0;74.0;60.0;41.0;158.0;;media
MG;CONGONHAS DO NORTE;municipio;;;;;;;;;media
MG;CORONEL FABRICIANO;municipio;;24.0;;24.0;11.0;;;2.0;media
MG;DIONISIO;municipio;;;;;;;;;media
MG;FERROS;municipio;;152.0;;150.0;;11.0;25.0;;media
MG;IPATINGA;municipio;;39.0;;39.0;;;;;media
MG;ITABIRA;municipio;;180.0;23.0;170.0;11.0;11.0;25.0;;media
MG;ITAMBE DO MATO DENTRO;municipio;;59.0;;59.0;;10.0;1.0;;media
MG;JAGUARAÇU;municipio;;77.0;;76.0;16.0;23.0;13.0;22.0;media
MG;JOÃO MONLEVADE;municipio;;27.0;;27.0;;;;;media
MG;MARLIERIA;municipio;;123.0;;120.0;23.0;16.0;23.0;16.0;media
MG;MORRO DO PI LAR;municipio;;49.0;;48.0;;13.0;;;media
MG;NOVA ERA;municipio;;116.0;13.0;113.0;11.0;29.0;20.0;21.0;media
MG;PASSABEM;municipio;;49.0;;49.0;;;;;media
MG;RIO PIRACICABA;municipio;;108.0;12.0;101.0;;;10.0;;media
MG;SANTA BARBARA;municipio;;37.0;19.0;33.0;10.0;;13.0;;media
MG;SANTA MARIA DE ITABIRA;municipio;;104.0;;103.0;;10.0;;;media
MG;SANTO ANTONIO DO RIO ABAIXO;municipio;47.0;47.0;;;;;;;media
MG;SÃO DOMINGOS DO PRATA;municipio;;327.0;19.0;317.0;45.0;66.0;2.0;42.0;media
MG;SÃO GONÇALO;municipio;;84.0;12.0;79.0;;20.0;10.0;11.0;media
MG;SÃO JOSE;municipio;;84.0;;84.0;;;;;media
MG;DIVINOPOLIS;microrregiao;717.0;289.0;560.0;332.0;282.0;262.0;228.0;1289.0;media
MG;CARMO;municipio;198.0;;194.0;;;19.0;;175.0;media
MG;DIVINOPOLIS;municipio;142.0;38.0;116.0;36.0;24.0;28.0;17.0;86.0;media
MG;FLORESTAL;municipio;141.0;33.0;128.0;18.0;21.0;26.0;;103.0;media
MG;I GARAPE;municipio;64.0;27.0;49.0;25.0;;20.0;;25.0;media
MG;IGARATINGA;municipio;31.0;;28.0;;;;;26.0;media
MG;I T AUNA;municipio;229.0;43.0;203.0;44.0;12.0;27.0;;187.0;media
MG;MATEUS LEME;municipio;106.0;44.0;68.0;46.0;;;11.0;59.0;media
MG;ONÇA DE PITANGUI;municipio;109.0;32.0;97.0;33.0;18.0;10.0;13.0;81.0;media
MG;PARA DE MI NAS;municipio;296.0;15.0;286.0;44.0;46.0;16.0;20.0;252.0;media
MG;SÃO GONCALO DO PARA;municipio;195.0;;190.0;19.0;;;20.0;189.0;media
MG;SÃO JOSE DA VARGINHA;municipio;206.0;38.0;201.0;54.0;129.0;107.0;8.0;106.0;media
MG;ESPINHAÇO MERIDIONAL;microrregiao;2986.0;158.0;2895.0;419.0;587.0;458.0;431.0;;media
MG;ALVINOPOLIS;municipio;281.0;13.0;278.0;21.0;29.0;30.0;26.0;230.0;media
MG;BELO VALE;municipio;186.0;10.0;183.0;19.0;11.0;27.0;24.0;159.0;media
MG;BONFIM;municipio;287.0;;286.0;;36.0;17.0;30.0;269.0;media
MG;BRUMAOINHO;municipio;183.0;21.0;174.0;36.0;46.0;27.0;24.0;126.0;media
MG;CASA GRANDE;municipio;64.0;;63.0;;;;;38.0;media
MG;CATAS ALTAS DA NORUEGA;municipio;71.0;;71.0;13.0;17.0;15.0;11.0;37.0;media
MG;CONGONHAS;municipio;57.0;;53.0;;17.0;19.0;11.0;46.0;media
MG;CONSELHEIRO LAFAIETE;municipio;158.0;39.0;128.0;27.0;30.0;38.0;26.0;62.0;media
MG;CRISTIANO OTONI;municipio;;;;;;;;;media
MG;CRUCILANDIA;municipio;6.0;;112.0;13.0;26.0;;24.0;106.0;media
MG;ITABIRITO;municipio;105.0;10.0;96.0;44.0;22.0;24.0;18.0;45.0;media
MG;ITATIAIUÇU;municipio;157.0;;155.0;;;10.0;;136.0;media
MG;ITAVERAVA;municipio;121.0;;120.0;12.0;11.0;;16.0;103.0;media
MG;JECEABA;municipio;227.0;;225.0;51.0;82.0;110.0;53.0;186.0;media
MG;MARIANA;municipio;220.0;;220.0;22.0;90.0;20.0;12.0;197.0;media
MG;MOEDA;municipio;125.0;;124.0;;;16.0;;2.0;media
MG;OURO BRANCO;municipio;15.0;;13.0;;;;;;media
MG;OURO PRETO;municipio;101.0;21.0;86.0;19.0;32.0;;26.0;72.0;media
MG;PIEDADE DOS GERAIS;municipio;142.0;;139.0;;;;;133.0;media
MG;OUELUZITA;municipio;49.0;;48.0;;10.0;;12.0;45.0;media
MG;RIO MANSO;municipio;142.0;;142.0;;;;;134.0;media
MG;SANTANA DOS MONTES;municipio;40.0;;40.0;;;;;33.0;media
MG;SÃO BRAS DO SUAÇU I;municipio;134.0;;134.0;88.0;87.0;53.0;84.0;96.0;media
MG;CAMPOS DA MANTIQUEIRA;microrregiao;192.0;61.0;1160.0;8.0;185.0;112.0;156.0;929.0;media
MG;ANTONIO CARLOS;municipio;93.0;;92.0;;23.0;10.0;25.0;67.0;media
MG;BARBACENA;municipio;185.0;24.0;176.0;42.0;52.0;27.0;36.0;137.0;media
MG;BARROSO;municipio;18.0;;18.0;;;;;;media
MG;CARANAIBA;municipio;;;;;;;;;media
MG;CARANOAI;municipio;;;;;;;;;media
MG;CASSITERITA;municipio;;;;;;;;;media
MG;CORONEL XAVIER CHAVES;municipio;14.0;;13.0;;;;;;media
MG;DESTERRO DE ENTRE RIOS;municipio;185.0;;183.0;;22.0;;26.0;140.0;media
MG;DESTERRO DO MELO;municipio;95.0;;94.0;;;17.0;;84.0;media
MG;DORES DE CAMPOS;municipio;;;;;;;;;media
MG;ENTRE RIOS DE MINAS;municipio;149.0;;144.0;10.0;23.0;;11.0;124.0;media
MG;IBERTIOGA;municipio;;;;;;;;;media
MG;LAGOA DOURADA;municipio;119.0;;6.0;13.0;13.0;21.0;;99.0;media
MG;NAZARENO;municipio;;;;;;;;;media
MG;PRADOS;municipio;15.0;;15.0;;;;;15.0;media
