_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;confianca
GO;GOIATUBA;municipio;155.0;;;579.0;;media
GO;ITUMBIARA;municipio;370.0;;;1519.0;;media
GO;JOVIANIA;municipio;83.0;;;208.0;;media
GO;MAIRIPOTABA;municipio;57.0;;;249.0;;media
GO;MARZAGÃO;municipio;17.0;;;54.0;;media
GO;MORRINHOS;municipio;301.0;;;1445.0;;media
GO;PANAMA;municipio;88.0;;;704.0;;media
GO;PI RACANJUBA;municipio;356.0;;;1473.0;;media
GO;PONTALINA;municipio;203.0;;;839.0;;media
GO;VICENTINOPOLIS;municipio;92.0;;;349.0;;media
GO;PIRES DO RIO;municipio;1402.0;;;5714.0;;media
GO;CRISTIANOPOLIS;municipio;28.0;;;89.0;;media
GO;ORIZDNA;municipio;290.0;;;1477.0;;media
GO;PALME LO;municipio;;;;;;media
GO;PIRES DO RIO;municipio;155.0;;;739.0;;media
GO;SANTA CRUZ DE GOIAS;municipio;227.0;;;592.0;;media
GO;SILVANIA;municipio;429.0;;;1267.0;;media
GO;URUTAI;municipio;187.0;173.0;1237.0;15.0;15.0;media
GO;VIANOPOLIS;municipio;99.0;;;310.0;;media
GO;CATALÃO;municipio;888.0;;;2523.0;;media
GO;ANHANGUERA;municipio;;;;38.0;;media
GO;CAMPO ALEGRE OE GOIAS;municipio;150.0;;;418.0;;media
GO;CATALÃO;municipio;277.0;;;629.0;;media
GO;CORUMBAIBA;municipio;138.0;;;380.0;;media
GO;CUMARI;municipio;33.0;;;74.0;;media
GO;DAVINOPOLIS;municipio;;;;;;media
GO;GOIANOIRA;municipio;59.0;;;90.0;;media
GO;IPAMERI;municipio;181.0;;;656.0;;media
GO;NOVA AURORA;municipio;19.0;;;186.0;;media
GO;OUVIDOR;municipio;13.0;;;33.0;;media
MG;TOTAIS;total;2660130.0;1949325.0;1745100.0;805.0;566600.0;media
MG;NORDESTE MINEIRO;mesorregiao;275672.0;188514.0;162512.0;87158.0;67740.0;media
MG;SANFRANCISCANA OE JANUARIA;microrregiao;83844.0;54226.0;44413.0;29618.0;21887.0;media
MG;I T ACARAMB I , . , , , , , , a;municipio;4732.0;3266.0;3754.0;2421.0;;media
MG;.JANUARIA;municipio;20289.0;13629.0;11621.0;6660.0;5424.0;media
MG;MANGA;municipio;23411.0;15799.0;12800.0;7612.0;5131.0;media
MG;MONTALYANIA;municipio;5248.0;532.0;3043.0;1716.0;1315.0;media
MG;SÃO FRANCISCO;municipio;26410.0;16534.0;13683.0;9876.0;7596.0;media
MG;SERRA GERAL DE MI NAS;microrregiao;88207.0;58411.0;50705.0;29796.0;24057.0;media
MG;ESPINOSA;municipio;16408.0;9749.0;8295.0;6659.0;5514.0;media
MG;MATO VERDE;municipio;10323.0;7967.0;7412.0;2356.0;1973.0;media
MG;MONTE AZUL;municipio;16431.0;10973.0;5458.0;4573.0;;media
MG;PORTEIRINHA;municipio;38922.0;25932.0;22082.0;12990.0;10081.0;media
MG;RIACHO DOS MACHADOS;municipio;6123.0;3790.0;3184.0;2333.0;1916.0;media
MG;CHAPADÕES DO PARACATU;microrregiao;91679.0;67173.0;59753.0;24506.0;19330.0;media
MG;ARINOS;municipio;7030.0;4890.0;4075.0;2140.0;1623.0;media
MG;BONFINOPOLIS OE MINAS;municipio;7436.0;5601.0;5096.0;1835.0;1582.0;media
MG;BURITJS;municipio;6801.0;5369.0;4830.0;1432.0;959.0;media
MG;FORMOSO;municipio;3382.0;2304.0;1793.0;1078.0;664.0;media
MG;GUARDA-MOR;municipio;2349.0;1737.0;1580.0;612.0;497.0;media
MG;JOÃO PINHEIRO;municipio;16339.0;11566.0;10106.0;4773.0;3708.0;media
MG;LAGAMAR, z;municipio;2409.0;2274.0;497.0;444.0;;media
MG;PARACATU;municipio;10186.0;7920.0;7229.0;2266.0;1824.0;media
MG;PRESIDENTE OLEGARIO;municipio;9300.0;7371.0;6900.0;1929.0;1755.0;media
MG;UNAI;municipio;21486.0;14784.0;12986.0;6702.0;5303.0;media
MG;VAZANTE;municipio;4464.0;3222.0;2884.0;1242.0;971.0;media
MG;ALTO-MEDIO SÃO FRANCISCO;microrregiao;942.0;8704.0;7641.0;3238.0;466.0;media
MG;BURITIZEIRO;municipio;5122.0;3882.0;3437.0;1240.0;888.0;media
MG;PIRAPORA;municipio;1212.0;871.0;807.0;341.0;306.0;media
MG;SANTA FE DE MINAS;municipio;1193.0;888.0;838.0;305.0;286.0;media
MG;SÃO ROMÃO;municipio;4415.0;3063.0;2559.0;1352.0;986.0;media
MG;NORDESTE MINEIRO;mesorregiao;560702.0;362426.0;302397.0;198276.0;151191.0;media
MG;ALTO RIO PARDO;microrregiao;81393.0;48459.0;39397.0;32934.0;;media
MG;AGUAS VERMELHAS;municipio;6357.0;4129.0;3394.0;2228.0;1564.0;media
MG;RIO PARDO DE MINAS;municipio;29991.0;116413.0;12100.0;13578.0;9936.0;media
MG;RUBELITA;municipio;4994.0;2966.0;2559.0;2028.0;745.0;media
MG;SALINAS;municipio;18334.0;11689.0;10004.0;6645.0;227.0;media
MG;SÃO JOÃO DO PARA ISO;municipio;15243.0;8817.0;7345.0;6426.0;340.0;media
MG;TAIOBEIRAS;municipio;6474.0;4445.0;3995.0;2029.0;1733.0;media
MG;MONTES CLAROS;microrregiao;142332.0;96119.0;82225.0;46213.0;35037.0;media
MG;BOCAIUVA;municipio;13147.0;8930.0;7513.0;4217.0;3101.0;media
MG;BRASILIA DE MINAS;municipio;14505.0;10041.0;8747.0;4464.0;469.0;media
MG;CAPITÃO ENEAS;municipio;76.0;2092.0;1765.0;984.0;751.0;media
MG;CLARO DOS POÇÕES;municipio;2280.0;106.0;1492.0;634.0;573.0;media
MG;CORAÇÃO DE JESUS;municipio;14806.0;10359.0;8886.0;4447.0;317.0;media
MG;TOTAIS;total;96302.0;454388.0;450015.0;47952.0;45964.0;media
MG;NORDESTE MINEIRO;microrregiao;;;;54417.0;;media
MG;SANFRANCISCANA OE JANUARIA;microrregiao;2279.0;14743.0;14614.0;1444.0;1388.0;media
MG;ITACARAMBI;municipio;130.0;532.0;100.0;84.0;;media
MG;.JANUARIA;municipio;;;;2970.0;;media
MG;MANGA;municipio;;;;5859.0;;media
MG;MONTALVANIA;municipio;;;;1184.0;;media
MG;SÃO FRANCISCO;municipio;;;;4093.0;;media
MG;SERRA GERAL DE MI NAS;microrregiao;3128.0;22791.0;22328.0;4020.0;3734.0;media
MG;ESPINOSA;municipio;;;;2087.0;;media
MG;MATO VERDE;municipio;;;;4492.0;;media
MG;MONTE AZUL;municipio;;;;2974.0;;media
MG;PORTEIRINHA;municipio;;;;12066.0;;media
MG;RIACHO DOS MACHADOS;municipio;193.0;741.0;709.0;178.0;174.0;media
MG;CHAPADÕES;municipio;3060.0;15.0;15707.0;1490.0;1435.0;media
MG;ARINOS;municipio;;;;1426.0;;media
MG;BONFINOPOLIS OE MINAS;municipio;269.0;1458.0;1455.0;83.0;83.0;media
MG;BURITIS;municipio;;;;1693.0;;media
MG;FORMOSO;municipio;;;;811.0;;media
MG;GUARDA-MOR;municipio;;;;418.0;;media
MG;JOÃO PINHEIRO;municipio;;;;2302.0;;media
MG;LAGAMAR;municipio;;;;658.0;;media
MG;PARACATU;municipio;;;;608.0;;media
MG;PRESIDENTE OLEGARIO;municipio;247.0;1140.0;125.0;185.0;185.0;media
MG;UNAI;municipio;;;;2537.0;;media
MG;VAZANTE;municipio;;;;674.0;;media
MG;ALTO-MEDIO SÃO FRANCISCO;municipio;330.0;803.0;1768.0;199.0;185.0;media
MG;BURITIZEIRO;municipio;;;;578.0;;media
MG;PIRAPORA;municipio;;;;139.0;;media
MG;SANTA FE DE MINAS;municipio;38.0;248.0;248.0;13.0;13.0;media
MG;SÃO ROMÃO;municipio;;;;803.0;;media
MG;NORDESTE MINEIRO;microrregiao;;;;89114.0;;media
MG;ALTO RIO PARDO;municipio;;;;9832.0;;media
MG;AGUAS VERMELHAS;municipio;;;;1392.0;;media
MG;RIO PARDO DE MINAS;municipio;514.0;2003.0;1976.0;675.0;659.0;media
MG;RUBELITA;municipio;;;;281.0;;media
MG;SALINAS;municipio;;;;2850.0;;media
MG;SÃO JOÃO DO PARAISO;municipio;579.0;1496.0;1478.0;498.0;488.0;media
MG;TAIOBEIRAS;municipio;;;;1855.0;;media
MG;MONTES CLAROS s;municipio;;;;29105.0;;media
MG;BOCAIUVA;municipio;;;;1932.0;;media
MG;BRASILIA OE MINAS;municipio;4002.0;976.0;300.0;297.0;;media
MG;CAPITÃO ENEAS;municipio;977.0;970.0;318.0;312.0;;media
MG;CLARO DOS POÇÕES;municipio;365.0;363.0;30.0;30.0;;media
MG;CORAÇÃO OE .JESUS;municipio;3639.0;628.0;253.0;252.0;;media
MG;TOTAIS;total;;;;;;media
MG;TOTAL TOTAL;total;;;;;;media
MG;VARZELANOIA;microrregiao;;8737.0;;5099.0;;media
MG;MINERADORA DO ALTO JEQUITINHONHA;municipio;24906.0;14819.0;10583.0;10087.0;6671.0;media
MG;PASTORIL OE PEDRA AZUL;municipio;79702.0;50515.0;41769.0;29187.0;22172.0;media
MG;PASTORIL DE ALMENARA;municipio;39063.0;29104.0;2590.0;959.0;7577.0;media
MG;as RIO;microrregiao;4207.0;2572.0;2007.0;1635.0;1126.0;media
MG;MINERADORA DE DIAMANTINA;municipio;102739.0;48131.0;42326.0;32447.0;;media
MG;HOMENS MULHERES HOMENS MULHERES;microrregiao;;;;;;media
MG;TOTAL TOTAL TOTAL TOTAL;total;;;;;;media
MG;MINERADORA DO Al TO JEQUITINHONHA;microrregiao;1005.0;;;3210.0;;media
MG;BOTUMIRIM;municipio;135.0;;;504.0;;media
MG;CRISTALIA;municipio;287.0;;;842.0;;media
MG;GRÃO MOGOL;municipio;390.0;;;1188.0;;media
MG;ITACAMBIRA;municipio;193.0;;;676.0;;media
MG;PASTORIL DE PEDRA AZUL;microrregiao;3085.0;;;12165.0;;media
MG;ANDRE FERNANDES;municipio;169.0;;;781.0;;media
MG;ARAÇUAI;municipio;577.0;;;1602.0;;media
MG;CARA(;municipio;241.0;;;922.0;;media
MG;COMERCINHO;municipio;142.0;;;401.0;;media
MG;CORONEL MURTA;municipio;119.0;;;440.0;;media
MG;ITAOBIM;municipio;163.0;;;473.0;;media
MG;(TINGA;municipio;623.0;;;2085.0;;media
MG;MEDINA;municipio;344.0;;;1218.0;;media
MG;NOVO CRUZEIRO;municipio;397.0;;;2991.0;;media
MG;PADRE PARA ISO;municipio;57.0;;;284.0;;media
MG;PEDRA AZUL;municipio;248.0;;;951.0;;media
MG;VIRGEM DA LAPA;municipio;;;;17.0;;media
MG;PASTOR( L OE ALMENARA;microrregiao;2387.0;;;8796.0;;media
MG;ALMENARA;municipio;495.0;;;2245.0;;media
MG;BANDEIRA;municipio;131.0;;;336.0;;media
MG;FELISBURGO;municipio;149.0;;;516.0;;media
MG;JACINTO;municipio;169.0;;;476.0;;media
MG;JEQUITINHONHA;municipio;281.0;;;1129.0;;media
MG;JOAIMA;municipio;211.0;;;1020.0;;media
MG;JORDANIA;municipio;75.0;;;259.0;;media
MG;RIO DO PRADO;municipio;49.0;;;159.0;;media
MG;RUBIM;municipio;123.0;;;299.0;;media
MG;SALTO DA DIVISA;municipio;67.0;;;323.0;;media
MG;SANTA MARIA DO SALTO;municipio;26.0;;;82.0;;media
MG;SANTO ANTONIO DO JACINTO;municipio;611.0;;;1952.0;;media
MG;MINERADORA OE DIAMANTINA;microrregiao;3047.0;;;9257.0;;media
MG;BERILO;municipio;131.0;;;304.0;;media
MG;CAPELINHA;municipio;161.0;;;1172.0;;media
MG;CARBONITA;municipio;;;;12.0;;media
MG;CHAPADA DO NORTE;municipio;162.0;;;525.0;;media
MG;COUTO OE MAGALHÃES DE MINAS;municipio;30.0;;;174.0;;media
MG;DATAS;municipio;;;;;;media
MG;DIAMANTINA;municipio;141.0;;;500.0;;media
MG;FELICIO DOS SANTOS;municipio;;;;;;media
MG;TEOFILO OTONI;microrregiao;57574.0;38513.0;33129.0;19061.0;15576.0;media
MG;FREI GASPAR;municipio;2685.0;1759.0;1397.0;925.0;674.0;media
MG;ITAIPE;municipio;6701.0;4594.0;4211.0;2107.0;1945.0;media
MG;LADAINHA;municipio;7353.0;4614.0;492.0;2739.0;2557.0;media
MG;MALACACHET A;municipio;16880.0;10680.0;8424.0;6200.0;4383.0;media
MG;PAVÃO;municipio;2264.0;1671.0;1541.0;593.0;516.0;media
MG;POTE;municipio;5428.0;3895.0;3454.0;1533.0;1236.0;media
MG;TEOFILO OTONI;municipio;16263.0;11300.0;9910.0;4963.0;265.0;media
MG;PASTOR( L DE NANUQUE;microrregiao;32993.0;24484.0;21249.0;8509.0;6166.0;media
MG;AGUAS FORMOSAS;municipio;5932.0;4215.0;3421.0;1717.0;1086.0;media
MG;ATALEIA;municipio;7794.0;5344.0;4409.0;2450.0;1779.0;media
MG;BERTOPOLIS;municipio;3085.0;2361.0;2021.0;724.0;522.0;media
MG;CARLOS CHAGAS;municipio;5914.0;4968.0;4715.0;946.0;836.0;media
MG;FRONTEIRA DOS VALES;municipio;1151.0;670.0;496.0;481.0;;media
MG;MACHACAL IS;municipio;1212.0;855.0;685.0;357.0;208.0;media
MG;NANUQUE;municipio;2403.0;2222.0;2172.0;181.0;168.0;media
MG;OURO VERDE DE MINAS;municipio;3966.0;2640.0;2156.0;1326.0;965.0;media
MG;SERRA DOS AI MORES;municipio;879.0;630.0;598.0;249.0;227.0;media
MG;UMBURATIBA;municipio;657.0;579.0;576.0;78.0;63.0;media
MG;Cl::NTRO-OESTE MINEIRO;mesorregiao;142155.0;109719.0;102932.0;32436.0;28591.0;media
MG;MEDI O RIO DAS VELHAS;microrregiao;32040.0;25099.0;23327.0;6941.0;5825.0;media
MG;AUGUSTO OE LIMA;municipio;1723.0;1539.0;1462.0;184.0;166.0;media
MG;BUENOPOLIS;municipio;2528.0;2200.0;1983.0;328.0;274.0;media
MG;CORINTO;municipio;3139.0;2490.0;2424.0;649.0;566.0;media
MG;CURVELO;municipio;8592.0;6584.0;6119.0;2008.0;1689.0;media
MG;INIMUTABA;municipio;982.0;778.0;737.0;204.0;174.0;media
MG;JOAQUIM FELICIO;municipio;1484.0;1085.0;995.0;399.0;359.0;media
MG;LASSANCE;municipio;3839.0;3052.0;2977.0;787.0;768.0;media
MG;MONJOLOS;municipio;865.0;692.0;673.0;173.0;159.0;media
MG;MORRO DA GARÇA;municipio;1274.0;937.0;856.0;337.0;266.0;media
MG;PRESIDENTE .JUSCEL I NO;municipio;2165.0;1614.0;1391.0;551.0;409.0;media
MG;SANTO HIPOLITO;municipio;1513.0;1219.0;1149.0;294.0;251.0;media
MG;VARZEA DA PALMA;municipio;3936.0;909.0;2561.0;1027.0;744.0;media
MG;ALTO PARANAIBA;microrregiao;38109.0;28458.0;26754.0;9651.0;8718.0;media
MG;ABADIA DOS DOURADOS;municipio;3154.0;2124.0;1907.0;1030.0;863.0;media
MG;CASCALHO RICO;municipio;1026.0;809.0;777.0;217.0;193.0;media
MG;COROMANOEL;municipio;;;;;;media
MG;DOURADOQUARA;municipio;617.0;484.0;466.0;133.0;124.0;media
MG;ESTRELA DO SUL;municipio;1964.0;1532.0;1464.0;432.0;384.0;media
MG;GRUPIARA;municipio;284.0;184.0;183.0;100.0;100.0;media
MG;INDIANOPOLIS;municipio;1632.0;1239.0;1110.0;393.0;305.0;media
MG;MONTE CARMELO;municipio;4830.0;3821.0;3673.0;1009.0;916.0;media
MG;TEOFILO OTONI;microrregiao;;;10455.0;;948.0;media
MG;FREI GASPAR;municipio;;;403.0;;98.0;media
MG;ITAIPE;municipio;;;1813.0;;330.0;media
MG;LADA l NHA;municipio;;;1026.0;;130.0;media
MG;MALACACHET A;municipio;622.0;2703.0;2697.0;176.0;176.0;media
MG;PAVÃO;municipio;;;458.0;;16.0;media
MG;POTE;municipio;;;1511.0;;98.0;media
MG;TEOFILO OTONI;municipio;811.0;2541.0;2538.0;100.0;98.0;media
MG;PASTORIL DE NANUQUE;microrregiao;1782.0;6456.0;6374.0;691.0;641.0;media
MG;AGUAS FORMOSAS;municipio;;;1265.0;;178.0;media
MG;ATALEIA;municipio;;;1220.0;;157.0;media
MG;BERTOPOLIS;municipio;;;482.0;;37.0;media
MG;CARLOS CHAGAS;municipio;;;1539.0;;85.0;media
MG;FRONTEIRA DOS VALES;municipio;42.0;98.0;85.0;60.0;42.0;media
MG;MACHACALIS;municipio;;;161.0;;;media
MG;NANUQUE;municipio;;;538.0;;35.0;media
MG;OURO VERDE OE MINAS;municipio;239.0;740.0;738.0;82.0;82.0;media
MG;SERRA DOS AI MORES;municipio;38.0;154.0;153.0;45.0;45.0;media
MG;UMBURAT I BA;municipio;70.0;259.0;259.0;11.0;11.0;media
MG;CENTRO-OESTE MINEIRO;mesorregiao;5780.0;28547.0;28306.0;4154.0;4064.0;media
MG;MEDI O RIO DAS VELHAS;microrregiao;1909.0;7940.0;7910.0;492.0;;media
MG;AUGUSTO DE LIMA;municipio;152.0;520.0;515.0;28.0;28.0;media
MG;BUENOPOLIS;municipio;;;957.0;;31.0;media
MG;CORINTO;municipio;;;544.0;;13.0;media
MG;CURVE LO;municipio;;;2226.0;;174.0;media
MG;INIMUTABA;municipio;;;77.0;;;media
MG;JOAQUIM FELICIO;municipio;138.0;355.0;355.0;52.0;52.0;media
MG;LASSANCE;municipio;;;1004.0;;38.0;media
MG;MONJOLOS;municipio;;;41.0;;;media
MG;MORRO DA GARÇA;municipio;;;304.0;;16.0;media
MG;PRES (DENTE JUSCELINO;municipio;112.0;496.0;496.0;;;media
MG;SANTO HIPOLITO;municipio;;;445.0;;60.0;media
MG;VARZEA DA PALMA;municipio;173.0;971.0;968.0;72.0;;media
MG;ALTO PARANAIBA;microrregiao;;;7987.0;;2307.0;media
MG;ABADIA DOS DOURADOS;municipio;9.0;334.0;330.0;;;media
MG;CASCALHO RICO;municipio;63.0;245.0;245.0;22.0;22.0;media
MG;COROMANDEL;municipio;;;999.0;;1005.0;media
MG;OOURAOOQUARA;municipio;;;106.0;;;media
MG;ESTRELA;municipio;87.0;329.0;329.0;33.0;33.0;media
MG;GRUPIARA;municipio;;;11.0;;;media
MG;INDIANOPOLIS;municipio;;;95.0;;;media
MG;MONTE CARMELO;municipio;;;446.0;;353.0;media
MG;MATA DA COROA;municipio;;;;;11903.0;media
MG;ss ARAPUA;mesorregiao;;;;;247.0;media
MG;TRES MARIAS;municipio;;;;;3941.0;media
MG;TRIANGULO MINEIRO;microrregiao;;;;;33129.0;media
MG;UBERLANDIA;municipio;;;;;682.0;media
MG;PONTAL DO TRIANGULO MINEIRO;municipio;57401.0;41915.0;37663.0;15486.0;12147.0;media
MG;TRIANGULO MINEIRO;municipio;5998.0;37629.0;37193.0;3640.0;3373.0;media
MG;zoo SÃO FRANCISCO DE SAL-S;microrregiao;140.0;719.0;714.0;27.0;25.0;media
MG;MATA E RIO DOCE MINEIRO;mesorregiao;638204.0;458433.0;402739.0;179771.0;;media
MG;BACIA DO SUAÇUI;microrregiao;;100487.0;65761.0;;55646.0;media
MG;AÇUCENA;municipio;;6966.0;4882.0;;4307.0;media
MG;AGUA BOA;municipio;;7647.0;4908.0;;4239.0;media
MG;ALVORADA DE MINAS;municipio;813.0;521.0;472.0;292.0;251.0;media
MG;BELO ORIENTE;municipio;;2535.0;1940.0;;1749.0;media
MG;BRAUNAS;municipio;;31495.0;2136.0;;1694.0;media
MG;CARMESIA;municipio;;890.0;533.0;;427.0;media
MG;COLUNA;municipio;;3889.0;2660.0;;2366.0;media
MG;DIVINOLANOIA DE MINAS;municipio;2102.0;1340.0;1084.0;762.0;550.0;media
MG;DOM .JOAQUIM;municipio;;1727.0;1162.0;;968.0;media
MG;DORES DE GUANHÃES;municipio;1746.0;1293.0;1249.0;453.0;424.0;media
MG;GONZAGA;municipio;;5481.0;3824.0;;3199.0;media
MG;GUANHÃES;municipio;;5486.0;3623.0;;2896.0;media
MG;.JOANESIA;municipio;1534.0;1020.0;514.0;447.0;;media
MG;MATERLANDIA;municipio;;1067.0;658.0;;488.0;media
MG;MESQUITA;municipio;;4316.0;2711.0;;2140.0;media
MG;PAULISTAS;municipio;;1682.0;931.0;;853.0;media
MG;PEÇANHA;municipio;;6309.0;4099.0;;3575.0;media
MG;RIO VERMELHO;municipio;;3340.0;1882.0;;1456.0;media
MG;SABINOPOLIS;municipio;;7194.0;5386.0;;5073.0;media
MG;SANTA MARIA DO SUAÇUI;municipio;6273.0;4160.0;3450.0;2113.0;1686.0;media
MG;SANTO ANTONIO DO ITAMBE;municipio;1718.0;937.0;807.0;781.0;688.0;media
MG;SÃO .JOÃO EVANGELISTA;municipio;5399.0;3061.0;2174.0;2338.0;1620.0;media
MG;SÃO .JOSE DO JACURI;municipio;3678.0;2249.0;1879.0;1429.0;1089.0;media
MG;SÃO PEDRO DO SUAÇUI;municipio;3397.0;2340.0;1894.0;1057.0;747.0;media
MG;SÃO SEBASTIÃO DO MARANHÃO;municipio;5306.0;3267.0;2706.0;2039.0;1572.0;media
MG;SENHORA DO PORTO;municipio;2262.0;1335.0;1049.0;927.0;667.0;media
MG;SERRA AZUL DE MINAS;municipio;853.0;511.0;433.0;342.0;287.0;media
MG;VIRGINOPOLIS;municipio;;3382.0;2392.0;;2100.0;media
MG;GOVERNADOR VALADARES;microrregiao;45506.0;31013.0;25991.0;14493.0;10561.0;media
MG;ALPERCATA;municipio;;1577.0;1293.0;;1184.0;media
MG;CAMPANAR I;municipio;;3258.0;2488.0;;2205.0;media
MG;COROACI;municipio;;4630.0;2811.0;;2333.0;media
MG;FREI INOCENCIO;municipio;;1704.0;1154.0;;912.0;media
MG;GOVERNADOR VALADARES;municipio;9956.0;7400.0;6461.0;2556.0;1916.0;media
MG;ITAMBACURI;municipio;;7233.0;4454.0;;3282.0;media
MG;MARILAC;municipio;;647.0;1190.0;;995.0;media
MG;NACIP RAYDAN;municipio;;811.0;1595.0;;1163.0;media
MG;NOVA MODICA;municipio;;1757.0;1312.0;;1193.0;media
MG;PESCADOR;municipio;;1340.0;911.0;;752.0;media
MG;SANTA EFIGENIA OE MINAS;municipio;;1163.0;641.0;;482.0;media
MG;SÃO GERALDO DA PIEDADE;municipio;2025.0;1231.0;956.0;794.0;565.0;media
MG;SÃO .JOSE DA SAF;municipio;426.0;359.0;352.0;67.0;67.0;media
MG;SÃO .JOSE;municipio;1672.0;1345.0;1278.0;327.0;282.0;media
MG;SAROOA;municipio;;1421.0;892.0;;857.0;media
MG;VILA MATIAS;municipio;;446.0;403.0;;398.0;media
MG;MATA E RIO DOCE MINEIRO;mesorregiao;17596.0;81017.0;79801.0;7165.0;6732.0;media
MG;BACIA DO SUAÇUI;microrregiao;3183.0;14311.0;14152.0;1878.0;1827.0;media
MG;AÇUCENA;municipio;210.0;226.0;1075.0;1070.0;114.0;media
MG;AGUA BOA;municipio;211.0;229.0;1104.0;1093.0;169.0;media
MG;ALVORADA DE MINAS;municipio;212.0;25.0;25.0;;;media
MG;BELO ORIENTE;municipio;213.0;54.0;177.0;174.0;;media
MG;BRAUNAS;municipio;214.0;189.0;554.0;551.0;59.0;media
MG;CARMESIA;municipio;215.0;13.0;42.0;42.0;;media
MG;COLUNA;municipio;216.0;205.0;655.0;653.0;89.0;media
MG;DIVINOLANDIA DE MINAS;municipio;217.0;96.0;351.0;351.0;68.0;media
MG;DOM .JOAQUIM;municipio;218.0;66.0;259.0;258.0;20.0;media
MG;DORES OE GUANHÃES;municipio;219.0;126.0;607.0;607.0;63.0;media
MG;GONZAGA;municipio;220.0;46.0;2179.0;2177.0;90.0;media
MG;GUANHÃES;municipio;221.0;181.0;863.0;832.0;92.0;media
MG;JOANESIA;municipio;222.0;73.0;205.0;205.0;;media
MG;MATERLANDIA;municipio;223.0;41.0;25.0;;;media
MG;MESQUITA;municipio;224.0;40.0;72.0;72.0;;media
MG;PAULISTAS;municipio;225.0;24.0;24.0;;;media
MG;PEÇANHA;municipio;226.0;73.0;239.0;230.0;20.0;media
MG;RIO VERMELHO;municipio;227.0;47.0;44.0;15.0;13.0;media
MG;SABINOPOLIS;municipio;228.0;364.0;1862.0;1851.0;376.0;media
MG;SANTA MARIA DO SUAÇUI;municipio;229.0;210.0;839.0;828.0;102.0;media
MG;SANTO ANTONIO;municipio;230.0;20.0;68.0;67.0;34.0;media
MG;SÃO .JOÃO EVANGELISTA;municipio;231.0;95.0;334.0;314.0;132.0;media
MG;SÃO .JOSE;municipio;232.0;114.0;368.0;367.0;45.0;media
MG;SÃO PEDRO DO SUAÇUI;municipio;233.0;102.0;549.0;543.0;55.0;media
MG;SÃO SEBASTIÃO;municipio;234.0;273.0;753.0;745.0;57.0;media
MG;SENHORA DO PORTO;municipio;235.0;185.0;422.0;410.0;147.0;media
MG;SERRA AZUL OE MINAS;municipio;236.0;45.0;111.0;108.0;34.0;media
MG;VIRGINOPOLIS;municipio;237.0;125.0;486.0;486.0;65.0;media
MG;GOVERNADOR VALADARES;microrregiao;;;;;;media
MG;ALPERCATA;municipio;239.0;64.0;226.0;226.0;;media
MG;CAMPANARIO;municipio;240.0;196.0;800.0;798.0;64.0;media
MG;COROACI;municipio;241.0;128.0;340.0;340.0;19.0;media
MG;FREI INOCENCIO;municipio;242.0;41.0;192.0;189.0;14.0;media
MG;GOVERNA DOR VALADARES;municipio;243.0;369.0;1722.0;1693.0;81.0;media
MG;ITAMBACURI;municipio;244.0;207.0;771.0;732.0;148.0;media
MG;MARILAC;municipio;245.0;71.0;396.0;393.0;20.0;media
MG;NACIP RAYDAN;municipio;246.0;65.0;300.0;260.0;80.0;media
MG;NOVA MODICA;municipio;247.0;72.0;285.0;285.0;18.0;media
MG;PESCADOR;municipio;248.0;56.0;191.0;190.0;14.0;media
MG;SANTA EFIGENIA DE MINAS;municipio;249.0;11.0;44.0;44.0;;media
MG;SÃO GERALDO DA PIEDADE;municipio;250.0;12.0;67.0;67.0;;media
MG;SÃO .JOSE DA SAFIRA;municipio;251.0;27.0;156.0;156.0;;media
MG;SÃO JOSE DO DIVINO;municipio;252.0;151.0;618.0;617.0;63.0;media
MG;SARDOA;municipio;253.0;28.0;280.0;280.0;35.0;media
MG;VILA MATIAS;municipio;254.0;36.0;164.0;164.0;15.0;media
MG;MATA DE CARATINGA;microrregiao;76694.0;;;;26044.0;media
MG;BOM JESUS DO GALHO e;municipio;5332.0;4221.0;2883.0;2039.0;;media
MG;CARATINGA;municipio;26302.0;;;;8188.0;media
MG;CORREGO NOVO;municipio;2895.0;;;;1104.0;media
MG;DOM CAVATI;municipio;843.0;;;;351.0;media
MG;ENGENHEIRO CALDAS;municipio;2880.0;;;;954.0;media
MG;FERNANDES TOURINHO;municipio;1247.0;;;;439.0;media
MG;IAPU;municipio;4828.0;;;;1783.0;media
MG;INHAPlM;municipio;12431.0;;;;4380.0;media
MG;SÂO JOÃO DO ORIENTE;municipio;3580.0;;;;952.0;media
MG;SOBRALIA;municipio;3739.0;;;;1166.0;media
MG;TARUMIRIM;municipio;9734.0;;;;3844.0;media
MG;BACIA DO MANHUAÇU;microrregiao;76059.0;;;;21747.0;media
MG;AI MORES e;municipio;5501.0;4154.0;3224.0;2096.0;;media
MG;ALVARENGA;municipio;2678.0;;;;793.0;media
MG;CONCEIÇÃO DE IPANEMA;municipio;2706.0;;;;991.0;media
MG;CONSELHEIRO PENA;municipio;14090.0;;;;4339.0;media
MG;DIVINO DAS LARANJEIRAS;municipio;96.0;;;;37.0;media
MG;GALILEIA;municipio;5978.0;;;;810.0;media
MG;IPANEMA;municipio;5266.0;;;;1525.0;media
MG;ITANHOMI;municipio;8179.0;;;;2295.0;media
MG;ITUETA;municipio;3002.0;;;;839.0;media
