_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;val_6;val_7;confianca
MG;LAGOA DOS PATOS;mesorregiao;555.0;253.0;;;;;;baixa
MG;MIRABELA;mesorregiao;1919.0;1178.0;;;;;;baixa
MG;MONTES CLAROS;mesorregiao;10821.0;8900.0;;81.0;14.0;;;baixa
MG;SÃO JOÃO DA PONTE;mesorregiao;2127.0;1328.0;;;;;;baixa
MG;UBAI;mesorregiao;2794.0;711.0;277.0;;;;;baixa
MG;VARZELANDIA;mesorregiao;3756.0;872.0;1340.0;19.0;;;;baixa
MG;MINERADORA DO ALTO JEQUITINHONHA, s;mesorregiao;1876.0;556.0;;22.0;;;;baixa
MG;BOTUMIRIM;mesorregiao;1038.0;414.0;133.0;;;;;baixa
MG;CRISTALIA;mesorregiao;556.0;233.0;74.0;;;;;baixa
MG;GRÃO MOGOL;mesorregiao;3181.0;975.0;274.0;16.0;;;;baixa
MG;ITACAMBIRA;mesorregiao;252.0;72.0;;;;;;baixa
MG;PASTOR( L OE PEDRA AZUL;mesorregiao;43655.0;33046.0;109.0;156.0;89.0;;;baixa
MG;ANDRE FERNANDES;mesorregiao;2557.0;1789.0;;;;;;baixa
MG;ARAÇUAI;mesorregiao;10262.0;5954.0;3380.0;;;;;baixa
MG;CARA(;mesorregiao;2230.0;1591.0;;;;;;baixa
MG;COMERCINHO s;mesorregiao;4028.0;3469.0;;;;;;baixa
MG;CORONEL MURTA;mesorregiao;1954.0;1267.0;;;;;;baixa
MG;ITAOBIM;mesorregiao;3153.0;2628.0;;;;;;baixa
MG;(TINGA;mesorregiao;11746.0;7265.0;5666.0;;;;;baixa
MG;MEDINA;mesorregiao;8642.0;4968.0;4096.0;150.0;109.0;;;baixa
MG;NOVO CRUZEIRO;mesorregiao;3462.0;2427.0;;146.0;88.0;;;baixa
MG;PADRE PARA ISO;mesorregiao;523.0;328.0;;;;;;baixa
MG;PEDRA AZUL;mesorregiao;6423.0;6098.0;;;;;;baixa
MG;VIRGEM DA LAPA;mesorregiao;1135.0;303.0;;;;;;baixa
MG;PASTORIL DE ALMENARA;mesorregiao;64586.0;45126.0;39563.0;84.0;48.0;10.0;;baixa
MG;ALMENARA;mesorregiao;7758.0;6204.0;18.0;;;;;baixa
MG;BANDEIRA;mesorregiao;1819.0;1486.0;;;;;;baixa
MG;FEL( SBURGO;mesorregiao;2178.0;1996.0;;;;;;baixa
MG;JACINTO;mesorregiao;5183.0;4466.0;18.0;;;;;baixa
MG;JEQUITINHONHA;mesorregiao;10366.0;6956.0;6443.0;;;;;baixa
MG;JOAIMA;mesorregiao;5174.0;4888.0;;;;;;baixa
MG;JORDANIA;mesorregiao;4649.0;4375.0;;;;;;baixa
MG;RIO DO PRADO;mesorregiao;1975.0;1632.0;;;;;;baixa
MG;RUBIM;mesorregiao;5194.0;3820.0;3419.0;;;;;baixa
MG;SAL TO DA DIVISA;mesorregiao;2643.0;2252.0;;;;;;baixa
MG;SANTA MARIA DO SAL TO;mesorregiao;771.0;662.0;10.0;;;;;baixa
MG;SANTO ANTONIO DO JACINTO;mesorregiao;2195.0;1735.0;;;;;;baixa
MG;MINERADORA DE DIAMANTINA;mesorregiao;23480.0;8281.0;;944.0;65.0;;;baixa
MG;BERILO;mesorregiao;1090.0;174.0;;23.0;;;;baixa
MG;CAPELINHA;mesorregiao;2093.0;955.0;;38.0;;;;baixa
MG;CARBONITA;mesorregiao;309.0;73.0;;16.0;;;;baixa
MG;CHAPADA DO NORTE;mesorregiao;794.0;190.0;;273.0;15.0;;;baixa
MG;COUTO DE MAGALHÃES DE MINAS;mesorregiao;641.0;658.0;401.0;12.0;;;;baixa
MG;DATAS;mesorregiao;90.0;10.0;;;;;;baixa
MG;DIAMANTINA;mesorregiao;2650.0;1625.0;917.0;;;;;baixa
MG;FELICIO DOS SANTOS;mesorregiao;;;;;;;;baixa
MG;FREI GASPAR;municipio;3890.0;;;;;;;baixa
MG;ITAIPE;municipio;1715.0;357.0;1131.0;;;;;baixa
MG;LADAINHA;municipio;1803.0;;;;;;;baixa
MG;MALACACHET A;municipio;12163.0;;;;50.0;;;baixa
MG;PAVÃO;municipio;5877.0;;135.0;132.0;;;;baixa
MG;POTE;municipio;2882.0;;;;;;;baixa
MG;TEOFILO OTONI;municipio;25444.0;;;;;;;baixa
MG;PASTOR( l DE NANUQUE;microrregiao;70823.0;;156.0;180.0;16.0;;;baixa
MG;AGUAS FORMOSAS;municipio;12443.0;;41.0;70.0;;;;baixa
MG;ATALEIA;municipio;13025.0;;;;11.0;;;baixa
MG;BERTOPOLIS;municipio;3728.0;;;;;;;baixa
MG;CARLOS CHAGAS;municipio;22175.0;;85.0;83.0;;;;baixa
MG;FRONTEIRA DOS VALES;municipio;867.0;;;;;;;baixa
MG;MACHACALIS;municipio;2488.0;;;;;;;baixa
MG;NANUQUE;municipio;11629.0;;;;;;;baixa
MG;OURO VERDE OE MINAS;municipio;857.0;;30.0;25.0;;;;baixa
MG;SERRA DOS AI MORES;municipio;1362.0;;;;;;;baixa
MG;UMBURAT I BA;municipio;2245.0;;;;;;;baixa
MG;CENTRO-OESTE MINEIRO;mesorregiao;360351.0;;141.0;101.0;171.0;;;baixa
MG;MEDI O RIO DAS VELHAS;microrregiao;57114.0;;;;66.0;;;baixa
MG;AUGUSTO DE LIMA;municipio;3722.0;;;;;;;baixa
MG;BUENOPOLIS;municipio;4304.0;;;;;;;baixa
MG;CORINTO;municipio;8578.0;;;;;;;baixa
MG;CURVE LO;municipio;15333.0;;;;48.0;;;baixa
MG;INIMUTASA;municipio;3091.0;;;;;;;baixa
MG;JOAQUIM FELICIO;municipio;2280.0;;;;;;;baixa
MG;LASSANCE;municipio;1995.0;;;;;;;baixa
MG;MONJOLOS;municipio;2805.0;;;;;;;baixa
MG;MORRO DA GARÇA;municipio;3048.0;;;;;;;baixa
MG;PRESIDENTE .JUSCELINO;municipio;6011.0;;;;;;;baixa
MG;SANTO HIPOLITO;municipio;3636.0;;;;;;;baixa
MG;VARZEA DA PALMA;municipio;2307.0;;;;;;;baixa
MG;ALTO PARANAIBA;microrregiao;111409.0;;103.0;78.0;12.0;;;baixa
MG;ABADIA DOS DOURADOS;municipio;7166.0;;;;;;;baixa
MG;CASCALHO RICO;municipio;3411.0;;;;;;;baixa
MG;COROMANDEL;municipio;20193.0;;;;;;;baixa
MG;DOURADOQUARA;municipio;2369.0;;;;;;;baixa
MG;ESTRELA DO SUL;municipio;3701.0;;;;;;;baixa
MG;GRUPIARA;municipio;655.0;;;;;;;baixa
MG;INDIANOPOLIS;municipio;4536.0;;;;;;;baixa
MG;MONTE CARMELO;municipio;10301.0;;;;;;;baixa
MG;PATROCINIO;microrregiao;39638.0;;;;;;;baixa
MG;ROMARIA;microrregiao;1331.0;;;;;;;baixa
MG;SERRA DO SALITRE;microrregiao;13469.0;;95.0;75.0;;;;baixa
MG;MATA DA CORDA;mesorregiao;128717.0;;;;79.0;;;baixa
MG;ARAPUA;microrregiao;5149.0;;;;;;;baixa
MG;CARMO DO PARANAIBA;microrregiao;20239.0;;;;25.0;;;baixa
MG;GUIMARANIA;microrregiao;5963.0;;;;;;;baixa
MG;LAGOA FORMOSA;microrregiao;13534.0;;;;;;;baixa
MG;M-ITTIU;microrregiao;4450.0;;;;;;;baixa
MG;PATOS DE MINAS;microrregiao;37114.0;;;;;;;baixa
MG;RIO PARANAIBA;microrregiao;13866.0;;;;;;;baixa
MG;SÃO GONÇALO DO ABAETE;microrregiao;4848.0;;;;;;;baixa
MG;SÃO GOTARDO;microrregiao;13633.0;;;;15.0;;;baixa
MG;TIROS;microrregiao;9917.0;;;;17.0;;;baixa
MG;TRES MARIAS se;mesorregiao;63110.0;;33.0;16.0;14.0;;;baixa
MG;ABAETE;microrregiao;16040.0;;;;;;;baixa
MG;BIOUINHAS;microrregiao;3192.0;;;;;;;baixa
MG;CEDRO DO ABAETE;microrregiao;1009.0;;;;;;;baixa
MG;FELIXLANDIA;microrregiao;6496.0;;;;;;;baixa
MG;MARTINHO CAMPOS;microrregiao;7848.0;;;;;;;baixa
MG;MORADA NOVA DE MINAS;microrregiao;2301.0;;;;;;;baixa
MG;PAINEIRAS;microrregiao;4292.0;;;;;;;baixa
MG;POMPEU;microrregiao;16662.0;;12.0;;;;;baixa
MG;QUARTEL GERAL;microrregiao;3802.0;;21.0;10.0;;;;baixa
MG;TRES MARIAS;microrregiao;1464.0;;;;;;;baixa
MG;TRIANGULO MINEIRO;mesorregiao;422923.0;;381.0;272.0;44.0;;;baixa
MG;UBERLANDIA;microrregiao;172594.0;;78.0;65.0;30.0;;;baixa
MG;ARAGUARI;microrregiao;22105.0;;;;;;;baixa
MG;CACHOEIRA DOURADA;microrregiao;543.0;;;;;;;baixa
MG;CANAPOLIS;microrregiao;5973.0;;;;;;;baixa
MG;CAPINOPOLIS;microrregiao;5382.0;;;;;;;baixa
MG;CENTRALINA;microrregiao;3619.0;;;;;;;baixa
MG;GURINHATÃ;microrregiao;19928.0;;;;;;;baixa
MG;IPIAÇU;microrregiao;2181.0;;;;;;;baixa
MG;ITUIUTABA;microrregiao;25436.0;;;;;;;baixa
MG;MONTE ALEGRE DE MINAS;microrregiao;19612.0;;;;;;;baixa
MG;SANTA VITORIA;microrregiao;20684.0;;44.0;39.0;;;;baixa
MG;TUPACIGUARA;microrregiao;15595.0;;;;;;;baixa
MG;UBERLANDIA;microrregiao;31531.0;;34.0;25.0;18.0;;;baixa
MG;PONTAL DO TRIANGULO MINEIRO;microrregiao;159671.0;;251.0;165.0;12.0;;;baixa
MG;CAMPINA VERDE;microrregiao;25392.0;;;;;;;baixa
MG;COMENDADOR GOMES;microrregiao;6792.0;;;;;;;baixa
MG;FRONTEIRA;microrregiao;1809.0;;;;;;;baixa
MG;FRUTAL;microrregiao;26979.0;;;;;;;baixa
MG;ITAPAGIPE;microrregiao;24261.0;;12.0;12.0;;;;baixa
MG;ITURAMA;microrregiao;31901.0;;175.0;96.0;;;;baixa
MG;PIRAJUBA;microrregiao;3964.0;;;;;;;baixa
MG;PLANURA;microrregiao;1243.0;;;;;;;baixa
MG;PRATA;microrregiao;29066.0;;2.0;;;;;baixa
MG;SÃO FRANCISCO DE SALES;microrregiao;8260.0;;;;;;;baixa
MG;MATA E RIO DOCE MINEIRO;mesorregiao;;594241.0;558944.0;150.0;155.0;2071.0;;baixa
MG;BACIA DO SUAÇUI;microrregiao;;97272.0;49567.0;23.0;14.0;229.0;;baixa
MG;AÇUCENA;municipio;6731.0;7061.0;5094.0;;;;;baixa
MG;AGUA BOA;municipio;10824.0;13037.0;6668.0;225.0;185.0;;;baixa
MG;ALVORADA DE MINAS;municipio;2214.0;89.0;;;;;;baixa
MG;BELO ORIENTE;municipio;;1276.0;1318.0;;;;;baixa
MG;BRAUNAS;municipio;2525.0;1834.0;517.0;;;;;baixa
MG;CARMESIA;municipio;;1120.0;260.0;;;;;baixa
MG;COLUNA;municipio;;3089.0;454.0;;;8.0;;baixa
MG;DIVINOLANDIA DE MINAS;municipio;813.0;878.0;514.0;;;;;baixa
MG;DOM JOAQUIM;municipio;;2638.0;321.0;;;;;baixa
MG;CORES OE GUANHÃES;municipio;;2499.0;1616.0;;;;;baixa
MG;GONZAGA;municipio;;731.0;345.0;;;;;baixa
MG;GUANHÂES;municipio;8256.0;5886.0;3188.0;;;;;baixa
MG;JOANESIA;municipio;1302.0;863.0;571.0;;;;;baixa
MG;MATERLANDIA;municipio;1825.0;2111.0;101.0;;;;;baixa
MG;MESQUITA;municipio;2558.0;2258.0;1735.0;;;;;baixa
MG;PAULISTAS;municipio;;1661.0;49.0;;;;;baixa
MG;PEÇANHA;municipio;7548.0;7830.0;5170.0;;;;;baixa
MG;RIO VERMELHO;municipio;3806.0;4356.0;216.0;;;;;baixa
MG;SABINOPOLIS s;municipio;;5959.0;2314.0;;;7.0;;baixa
MG;SANTA MARIA DO SUAÇUI;municipio;;7883.0;5192.0;;;;;baixa
MG;SANTO ANTONIO;municipio;0.0;823.0;790.0;60.0;;;;baixa
MG;SÃO JOÃO EVANGELISTA;municipio;;5125.0;6010.0;;;;;baixa
MG;SÃO JOSE;municipio;3891.0;4561.0;560.0;;;;;baixa
MG;SÃO PEDRO DO SUAÇUI;municipio;;4218.0;;;;;;baixa
MG;SÃO SEBASTIÃO DO MARANHÃO;municipio;2670.0;3158.0;1287.0;;;;;baixa
MG;SENHORA DO PORTO;municipio;2473.0;1340.0;293.0;;;;;baixa
MG;SERRA AZUL DE MINAS;municipio;684.0;756.0;57.0;;;;;baixa
MG;VIRGINOPOLIS;municipio;;2290.0;1653.0;;;3.0;;baixa
MG;GOVERNADOR VALADARES;microrregiao;;82211.0;76181.0;98.0;117.0;13.0;;baixa
MG;ALPERCATA;municipio;2748.0;2085.0;1936.0;;;;;baixa
MG;CAMPANARIO;municipio;;9929.0;9934.0;;;;;baixa
MG;COROACl;municipio;;2855.0;2247.0;;;;;baixa
MG;FREI INOCENCIO;municipio;;6553.0;6178.0;35.0;36.0;;;baixa
MG;GOVERNADOR VALADARES;municipio;;23367.0;21508.0;21.0;;;;baixa
MG;ITAMBACURI;municipio;12591.0;13434.0;12816.0;40.0;72.0;16.0;;baixa
MG;MARILAC;municipio;2673.0;180.0;2144.0;;;;;baixa
MG;NACIP RAYOAN;municipio;2181.0;686.0;2234.0;;;;;baixa
MG;NOVA MODICA;municipio;;4760.0;5070.0;;;;;baixa
MG;PESCADOR;municipio;;2323.0;2603.0;;;;;baixa
MG;SANTA EFIGENIA OE MINAS;municipio;543.0;514.0;275.0;;;;;baixa
MG;SÃO GERALDO DA P;municipio;1158.0;1243.0;710.0;;;;;baixa
MG;SÃO JOSE DA SAFIRA;municipio;;1393.0;1393.0;;;;;baixa
MG;SÃO JOSE DO DIVINO;municipio;;3408.0;2448.0;;;;;baixa
MG;SAROOA;municipio;;598.0;469.0;;;;;baixa
MG;VILA MATIAS;municipio;;229.0;2393.0;;;;;baixa
MG;MANTENA;mesorregiao;;14505.0;13122.0;;58.0;;;baixa
MG;CENTRAL DE MINAS;microrregiao;;2957.0;3148.0;;;;;baixa
MG;ITABIRINHA DE MANTENA;microrregiao;;1093.0;686.0;;;;;baixa
MG;MANTENA;microrregiao;;6820.0;6272.0;;30.0;;;baixa
MG;MENDES PIMENTEL;microrregiao;;3635.0;3014.0;;26.0;;;baixa
MG;MATA DE CARATINGA;mesorregiao;;51627.0;43270.0;;1763.0;;;baixa
MG;BOM JESUS DO GALHO;microrregiao;;3250.0;2689.0;;21.0;;;baixa
MG;CARA TINGA;microrregiao;;15131.0;11544.0;;1156.0;;;baixa
MG;CORREGO NOVO;microrregiao;;1575.0;1540.0;;14.0;;;baixa
MG;DOM CAVATI;microrregiao;;984.0;1018.0;;;;;baixa
MG;ENGENHEIRO CALDAS;microrregiao;;3390.0;4370.0;;;;;baixa
MG;FERNANDES TOURI NH'O;microrregiao;;1295.0;1018.0;;;;;baixa
MG;IAPU;microrregiao;;5764.0;3478.0;;351.0;;;baixa
MG;INHAPIM;microrregiao;;7460.0;6406.0;;181.0;;;baixa
MG;SÃO JOÃO DO ORIENTE;microrregiao;;2429.0;2949.0;;24.0;;;baixa
MG;SOBRALIA;microrregiao;;2529.0;2211.0;;;;;baixa
MG;TARUMIRIM;microrregiao;;7820.0;6041.0;;;;;baixa
MG;BACIA DO MANHUAÇU;mesorregiao;;108106.0;10711.0;10.0;147.0;;;baixa
MG;AIMORES;microrregiao;;15657.0;16178.0;;21.0;;;baixa
MG;ALVARENGA;microrregiao;;1310.0;860.0;;11.0;;;baixa
MG;CONCEIÇÃO DE IPANEMA;microrregiao;;2584.0;2407.0;;;;;baixa
MG;CONSELHEIRO PENA;microrregiao;;18250.0;18639.0;;;;;baixa
MG;DIVINO DAS LARANJEIRAS;microrregiao;;3781.0;4367.0;;;;;baixa
MG;GALILEIA;microrregiao;;10439.0;11313.0;;62.0;;;baixa
MG;IPANEMA;microrregiao;;6825.0;6464.0;;;;;baixa
MG;ITANHOMI;microrregiao;;7635.0;7199.0;10.0;24.0;;;baixa
MG;ITUETA;microrregiao;;4908.0;3814.0;;;;;baixa
MG;MUTUM;microrregiao;;11382.0;9944.0;;10.0;;;baixa
MG;POCRANE s;microrregiao;;5536.0;4757.0;;;;;baixa
MG;RESPLENDOR;microrregiao;;11998.0;11871.0;;;;;baixa
MG;SANTA RITA DO ITUETO;microrregiao;;2505.0;2413.0;;;;;baixa
MG;TUMIRITINGA;microrregiao;;5296.0;6880.0;;;;;baixa
MG;MATA DE PONTE NOVA;mesorregiao;;45400.0;46904.0;;882.0;;;baixa
MG;ABRE CAMPO;microrregiao;;4435.0;3841.0;;47.0;;;baixa
MG;ACAIACA;microrregiao;;946.0;778.0;;;;;baixa
MG;AMPARO DO SERRA;microrregiao;;787.0;721.0;;;;;baixa
MG;BARRA LONGA;microrregiao;;4737.0;4476.0;;;;;baixa
MG;DIOGO DE VASCONCELOS;microrregiao;;635.0;530.0;;;;;baixa
MG;DOM SILVERIO;microrregiao;;3983.0;4107.0;;19.0;;;baixa
MG;JEQUERI;microrregiao;;2494.0;1555.0;;623.0;;;baixa
MG;PIEDADE DE PONTE NOVA;microrregiao;710.0;992.0;819.0;;;;;baixa
MG;PONTE NOVA;microrregiao;;3199.0;2785.0;;18.0;;;baixa
MG;RAUL SOARES;microrregiao;;10363.0;12228.0;;110.0;;;baixa
MG;RIO CASCA;microrregiao;;455.0;;;;;;baixa
MG;RIO DOCE;microrregiao;;1049.0;1324.0;;;;;baixa
MG;SANTA CRUZ;microrregiao;;2110.0;1995.0;;13.0;;;baixa
MG;SANTO ANTONIO DO GRAMA;microrregiao;15.0;1110.0;1019.0;;;;;baixa
MG;SÃO PEDRO DOS FERROS;microrregiao;;3353.0;4443.0;;;;;baixa
MG;SERICITA;microrregiao;;588.0;327.0;;;;;baixa
MG;URUCANIA;microrregiao;;541.0;499.0;;12.0;;;baixa
MG;VERTENTE OCIDENTAL;microrregiao;31372.0;32284.0;267270.0;556.0;138.0;;;baixa
MG;CAI ANA;municipio;;1259.0;;1294.0;;;;baixa
MG;CAPARAO;municipio;;997.0;;723.0;;;;baixa
MG;CAPUT IRA;municipio;;1777.0;;1561.0;;;;baixa
MG;CHALE;municipio;;1754.0;;1568.0;;;;baixa
MG;DIVINO;municipio;;3195.0;;32880.0;135.0;;;baixa
MG;ESPERA FELIZ;municipio;;1761.0;;2332.0;;;;baixa
MG;LAJINHA;municipio;;2918.0;;2162.0;42.0;;;baixa
MG;MANHUAÇU;municipio;;5376.0;;3865.0;112.0;;;baixa
MG;MANHUMIRIM;municipio;2079.0;1664.0;21.0;;;;;baixa
MG;MATIPO;municipio;;2196.0;;2298.0;;;;baixa
MG;PRES l DENTE SOARES;municipio;;423.0;;280.0;;;;baixa
MG;SANTA MARGARIDA;municipio;;1631.0;;1003.0;92.0;;;baixa
MG;SANTANA;municipio;;3147.0;;2842.0;;;;baixa
MG;SÃO JOSE DO MANTIMENTO;municipio;;313.0;;190.0;;;;baixa
MG;SIMONESIA;municipio;;2515.0;;1651.0;130.0;;;baixa
MG;MATA OE VIÇOSA;microrregiao;;31029.0;;220110.0;499.0;;;baixa
MG;ALTO RIO DOCE;municipio;;3074.0;;3585.0;16.0;;;baixa
MG;ARAPONGA;municipio;;1156.0;;438.0;26.0;;;baixa
MG;BRAS PIRES;municipio;;1016.0;;1028.0;17.0;;;baixa
MG;CAJURI;municipio;;702.0;;878.0;;;;baixa
MG;CANAÃ;municipio;;1263.0;;812.0;;;;baixa
MG;CIPOTANEA;municipio;;772.0;;596.0;;;;baixa
MG;COIMBRA;municipio;;1084.0;;520.0;;;;baixa
MG;DORES DO TURVO;municipio;;2082.0;;2478.0;;;;baixa
MG;ERVALIA;municipio;;1782.0;;6010.0;51.0;;;baixa
MG;GUARAC I ABA;municipio;;1500.0;;577.0;43.0;;;baixa
MG;LAMIM;municipio;;581.0;;315.0;;;;baixa
MG;PAULA CANO IDO;municipio;;1710.0;;1382.0;27.0;;;baixa
MG;PEDRA DO ANTA;municipio;;1048.0;;648.0;;;;baixa
MG;PIRANGA;municipio;;2833.0;;1264.0;68.0;;;baixa
MG;PORTO FIRME;municipio;;1692.0;;1035.0;23.0;;;baixa
MG;PRESIDENTE BERNARDES;municipio;;1295.0;;672.0;52.0;;;baixa
MG;RIO ESPERA;municipio;;1332.0;;896.0;;;;baixa
MG;SÃO MIGUEL DO ANTA;municipio;1114.0;976.0;637.0;;;;;baixa
MG;SENADOR FIRMINO;municipio;;1347.0;;927.0;25.0;;;baixa
MG;SENHORA OE OLIVEIRA;municipio;;710.0;;431.0;;;;baixa
MG;TEIXEIRAS;municipio;;962.0;;540.0;32.0;;;baixa
MG;VIÇOSA;municipio;;1974.0;;1737.0;57.0;;;baixa
MG;MATA;microrregiao;;46061.0;;58747.0;170.0;;;baixa
MG;ANTONIO PRADO OE MINAS;municipio;1090.0;1241.0;1141.0;;;;;baixa
MG;BARÃO DE MONTE ALTO;municipio;;3323.0;;4661.0;;;;baixa
MG;CARANGOLA;municipio;;7006.0;;7186.0;15.0;;;baixa
MG;EUGENOPOLIS;municipio;;3104.0;;3692.0;;;;baixa
MG;FARIA LEMOS;municipio;;2784.0;;4175.0;;;;baixa
MG;MIRADOURO;municipio;;2640.0;;2846.0;13.0;;;baixa
MG;MIRAI;municipio;;4732.0;;4957.0;76.0;;;baixa
MG;MURIAE;municipio;;11876.0;;17349.0;20.0;;;baixa
MG;PATROCINIO DO MURIAE;municipio;1834.0;2477.0;2150.0;;;;;baixa
MG;PEDRA DOURADA;municipio;;531.0;;722.0;;;;baixa
MG;SÃO FRANCISCO;municipio;1986.0;2460.0;2289.0;;;;;baixa
MG;TOMBOS;municipio;;3802.0;;5124.0;32.0;;;baixa
MG;VIEIRAS;municipio;;1353.0;;2449.0;;;;baixa
MG;MATA DE UBA;microrregiao;50038.0;;;21.0;10.0;29.0;;baixa
MG;ASTOLFO OUTRA;municipio;1690.0;;;;;10.0;;baixa
MG;DIVINESIA;municipio;811.0;821.0;652.0;;;;;baixa
MG;GUARANI;municipio;2862.0;4984.0;4578.0;;;;;baixa
MG;GUIOOVAL;municipio;874.0;;;;;;;baixa
MG;GUIRICEMA;municipio;3987.0;;;;;;;baixa
MG;PIAU;municipio;2193.0;2630.0;2469.0;7.0;;;;baixa
MG;PIRAUBA;municipio;1502.0;2032.0;1786.0;;;;;baixa
MG;RIO NOVO;municipio;6323.0;;;;;;;baixa
MG;RIO POMBA;municipio;6338.0;;;;;;;baixa
MG;RODE IRO;municipio;622.0;;;;;;;baixa
MG;SÃO GERALDO;municipio;2241.0;;;13.0;;;;baixa
MG;SILVEIRANIA;municipio;2012.0;;;;;;;baixa
MG;TABULEIRO;municipio;4551.0;;;;;;;baixa
MG;TOCANTINS;municipio;3330.0;;;;;;;baixa
MG;MATA OE CATAGUASES;microrregiao;51122.0;77609.0;70836.0;50.0;12.0;;;baixa
MG;ALEM PARAIBA;municipio;10895.0;;;;;;;baixa
MG;ARGIRITA;municipio;4188.0;;;;;;;baixa
MG;CATAGUASES;municipio;5604.0;;;;;;;baixa
MG;DONA EUZEBIA;municipio;1288.0;;;;;;;baixa
MG;ESTRELA CALVA;municipio;2124.0;3244.0;3011.0;;;;;baixa
MG;ITAMARATI DE MINAS;municipio;679.0;696.0;498.0;;;;;baixa
MG;LARANJAL;municipio;4901.0;;;;;;;baixa
MG;LEOPOLDINA;municipio;20972.0;;;;;3.0;;baixa
MG;PALMA;municipio;5185.0;;;;;;;baixa
MG;PIRAPETINGA;municipio;4215.0;;;;;;;baixa
MG;RECREIO;municipio;3717.0;5564.0;5100.0;;;;;baixa
MG;SANTANA OE CAT AGUASES;municipio;1404.0;;;;;;;baixa
MG;SANTO ANTONIO DO AVENTUREIRO;municipio;3862.0;;;;;;;baixa
MG;VOLTA GRANDE;municipio;5586.0;;;;;;;baixa
MG;SUDOESTE MINEIRO;mesorregiao;1299174.0;;1105.0;;757.0;251.0;;baixa
MG;PLANALTO DE ARAXA;microrregiao;113458.0;156867.0;133564.0;44.0;29.0;;;baixa
MG;ARAXA;municipio;38857.0;;;;;;;baixa
MG;CAMPOS ALTOS;municipio;;;;;;;;baixa
MG;IBIA;municipio;25440.0;;;;;;;baixa
MG;IRAI OE MINAS;municipio;4023.0;;;;;;;baixa
MG;NOVA PONTE;municipio;605.0;;;;;;;baixa
MG;PEDRINOPOLIS;municipio;3077.0;;;;;;;baixa
MG;PERDIZES;municipio;21813.0;30407.0;27638.0;;;;;baixa
MG;PRATINHA;municipio;4411.0;;;;;;;baixa
MG;SACRAMENTO;municipio;22738.0;;;;10.0;;;baixa
MG;SANTA JULIANA;municipio;8222.0;;;;;;;baixa
MG;TAPIRA;municipio;7450.0;;;;;;;baixa
MG;ALTO SÃO FRANCISCO;microrregiao;218589.0;;;79.0;88.0;10.0;;baixa
MG;ARAU JOS;municipio;6104.0;;;;;;;baixa
MG;ARCOS;municipio;6232.0;6940.0;6370.0;;;;;baixa
MG;BAMBU(;municipio;19141.0;;;;;;;baixa
MG;BOM DESPACHO;municipio;23158.0;;;;;2.0;;baixa
MG;CONCEIÇÃO;municipio;1978.0;;;;;;;baixa
MG;CORREGO CANTA;municipio;4977.0;;;;;;;baixa
MG;DORES DO INDA IA;microrregiao;14282.0;;;;;;;baixa
MG;DORESOPOLIS;microrregiao;2234.0;;;;;;;baixa
MG;ESTRELA DO INDAIA;microrregiao;9987.0;;30.0;21.0;;;;baixa
MG;IGUATAMA;microrregiao;8025.0;;;;;;;baixa
MG;JAPARAIBA;microrregiao;2586.0;;;;;;;baixa
MG;LAGOA DA PRATA;microrregiao;9911.0;;;;;;;baixa
MG;LEANDRO FERREIRA;microrregiao;2805.0;3811.0;3145.0;;;;;baixa
MG;MEDEIROS;microrregiao;4895.0;;;;;;;baixa
MG;MOEMA;microrregiao;3288.0;;;;;;;baixa
MG;NOVA SERRANA;microrregiao;3195.0;;;;;;;baixa
MG;PAINS;microrregiao;6868.0;;12.0;14.0;;;;baixa
MG;PERDIGÃO;microrregiao;3140.0;;;;;;;baixa
MG;PIMENTA;microrregiao;2895.0;;;;10.0;;;baixa
MG;PITANGUI;microrregiao;5217.0;;;;;;;baixa
MG;PIUI;microrregiao;14258.0;;;;;;;baixa
MG;SANTA ROSA DA SERRA;microrregiao;1090.0;;;;;;;baixa
MG;SANTO ANTONIO DO MONTE;microrregiao;20185.0;;;;;;;baixa
MG;SÃO ROQUE OE MINAS;microrregiao;11091.0;;;;;;;baixa
MG;SERRA DA SAUDADE;microrregiao;2479.0;;;;;;;baixa
MG;TAP IRAI;microrregiao;2137.0;;10.0;14.0;;;;baixa
MG;YARGEM BONITA;microrregiao;2713.0;;13.0;21.0;;;;baixa
MG;FURNAS;mesorregiao;199551.0;;354.0;280.0;48.0;;;baixa
MG;ALFENAS;microrregiao;10218.0;;;;;;;baixa
MG;ALPINOPOLIS;microrregiao;11348.0;;32.0;32.0;;;;baixa
MG;ALTEROSA;microrregiao;3846.0;;;;;;;baixa
MG;AREADO;microrregiao;3713.0;;;;;;;baixa
MG;BOA ESPERANÇA s;microrregiao;8765.0;;;;;;;baixa
MG;CAMPO DO MEIO;microrregiao;770.0;;13.0;;;;;baixa
MG;CAMPOS GERAIS s;microrregiao;6033.0;;;;;;;baixa
MG;CAPITOLIO;microrregiao;3077.0;;;;;;;baixa
MG;CARMO DO RIO CLARO;microrregiao;12721.0;;;;;;;baixa
MG;CASSIA;microrregiao;7319.0;;144.0;71.0;;;;baixa
MG;CONCEIÇÃO DA APARECIDA;microrregiao;4036.0;;;;;;;baixa
MG;COQUEIRAL;microrregiao;5679.0;;;;;;;baixa
