_uf;_label;_level;val_1;val_2;val_3;val_4;val_5;confianca
BA;SIMÕES FILHO;municipio;;1527.0;;;;baixa
BA;LITORAL SUL BAIANO;mesorregiao;;80059.0;;1002.0;;baixa
BA;TABULEIROS OE VALENÇA;microrregiao;319.0;162.0;27.0;;;baixa
BA;CAIRU;municipio;;912.0;;;;baixa
BA;CAMAMU;municipio;;1502.0;32.0;27.0;;baixa
BA;IBIRAPITANGA;municipio;;895.0;;;;baixa
BA;ITUBERA;municipio;;2580.0;273.0;172.0;;baixa
BA;MARAU;municipio;;1787.0;;2.0;;baixa
BA;NILO PEÇANHA;municipio;;1083.0;;;;baixa
BA;TAPEROA;municipio;;887.0;86.0;67.0;;baixa
BA;VALENÇA;municipio;;6830.0;52.0;46.0;;baixa
BA;ENCOSTA;microrregiao;9162.0;29.0;25.0;53.0;;baixa
BA;FIRMINO ALVES;municipio;;239.0;;;;baixa
BA;FLORESTA AZUL;municipio;;1007.0;;;;baixa
BA;IBICUI;municipio;;956.0;;;;baixa
BA;IGUAI;municipio;;1686.0;;;;baixa
BA;ITAGIBA;municipio;;1784.0;;;;baixa
BA;ITAGIMIRIM;municipio;;210.0;;;;baixa
BA;ITAJU;municipio;;190.0;14.0;;;baixa
BA;IT APEB I;municipio;;350.0;18.0;;;baixa
BA;ITORORO;municipio;;1093.0;;;;baixa
BA;PAU BRASIL;municipio;;1080.0;;;;baixa
BA;POTIRAGUA;municipio;;260.0;;;;baixa
BA;SANTA CRUZ DA VITORIA;municipio;307.0;;;;;baixa
BA;CACAUEIRA;microrregiao;;33773.0;;441.0;;baixa
BA;ALMACINA;municipio;;197.0;;;;baixa
BA;AURELINO LEAL;municipio;;670.0;;;;baixa
BA;BARRA;municipio;;286.0;;;;baixa
BA;BARRO PRETO;municipio;;255.0;;;;baixa
BA;BELMONTE;municipio;;1337.0;;;;baixa
BA;BUERAREMA;municipio;;1151.0;;;;baixa
BA;CAMACAN;municipio;;;;;;baixa
BA;CANAVIEIRAS;municipio;;2771.0;;;;baixa
BA;COARACI;municipio;;;;;;baixa
BA;GANDU;municipio;;;;;;baixa
BA;GONGOGI;municipio;;;;;;baixa
BA;(BICARA(;municipio;;;;;;baixa
BA;IBIRATA(A;municipio;;;;;;baixa
BA;ILHEUS;municipio;;;;;;baixa
BA;IPIAU;municipio;;;21.0;;;baixa
BA;ITABUNA;municipio;;;12.0;;;baixa
BA;ITACARE;municipio;;;;;;baixa
BA;ITAJUIPE;municipio;;;;;;baixa
BA;ITAMAR(;municipio;;;;10.0;;baixa
BA;(TAPE;municipio;;;;;;baixa
BA;I TAP I TANGA;municipio;;;;;;baixa
BA;MASCOTE;municipio;;;;;;baixa
BA;TEOLANOIA;municipio;;;31.0;;;baixa
BA;UBAITABA;municipio;;;;;;baixa
BA;UBATÃ;municipio;;;;;;baixa
BA;URUÇUCA;municipio;;;;;;baixa
BA;WENCESLAU GUIMARÃES;municipio;;;;;;baixa
BA;INTERIORANA EXTREMO SUL DA BAHIA;microrregiao;;;40.0;13.0;;baixa
BA;GUARAT I NGA;municipio;;;;;;baixa
BA;IBIRAPUÃ;municipio;;;16.0;;;baixa
BA;ITAMARAJU;municipio;;;;;;baixa
BA;ITANHEM;municipio;;;;;;baixa
BA;LAJEDÃO;municipio;;;;;;baixa
BA;MEDEIROS NETO;municipio;;;;;;baixa
BA;LITORANEA DO EXTREMO SUL DA BAHIA;microrregiao;8521.0;222.0;130.0;102.0;;baixa
BA;ALCOBAÇA;municipio;;;;;;baixa
BA;CARAVELAS;municipio;;;15.0;2.0;;baixa
BA;MUCURI;municipio;;;51.0;;;baixa
BA;NOVA VIÇOSA;municipio;;;12.0;;;baixa
BA;PORTO SEGURO;municipio;;;;;;baixa
BA;PRADO;municipio;;;;;;baixa
BA;SANTA CRUZ CABRALIA;municipio;;;;;;baixa
ES;TOTAIS;total;6940.0;31407.0;29956.0;223.0;2312.0;media
ES;ESP I RI TO-SANTENSE;mesorregiao;67541.0;31198.0;29758.0;1205.0;2301.0;media
ES;ALTO SÃO MATEUS;microrregiao;2774.0;535.0;506.0;23.0;;media
ES;ECOPORANGA;municipio;1740.0;466.0;446.0;;;media
ES;MONTANHA;municipio;563.0;35.0;33.0;;;media
ES;MUCURICI;municipio;471.0;34.0;27.0;;;media
ES;COLATINA;microrregiao;16147.0;6571.0;6361.0;423.0;300.0;media
ES;BAIXO GUANDU;municipio;184.0;354.0;324.0;104.0;;media
ES;BARRA DE SÂO FRANCISCO;municipio;3251.0;2033.0;1978.0;62.0;33.0;media
ES;BOA ESPERANÇA;municipio;456.0;41.0;40.0;;;media
ES;COLATINA;municipio;3397.0;1199.0;1184.0;125.0;93.0;media
ES;MANTENOPOL(S;municipio;827.0;610.0;610.0;;12.0;media
ES;MARI LANOIA;municipio;559.0;238.0;227.0;;28.0;media
ES;NOVA VENECIA;municipio;2622.0;303.0;281.0;34.0;;media
ES;PANCAS;municipio;507.0;929.0;923.0;49.0;10.0;media
ES;SÃO GABRIEL DA PALHA;municipio;2344.0;864.0;794.0;41.0;111.0;media
ES;BAIXADA ESPIRITO-SANTENSE;microrregiao;467.0;910.0;803.0;119.0;39.0;media
ES;ARACRUZ;municipio;806.0;44.0;34.0;;7.0;media
ES;CONCEIÇÃO DA BARRA;municipio;356.0;29.0;25.0;13.0;;media
ES;FUNDÃO;municipio;386.0;210.0;210.0;;;media
ES;.JAGUARE;municipio;531.0;21.0;13.0;;;media
ES;LINHARES;municipio;3158.0;182.0;150.0;34.0;13.0;media
ES;PEDRO CANARI;municipio;213.0;35.0;14.0;19.0;;media
ES;PINHEIROS;municipio;703.0;35.0;28.0;;;media
ES;RIO BANANAL;municipio;1154.0;246.0;237.0;16.0;;media
ES;SÂO MATEUS;municipio;2160.0;108.0;92.0;15.0;;media
ES;COL. SERRANA ESPIRITO-SANTENSE;microrregiao;18211.0;11688.0;10813.0;268.0;1686.0;media
ES;AFONSO CLAUDIO;municipio;4319.0;2421.0;2388.0;31.0;64.0;media
ES;ALFREDO CHAVES;municipio;1372.0;746.0;745.0;;;media
ES;DOMINGOS MARTINS;municipio;3690.0;2560.0;2289.0;21.0;455.0;media
ES;IBIRAÇU;municipio;715.0;184.0;179.0;12.0;;media
ES;ITAGUAÇU;municipio;942.0;646.0;642.0;27.0;;media
ES;ITARANA;municipio;914.0;752.0;582.0;85.0;289.0;media
ES;SANTA LEOPOLDINA;municipio;4203.0;2815.0;2436.0;35.0;870.0;media
ES;SANTA TERESA;municipio;2056.0;564.0;1552.0;50.0;;media
ES;VERTENTE ORIENTAL DO CAPARAO;microrregiao;;;;;;media
ES;CASTELO;municipio;1557.0;880.0;844.0;20.0;32.0;media
ES;CONCEIÇÃO DO CASTELO;municipio;1189.0;1021.0;1001.0;61.0;16.0;media
ES;IBATIBA;municipio;709.0;636.0;635.0;;23.0;media
ES;IUNA;municipio;574.0;1479.0;1472.0;;12.0;media
ES;MUNIZ FREIRE;municipio;1405.0;1200.0;1197.0;34.0;18.0;media
ES;CACHOEIRO DE ITAPEMIRIM;microrregiao;8987.0;125.0;5067.0;128.0;95.0;media
ES;ALEGRE;municipio;1899.0;1187.0;1180.0;45.0;16.0;media
ES;APIACA;municipio;326.0;113.0;111.0;;;media
ES;ATILIO VIVACQUA;municipio;458.0;149.0;134.0;;18.0;media
ES;BOM JESUS DO NORTE;municipio;119.0;35.0;33.0;;;media
ES;CACHOEIRO DE ITAPEMIRIM;municipio;2437.0;1111.0;1094.0;35.0;35.0;media
ES;DIVINO DE SÃO LOURENÇO;municipio;389.0;299.0;293.0;;3.0;media
ES;GUAÇU(;municipio;498.0;410.0;408.0;;;media
ES;VITORIA;mesorregiao;1599.0;209.0;198.0;18.0;11.0;media
ES;VITORIA;microrregiao;1599.0;209.0;198.0;18.0;11.0;media
ES;CARIACICA;municipio;597.0;56.0;56.0;;;media
ES;SERRA;municipio;209.0;56.0;52.0;;;media
ES;VIANA;municipio;639.0;82.0;79.0;;;media
ES;VILA VELHA;municipio;137.0;15.0;11.0;;;media
ES;VITORIA;municipio;17.0;;;;;media
GO;TOTAIS;total;131365.0;21070.0;18954.0;2797.0;1675.0;media
GO;NORDESTE GOIANO;mesorregiao;453.0;378.0;99.0;20.0;;media
GO;SÃO MIGUEL DO ARAGUAIA;microrregiao;3448.0;69.0;57.0;;;media
GO;CRIXAS;municipio;1591.0;;;;;media
GO;MOZARLANOIA;municipio;405.0;26.0;20.0;;;media
GO;MUNDO NOVO;municipio;188.0;12.0;10.0;;;media
GO;NOVA CRIXAS;municipio;593.0;;;;;media
GO;SÂO MIGUEL DO ARAGUAIA;municipio;671.0;20.0;17.0;;;media
GO;RIO VERMELHO;microrregiao;4802.0;229.0;184.0;;;media
GO;ARAGUAPAZ;municipio;290.0;20.0;12.0;;;media
GO;ARUANÂ;municipio;327.0;33.0;27.0;;;media
GO;BRITANIA;municipio;89.0;;;;;media
GO;GOIAS;municipio;2398.0;71.0;58.0;;;media
GO;ITAPIRAPUÂ;municipio;708.0;38.0;32.0;;;media
GO;JUSSARA;municipio;990.0;62.0;52.0;;;media
GO;ARAGARÇAS;microrregiao;2592.0;155.0;137.0;;;media
GO;ARAGARÇAS;municipio;69.0;18.0;17.0;;;media
GO;ARENOPOLIS;municipio;389.0;;;;;media
GO;BALIZA;municipio;236.0;23.0;23.0;;;media
GO;BOM JARDIM DE GOIAS;municipio;442.0;26.0;23.0;;;media
GO;OIORAMA;municipio;255.0;17.0;14.0;;;media
GO;MONTES CLAROS OE GOIAS;municipio;620.0;34.0;25.0;;;media
GO;PIRANHAS;municipio;581.0;32.0;30.0;;;media
GO;NORTE GOIANO;mesorregiao;18871.0;417.0;371.0;;;media
GO;PORANGATU;microrregiao;14866.0;221.0;205.0;;;media
GO;CAMPINAÇU;municipio;846.0;;;;;media
GO;CAMPINORTE;municipio;356.0;16.0;14.0;;;media
GO;ESTRELA DO NORTE;municipio;122.0;;;;;media
GO;FORMOSO;municipio;1209.0;13.0;13.0;;;media
GO;MARA ROSA;municipio;2935.0;14.0;13.0;;;media
GO;MINAÇU;municipio;1142.0;;;;;media
GO;MUTUNOPOLIS;municipio;434.0;21.0;19.0;;;media
GO;NIOUELANDIA;municipio;3577.0;34.0;31.0;;;media
GO;PORANGATU;municipio;1604.0;67.0;67.0;;;media
GO;SANTA TEREZA DE GOIAS;municipio;188.0;;;;;media
GO;SANTA TEREZINHA DE GOIAS;municipio;1228.0;12.0;;;;media
GO;URUAÇU;municipio;1225.0;33.0;33.0;;;media
GO;CHAPADA DOS VEAOEIROS;microrregiao;4005.0;196.0;166.0;;;media
GO;ALTO PARA ISO DE GOIAS;municipio;172.0;19.0;18.0;;;media
GO;CAMPOS BELOS;municipio;330.0;25.0;25.0;;;media
GO;CAVALCANTE;municipio;1731.0;27.0;;;;media
GO;MONTE ALEGRE DE GO;municipio;572.0;;;;;media
GO;NOVA ROMA;municipio;655.0;40.0;36.0;;;media
GO;SÂO JOÃO D I ALIANÇA;municipio;545.0;77.0;76.0;;;media
GO;CENTRO GOIANO;mesorregiao;40638.0;6840.0;5794.0;;1355.0;media
GO;CERES;microrregiao;13382.0;1250.0;1203.0;;;media
GO;BARRO ALTO;municipio;802.0;131.0;128.0;;;media
GO;ANAPOLIS;mesorregiao;;11456.0;;3210.0;191.0;media
GO;ANAPOLIS;microrregiao;;1268.0;;488.0;88.0;media
GO;ARAÇU;microrregiao;;367.0;;228.0;2.0;media
GO;BRAZABRANTES;microrregiao;;246.0;;79.0;;media
GO;CATURAI;microrregiao;;371.0;;241.0;;media
GO;DAMOLANOIA;microrregiao;188.0;144.0;40.0;;;media
GO;HEITORAI;microrregiao;;253.0;;71.0;;media
GO;INHUMAS;microrregiao;;1493.0;;883.0;14.0;media
GO;ITABERAI;microrregiao;;1384.0;;241.0;20.0;media
GO;ITAGUARU;microrregiao;;733.0;;23.0;11.0;media
GO;ITAUÇU;microrregiao;;629.0;;453.0;14.0;media
GO;JARAGUA;microrregiao;;1638.0;;91.0;27.0;media
GO;NOVA VENEZA;microrregiao;;231.0;;89.0;;media
GO;OURO VERDE DE GO IAS;microrregiao;;263.0;;29.0;;media
GO;PETROLINA DE GOIAS;microrregiao;;850.0;;26.0;;media
GO;SANTA ROSA OE GOIAS;microrregiao;;308.0;;12.0;;media
GO;SÃO FRANCISCO DE GOIAS;microrregiao;;572.0;;66.0;;media
GO;TAQUARAL DE GOIAS;microrregiao;;662.0;;38.0;;media
GO;IPORA;mesorregiao;;3557.0;;431.0;57.0;media
GO;AMORINOPOLIS;microrregiao;;292.0;;180.0;;media
GO;CACHOEIRA DE GOIAS;microrregiao;;76.0;;;;media
GO;CORREGO;microrregiao;;312.0;;;;media
GO;FAZENDA NOVA;microrregiao;;838.0;;18.0;;media
GO;IPORA;microrregiao;;759.0;;83.0;14.0;media
GO;ISRAELANOIA;microrregiao;;196.0;;;2.0;media
GO;IVOLANDIA;microrregiao;;364.0;;81.0;;media
GO;JAUPACI;microrregiao;;109.0;;;;media
GO;MOIPORA;microrregiao;;178.0;;;;media
GO;NOVO BRASIL;microrregiao;;433.0;;57.0;38.0;media
GO;ANICUNS;mesorregiao;;;;;;media
GO;AMERICANO DO BRASIL;microrregiao;;176.0;;;;media
GO;ANICUNS;microrregiao;;1226.0;;84.0;16.0;media
GO;AURI LANDIA;microrregiao;;319.0;;13.0;;media
GO;AVELINOPOLIS;microrregiao;;198.0;;25.0;10.0;media
GO;FIRMINOPOLIS;microrregiao;;596.0;;75.0;;media
GO;MOSSAMEDES;microrregiao;;993.0;;136.0;;media
GO;NAZARIO;microrregiao;;188.0;;12.0;;media
GO;SANCLERLANDIA;microrregiao;;443.0;;53.0;;media
GO;SANTA BARBARA OE GOIAS;microrregiao;;103.0;;16.0;;media
GO;TURVANIA;microrregiao;;322.0;;32.0;;media
GO;LESTE GOIANO;mesorregiao;;;18830.0;;1057.0;media
GO;ALVORADA;municipio;;;195.0;;;media
GO;OAMIANOPOLIS;municipio;;;386.0;;;media
GO;FLORES DE GOIAS;municipio;;;316.0;;17.0;media
GO;GALHEIROS;municipio;;;291.0;;;media
GO;GUARANI DE GOIAS;municipio;;;481.0;;;media
GO;IACIARA;municipio;;;401.0;;;media
GO;MAMBAI;municipio;;;677.0;;;media
GO;POSSE;municipio;;;1337.0;;;media
GO;SÃO DOMINGOS;municipio;;;856.0;;;media
GO;SITIO O'ABAOIA;municipio;;;295.0;;;media
GO;ENTORNO OE BRASILIA;microrregiao;;;13595.0;;1022.0;media
GO;ABADIANIA;municipio;;;824.0;;30.0;media
GO;ALEXANIA;municipio;;;990.0;;33.0;media
GO;CABECEIRAS;municipio;;;465.0;;45.0;media
GO;CORUMBA DE GO IAS;municipio;;;1739.0;;195.0;media
GO;CRISTALINA;municipio;;;708.0;;198.0;media
GO;FORMOSA;municipio;;;1318.0;;80.0;media
GO;LUZIANIA;municipio;;;2190.0;;130.0;media
GO;PADRE BERNARDO;municipio;;;1293.0;;71.0;media
GO;PIRENOPOLIS;municipio;;;2368.0;;112.0;media
GO;PLANAL TINA;municipio;;;997.0;;104.0;media
GO;SANTO ANTONIO;municipio;703.0;24.0;24.0;;;media
GO;SUL GOIANO;mesorregiao;;;42184.0;;11354.0;media
GO;SUDOESTE OE GOIAS;microrregiao;;;10015.0;;2566.0;media
GO;APORE;municipio;;;373.0;;57.0;media
GO;CAIAPONIA;municipio;;;1388.0;;63.0;media
GO;OOVERLANDI A;municipio;;;544.0;;27.0;media
GO;JATAI;municipio;;;1891.0;;529.0;media
GO;MAURILANDIA;municipio;;;246.0;;140.0;media
GO;MINEIROS;municipio;;;1039.0;;231.0;media
GO;PORTELANDIA;municipio;;;217.0;;41.0;media
GO;RIO VERDE;municipio;;;2911.0;;1022.0;media
GO;SANTA HELENA OE GO IAS;municipio;689.0;281.0;271.0;20.0;;media
GO;SANTA RITA DO ARAGUAIA;municipio;163.0;26.0;26.0;;;media
GO;SERRANOPOL IS;municipio;;;554.0;;159.0;media
GO;VALE DO RIO DOS BOIS;microrregiao;6017.0;3015.0;2920.0;163.0;18.0;media
GO;ACREUNA;municipio;;;575.0;;117.0;media
GO;CAMPESTRE DE GOIAS;municipio;;;227.0;;17.0;media
GO;EDEIA;municipio;;;951.0;;185.0;media
GO;INOIARA;municipio;;;630.0;;424.0;media
GO;JANDAIA;municipio;;;444.0;;305.0;media
GO;PALMEIRAS DE GOIAS;municipio;;;1455.0;;880.0;media
MG;TOTAIS;total;551488.0;107869.0;100641.0;11951.0;3760.0;media
MG;NORDESTE MINEIRO;mesorregiao;45492.0;5566.0;4915.0;;200.0;media
MG;SANFRANCISCANA DE JANUARIA;microrregiao;14040.0;215.0;180.0;;12.0;media
MG;I T ACARAMB l;municipio;1625.0;;;;;media
MG;JANUARIA;municipio;3849.0;141.0;131.0;;;media
MG;MANGA;municipio;3153.0;31.0;18.0;;;media
MG;MONTALVANIA;municipio;759.0;15.0;;;;media
MG;SÃO FRANCISCO;municipio;4654.0;22.0;18.0;;;media
MG;SERRA GERAL DE MINAS;microrregiao;14927.0;3371.0;3251.0;;37.0;media
MG;ESPINOSA;municipio;3658.0;1386.0;1384.0;;;media
MG;MATO VERDE;municipio;1374.0;236.0;234.0;;;media
MG;MONTE AZUL;municipio;3006.0;1471.0;1464.0;;;media
MG;PORTEIRINHA;municipio;5631.0;266.0;158.0;;;media
MG;RIACHO DOS MACHADOS;municipio;1258.0;12.0;11.0;;;media
MG;CHAPADÕES;microrregiao;14657.0;1905.0;1431.0;;145.0;media
MG;ARINOS;municipio;936.0;55.0;32.0;;25.0;media
MG;BONFINOPOLIS DE MINAS;municipio;1275.0;203.0;202.0;;;media
MG;BURITIS;municipio;841.0;77.0;53.0;;;media
MG;FORMOSO;municipio;414.0;36.0;35.0;;;media
MG;GUARDA-MOR;municipio;470.0;132.0;91.0;;32.0;media
MG;JOÃO PINHEIRO;municipio;2286.0;332.0;138.0;;14.0;media
MG;LAGAMAR;municipio;706.0;57.0;57.0;;;media
MG;PARACATU;municipio;1511.0;230.0;205.0;;11.0;media
MG;PRESIDENTE OLEGARIO;municipio;2095.0;243.0;214.0;;16.0;media
MG;VAZANTE;municipio;732.0;81.0;41.0;;;media
MG;ALTO-MEDIO SÃO FRANCISCO;microrregiao;1868.0;75.0;56.0;;;media
MG;BURITIZEIRO;municipio;617.0;57.0;44.0;;;media
MG;PI RAP ORA;municipio;210.0;14.0;;;;media
MG;SANTA FE OE MINAS;municipio;300.0;;;;;media
MG;SÃO ROMÃO;municipio;741.0;;;;;media
MG;NORDESTE MINEIRO;mesorregiao;102122.0;3619.0;2764.0;;484.0;media
MG;ALTO RIO PARDO;microrregiao;14601.0;257.0;229.0;;13.0;media
MG;AGUAS VERMELHAS;municipio;768.0;16.0;15.0;;;media
MG;RIO PARDO OE MINAS;municipio;5922.0;32.0;25.0;;;media
MG;RUBELITA;municipio;1146.0;30.0;27.0;;;media
MG;SALINAS;municipio;3151.0;125.0;113.0;;;media
MG;SÃO JOÃO;municipio;2802.0;14.0;12.0;;;media
MG;TAIOBEIRAS;municipio;812.0;40.0;37.0;;;media
MG;MONTES CLAROS;microrregiao;23352.0;1207.0;885.0;;50.0;media
MG;BOCAIUVA;municipio;2306.0;111.0;60.0;;;media
MG;BRASILIA OE MINAS;municipio;2069.0;77.0;61.0;;;media
MG;CAPITÃO ENEAS;municipio;292.0;10.0;;;;media
MG;CLARO DOS POÇÕES;municipio;660.0;;;;;media
MG;CORAÇÃO DE JESUS;municipio;2358.0;252.0;206.0;;19.0;media
MG;ENGENHEIRO NAVARRO;municipio;492.0;149.0;96.0;;;media
MG;FRANCISCO DUMONT;municipio;296.0;21.0;17.0;;;media
MG;FRANCISCO SA;municipio;1671.0;31.0;29.0;;;media
MG;(BIAI;municipio;339.0;;;;;media
MG;ANORE FERNANDES;municipio;;36.0;34.0;;;media
MG;ARAÇUAI;municipio;;;;;;media
MG;CARAI;municipio;;103.0;102.0;;;media
MG;COMERCI NHO;municipio;;;;;;media
MG;CORONEL MURTA;municipio;;;;;;media
MG;ITAOBIM;municipio;;60.0;58.0;;;media
MG;ITINGA;municipio;;;;;;media
MG;MEDI NA;municipio;;36.0;;;;media
MG;NOVO CRUZEIRO;municipio;;135.0;135.0;;;media
MG;PADRE PARA ISO;municipio;;22.0;19.0;;;media
MG;PEDRA AZUL;municipio;;24.0;20.0;;;media
MG;VIRGEM DA LAPA;municipio;;;;;;media
MG;PASTORIL DE ALMENARA;microrregiao;;104.0;95.0;11.0;;media
MG;ALMENARA;municipio;;52.0;50.0;;;media
MG;BANDEIRA;municipio;;;;;;media
MG;FELISBURGO;municipio;;;;;;media
MG;.JACINTO;municipio;;;;;;media
MG;JEQUITINHONHA;municipio;;;;;;media
MG;JOAIMA;municipio;;18.0;15.0;;;media
MG;JORDAN IA;municipio;;;;;;media
MG;RIO DO PRADO;municipio;;;;;;media
MG;RUBIM;municipio;;12.0;;;;media
MG;SAL TO DA DIVISA;municipio;;;;;;media
MG;SANTA MARIA DO SAL TO;municipio;;;;;;media
MG;SANTO ANTONIO DO .JACINTO;municipio;;;;;;media
MG;MINERADORA DE DIAMANTINA;microrregiao;;749.0;440.0;84.0;;media
MG;BERILO;municipio;;44.0;41.0;43.0;;media
MG;CAPELINHA;municipio;;216.0;211.0;;;media
MG;CARBONITA;municipio;;;;;;media
MG;CHAPADA DO NORTE;municipio;;20.0;20.0;;;media
MG;COUTO DE MAGALHÃES DE MINAS;municipio;;;;;;media
MG;DATAS;municipio;;;;;;media
MG;DIAMANTINA;municipio;;31.0;19.0;12.0;;media
MG;FELICIO DOS SANTOS;municipio;;;;;;media
MG;FELISBERTO CALDEIRA;municipio;;16.0;14.0;;;media
MG;FRANCISCO BADARO;municipio;;;;;;media
MG;GOUYEA;municipio;;15.0;15.0;;;media
MG;ITAMARANDIBA;municipio;;29.0;26.0;;;media
MG;MINAS NOVAS;municipio;;13.0;12.0;;;media
MG;PRESIDENTE KUBITSCHEK;municipio;;;;;;media
MG;SENADOR MODESTI NO GONÇALVES;municipio;;;;;;media
MG;SERRO;municipio;;49.0;47.0;;;media
MG;TEOFILO OTONI;microrregiao;;11418.0;;546.0;51.0;media
MG;FREI GASPAR;municipio;;358.0;;28.0;;media
MG;ITAIPE;municipio;;1509.0;;97.0;;media
MG;LADAINHA;municipio;;712.0;;25.0;;media
MG;MALACACHET A;municipio;;3306.0;;161.0;12.0;media
MG;PAVÃO;municipio;;427.0;;25.0;;media
MG;POTE;municipio;;943.0;;98.0;;media
MG;TEOFILO OTONI;municipio;;3163.0;;112.0;22.0;media
MG;PASTOR( L OE NANUQUE;microrregiao;;5393.0;;278.0;33.0;media
MG;AGUAS FORMOSAS;municipio;;724.0;;30.0;;media
MG;ATALEIA;municipio;;1230.0;;49.0;;media
MG;BERTOPOLIS;municipio;;496.0;;;;media
MG;CARLOS CHAGAS;municipio;;1090.0;;120.0;12.0;media
MG;FRONTEIRA DOS VALES;municipio;;207.0;;;;media
MG;MACHACALIS;municipio;;154.0;;;;media
MG;NANUQUE;municipio;;450.0;;30.0;;media
MG;OURO VERDE DE MINAS;municipio;;796.0;;27.0;;media
MG;SERRA DOS AI MORES;municipio;;146.0;;18.0;;media
MG;UMBURAT I BA;municipio;;100.0;;;;media
MG;CENTRO-OESTE MINEIRO;microrregiao;;30503.0;;5388.0;836.0;media
MG;MEDIO RIO DAS VELHAS;municipio;;5610.0;;426.0;94.0;media
MG;AUGUSTO DE LIMA;municipio;;401.0;;14.0;;media
MG;BUENOPOLIS;municipio;;481.0;;15.0;;media
MG;CORINTO;municipio;;742.0;;38.0;13.0;media
MG;CURVE LO;municipio;;1248.0;;190.0;43.0;media
MG;INIMUTABA;municipio;;296.0;;21.0;;media
MG;JOAQUIM FELICIO;municipio;;340.0;;;;media
MG;LASSANCE;municipio;;391.0;;13.0;;media
MG;MONJOLOS;municipio;;281.0;;;;media
MG;MORRO DA GARÇA;municipio;;253.0;;36.0;14.0;media
MG;PRESIDENTE .JUSCELINO;municipio;;372.0;;17.0;;media
MG;SANTO HIPOLITO;municipio;;251.0;;50.0;;media
MG;VARZEA DA PALMA;municipio;;554.0;;21.0;;media
MG;ALTO PARANAIBA;municipio;;8177.0;;2100.0;435.0;media
MG;ABADIA DOS DOURADOS;municipio;;719.0;;78.0;14.0;media
MG;CASCALHO RICO;municipio;;277.0;;23.0;;media
MG;COROMANDEL;municipio;;1447.0;;324.0;122.0;media
MG;OOURAODQUARA;municipio;;238.0;;17.0;;media
MG;ESTRELA DO SUL;municipio;;491.0;;107.0;;media
MG;GRUPIARA;municipio;;100.0;;;;media
MG;INOIANOPOLIS;municipio;;400.0;;96.0;;media
MG;MONTE CARMELO;municipio;;896.0;;395.0;101.0;media
MG;PATROCINIO;municipio;;2738.0;;785.0;116.0;media
MG;ROMARIA;municipio;;136.0;;72.0;29.0;media
MG;SERRA;municipio;;550.0;;161.0;28.0;media
MG;MATA DA COROA;municipio;;1260.0;;1945.0;277.0;media
MG;ARAPUA;municipio;;374.0;;39.0;;media
MG;CARMO DO PARANAIBA;municipio;;1752.0;;274.0;49.0;media
MG;GUIMARANIA;municipio;;493.0;;101.0;27.0;media
MG;LAGOA FORMOSA;municipio;;1784.0;;271.0;29.0;media
MG;MATUTINA;municipio;;381.0;;15.0;;media
MG;PATOS DE MINAS;municipio;;3326.0;;6119.0;76.0;media
MG;TR(ANGULO MINEIRO;mesorregiao;27832.0;;8216.0;7270.0;298.0;media
MG;UBERLANDIA;microrregiao;11150.0;;4104.0;3842.0;94.0;media
MG;ARAGUAR I;municipio;1648.0;;447.0;431.0;;media
MG;CACHOEIRA DOURADA;municipio;87.0;;77.0;77.0;;media
MG;CANAPOLIS;municipio;514.0;;407.0;401.0;;media
MG;CAPINOPOLIS;municipio;398.0;;322.0;319.0;;media
MG;CENTRALINA;municipio;324.0;;200.0;166.0;29.0;media
MG;GURINHATÃ;municipio;1169.0;;207.0;185.0;;media
MG;IPIAÇU;municipio;149.0;;126.0;122.0;;media
MG;ITUIUTABA;municipio;1256.0;;686.0;655.0;39.0;media
MG;MONTE ALEGRE OE MINAS;municipio;2168.0;;311.0;282.0;;media
MG;SANTA VITORIA;municipio;899.0;;149.0;147.0;;media
MG;TUPACIGUARA;municipio;1123.0;;659.0;560.0;;media
MG;UBERLANDIA;municipio;1415.0;;513.0;497.0;;media
MG;PONTAL DO TRIANGULO MINEIRO;microrregiao;11998.0;;2032.0;1521.0;106.0;media
MG;CAMPINA VERDE;municipio;1838.0;;165.0;146.0;;media
MG;COMENDADOR GOMES;municipio;408.0;;49.0;17.0;;media
MG;FRONTEIRA;municipio;251.0;;35.0;30.0;;media
MG;FRUTAL;municipio;1997.0;;612.0;409.0;;media
MG;ITAPAGIPE;municipio;1584.0;;225.0;194.0;;media
MG;ITURAMA;municipio;3242.0;;232.0;202.0;;media
MG;PIRAJUBA;municipio;282.0;;175.0;172.0;44.0;media
MG;PLANURA;municipio;223.0;;111.0;19.0;;media
MG;PRATA;municipio;1576.0;;346.0;261.0;43.0;media
MG;SÃO FRANCISCO DE SALES;municipio;597.0;;82.0;71.0;;media
MG;UBERABA;microrregiao;4684.0;;2080.0;1907.0;98.0;media
MG;AGUA COMPRIDA;municipio;220.0;;139.0;123.0;;media
MG;CAMPO FLORIDO;municipio;413.0;;220.0;194.0;22.0;media
MG;CONCEIÇÃO DAS ALAGOAS;municipio;1057.0;;500.0;398.0;18.0;media
MG;CONQUISTA;municipio;429.0;;264.0;254.0;54.0;media
MG;UBERABA;municipio;2165.0;;872.0;855.0;;media
MG;VERISSIMO;municipio;400.0;;85.0;83.0;;media
MG;MATA E RIO DOCE MINEIRO;mesorregiao;124818.0;;32485.0;31577.0;415.0;media
